feature_id	feature_mz	feature_rt	feature_spectrum_entropy	feature_pred_tax_cla_01kin_val	feature_pred_tax_cla_01kin_score	feature_pred_tax_cla_02sup_val	feature_pred_tax_cla_02sup_score	feature_pred_tax_cla_03cla_val	feature_pred_tax_cla_03cla_score	feature_pred_tax_cla_04dirpar_val	feature_pred_tax_cla_04dirpar_score	feature_pred_tax_npc_01pat_val	feature_pred_tax_npc_01pat_score	feature_pred_tax_npc_02sup_val	feature_pred_tax_npc_02sup_score	feature_pred_tax_npc_03cla_val	feature_pred_tax_npc_03cla_score	component_id	candidate_spectrum_entropy	candidate_structure_molecular_formula	candidate_count_sirius_peaks_explained	candidate_score_sirius_intensity	candidate_score_sirius_isotope	candidate_score_sirius_sirius	candidate_score_sirius_tree	candidate_score_sirius_zodiac	candidate_score_sirius_confidence	candidate_score_sirius_csi	candidate_library	candidate_count_similarity_peaks_matched	candidate_score_similarity	candidate_structure_exact_mass	candidate_structure_xlogp	candidate_structure_inchikey_no_stereo	candidate_structure_smiles_no_stereo	candidate_structure_tax_cla_chemontid	candidate_structure_tax_cla_01kin	candidate_structure_tax_cla_02sup	candidate_structure_tax_cla_03cla	candidate_structure_tax_cla_04dirpar	candidate_structure_tax_npc_01pat	candidate_structure_tax_npc_02sup	candidate_structure_tax_npc_03cla	candidate_structure_organism_occurrence_closest	candidate_structure_organism_occurrence_reference	candidate_structure_error_mz	candidate_structure_error_rt	rank_initial	rank_final	score_initial	score_biological	score_chemical	score_final
185	177.0553296416004	2.727761	2.77447834986355	Organic compounds	0.348799142874733	Phenylpropanoids and polyketides	0.174399571437366	Coumarins and derivatives	0.174399571437366	Coumarins and derivatives	0.174399571437366	Shikimates and Phenylpropanoids	0.348799142874733	notClassified	0.3411164745277	notClassified	0.3411164745277	3	3.19090979173086|3.20417785324765|2.86000118211353	C10H8O3|C10H8O3|C10H8O3	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	25|24|30	0.27192097902298|0.25270277261734|0.237935528159142	176.04734|176.04734|176.04734	1.8016|2.2539|1.80702	LIIALPBMIOVAHH|AOBPPVSKOQIAKW|ZITAYGQELJKBFR	COc1ccc2ccc(=O)oc2c1|COc1cc2cc(C=O)ccc2o1|Cc1cccc2oc(O)cc(=O)c12	0000145|0000301|0000145	Organic compounds|Organic compounds|Organic compounds	Phenylpropanoids and polyketides|Organoheterocyclic compounds|Phenylpropanoids and polyketides	Coumarins and derivatives|Benzofurans|Coumarins and derivatives	Coumarins and derivatives|Benzofurans|Coumarins and derivatives	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Polyketides	Coumarins|notClassified|Chromanes	Simple coumarins|notClassified|Chromones	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1002/(SICI)1099-1026(199701)12:1<47::AID-FFJ610>3.0.CO;2-7 $ 10.1016/0031-9422(83)85052-3 $ 10.1016/S0031-9422(01)00415-0 $ 10.4268/CJCMM20141334 $ 10.1007/BF00566073 $ 10.1007/BF00598183 $ 10.1007/S10600-009-9330-1 $ 10.3987/COM-08-11630 $ 10.1248/CPB.58.61 $ 10.1016/0031-9422(92)80176-F $ 10.1002/FFJ.1172 $ 10.1007/BF02319574 $ 10.1055/S-0028-1097913 $ 10.1016/J.PHYTOCHEM.2006.03.016 $ 10.1021/NP020018I $ 10.1016/0031-9422(81)80032-5 $ 10.1021/NP50102A017 $ 10.1016/S0040-4020(01)90430-2 $ 10.1021/NP50110A009 $ 10.1016/J.PHYTOCHEM.2005.07.016 $ 10.1248/CPB.47.1436 $ 10.1016/S0031-9422(00)88402-2 $ 10.1016/0031-9422(90)85418-F $ 10.1139/B71-295 $ 10.1021/JF053071W $ 10.1007/BF00595083 $ 10.1021/NP960422F $ 10.1016/S0031-9422(00)80348-9 $ 10.1080/14786419.2010.551769 $ 10.1021/NP50090A006 $ 10.1021/NP9904962 $ 10.1007/S10600-011-9810-Y $ 10.1021/JF025929C $ 10.1590/S0102-695X2008000100002 $ 10.1007/BF00630133 $ 10.1016/0031-9422(88)80060-8 $ 10.1016/S0031-9422(00)82632-1 $ 10.1007/BF00579084 $ 10.1248/CPB.38.2283 $ 10.1016/S0031-9422(01)00347-8 $ 10.1007/BF00630189 $ 10.1016/S0031-9422(00)97306-0 $ 10.1016/0031-9422(82)80131-3 $ 10.1007/BF01516427 $ 10.1021/NP50022A028 $ 10.1002/JLAC.198619861208 $ 10.1007/BF01041730 $ 10.1021/NP010091T $ 10.1055/S-2006-961706 $ 10.1021/NP50046A040 $ 10.1016/S0031-9422(00)97294-7 $ 10.1016/S0031-9422(98)00519-6 $ 10.1002/MCS.1047 $ 10.3109/13880209009082799 $ 10.3390/MOLECULES22020289 $ 10.1016/S0021-9673(01)86861-8 $ 10.1135/CCCC19591554 $ 10.1076/PHBI.35.2.121.13280 $ 10.1007/BF00570201 $ 10.1007/BF02059594 $ 10.1021/NP50120A010 $ 10.1007/978-94-007-1088-7 $ 10.1007/BF00629946 $ 10.1002/JSFA.8876 $ 10.1016/J.EJMECH.2008.06.003 $ 10.1016/0021-9673(95)00248-L $ 10.1016/S0031-9422(00)80692-5 $ 10.1016/S0031-9422(00)83589-X $ 10.1021/NP50109A010 $ 10.1055/S-0028-1088397 $ 10.1016/0031-9422(81)83109-3 $ 10.1016/J.PHYTOCHEM.2005.11.006 $ 10.1021/NP500861U $ 10.1007/BF00599015 $ 10.1080/14786411003754223 $ 10.1021/NP50021A026 $ 10.1021/JF0259361|10.1021/NP700719E|10.1055/S-2006-962334	-0.000679883999993081|-0.000679883999993081|-0.000679883999993081	||	2|5|6	1|2|3	0.27192097902298|0.25270277261734|0.237935528159142	0.4|0.4|0.4	1|1|1	0.45700669270736|0.45060062390548|0.44567820908608
186	189.1276817468853	2.736039	3.84033792737112	Organic compounds	0.342820644521771	Benzenoids	0.342820644521771	Indanes	0.342820644521771	Indanes	0.342820644521771	Fatty acids	0.327051961067773	Fatty acyls	0.327051961067773	Fatty alcohols	0.327051961067773	3	3.47322206906682|3.69517043993043|3.56886305779049	C13H16O|C13H16O|C13H16O	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	55|50|41	0.256965756416321|0.217520371079445|0.206710577011108	188.12012|188.12012|188.12012	2.7866|2.2865|2.2865	YPBIZYVRZQWVOM|AAOBYDYOAZKODR|GEENZQOWBUUIOA	C=CCCC1(O)CCc2ccccc21|C=CCC(O)C=CC#CC#CCCC|CC=CC#CC#CC=CC(O)CCC	0000027|0001334|0001334	Organic compounds|Organic compounds|Organic compounds	Benzenoids|Lipids and lipid-like molecules|Lipids and lipid-like molecules	Indanes|Fatty Acyls|Fatty Acyls	Indanes|Fatty alcohols|Fatty alcohols	|Fatty acids|Fatty acids	|Fatty acyls|Fatty acyls	|Fatty alcohols|Fatty alcohols $ Hydrocarbons	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.4103/0973-1296.137371|10.1002/JLAC.198319830514|10.1002/CBER.19600930433	-0.000308867999990525|-0.000308867999990525|-0.000308867999990525	||	3|4|5	1|2|3	0.256965756416321|0.217520371079445|0.206710577011108	0.4|0.4|0.4	1|1|1	0.45202161850514|0.438873156726181|0.435269892036736
187	353.0880760114623	2.7376084	3.56121591802321	Organic compounds	0.362683728569839	Organic oxygen compounds	0.362683728569839	Organooxygen compounds	0.362683728569839	Benzofurans	0.3411164745277	Shikimates and Phenylpropanoids	0.362683728569839	notClassified	0.362683728569839	notClassified	0.362683728569839	3	3.7800014541759|4.08815205875336|3.6924860932371	C16H16O9|C17H17ClO6|C17H17ClO6	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	174|47|71	0.306653290987015|0.064310148358345|0.0369463004171848	352.07943|352.07137|352.07137	-1.5799|2.8103|3.3049	ITENTBHADJNDDH|DDUHZTYCFQRHIY|FLTPZMNZFNPZAZ	O=C(C=CC1=CC(=O)C(=O)C=C1)OC1CC(O)(C(=O)O)CC(O)C1O|COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O|COc1c2occc2c(OCC(O)C(C)(C)Cl)c2ccc(=O)oc12	0002512|0000301|0002833	Organic compounds|Organic compounds|Organic compounds	Organic oxygen compounds|Organoheterocyclic compounds|Phenylpropanoids and polyketides	Organooxygen compounds|Benzofurans|Coumarins and derivatives	Quinic acids and derivatives|Benzofurans|8-methoxypsoralens	Shikimates and Phenylpropanoids|Polyketides|Shikimates and Phenylpropanoids	notClassified|Aromatic polyketides|Coumarins	notClassified|Griseofulvins|Furocoumarins	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/J.PHYTOCHEM.2013.07.003|10.1021/ACS.JNATPROD.6B00011|10.1248/CPB.50.115	-0.00139190800007327|-0.00945805599997129|-0.00945805599997129	||	1|6|10	1|2|3	0.306653290987015|0.064310148358345|0.0369463004171848	0.4|0.4|0.4	1|1|0.5	0.468584130028705|0.387803082485815|0.295598716755678
188	207.1386147231034	2.7410853	4.28204489254404	Organic compounds	0.397384011731142	Lipids and lipid-like molecules	0.382092433209036	Fatty Acyls	0.381960297546753	Benzene and substituted derivatives	0.210021218153037	Terpenoids	0.191584885961154	notClassified	0.342384731461879	Eremophilane sesquiterpenoids	0.191584885961154	3	3.24523700512433|2.38078651802441|3.38515089853638	C13H18O2|C13H18O2|C13H18O2	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	40|46|43	0.33073878288269|0.321635961532593|0.255875319242477	206.13068|206.13068|206.13068	2.9609|2.8184|3.55832	ZXFNOEJFYLQUSB|VBTAKMZSMFMLGT|CCGNVBQNOBXWAI	CC(=O)OC(C)(C)CCc1ccccc1|CC(C)C(=O)OCCCc1ccccc1|C=C(C)C1CCC(C)(c2ccc(C)o2)O1	0002279|0002279|0004144	Organic compounds|Organic compounds|Organic compounds	Benzenoids|Benzenoids|Organoheterocyclic compounds	Benzene and substituted derivatives|Benzene and substituted derivatives|Heteroaromatic compounds	Benzene and substituted derivatives|Benzene and substituted derivatives|Heteroaromatic compounds	|Fatty acids|Polyketides $ Terpenoids	|Fatty esters|notClassified	|Wax monoesters|notClassified	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/0031-9422(81)80135-5|10.1080/10412905.1991.9697949|10.3891/ACTA.CHEM.SCAND.28B-0528	-0.000644184000009318|-0.000644184000009318|-0.000644184000009318	||	14|17|34	1|2|3	0.33073878288269|0.321635961532593|0.255875319242477	0.4|0.4|0.4	1|1|1	0.476612627327263|0.473578353543897|0.451658139447192
189	443.2974266604341	2.7459667	3.18465527688636	Organic compounds	0.250394389145121	Organoheterocyclic compounds	0.250394389145121	Lactones	0.250394389145121	Gamma butyrolactones	0.250394389145121	Polyketides	0.250394389145121	notClassified	0.250394389145121	notClassified	0.250394389145121	118	4.07495311515846|4.16077026364174|4.47457488750865	C23H46O4Si2|C20H38N6O5|C24H42O7	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	127|161|76	0.0257613398134708|0.351986289024353|0.0198344886302948	442.29346|442.29037|442.29305	6.6866||3.7898	PBTWULIMTCPHSZ|OLNJKAXRBXUBTB|ARDYSKFJCQGKCQ	C=CCCCCCCCCC1CC(CC(CO[Si](C)(C)C)O[Si](C)(C)C)C(=O)O1|CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCN=C(N)N)C(=O)O|CCOC(=O)C(C)C1CCC(CC(CC)OC(=O)C(C)C2CCC(CC(O)CC)O2)O1	0001245||0000346	Organic compounds||Organic compounds	Organoheterocyclic compounds||Organic acids and derivatives	Lactones||Carboxylic acids and derivatives	Gamma butyrolactones||Dicarboxylic acids and derivatives	Polyketides||Polyketides	notClassified||Polyethers	notClassified||Macrotetrolides	Magnoliopsida||	10.1016/S0031-9422(00)86797-7||	0.0033390119999126|0.000244316000021172|0.00292968399992333	||	3|1|4	1|2|3	0.0257613398134708|0.351986289024353|0.0198344886302948	0.4|0|0	1|0|0.5	0.374953479637523|0.117328763008118|0.0896945792931813
190	187.07632662481828	2.7478054	3.16159614375009	Organic compounds	0.31270935630598	Organoheterocyclic compounds	0.31270935630598	Pyrans	0.31270935630598	Pyranones and derivatives	0.31270935630598	Polyketides	0.31270935630598	Cyclic polyketides	0.31270935630598	4-pyrone derivatives	0.31270935630598	3	2.03300023078918|3.00065733175365|3.00471233290111	C12H10O2|C12H10O2|C12H10O2	||	||	||	||	||	||	||	||	MassBank - 2023.11|ISDB|ISDB	4|16|14	0.181642323732376|0.114660114049912|0.112304218113422	186.06808|186.06808|186.06808	2.61522|2.16372|2.32032	PEYODCCEJQCEBL|DKHAQNNRAKURNG|YZACZIYTZCJVSN	Cc1cc(=O)cc(-c2ccccc2)o1|CC1=Cc2cccc(C)c2C(=O)C1=O|CC1=CC(=O)c2ccc(C)cc2C1=O	0000481|0000153|0000153	Organic compounds|Organic compounds|Organic compounds	Organoheterocyclic compounds|Benzenoids|Benzenoids	Pyrans|Naphthalenes|Naphthalenes	Pyranones and derivatives|Naphthoquinones|Naphthoquinones	Polyketides|Polyketides|Polyketides	Cyclic polyketides|Naphthalenes|Naphthalenes	4-pyrone derivatives|Naphthoquinones|Naphthoquinones	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/J.FITOTE.2011.04.006|10.1016/S0031-9422(98)00183-6|10.1248/CPB.40.2083 $ 10.1248/CPB.52.714 $ 10.1248/CPB.33.5355 $ 10.1248/CPB.12.533 $ 10.1039/J39680000857 $ 10.1021/NP960006V $ 10.1002/PCA.2800060303 $ 10.1007/BF02975157 $ 10.1007/BF00602667 $ 10.1016/J.PHYTOCHEM.2007.09.007 $ 10.1007/BF00602666	-0.000900000000001455|-0.000944440000012037|-0.000944440000012037	||	3|6|8	1|2|3	0.181642323732376|0.114660114049912|0.112304218113422	0.4|0.4|0.4	1|0.5|0.5	0.426913807610492|0.321503321299921|0.320718022654424
191	341.1386265363657	2.7489548	5.00746783085565	Organic compounds	0.342820644521771	Benzenoids	0.342820644521771	Coumarins and derivatives	0.255222596246011	Angular pyranocoumarins	0.255222596246011	Shikimates and Phenylpropanoids	0.340296794994682	Coumarins	0.255222596246011	Simple coumarins	0.255222596246011	3	4.31401419354581|2.83710235230608|4.01389922552129	C20H20O5|C20H20O5|C20H20O5	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	172|258|251	0.210692584514618|0.191576436161995|0.171525478363037	340.13107|340.13107|340.13107	3.21982|4.0441|3.53092	DPMMSWDFPUUAAQ|JABCPDWEZKZNOT|IXOGBQKENCHXCF	C=CC1(C)Cc2c(c3c(C)cccc3oc2=O)OC12C=C(C)C(O)O2|COc1cc2cc(COC(=O)CC(C)C)ccc2c2oc(=O)ccc12|C=C(C)C(=O)CCC(C=O)=CCOc1cc(=O)oc2cccc(C)c12	0003485|0001640|0000145	Organic compounds|Organic compounds|Organic compounds	Phenylpropanoids and polyketides|Organoheterocyclic compounds|Phenylpropanoids and polyketides	Coumarins and derivatives|Naphthopyrans|Coumarins and derivatives	Angular pyranocoumarins|Naphthopyrans|Coumarins and derivatives	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Coumarins|Coumarins|Coumarins	Furocoumarins $ Simple coumarins|Simple coumarins|Simple coumarins	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/S0031-9422(82)85048-6|10.1021/NP500861U|10.1016/0031-9422(88)84114-1	-0.000250260000086655|-0.000250259999972968|-0.000250259999972968	||	49|73|107	1|2|3	0.210692584514618|0.191576436161995|0.171525478363037	0.4|0.4|0.4	1|1|1	0.436597227871239|0.430225178420365|0.423541525820712
192	179.03450575547618	2.7503085	2.88189295774459	Organic compounds	0.674708900617666	Phenylpropanoids and polyketides	0.674708900617666	Coumarins and derivatives	0.674708900617666	6,7-dihydroxycoumarins	0.674708900617666	Shikimates and Phenylpropanoids	0.674708900617666	Coumarins	0.674708900617666	Simple coumarins	0.674708900617666	3	1.72741676982735|1.58119898578267|2.76490183548519	C9H6O4|C9H6O4|C9H6O4	||	||	||	||	||	||	||	||	MassBank - 2023.11|MassBank - 2023.11|ISDB	11|7|20	0.786884427070618|0.775942742824554|0.278691351413727	178.02661|178.02661|178.02661	1.2042|1.2042|1.2042	ILEDWLMCKZNDJK|ATEFPOUAMCWAQS|KIQQFVJHWNCGAU	O=c1ccc2cc(O)c(O)cc2o1|O=c1ccc2ccc(O)c(O)c2o1|O=c1ccc2c(O)cc(O)cc2o1	0002643|0002644|0002909	Organic compounds|Organic compounds|Organic compounds	Phenylpropanoids and polyketides|Phenylpropanoids and polyketides|Phenylpropanoids and polyketides	Coumarins and derivatives|Coumarins and derivatives|Coumarins and derivatives	6,7-dihydroxycoumarins|7,8-dihydroxycoumarins|7-hydroxycoumarins	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Coumarins|Coumarins|Coumarins	Simple coumarins|Simple coumarins|Simple coumarins	Ranunculaceae|Magnoliopsida|Magnoliopsida	10.1055/S-2005-873169|10.1080/10286020290028992 $ 10.1007/S10600-009-9389-8 $ 10.1007/S00425-017-2718-4 $ 10.1007/S10600-005-0133-8 $ 10.1016/S0031-9422(99)00305-2 $ 10.1007/S10600-009-9176-6 $ 10.1080/10286020.2011.621892 $ 10.1021/NP50046A026 $ 10.1515/ZNC-1986-0301 $ 10.4268/CJCMM20142015 $ 10.1007/BF00579079 $ 10.1139/B89-194 $ 10.1016/S0031-9422(98)00181-2 $ 10.1002/CHIN.200502185 $ 10.1016/J.CCLET.2009.11.015 $ 10.1021/JF053071W $ 10.1248/CPB.28.347 $ 10.1248/CPB.34.3249 $ 10.1248/CPB.34.595 $ 10.1016/S0140-6736(78)90338-0 $ 10.1016/0031-9422(71)85045-8 $ 10.1515/ZNC-1996-9-1005 $ 10.1007/S11746-003-0652-X $ 10.5012/BKCS.2004.25.7.1078 $ 10.1016/J.FITOTE.2009.07.002 $ 10.1016/0031-9422(90)85290-V $ 10.1016/S0367-326X(99)00010-6 $ 10.1007/BF00630004 $ 10.1016/S0031-9422(98)00588-3 $ 10.1078/0944-7113-00036|10.1248/CPB.54.136 $ 10.1021/NP010288L $ 10.1007/BF00575057 $ 10.1016/J.PHYTOCHEM.2004.12.030 $ 10.1007/BF00579441	-9.00000000001455e-05|-9.00000000001455e-05|-0.000615328000009185	||	1|2|9	1|2|3	0.786884427070618|0.775942742824554|0.278691351413727	0.6|0.4|0.4	1|1|1	0.728761275490006|0.625013947307884|0.459263483504275
193	149.09686516184624	2.7526226	3.27097881399497	Organic compounds	0.32383674930553	Benzenoids	0.32383674930553	Phenol ethers	0.384753146748833	Anisoles	0.384753146748833	Shikimates and Phenylpropanoids	0.32383674930553	notClassified	0.32383674930553	notClassified	0.32383674930553	3	3.08454531720655|3.10410181066085|2.72567807586356	C10H12O|C10H12O|C10H12O	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	17|17|16	0.0615596733987331|0.0602175816893578|0.209477514028549	148.08882|148.08882|148.08882	2.7283|2.4237|2.42436	RUVINXPYWBROJD|ZFMSMUAANRJZFM|LROJZZICACKNJL	CC=Cc1ccc(OC)cc1|C=CCc1ccc(OC)cc1|Cc1cc(C)c(C=O)cc1C	0000138|0000138|0000321	Organic compounds|Organic compounds|Organic compounds	Benzenoids|Benzenoids|Benzenoids	Phenol ethers|Phenol ethers|Benzene and substituted derivatives	Anisoles|Anisoles|Benzoyl derivatives	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)|Phenylpropanoids (C6-C3)|notClassified	Cinnamic acids and derivatives|Cinnamic acids and derivatives|notClassified	Ranunculaceae|Ranunculaceae|Magnoliopsida	10.1002/1099-1573(200008)14:5<323::AID-PTR621>3.0.CO;2-Q|10.1515/ZNC-2003-9-1004|10.5935/0103-5053.20160142	-0.000808996000017714|-0.000808996000017714|-0.000808996000017714	||	42|44|1	1|2|3	0.0615596733987331|0.0602175816893578|0.209477514028549	0.6|0.6|0.4	1|1|1	0.486986357599377|0.486538993696252|0.436192204375883
194	323.1276069482874	2.751967	4.57458302994099	Organic compounds	0.375936812784921	Benzenoids	0.374841174515499	Naphthalenes	0.374841174515499	Naphthols and derivatives	0.249894116343666	Shikimates and Phenylpropanoids	0.375936812784921	notClassified	0.375936812784921	notClassified	0.375936812784921	3	3.16824487249489|3.15140276649742|3.54570578316184	C20H18O4|C20H18O4|C20H18O4	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	42|32|56	0.0648260936141014|0.15739805996418|0.144874796271324	322.12051|322.12051|322.12051	3.1432|3.9062|3.30062	OQFYSXOKUCVHQD|NCNRINVGNXMKOX|JNPVZLURHZXTGF	O=C1CC2C(c3ccc(O)cc3)C(=O)CC2C1c1ccc(O)cc1|COc1cc2ccc(O)c3c2c(c1-c1ccc(O)cc1)C(O)CC3|COc1ccc2c(c1)C(=O)c1c(ccc(CCC(C)=O)c1C)C2=O	0004646|0002044|0000151	Organic compounds|Organic compounds|Organic compounds	Benzenoids|Benzenoids|Benzenoids	Phenols|Naphthalenes|Anthracenes	1-hydroxy-2-unsubstituted benzenoids|Phenylnaphthalenes|Anthraquinones	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Polyketides	notClassified|Phenanthrenoids|Polycyclic aromatic polyketides	notClassified|Phenanthrenes|Anthraquinones and anthrones	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1248/CPB.55.133|10.1002/HLCA.200900428|10.1021/NP058036Y	0.000185055999963879|0.000185055999963879|0.000185055999963879	||	58|4|6	1|2|3	0.0648260936141014|0.15739805996418|0.144874796271324	0.4|0.4|0.4	1|0.75|0.75	0.387975064237733|0.377290844812885|0.373116423581933
195	175.07568372821117	2.7538388	3.40576533953017	Organic compounds	0.3859978515704	Phenylpropanoids and polyketides	0.3859978515704	Flavonoids	0.1929989257852	Flavonoid-7-O-glycosides	0.1929989257852	Shikimates and Phenylpropanoids	0.3859978515704	Flavonoids	0.1929989257852	Flavones	0.1929989257852	3	2.80020277890383|3.62295225557165|3.42902645839403	C11H10O2|C11H10O2|C11H10O2	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	24|23|22	0.339805901050568|0.333151668310165|0.337065160274506	174.06808|174.06808|174.06808	2.4383|3.0844|2.554	MLIFQJVKGAVFJV|NOUMOQUWJXHYBN|NMLPABRPTHFKMQ	OCC=Cc1ccc2occc2c1|C=Cc1cc2ccoc2cc1OC|COc1cccc2cccc(O)c12	0002754|0000301|0002441	Organic compounds|Organic compounds|Organic compounds	Phenylpropanoids and polyketides|Organoheterocyclic compounds|Benzenoids	Cinnamyl alcohols|Benzofurans|Naphthalenes	Cinnamyl alcohols|Benzofurans|Naphthols and derivatives	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Polyketides	notClassified|Coumarins|Naphthalenes	notClassified|Furocoumarins|Naphthalenes and derivatives	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1021/NP700719E|10.1016/0031-9422(88)80315-7|10.1111/J.1574-695X.2007.00331.X	-0.000344440000020541|-0.000344440000020541|-0.000344440000020541	||	1|4|2	1|2|3	0.339805901050568|0.333151668310165|0.337065160274506	0.4|0.4|0.4	0.75|0.5|0.25	0.438093458508347|0.394333839386672|0.354096795166577
196	195.0300471415432	2.7538583	3.3872864349199	Organic compounds	0.674708900617666	Phenylpropanoids and polyketides	0.674708900617666	Coumarins and derivatives	0.674708900617666	7-hydroxycoumarins	0.351505666291442	Shikimates and Phenylpropanoids	0.674708900617666	Coumarins	0.674708900617666	Simple coumarins	0.674708900617666	3	3.61253536455809|3.53256837995905|3.28025570059796	C9H6O5|C9H6O5|C9H6O5	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	9|8|8	0.0665135011076927|0.0625614523887634|0.0308335460722446	194.02152|194.02152|194.02152	0.9098|0.9098|0.9098	XALJYYXRQJOGCG|NSDVPAHANCHBFV|RKFNMGWLDGIONW	O=c1ccc2c(O)c(O)c(O)cc2o1|O=c1ccc2cc(O)c(O)c(O)c2o1|O=c1oc2cccc(O)c2c(O)c1O	0002909|0002909|0002907	Organic compounds|Organic compounds|Organic compounds	Phenylpropanoids and polyketides|Phenylpropanoids and polyketides|Phenylpropanoids and polyketides	Coumarins and derivatives|Coumarins and derivatives|Coumarins and derivatives	7-hydroxycoumarins|7-hydroxycoumarins|4-hydroxycoumarins	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Coumarins|Coumarins|Coumarins	Simple coumarins|Simple coumarins|Simple coumarins	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/0031-9422(95)00166-5|10.1016/J.PHYMED.2006.11.021 $ 10.1016/0031-9422(95)00166-5 $ 10.1055/S-0029-1186167|10.1016/J.JPBA.2015.01.023	-0.00120070799999894|-0.00120070799999894|-0.00120070799999894	||	2|3|7	1|2|3	0.0665135011076927|0.0625614523887634|0.0308335460722446	0.4|0.4|0.4	1|1|1	0.388537533402264|0.387220183829287|0.376644215057115
197	451.12414139273517	2.7544	4.15537119464564	Organic compounds	0.336501716046917	Phenylpropanoids and polyketides	0.336501716046917	Flavonoids	0.336501716046917	Flavonoid O-glycosides	0.336501716046917	Shikimates and Phenylpropanoids	0.336501716046917	Flavonoids	0.336501716046917	Chalcones	0.336501716046917	3	4.12125417335392|4.29592129548591|4.42267841372632	C21H22O11|C21H22O11|C21H22O11	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	444|237|225	0.138014227151871|0.241158947348595|0.239006340503693	450.11621|450.11621|450.11621	-1.0462|-0.4162|-0.4162	ZOZXCTSYNLVRKO|GZTXEEPKLNRIEL|QELFZYXMLJAILU	O=C1c2c(O)cc(O)cc2OC(c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)C1O|O=C(C=Cc1ccc(O)c(O)c1)c1c(O)cc(OC2OC(CO)C(O)C(O)C2O)cc1O|O=C(C=Cc1ccc(O)c(O)c1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O	0001583|0001583|0001583	Organic compounds|Organic compounds|Organic compounds	Phenylpropanoids and polyketides|Phenylpropanoids and polyketides|Phenylpropanoids and polyketides	Flavonoids|Flavonoids|Flavonoids	Flavonoid O-glycosides|Flavonoid O-glycosides|Flavonoid O-glycosides	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Flavonoids|Flavonoids|Flavonoids	Dihydroflavonols|Chalcones|Chalcones	Ranunculales|Magnoliopsida|Magnoliopsida	10.1016/J.PHYTOCHEM.2007.05.035|10.1016/0031-9422(73)80683-1|10.1002/ARDP.19652981206	-0.000612476000071638|-0.000612476000071638|-0.000612476000071638	||	59|1|2	1|2|3	0.138014227151871|0.241158947348595|0.239006340503693	0.5|0.4|0.4	1|1|1	0.462421158800373|0.446752682149231|0.446035146534264
