ATTRIBUTE_genus	ATTRIBUTE_localisation	ATTRIBUTE_species	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:BK	GNPSGROUP:Clematis	GNPSGROUP:Clematis viticella	GNPSGROUP:cdhrc	GNPSGROUP:jbuf	GNPSGROUP:nan	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92790.448	92790.448	168428.38	17152.516	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"45","main.cluster index_upperinput":"45"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	0.6324	0.6324	0	N/A	N/A	185580.896	2	45	4	 	2	337.0897	1	337.0897	185580.896
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131482.5	131482.5	0.0	262965.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"46","main.cluster index_upperinput":"46"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	0.6410	0.6410	0	N/A	N/A	262965.0	1	46	20	 	1	146.0921	1	146.0921	262965.0
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	385762.35	385762.35	771524.7	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"47","main.cluster index_upperinput":"47"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/t3-/m0/s1"	GLUTAMIC ACID	0.9317479999999999	 	0.6553	0.6553	0	C(CC(=O)O)[C@@H](C(=O)O)N	CCMSLIB00006679493	771524.7	1	47	20	 	1	148.0605	1	148.0605	771524.7
BK	nan	BK	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	19746.357	0.0	0.0	0.0	0.0	19746.357	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"48","main.cluster index_upperinput":"48"}	This Node is a Singleton	N/A	N/A	N/A	 	0.6562	0.6562	0	N/A	N/A	19746.357	1	48	-1	 	1	290.9121	1	290.9121	19746.357
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119521.14	119521.14	0.0	239042.28	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"49","main.cluster index_upperinput":"49"}	This Node is a Singleton	"InChI=1S/C7H12O6/c8-3-1-7(13,6(11)12)2-4(9)5(3)10/h3-5,8-10,13H,1-2H2,(H,11,12)/t3-,4-,5?,7?/m1/s1"	QUINIC ACID	0.9322860000000001	 	0.6613	0.6613	0	C1[C@H](C([C@@H](CC1(C(=O)O)O)O)O)O	CCMSLIB00006678961	239042.28	1	49	-1	 	1	193.0708	1	193.0708	239042.28
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1201135.4	1201135.4	0.0	2402270.8	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"50","main.cluster index_upperinput":"50"}	This Node is a Singleton	N/A	N/A	N/A	 	0.6613	0.6613	0	N/A	N/A	2402270.8	1	50	-1	 	1	333.0584	1	333.0584	2402270.8
BK	nan	BK	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	34297.91	0.0	0.0	0.0	0.0	34297.91	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"51","main.cluster index_upperinput":"51"}	This Node is a Singleton	N/A	N/A	N/A	 	0.6663	0.6663	0	N/A	N/A	34297.91	1	51	-1	 	1	247.1666	1	247.1666	34297.91
BK,Clematis	nan,jbuf,cdhrc	BK,Clematis viticella	 	 	40.0	0.0	0.0	0.0	0.0	0.0	0.0	108.64426	657802.7	657802.7	639137.4	676468.0	108.64426	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"52","main.cluster index_upperinput":"52"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	InChI=1S/C11H18O9/c12-2-5-8(15)9(16)10(17)11(20-5)18-3-6-4(13)1-7(14)19-6/h4-6,8-13,15-17H,1-3H2/t4-,5-,6+,8-,9+,10-,11-/m1/s1	(4R,5S or 4S,5R)-4-hydroxy-5-((?-D-glucopyranosyloxy)methyl)dihydrofuran-2(3H)-one	0.9325100000000001	 	0.6724	0.6724	0	OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](OC[C@H]2[C@H](O)CC(O2)=O)O1	CCMSLIB00005716784	1315714.0442599999	3	52	5	 	3	295.1029	1	295.1029	1315714.0442599999
BK,Clematis	nan,jbuf,cdhrc	BK,Clematis viticella	3.0	[M+Na]+	17.0	0.0	0.0	0.0	0.0	0.0	0.0	963.9702	380430.475	380430.475	181563.7	579297.25	963.9702	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"53","main.cluster index_upperinput":"53"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2/t3-,4-,5+,6-,7+,8+,9-,10-,11-,12+/m1/s1	Melibiose	0.8359219999999999	 	0.6681	0.6681	0	N/A	CCMSLIB00004706065	761824.9202	3	53	6	342.11633	3	365.1055	1	365.1055	761824.9202
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115253.2	115253.2	0.0	230506.4	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"54","main.cluster index_upperinput":"54"}	This Node is a Singleton	N/A	N/A	N/A	 	0.6719	0.6719	0	N/A	N/A	230506.4	1	54	-1	 	1	246.0611	1	246.0611	230506.4
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160843.45	160843.45	0.0	321686.9	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"55","main.cluster index_upperinput":"55"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	"InChI=1S/C6H13O9P/c7-1-2-3(8)4(9)5(10)6(14-2)15-16(11,12)13/h2-10H,1H2,(H2,11,12,13)/t2-,3-,4+,5-,6-/m1/s1"	ALPHA-GLUCOSE 1-PHOSPHATE	0.9541059999999999	 	0.6719	0.6719	0	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)O)O	CCMSLIB00006679142	321686.9	1	55	5	 	1	261.0371	1	261.0371	321686.9
BK,Clematis	nan,jbuf,cdhrc	BK,Clematis viticella	3.0	[M+NH4]+	17.0	0.0	0.0	0.0	0.0	0.0	0.0	442.90814000000006	2797223.55	2797223.55	1645460.6	3948986.5	442.90814000000006	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"56","main.cluster index_upperinput":"56"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=59&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	Spectral Match to Palatinose from NIST14	0.951216	 	0.6760	0.6760	0	N/A	CCMSLIB00003139733	5594890.00814	3	56	59	342.11633	3	360.1502	1	360.1502	5594890.00814
Clematis	jbuf,cdhrc	Clematis viticella	 	 	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	458079.66000000003	458079.66000000003	425730.62	490428.7	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"57","main.cluster index_upperinput":"57"}	This Node is a Singleton	N/A	N/A	N/A	 	0.6754	0.6754	0	N/A	N/A	916159.3200000001	2	57	-1	 	2	133.0497	1	133.0497	916159.3200000001
BK,Clematis	nan,jbuf,cdhrc	BK,Clematis viticella	3.0	[M-H2O+H]+	17.0	0.0	0.0	0.0	0.0	0.0	0.0	28.306507	450635.46	450635.46	158104.92	743166.0	28.306507	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"58","main.cluster index_upperinput":"58"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=59&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	Spectral Match to Sucrose from NIST14	0.9580069999999999	 	0.6780	0.6780	0	N/A	CCMSLIB00003139675	901299.226507	3	58	59	342.11633	3	325.1130	1	325.1130	901299.226507
BK,Clematis	nan,jbuf,cdhrc	BK,Clematis viticella	3.0	[M+H]+	17.0	0.0	0.0	0.0	0.0	0.0	0.0	35.6168	294896.66000000003	294896.66000000003	128880.42	460912.9	35.6168	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"59","main.cluster index_upperinput":"59"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=59&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1"	SUCROSE	0.912327	 	0.6802	0.6802	0	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@]2(CO)[C@H]([C@@H]([C@@H](CO)O2)O)O)O)O)O)O	CCMSLIB00006680038	589828.9368	3	59	59	342.11633	3	343.1236	1	343.1236	589828.9368
BK,Clematis	nan,jbuf,cdhrc	BK,Clematis viticella	 	 	17.0	0.0	0.0	0.0	0.0	0.0	0.0	715.0047599999998	9068379.1	9068379.1	855840.2	17280918.0	715.0047599999998	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"60","main.cluster index_upperinput":"60"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	 1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10/h2-5H,1H3	Trigonelline	0.9751690000000001	 	0.6871	0.6871	0	 C[N+]1=CC=CC(=C1)C(=O)[O-]	CCMSLIB00006717990	18137473.20476	3	60	5	 	3	138.0551	1	138.0551	18137473.20476
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110071.875	110071.875	220143.75	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"61","main.cluster index_upperinput":"61"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	0.7102	0.7102	0	N/A	N/A	220143.75	1	61	5	 	1	255.0972	1	255.0972	220143.75
BK,Clematis	nan,cdhrc	BK,Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	272.461	63126.41	63126.41	126252.82	0.0	272.461	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"62","main.cluster index_upperinput":"62"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	"InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)"	PIPECOLATE	0.743056	 	0.7236	0.7236	0	OC(=O)C1CCCCN1	CCMSLIB00005464001	126525.281	2	62	20	 	2	130.0864	1	130.0864	126525.281
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	962483.1499999999	962483.1499999999	645551.1	1279415.2	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"63","main.cluster index_upperinput":"63"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=24&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	0.7274	0.7274	0	N/A	N/A	1924966.2999999998	2	63	24	 	2	496.2027	1	496.2027	1924966.2999999998
BK	nan	BK	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	49387.188	0.0	0.0	0.0	0.0	49387.188	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"64","main.cluster index_upperinput":"64"}	This Node is a Singleton	N/A	N/A	N/A	 	0.7572	0.7572	0	N/A	N/A	49387.188	1	64	-1	 	1	168.0136	1	168.0136	49387.188
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2617753.05	2617753.05	3846688.2	1388817.9	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"65","main.cluster index_upperinput":"65"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=24&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	InChI=1S/C19H26O11/c1-8(20)9-2-4-10(5-3-9)29-19-17(26)15(24)14(23)12(30-19)7-28-18-16(25)13(22)11(21)6-27-18/h2-5,11-19,21-26H,6-7H2,1H3/t11-,12-,13+,14-,15+,16-,17-,18+,19-/m1/s1	bungeiside C	0.705004	 	0.8014	0.8014	0	N/A	CCMSLIB00004694820	5235506.1	2	65	24	 	2	448.1816	1	448.1816	5235506.1
BK,Clematis	nan,jbuf,cdhrc	BK,Clematis viticella	 	 	20.0	0.0	0.0	0.0	0.0	0.0	0.0	49.9551	642066.48	642066.48	599960.06	684172.9	49.9551	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"66","main.cluster index_upperinput":"66"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	"InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)"	NICOTINAMIDE	0.8381870000000001	 	0.8062	0.8062	0	NC(=O)C1=CN=CC=C1	CCMSLIB00005464061	1284182.9151	3	66	5	 	3	123.0443	1	123.0443	1284182.9151
BK,Clematis	nan,jbuf,cdhrc	BK,Clematis viticella	 	 	20.0	0.0	0.0	0.0	0.0	0.0	0.0	35.637524	471160.68000000005	471160.68000000005	625905.8	316415.56	35.637524	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"67","main.cluster index_upperinput":"67"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	"InChI=1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,10-12H,3-4H2,1H3"	PYRIDOXINE	0.70485	 	0.8049	0.8049	0	CC1=NC=C(CO)C(CO)=C1O	CCMSLIB00005464263	942356.997524	3	67	5	 	3	152.0707	1	152.0707	942356.997524
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182869.75	182869.75	365739.5	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"68","main.cluster index_upperinput":"68"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8067	0.8067	0	N/A	N/A	365739.5	1	68	-1	 	1	230.9902	1	230.9902	365739.5
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	187142.9	187142.9	0.0	374285.8	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"69","main.cluster index_upperinput":"69"}	This Node is a Singleton	"InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/t5-,6-/m0/s1"	glutathione CollisionEnergy:102040	0.9426690000000001	 	0.8160	0.8160	0	N[C@@H](CCC(O)=N[C@@H](CS)C(O)=NCC(=O)O)C(=O)O	CCMSLIB00010103061	374285.8	1	69	-1	 	1	308.0913	1	308.0913	374285.8
BK,Clematis	nan,jbuf,cdhrc	BK,Clematis viticella	 	 	20.0	0.0	0.0	0.0	0.0	0.0	0.0	181.92484	22345372.0	22345372.0	23636800.0	21053944.0	181.92484	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"70","main.cluster index_upperinput":"70"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	"InChI=1S/C8H8O2/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,9,10)"	PHENYLACETIC ACID	0.879395	 	0.8158	0.8158	0	C1=CC=C(C=C1)CC(=O)O	CCMSLIB00006678498	44690925.92484	3	70	5	 	3	137.0599	1	137.0599	44690925.92484
BK,Clematis	nan,jbuf,cdhrc	BK,Clematis viticella	 	 	20.0	0.0	0.0	0.0	0.0	0.0	0.0	18.342216	14437067.0	14437067.0	19851650.0	9022484.0	18.342216	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"71","main.cluster index_upperinput":"71"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=24&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2	Spectral Match to Dopamine from NIST14	0.971759	 	0.8158	0.8158	0	C1=CC(=C(C=C1CCN)O)O	CCMSLIB00003139936	28874152.342216	3	71	24	 	3	154.0864	1	154.0864	28874152.342216
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64771.918	64771.918	129543.836	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"72","main.cluster index_upperinput":"72"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=24&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	0.8176	0.8176	0	N/A	N/A	129543.836	1	72	24	 	1	305.1496	1	305.1496	129543.836
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1046732.15	1046732.15	327030.7	1766433.6	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"73","main.cluster index_upperinput":"73"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	 1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10/h2-5H,1H3	Trigonelline	0.9752940000000001	 	0.8269	0.8269	0	 C[N+]1=CC=CC(=C1)C(=O)[O-]	CCMSLIB00006717990	2093464.3	2	73	5	 	2	138.0630	1	138.0630	2093464.3
Clematis	jbuf,cdhrc	Clematis viticella	 	 	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	423842.45499999996	423842.45499999996	564449.75	283235.16	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"74","main.cluster index_upperinput":"74"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=24&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	0.8269	0.8269	0	N/A	N/A	847684.9099999999	2	74	24	 	2	610.2342	1	610.2342	847684.9099999999
BK,Clematis	nan,cdhrc	BK,Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	49.98191	114170.82	114170.82	228341.64	0.0	49.98191	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"75","main.cluster index_upperinput":"75"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8318	0.8318	0	N/A	N/A	228391.62191000002	2	75	-1	 	2	210.0609	1	210.0609	228391.62191000002
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	813694.4720000001	813694.4720000001	1608478.1	18910.844	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"76","main.cluster index_upperinput":"76"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8269	0.8269	0	N/A	N/A	1627388.9440000001	2	76	-1	 	2	316.1391	1	316.1391	1627388.9440000001
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125039.03595	125039.03595	248479.1	1598.9719	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"77","main.cluster index_upperinput":"77"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=48&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	0.8269	0.8269	0	N/A	N/A	250078.0719	2	77	48	 	2	317.1425	1	317.1425	250078.0719
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47510.74	47510.74	95021.48	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"78","main.cluster index_upperinput":"78"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=24&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	0.8270	0.8270	0	N/A	N/A	95021.48	1	78	24	 	1	346.1133	1	346.1133	95021.48
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10349805.25	10349805.25	4547921.5	16151689.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"79","main.cluster index_upperinput":"79"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=24&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	0.8430	0.8430	0	N/A	N/A	20699610.5	2	79	24	 	2	430.1711	1	430.1711	20699610.5
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98797.852	98797.852	181720.62	15875.084	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"80","main.cluster index_upperinput":"80"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8597	0.8597	0	N/A	N/A	197595.704	2	80	-1	 	2	479.1373	1	479.1373	197595.704
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	270772.10625	270772.10625	9750.8125	531793.4	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"81","main.cluster index_upperinput":"81"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8597	0.8597	0	N/A	N/A	541544.2125	2	81	-1	 	2	428.1559	1	428.1559	541544.2125
