row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,
404,476.16019306463477,0.63588095,,,,,,,,,,,186179.6,14657.174,4901.458,82439.82,74342.82,152344.72,321993.72,121347.195,154049.22,96899.05,137753.83,22068.8,143932.62,6229.424,192048.05,192714.64,0,372925.7,
405,162.11251280657493,0.6437989,,,,,,,,,,,25407.664,1449.4169,14963.069,10171.341,1976.9952,101183.43,296602.94,683556.06,0,5355.963,13483.764,779841.5,6580.7144,47918.137,86605.336,0,0,174420.25,
408,128.07074537943234,0.6541317,,,,,,,,,,,4666.588,172941.1,3206.9495,1132.8568,1359.9158,2887.6455,3947.1462,2220.103,192312.38,176963.39,0,59678.23,0,4438.4873,5673.0093,8292.396,0,2105.3687,
409,133.0608397703317,0.64040273,,,,,,,,,,,1638.3481,192793.23,435809.94,281551.47,38239.21,13118.959,55705.562,800.18884,461106.47,155541.84,702.31244,0,118230.5,502878.5,76742.17,88026.06,0,116888.16,
410,230.9901462676745,0.6468849,,,,,,,,,,,51423.926,59220.508,52500.04,81785.67,31752.377,91004.72,159993.72,122596.47,49883.664,59163.184,79879.08,109886.05,32076.89,185241.55,88061.08,28782.418,0,89908.01,
411,147.11273169555275,0.6251945,,,,,,,,,,,3336.88,5652.102,0,1427.9238,93683.586,4952.7583,5606.181,1934.8701,25865.613,14310.445,12001.533,7552.0264,1758.4928,9143.783,4767.3174,155725.28,0,7428.435,
413,160.0968530496187,0.6495495,,,,,,,,,,,5285.4814,205830.12,3059.1565,18532.86,3902.6143,5349.47,6000.304,2015.7948,174782.08,222406.7,911.5515,112266.086,1543.0435,8016.2686,2178.5999,4077.0376,0,6069.29,
418,321.0578278470171,0.64192474,,,,,,,,,,,17627.715,0,37798.023,721.6677,248825.92,0,0,983.1914,0,0,1285.2788,2992.6382,277568.03,0,0,158000.45,0,2027.2544,
435,130.0864378190881,0.6467331,,,,,,,,,,,42169.945,1.0310723E7,3244689.2,305106.5,238270.14,23882.52,404712.84,141135.2,6097307.5,4230110.5,4631.159,46891.562,66245.54,2754252.8,117895.47,186544.17,0,88894.266,
440,200.0319570105142,0.67676896,,,,,,,,,,,0,974.4981,0,0,0,0,0,532.9341,28283.062,24780.465,0,0,0,1743.8192,0,0,0,0,
445,786.1817793732405,0.63745964,,,,,,,,,,,0,199585.3,31420.623,0,0,0,0,0,1954.1946,0,0,0,0,2033.7881,0,0,0,0,
450,529.1759847534456,0.6530081,,,,,,,,,,,3051.0063,0,0,0,30080.639,0,0,0,0,0,0,0,211755.81,0,0,4708.285,0,0,
454,204.08673686032546,0.6485757,,,,,,,,,,,157145.53,34702.54,208689.84,113659.234,450713.9,256718.6,226322.61,160147.75,138721.28,145855.44,164438.67,290453.62,671414.56,89765.875,98185.17,613100.1,0,94074.83,
466,304.0510402518892,0.6520849,,,,,,,,,,,350688.5,0,104426.98,4648.3945,1237384.9,0,0,0,0,0,82038.6,0,770958.0,0,15109.844,840566.7,0,3076.766,
471,164.07406525169122,0.6470247,,,,,,,,,,,1483.3027,0,247177.53,133311.19,0,55371.473,51724.32,6910.863,0,0,20067.777,2123.9678,0,16911.625,4053.7595,0,0,1647.752,
473,412.1444308412229,0.65194595,,,,,,,,,,,355121.16,0,28191.492,1521.7131,342078.38,0,0,0,0,0,95484.42,0,732431.1,0,11850.112,271216.03,0,12369.071,
477,354.1398584247761,0.67972344,,,,,,,,,,,74448.17,0,1208.9741,864.7258,338286.66,0,1531.486,664.448,0,749.1748,8375.077,0,208768.48,1800.9165,869.30725,275952.88,0,805.18384,
478,303.0477758338197,0.6634569,,,,,,,,,,,2816373.2,0,792251.6,29873.527,1.1155113E7,0,592.2401,796.89233,0,0,670551.75,3556.6836,2.0531114E7,0,144207.6,6284836.0,0,177292.19,
479,175.1078471182887,0.64931864,,,,,,,,,,,3140.7344,718729.3,4877.5234,2677.7207,1472.0063,8587.497,1123.8538,6063.108,706746.1,503346.75,4846.502,1276.6827,1208.2227,11318.019,14469.669,11374.943,0,2602.1086,
480,370.13431059741174,0.6511854,,,,,,,,,,,40828.523,0,0,0,249953.73,953.9814,0,0,0,0,6682.2754,0,234236.25,0,1067.1499,265843.72,0,712.73987,
482,307.07935614499,0.6521754,,,,,,,,,,,4165.0605,0,47595.523,29061.5,5506.1997,6649.573,2684.1794,10187.099,8551.363,2912.1182,3444.684,8136.998,1750.7133,8890.009,985.37024,3787.3218,0,3142.7085,
488,305.0455527613792,0.6634558,,,,,,,,,,,197550.11,0,64096.5,633.3338,765569.5,0,0,0,0,0,45966.14,0,742486.1,0,2853.377,471581.94,0,1955.1436,
489,388.18097446914237,0.6565124,,,,,,,,,,,83841.38,22205.188,49359.535,202660.47,32751.242,140435.94,152124.73,183413.67,11008.818,33887.92,276161.5,69929.44,46500.61,99534.06,158547.97,17305.45,0,142553.62,
492,442.15539478467696,0.6509662,,,,,,,,,,,96819.19,0,0,38667.973,36845.555,205567.11,100295.21,90388.734,0,0,173754.42,97598.55,12175.56,20278.328,124743.55,93267.77,0,128870.28,
495,333.05818983716244,0.6536651,,,,,,,,,,,687735.56,0,60000.508,261813.22,1229963.2,1102045.0,481252.28,442951.25,0,0,1058571.9,1072432.5,553760.94,251762.69,432450.25,2164808.0,0,594949.0,
501,567.1318448342895,0.65280443,,,,,,,,,,,13960.472,0,0,0,121525.336,0,0,0,0,0,0,0,147705.89,0,0,63773.074,0,0,
505,191.11375352357913,0.60970193,,,,,,,,,,,0,0,0,0,0,0,0,0,133884.89,646.5581,0,0,0,0,0,3778.891,0,0,
508,180.08666283114837,0.65795386,,,,,,,,,,,698646.7,135847.39,899654.9,659087.75,1174659.4,1500370.0,1141013.8,764656.4,625949.94,656938.6,1006530.1,1352757.2,610773.2,462077.53,506579.6,1503980.8,627.8227,479911.44,
519,317.08440239039885,0.68591744,,,,,,,,,,,12998.3125,0,0,1467.7216,19560.367,20403.037,15640.177,5080.0586,0,0,12172.245,23790.277,14456.249,2125.243,14991.699,32259.549,0,9185.37,
543,312.1288090477059,0.7047676,,,,,,,,,,,543957.94,0,2251.7083,144953.1,844980.75,529180.25,174026.16,97909.734,0,0,647887.9,250910.81,167157.83,52787.95,291692.06,1500104.9,0,184812.89,
546,198.09729237860032,0.6604816,,,,,,,,,,,964486.75,104711.03,825043.0,642275.56,1424266.4,1545305.5,1452031.2,980620.8,547922.25,450623.9,1147749.1,1575528.0,557092.7,487379.16,652312.94,1728467.1,657.8756,611871.0,
551,365.1054384143925,0.65945435,,,,,,,,,,,978730.6,486749.06,451880.84,784741.7,785189.44,395823.9,977455.9,977959.6,508380.16,497603.56,1328267.6,561914.2,290993.2,658076.3,912211.75,628508.56,6483.338,809714.06,
552,382.1701431147506,0.6601894,,,,,,,,,,,57854.895,0,38718.566,0,259211.0,0,0,0,0,0,16523.527,0,326301.62,0,2890.9585,238635.44,0,2376.6216,
553,133.04969449061,0.69990265,,,,,,,,,,,196614.7,2249.4146,9186.251,51421.484,353768.66,285777.7,68064.89,43901.89,3001.8584,1980.3491,296171.94,159087.67,83675.1,44867.734,181961.12,609570.1,0,147226.39,
554,193.07084889481587,0.6675341,,,,,,,,,,,19650.71,90075.375,8477.33,19146.648,1543.9778,34786.547,92737.81,29424.836,1249.2697,11767.858,36469.547,145155.7,1478.4006,117188.84,11423.984,1812.0635,0,4625.537,
556,198.1235227054257,0.6592707,,,,,,,,,,,102542.14,0,9880.732,48458.805,132858.64,261928.45,45981.664,1681958.2,47491.438,48831.656,105063.14,251716.62,127446.5,372135.7,197257.53,1642.2139,0,942630.6,
557,460.20245974935494,0.66687167,,,,,,,,,,,29382.594,39895.65,147482.69,185698.72,59701.94,197354.78,181654.8,151409.27,50945.453,29912.58,72594.13,56304.203,15104.932,65760.08,208795.55,111534.91,0,120321.375,
567,247.1670680405942,0.6843189,,,,,,,,,,,0,0,659.02924,0,0,0,0,0,0,0,0,0,0,0,0,0,30042.504,0,
568,495.1113405343027,0.6679204,,,,,,,,,,,188187.16,0,0,2718.0771,51794.875,46899.01,326794.75,98404.8,0,0,53437.113,257589.36,22024.004,2704.0217,97780.93,185789.2,0,196502.44,
569,219.02660709641228,0.59856224,,,,,,,,,,,2353349.8,321051.4,6531080.0,3037537.8,8025481.5,6401205.5,5982675.0,3465795.5,3429573.0,3444419.8,3891823.8,6544935.5,337369.8,2762576.8,1889376.4,9506930.0,0,2350237.5,
578,146.11771269197592,0.6678468,,,,,,,,,,,909.66455,2597.54,0,0,0,4646.7305,113456.8,328407.03,0,0,0,231571.55,0,1930.8193,4197.449,0,6449.0386,40576.094,
580,295.10233578843423,0.7150101,,,,,,,,,,,505721.6,0,1704.2349,87302.164,479292.53,264948.3,93338.28,161027.69,0,0,511597.12,218503.03,365985.5,33539.965,236602.53,808538.44,0,237476.27,
584,127.03918385648127,0.6694247,,,,,,,,,,,735031.94,219729.48,492582.16,534872.44,1457489.1,847369.4,680146.6,656735.56,421807.53,412506.06,804803.7,743941.4,1731702.6,366701.5,514142.66,1260616.1,0,441982.44,
588,261.0368384704988,0.6727504,,,,,,,,,,,95505.414,0,2319.3184,1172.79,213130.58,33383.375,38869.33,26708.238,7953.237,0,19221.473,320407.1,10327.109,8120.557,30565.295,113019.68,0,52044.645,
590,132.1021548874615,0.67855746,,,,,,,,,,,0,2670.6318,12744.549,618.8608,0,0,0,851.67163,958.71484,870.85913,0,0,0,9726.246,0,0,0,4834.5513,
594,217.11874131257292,0.668027,,,,,,,,,,,0,37913.453,0,4079.6094,0,949.9984,1409.0265,1146.9038,39752.043,21669.371,1203.9817,1278.9164,0,997.3843,1876.6449,1387.626,0,1620.6677,
602,163.059996208859,0.674197,,,,,,,,,,,544738.94,97694.38,257027.34,312508.84,1122029.8,511561.84,419086.9,355654.38,179645.62,230236.94,479903.97,456209.28,1690539.4,192468.14,293766.1,858875.7,0,239185.6,
606,325.11278932103073,0.6764632,,,,,,,,,,,1364176.0,391803.28,517549.4,988679.0,824855.7,1362299.5,1092846.0,1206640.8,532399.06,601245.44,1453240.9,742319.6,933685.56,600271.56,988024.2,704472.0,0,795504.56,
607,145.04955282940284,0.67665285,,,,,,,,,,,771230.25,158076.73,586042.94,533299.4,1649146.5,862516.06,704639.1,582498.1,369404.75,380112.0,773374.9,755560.5,1970469.5,353115.8,459237.62,1351430.1,0,385440.8,
608,162.07614610948417,0.67682856,,,,,,,,,,,68838.836,714233.44,63553.324,57688.816,112487.69,85485.94,115932.97,98516.78,444107.53,452135.3,42847.766,268541.94,83013.04,103419.69,51832.613,148753.36,0,29487.277,
610,474.18152747715027,0.6781177,,,,,,,,,,,257263.55,0,0,1030.4685,12107.286,25058.912,138854.77,47949.645,0,0,52551.53,150725.72,31036.068,0,70254.914,66130.59,0,84759.266,
611,192.05541977386633,0.62292635,,,,,,,,,,,2355.1843,56115.41,22004.238,15954.047,13432.371,12229.598,39362.777,11273.998,13106.731,8950.909,12537.228,33471.81,0,37620.977,19691.184,15650.682,0,47522.26,
612,246.06087026064688,0.6790013,,,,,,,,,,,51173.61,102497.6,29839.623,45557.777,186562.44,68012.69,121287.31,71107.305,56433.41,105870.54,32099.266,126290.73,27924.695,77457.66,122364.305,66572.24,0,53803.414,
626,139.05832360540134,0.6765175,,,,,,,,,,,306816.78,493126.8,637059.5,349211.62,264821.62,495407.28,447028.12,270501.5,193836.89,156921.47,15087.303,1042560.1,50051.887,213287.38,234582.38,234501.56,0,291119.25,
634,138.05503719561787,0.6863609,,,,,,,,,,,4185116.0,6846349.0,1.284906E7,5495603.5,4900004.0,6752129.5,6019009.0,4542977.5,2573604.5,2783161.5,434305.03,1.7271104E7,1538853.2,2891267.0,4006169.2,3152652.8,0,4612875.5,
639,343.123474626097,0.6891042,,,,,,,,,,,940887.44,254262.33,350285.2,689199.06,524253.06,913237.1,739706.1,789754.2,343782.2,342074.8,992930.0,470996.66,613968.75,434401.1,696278.6,423739.44,0,548739.0,
640,360.1500087532235,0.68596876,,,,,,,,,,,7857310.5,2372087.0,3076570.5,5811569.0,4292396.5,7947255.5,6359727.5,6743722.5,3382570.2,3463195.8,8385102.5,3894878.0,5158644.5,3764183.0,5817978.5,3460416.5,2915.2854,4641899.5,
641,189.15978854513986,0.68243796,,,,,,,,,,,96678.6,243043.44,113609.31,43432.27,6144.55,120741.47,116227.66,92445.164,219459.39,185219.14,25897.955,166403.22,7343.8525,393212.4,57527.215,5665.592,0,107409.7,
644,277.09092539470566,0.670557,,,,,,,,,,,0,2042.0872,2283.6646,5415.6943,6933.349,4230.7812,3024.7368,9459.91,1839.8914,1971.3069,5652.7124,1440.664,13929.117,5824.169,1529.7897,44084.277,0,2468.1377,
651,289.0916761130758,0.69320554,,,,,,,,,,,324343.78,100601.82,135197.56,242843.5,162670.11,330078.84,278121.0,289654.12,138070.38,139406.75,339693.88,175028.17,208967.67,151535.78,245636.34,164848.78,0,194937.61,
652,200.0442275546518,0.6461938,,,,,,,,,,,8509.162,59751.594,82188.64,36243.67,9029.517,44913.195,20733.533,17474.713,46313.043,52915.29,16439.762,4838.804,0,55641.973,50018.805,9846.236,0,16400.854,
653,362.0970464251309,0.6394555,,,,,,,,,,,105268.336,575133.8,126906.07,693775.6,22580.705,567994.4,466046.62,216927.94,98360.1,285627.38,267314.88,18028.578,47589.67,216313.67,172487.06,10940.701,0,226534.27,
662,210.94054695494822,0.7343568,,,,,,,,,,,0,0,248743.9,4337.5366,0,712.47766,13009.378,8909.444,47360.324,2752.0369,822.7565,2386.3232,0,8642.161,0,0,0,2193.5032,
665,231.02670548126224,0.6405743,,,,,,,,,,,8377.653,29950.15,1230.542,21208.883,0,6553.396,45311.88,21690.785,1776.9486,20770.781,1452.9426,38036.96,1536.872,116430.086,5869.4175,0,0,3722.0,
677,499.11439123478897,0.69959813,,,,,,,,,,,4663.1865,147724.56,149448.33,72936.72,1062.6759,1784.7871,90826.53,88116.055,24620.209,2156.6038,29801.22,18045.387,2160.5435,9772.016,51177.48,0,0,38579.14,
678,242.08717024518634,0.6973348,,,,,,,,,,,8086.377,15918.783,97336.4,13386.144,4860.207,83338.07,122395.875,106713.89,214168.34,150198.8,14801.543,102823.016,1292.468,95967.664,48093.85,49932.5,0,69143.09,
695,203.0526570735403,0.65271866,,,,,,,,,,,113481.29,7245.5386,88697.234,121496.89,213724.84,103285.11,266403.2,35215.062,91468.42,24463.215,113589.94,312401.9,94718.77,91512.11,82579.23,242489.94,6397.706,58663.3,
701,365.10542946001124,0.6747303,,,,,,,,,,,1026698.6,357996.8,153520.48,653626.25,298661.56,757572.4,340144.1,770762.8,207824.62,265535.28,286144.7,391565.44,189749.23,506751.22,623975.0,492448.28,761.1255,231138.78,
709,193.07080408121368,0.67475426,,,,,,,,,,,8473.754,54634.3,7821.3013,14925.574,1543.9778,4526.7197,65687.61,53747.625,1249.2697,11767.858,11529.157,91042.3,1478.4006,21022.0,11423.984,1984.5995,0,4163.3936,
712,258.049889699022,0.7204942,,,,,,,,,,,859.4192,152909.45,74808.08,145034.56,0,4692.8237,36631.867,47453.72,3229.7212,4899.698,8530.506,0,0,3975.4453,3278.3096,0,0,1494.8418,
724,183.0501203632351,0.6998667,,,,,,,,,,,3270.323,66274.38,10538.336,5059.9136,0,31137.025,24590.703,5560.5137,23486.244,5318.309,2641.248,8491.41,1994.3037,10633.295,37636.78,1829.6926,0,9030.896,
731,192.05546512170557,0.70791817,,,,,,,,,,,2355.1843,55992.477,11927.779,22386.225,956.6255,14586.935,6242.1357,13647.132,27760.2,43749.46,5033.1,12346.605,0,19939.016,9298.794,728.8025,0,15653.982,
732,496.20246534089097,0.7380745,,,,,,,,,,,0,2442559.2,0,587.3738,18302.72,0,0,0,2984.3762,0,0,1266539.6,0,0,0,13890.635,0,0,
738,230.99017625673113,0.74611646,,,,,,,,,,,56389.73,59550.707,318543.9,67571.84,18395.666,161327.47,270488.22,250697.45,178731.27,135813.81,134932.4,85932.75,5596.423,251266.58,222374.31,22872.379,0,190186.62,
739,515.0923909591439,0.72460514,,,,,,,,,,,2019.3378,214007.0,148328.1,178884.22,0,11313.504,38856.707,43150.336,8753.716,4455.9814,6954.2725,0,0,15073.428,7320.181,0,0,7120.1367,
745,200.0442520494169,0.6787631,,,,,,,,,,,9018.514,59751.594,16497.533,27265.512,938.9807,34021.047,20759.37,25079.004,22314.656,45050.22,37138.27,3970.1973,0,38724.113,16183.735,0,0,16400.854,
754,191.0389700374994,0.72077733,,,,,,,,,,,5275.614,30677.184,7163.5327,47332.246,0,35647.918,17688.66,11916.891,7871.173,62045.312,22052.672,1557.1135,0,38312.0,21449.75,0,0,4397.742,
755,198.09727614855154,0.6820072,,,,,,,,,,,625639.75,43108.86,577356.75,445527.38,361709.6,996652.9,1017078.2,731029.0,332850.72,345666.28,782881.06,465767.22,3177519.5,92167.45,472661.78,1119547.6,0,224800.1,
767,427.07592126980626,0.74821883,,,,,,,,,,,5077.1045,227985.55,14720.953,48651.504,0,65290.305,23303.506,27771.982,43521.547,93027.52,6614.6416,820.1793,0,71775.78,12098.788,0,0,10336.606,
779,168.01357421901668,0.787182,,,,,,,,,,,0,0,0,0,0,881.5663,539.20715,0,526.88354,0,0,767.88586,0,0,0,0,48421.26,0,
782,200.0321725020541,0.7785094,,,,,,,,,,,605.3298,1423.8418,4749.7617,0,0,0,560.07007,0,123679.28,151252.84,0,657.00836,0,3607.782,0,0,0,0,
788,150.07737008661985,0.7676514,,,,,,,,,,,3586.6938,139495.88,699.6295,89707.38,35157.355,14940.6,106797.04,89370.06,54137.082,92270.18,1696.1259,105893.51,1646.5054,90304.805,47237.32,64609.848,0,68597.98,
798,551.1578786692,0.77348197,,,,,,,,,,,62117.754,0,0,0,216461.6,0,0,0,0,0,2177.2615,0,507694.38,0,0,67744.31,0,0,
799,210.06088141109353,0.7855685,,,,,,,,,,,104647.32,58593.98,149596.17,124813.84,24239.076,147461.69,204512.56,235025.42,84218.95,86601.98,262110.36,126763.12,13429.268,137906.17,269159.56,26294.637,0,210566.62,
802,201.01601458550414,0.7106339,,,,,,,,,,,1432.4185,0,10668.812,3313.5132,23196.691,9851.898,9639.425,3478.9639,13425.101,8446.183,4665.9053,7094.3394,3485.976,3324.6511,1438.4917,15140.204,0,2776.5417,
811,321.05783245776007,0.7241252,,,,,,,,,,,9107.173,0,17729.666,736.3242,47106.047,0,0,0,0,0,775.7427,2507.7168,61119.227,0,0,249086.52,0,0,
820,303.0479206875637,0.754666,,,,,,,,,,,3093053.2,0,1600293.2,61712.26,2483238.5,704.91077,841.5137,796.89233,0,0,888125.4,2145.357,3469199.0,585.2441,229548.17,8173356.5,0,157073.48,
825,229.0707511727259,0.75873065,,,,,,,,,,,181673.55,0,9547.995,0,517591.28,0,817.6661,536.2914,0,0,24846.875,853.17786,962189.06,0,8114.2134,358174.28,0,2300.0527,
826,132.10215991887756,0.7270852,,,,,,,,,,,0,2670.6318,33150.367,560.0447,0,0,0,0,958.71484,1188.887,0,0,0,4855.5303,0,0,0,1785.0316,
829,315.1551686595708,0.76519275,,,,,,,,,,,0,123022.555,0,0,0,0,0,0,0,0,0,6275.678,0,0,0,0,0,0,
832,567.1320876844604,0.7655177,,,,,,,,,,,29246.541,0,969.4525,0,273467.44,0,0,0,0,0,808.5553,0,99555.4,0,0,85836.336,0,0,
835,282.08628156928074,0.74287766,,,,,,,,,,,61520.836,0,4079.8552,0,181993.12,0,1451.0616,1085.8037,0,0,1178.4568,3087.7207,327077.56,0,0,101477.375,0,0,
836,310.14941372045746,0.77857894,,,,,,,,,,,759026.7,0,44247.35,15186.361,798281.7,0,0,0,0,0,421135.78,0,1403900.1,0,71718.984,433026.06,0,52563.918,
845,144.10205119128224,0.73625356,,,,,,,,,,,2217.0903,57522.004,1.0128933E7,12516.433,9561.616,6746.7017,31160.59,14622.749,126210.586,154893.4,523.2981,13049.7295,0,53843.055,14148.736,4270.661,0,39223.758,
846,287.0734209557332,0.77349454,,,,,,,,,,,435663.7,0,54169.45,2377.3398,1163584.9,0,0,0,672.5178,0,75815.0,0,1601980.8,0,13518.637,715577.94,0,16250.387,
847,133.0496822202129,0.767875,,,,,,,,,,,458149.72,2249.4146,6215.0107,63873.8,582252.5,504141.97,229507.81,194194.2,14844.681,1980.3491,589914.44,253805.8,414561.1,77095.45,381727.72,1029040.5,0,285224.75,
848,529.1756651245319,0.7802708,,,,,,,,,,,5877.256,0,0,0,113108.72,0,0,0,0,0,0,0,347760.9,0,0,35750.695,0,0,
849,265.09168688024255,0.78070736,,,,,,,,,,,3092992.2,0,264303.2,13525.306,9369333.0,0,0,0,0,0,597180.1,0,1.637952E7,0,153374.3,4558649.0,0,103146.35,
850,295.10241603287375,0.78459406,,,,,,,,,,,714632.0,0,8356.574,139488.6,822427.25,819240.06,351177.28,273150.97,0,0,1008263.75,439453.4,617054.1,69324.1,543382.56,1457529.5,0,416797.62,
852,147.11268217129802,0.7256085,,,,,,,,,,,583.2445,0,0,700.2421,31043.281,714.55206,705.2965,0,6748.109,3310.709,4379.495,3315.3713,0,694.92773,0,10900.897,0,1529.6338,
856,340.1601959273782,0.7753554,,,,,,,,,,,23516.271,0,0,45315.1,17240.82,99871.54,63138.973,62377.58,0,0,305311.3,17778.707,0,12391.985,110519.3,8993.062,0,94465.81,
859,180.08668372626704,0.70478904,,,,,,,,,,,453972.62,18744.324,494004.94,337529.7,1100638.8,688119.44,605788.5,389259.6,338385.88,374517.2,444037.84,600326.5,2545539.2,238973.19,262792.47,635145.9,0,246409.11,
860,282.11881693373704,0.7917505,,,,,,,,,,,9481089.0,4499.9844,899916.56,109447.45,2.9033868E7,7035.004,3289.8691,2248.2803,3762.7979,21732.09,1941759.8,6146.9604,4.9291796E7,3902.429,488203.25,1.6408388E7,0,341648.78,
862,312.1288408128443,0.7884021,,,,,,,,,,,991281.2,0,4583.877,239350.27,1968523.6,981036.1,181768.3,304215.25,0,0,1264331.6,550813.0,1039049.8,119945.78,615948.56,3864430.2,0,581709.9,
866,548.1496309353934,0.79170424,,,,,,,,,,,6305.5786,0,0,1429.5559,49836.35,0,0,0,0,0,0,0,554638.8,0,0,3097.164,0,0,
869,230.99019478476043,0.7760437,,,,,,,,,,,48726.492,60811.496,592317.56,126308.63,66074.16,108383.65,317246.47,251730.73,230461.08,276647.25,153051.61,85932.75,7245.248,303923.97,248870.72,60463.08,0,190186.62,
870,333.0581322535604,0.77939993,,,,,,,,,,,703072.44,0,78468.28,323717.12,1040677.4,1077329.0,1005354.94,683477.2,0,0,1654090.9,882010.06,110743.05,339749.16,757893.7,2468010.0,0,764449.4,
872,166.08621539032578,0.7601621,,,,,,,,,,,0,596009.25,0,600.12866,1528.655,0,0,0,1154.032,0,0,67209.78,0,0,0,4925.552,0,0,
882,185.00834770951076,0.7926796,,,,,,,,,,,0,0,0,0,0,0,5245.9067,600.1073,184259.1,184064.83,0,0,0,0,0,0,0,0,
885,317.0842098046886,0.78772587,,,,,,,,,,,106227.875,0,0,15966.085,103484.96,100342.61,50319.27,43417.93,0,0,165402.06,47854.22,88229.586,12647.076,63702.344,235162.17,0,66529.94,
890,256.10252497790185,0.7826082,,,,,,,,,,,19924.38,3067.7666,48706.465,9947.172,19727.824,33878.137,62287.277,62600.965,160512.6,97114.6,41057.324,33968.016,1447.5632,47265.52,16958.324,29377.582,0,39192.22,
893,540.1607175161432,0.782626,,,,,,,,,,,3936.8784,0,0,0,138713.89,0,0,0,0,0,0,0,577704.25,0,0,12449.181,0,0,
894,176.01084554711434,0.7767292,,,,,,,,,,,55941.418,5757.7085,338790.0,82607.086,99795.54,211979.08,179321.31,104835.34,356797.3,648725.7,648.8449,155670.47,5022.8735,222841.03,32383.18,123746.336,0,86158.87,
895,284.1344759642069,0.7967881,,,,,,,,,,,0,0,64432.203,42825.184,0,33556.207,81192.445,104570.1,61477.02,44859.777,52221.96,4562.051,828.823,61533.184,42331.773,537.29944,0,57128.832,
901,260.919878696949,0.7931477,,,,,,,,,,,0,0,0,0,0,0,0,0,99249.07,63356.5,0,0,0,0,0,0,0,0,
903,265.0234639336544,0.79402965,,,,,,,,,,,662.49634,9426.347,26342.7,24051.988,1173.314,38028.375,7136.956,4182.353,6526.121,76212.734,2364.7402,1070.2019,0,2242.606,4040.2546,0,0,2668.6135,
904,307.0794736438828,0.78611106,,,,,,,,,,,1584.0449,1489.9426,107180.52,38373.258,6793.0205,3160.1125,10218.833,4354.0605,38532.51,14190.129,9190.785,3743.4966,0,20473.816,6018.6553,6478.3843,0,3356.6313,
905,236.07949314516765,0.8158316,,,,,,,,,,,0,0,0,0,975.0685,2265.9214,0,6343.036,10049.134,4721.151,0,0,0,12316.14,0,0,0,4404.133,
922,277.03220278620927,0.8103421,,,,,,,,,,,13355.035,1775.1655,557469.25,50631.973,74918.68,96618.76,183030.33,172976.3,1162544.5,720822.3,49416.438,49734.223,1221.8835,211471.88,41765.805,137422.81,0,88745.27,
929,144.06563792546646,0.82087517,,,,,,,,,,,240788.86,10095.561,67709.61,75562.625,408409.25,169561.47,100733.88,45930.68,93189.31,48195.35,121667.836,138051.19,852138.7,68614.81,14798.793,358314.0,0,18853.05,
932,346.04696081753843,0.80323803,,,,,,,,,,,2236.975,3392.1462,111252.53,19759.682,15973.762,13885.705,41207.94,47054.715,0,86861.76,9685.397,13088.187,0,49171.555,20655.06,0,0,24527.973,
