row ID,row m/z,row retention time,1685365277_ALC_01_neg.mzML Peak area,1685365277_ALC_02_neg.mzML Peak area,1685365277_ALC_dbgi_001139_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001140_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001141_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001142_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001143_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001144_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001145_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001146_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001147_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001148_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001149_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001150_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001152_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001153_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001156_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001157_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001158_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001159_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001160_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001161_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001162_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001163_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001166_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001169_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001173_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001174_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001175_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001176_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001177_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001178_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001182_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001183_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001184_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001185_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001186_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001187_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001188_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_BK00_neg.mzML Peak area,1685365277_ALC_dbgi_QC00_neg.mzML Peak area,1685365277_ALC_dbgi_QC01_neg.mzML Peak area,1685365277_ALC_dbgi_QC02_neg.mzML Peak area,1685365277_ALC_dbgi_QC03_neg_20230530152214.mzML Peak area,1685365277_ALC_dbgi_QC04_neg.mzML Peak area,1685365277_ALC_dbgi_QC05_neg.mzML Peak area,1685365277_ALC_dbgi_QC06_neg.mzML Peak area,1687161692_PMA_ALC_11_neg.mzML Peak area,1687161692_PMA_ALC_12_neg.mzML Peak area,1687161692_PMA_ALC_13_neg.mzML Peak area,1687161692_PMA_ALC_14_neg.mzML Peak area,1687161692_PMA_BK_ALC_01_neg.mzML Peak area,
4234,999.2323245022848,2.6839029,0,0,0,0,0,0,0,0,0,0,0,4347509.052823017,0,0,0,0,0,233524.88528601592,0,0,0,0,107945.6889758794,0,0,0,0,0,0,0,0,1.4296841596629858E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37281.52671512613,0,
2425,518.2530600708623,6.805730795999999,67933.0833948234,75404.5099075807,467129.1520406669,110540.2620815947,366843.3213605853,66839.19542061449,5641083.034758097,116577.14575045036,327305.4308746284,143208.0245510086,100092.69781180075,92818.06457840034,963726.9892183143,36854.85892150103,12329.46275925894,104065.50282278906,350226.8460434523,151519.76955019386,6894088.409960852,1331287.1054802134,60532.663333274235,109444.69116085443,62676.07481595036,2506260.5042583137,1.0298721602749404E7,4009998.7384801814,80726.61155276698,695856.0836705088,152943.97580210678,1568075.984342777,70113.99352066804,51945.87026132422,561307.3409429322,181767.57090608982,103971.29482850665,29441.20029044116,35310.94232496203,62774.36919776699,58536.46042265011,0,915117.633363091,1001013.3980868385,1010740.8486856971,595538.6807306388,799207.3246221646,813009.2350364829,878489.8183546951,453033.07173113467,61398.4080343445,106668.17727881062,333215.610266787,0,
4751,326.07687743034285,0.7350939972340428,0,258256.07169426614,1189827.8139782397,151374.66434212873,514689.8135194684,7.534167415674621E7,257828.83786072079,169620.75563338218,395114.328701399,23600.859980009904,75105.40685393401,338132.2095768026,174625.60570881583,86869.92495432819,2461292.416162611,0,2.0524874614276547E7,0,15497.346912419443,629460.9729616549,1.923820691420649E7,550557.9244652163,1114226.5348429512,651614.345048573,673436.5349756809,1368246.3229343554,39968.44470721505,592670.0887972579,336626.1997545863,1097240.603094267,291958.65380046633,169961.29690792307,7.694065041344318E7,454744.96895413904,38232.685000204736,243583.61313487322,164820.87142856864,989179.1484928522,700351.157798878,0,6.6970084616651736E7,6.858985649461539E7,6.882280887031867E7,7.070944798276798E7,7.0554721207637E7,6.625099850544616E7,6.73038984836697E7,638531.8222431537,205673.50072455953,376207.16554566595,0,16918.205712739764,
420,487.1771690542497,0.6255814124000001,4565421.65471284,1.1793727029414954E7,1474234.1965359114,6.013999679114903E7,4217568.901471273,1497739.448094526,1.4949658639273837E7,3307877.459309862,2.0074160334763303E7,8098182.676138903,912105.7712349005,4862831.200361514,8.002729628959896E7,3.423566328710523E7,1.398602321431587E7,3.882261399421838E7,3943026.914341852,1125233.4259255703,3.2836315853740904E7,2466560.9171707314,2.4441339629733216E7,1.953282907063471E7,8.321583399243407E7,3975859.2377908854,3116781.7287879656,1198603.3915726955,7500532.406891775,4165454.852625451,1415714.8523748964,2.199002346543569E7,2.2785547832382318E7,1424586.5092872304,2.7269823733968385E7,3178662.696546831,8626159.914696129,2.4364650858133968E7,1.1600169760898013E7,7145993.385477728,4.992278385506375E7,0,1.0604519080546394E7,9941328.898331372,1.1258037241566584E7,1.0266599292449273E7,1.1073879334731665E7,1.0947703332136964E7,1.0110960469808832E7,1705182.6734395463,8674361.360108517,9350673.917340478,34534.82309666986,0,
4990,177.01795836541498,3.7081471480769244,595390.2349500225,1015546.1291268275,773855.131938175,899192.8165815913,778447.6785608212,1044910.8036420236,809965.8944026285,745239.0378950045,595337.1952435088,740229.8911530698,1092317.1628386115,586415.0063204406,644509.4334486793,635093.5420393834,415056.79328448046,945397.5458941075,738013.3867520164,539389.4584012509,593758.1412982156,614324.5552580853,591971.6783798786,1501345.675487344,512241.1488218331,1042509.9430222963,1676590.1134981185,1460098.1748508627,574282.1190539066,839350.0536463356,817514.8693008509,1317790.191689015,543723.516501047,1497803.7758492087,939037.9943516718,1244451.7313255619,1596376.9828825758,6048068.78002808,1870486.168940624,1113032.5823086887,689171.98494866,88005.69240617586,883154.4643987954,1040774.536543686,1052547.1797993744,542108.7536512612,1126583.0845674376,1563364.8947506563,1035373.8826385395,246883.42868566132,463689.05374818126,410183.85885704233,215174.60150512555,38503.0253725492,
2644,635.1254115829393,2.280840696969697,4336042.518879723,0,83231.96893769469,1737102.0174424062,0,5863013.288964991,507747.54998369643,1206718.9143532296,522398.0397724929,6.825959249466322E7,0,95322.58644307028,102863.55061091138,947299.9421657202,4845558.1203617025,580425.1897833752,0,0,0,0,62615.69378153296,277959.1841086641,985551.7016634212,0,0,0,1674931.4965194247,0,3718138.134185587,0,0,53750.14369317189,0,0,0,12878.133881311673,688878.8025379785,989310.4292115706,515286.4417866208,0,2.7600306922928736E7,2.844484167783118E7,2.9629385419425037E7,3.690906685963823E7,2.898849931087563E7,2.8406957120442558E7,2.8197453538134728E7,14585.454907353951,5.38215401703548E7,2.5543440115889393E7,0,0,
3797,478.161896151652,2.925707139024391,45885.403077873096,322997.0876885317,66933.91099766639,0,891751.4543641044,67216.50404667256,62227.30238814775,806404.0257978226,0,1474326.5343701069,161611.79070243743,63563.39058904591,72190.53081337162,14934.157782591357,0,21494.840911031402,479249.07847311744,70735.52640455948,628435.3860251723,0,157269.5261887843,67833.6102214916,82283.40259174218,103324.07304844032,391350.1723454538,606519.1963810748,21882.21117856482,119185.17541438258,439692.0311795654,0,0,13297.951278597364,409349.58234761504,217595.17293496965,126685.54010873399,80159.65266724776,140577.2237473293,0,100531.75755640757,0,34335.83385937323,49954.198812539,21114.533040702503,91572.17511762348,0,0,27914.787206108624,170617.62281077675,998958.4344015233,1356641.3524206134,31735.150073683326,0,
737,520.0148086934986,0.8574601426086957,2321233.829445669,0,0,2197823.8002193864,0,0,0,14476.582235531252,0,1468677.2675348052,0,70135.98987851963,0,5383777.519050761,3221882.6954497877,6380898.396385238,0,0,0,0,4113894.159776903,0,1.2164834936391132E7,0,0,0,1.1126299491742356E7,0,2629224.13607514,0,0,0,124034.9787311934,0,0,555139.20983282,0,0,7012049.559231265,0,6085206.577751169,6389916.792679995,6338714.038211793,2728768.437961192,4593041.033353344,4885120.519944895,5663464.933109244,0,0,884658.2803155809,0,0,
3181,743.1296878387335,1.919353252941177,20685.75968193743,27096.797337715274,1075887.0041662448,0,415315.2290417458,0,435943.816103413,0,129174.24518077719,122652.18625647748,30781.17940012515,0,0,0,1233321.2227037037,0,3.781101441443425E7,139106.26172223047,14671.848563390813,35536.321019156014,692559.8598556689,0,9331363.992890747,418471.98600724066,30720.16064487907,430749.5321532412,621600.7920788102,127103.3210081007,0,135660.65244326968,0,0,5.02674693319646E7,47184.979641375896,390409.0966026633,0,0,149607.44376967291,1.3042904662055956E7,0,152319.63311373067,113883.7814023362,90234.23537188974,94236.71216020243,234191.79434861074,119852.1794101061,175158.41600313326,167678.1365383725,0,0,0,0,
4553,623.2002091792418,1.919630357142857,0,0,0,0,0,0,0,162385.41221657823,0,0,0,0,0,751526.0770545073,0,0,1149492.0385560002,0,0,0,0,2342314.419850404,0,0,0,0,0,0,0,0,0,0,1894335.788270248,0,0,38404.34853131185,2376018.4840457574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2008,335.0934963603246,2.1491347480000003,0,180693.567169676,65693.49340724788,0,0,0,53047.44744147712,0,0,0,16661.58501990219,0,0,0,27572.294332552865,0,5274126.099948083,840029.7379238216,27760.782145195593,23953.141482799365,1522573.420058256,0,0,21464.69264608632,0,0,39409.77673137338,0,7495.8827692177665,0,37190.461562537275,234970.63341190887,2192074.1405506437,40005.773707991786,0,144535.56263180298,0,36678.753997313215,0,0,24606.556831500904,0,31465.78511097703,0,0,0,20201.15039022104,333597.4972845229,0,41523.99424357587,780889.3008751239,0,
4393,519.1729056727056,3.169700211111111,14355.179517304754,127529.90553711285,0,14108.579691269631,71197.94269687422,360738.2948447866,0,36814.211635482345,547667.6253577018,22450.797476040687,3544494.8776209056,0,134649.6250317633,1702727.8070317314,385419.50422325474,6509921.481967589,602822.164204318,81788.52234809275,0,231271.06058681797,535859.5922712504,0,43289.31307737428,37834.91396888668,150308.46904028318,31509.441618526726,0,0,0,497465.8815253812,0,0,1768032.9685711015,168669.7047298879,2164131.2387270215,0,0,78746.77085051815,27527.875935905682,0,588975.1638446671,730930.415587286,580544.8997566074,456135.0271884588,509961.79693696793,750804.2024125538,825415.5309503519,0,0,16137.540962472667,117461.95125933623,0,
2743,219.0493424688623,0.685157393076923,2508753.0481838244,2455710.180821413,2959908.1155278026,2809685.70925803,3705397.3663866664,2230200.3837379655,1900890.7165205302,4904276.437017524,1816881.268529942,2552709.9431484765,2367808.8478702465,1.552597269688447E8,2150485.699670185,2834150.9252441083,1813155.0594769465,1561876.5373100368,2318010.182721088,3.2177587344252217E8,1778956.4540252623,3341942.1713725445,1110545.9278227696,5935525.95106642,1466584.7961756643,3041918.237484141,2876880.887281,5312666.7164463205,3564191.5584019157,4535529.9445719095,4688593.718089348,4481795.717332901,5200804.752777245,1.377453933188281E8,3167825.7442238242,4803525.958893908,5278862.311504674,5340933.904983126,1.0542244982256364E7,4289782.523727853,3236510.926294052,1021252.4203051075,1.2369337341574218E7,1.232054835513579E7,1.2091601081002971E7,1.3565693477619728E7,1.2189613731896723E7,1.327943178176589E7,1.2788881937546918E7,3949127.5336318193,2608416.882399169,3424668.272243658,4.684271972322055E8,6331.965016589675,
1849,537.1234754578909,3.7927312363636365,0,477200.5795213825,49310.357977359105,0,0,0,0,0,0,0,190343.9774974346,264988.395024046,0,0,0,616231.0042704144,0,26451.236520377533,0,0,3171.3243992036496,0,8005.217966716595,3000658.750923252,0,1200466.3556591328,0,0,0,0,0,251977.45093493428,0,0,1443685.4822737523,31447.411827508255,0,0,0,0,14274.249398214713,43406.29320897392,17430.386168835597,36538.25237661296,17825.40851859388,74397.90888055935,31947.27809002758,113484.85216796555,16610.511743831572,0,0,0,
3777,607.2056098567313,3.7947043088235297,535906.5525641689,0,0,88287.32338439891,8812.930278076146,98592.6574237957,0,1342266.7902487896,0,567150.8845468113,43845.63691078144,614051.0326331129,0,192766.90949400043,30362.974552351236,79932.89697944261,51567.952167574884,228476.87310821912,38862.88801584922,0,49961.52935233164,832514.9395232126,0,10791.629850035602,16016.883212894594,0,0,9748.579404424743,0,0,629026.8286400079,59572.103741882594,274441.05869173456,0,0,275155.3499246662,1594434.8838191698,0,3220.3111124662987,0,41517.11559021003,40209.32994857812,93275.04436395074,31845.968679023525,66712.0168998285,69922.97276188903,78837.86416876681,0,104566.00073032267,0,601264.0033948196,0,
3538,613.1366201228951,3.3082452999999994,38039.1988890859,269293.5630888624,0,0,0,0,1951035.1022579256,0,1076175.6308664838,227318.42924906616,483795.7348461856,44450.91411853123,1138736.5406010472,0,0,113016.9750617415,0,1.199323953571234E7,29520.279143788837,135422.42166125352,10253.560211244134,497746.31531221065,217957.90204661895,0,1357423.7883685087,0,0,0,975449.2950663529,0,341763.38852603553,152639.0919936267,8281.862864853596,0,0,23372.57412715448,1426705.7393510472,609895.8067522153,438806.6241634703,0,277793.3319281242,297026.12428849045,256271.87448174623,218251.23381361592,215581.7081913978,231988.88824693224,254370.5971893171,299542.77108339046,50633.72203688685,607437.7123420446,0,0,
4612,741.4713213916676,8.957312061538461,7196642.138121145,5144722.340328495,29912.56301238867,38648.22250858007,32245.213892469637,3587180.7239196594,3748886.137790946,2068821.5191284951,1928902.576348892,495530.9461056903,2193953.337477467,7842251.254132392,37911.24935884499,14195.87897595477,5213.011334470225,7532.138146576832,1776587.7017806137,9080149.329005249,2.8815486847123403E7,579907.921128013,1.1810677889593346E7,6850993.332282243,1.4434001037848793E7,2.3029772659917604E7,1.4782381024701344E7,3.9473732798390314E7,1514809.2097015579,9205662.121175583,8759170.778515954,935277.6436731393,674857.1477361398,329182.7519245893,1790870.949083287,4188233.154324932,1.7363935885061216E7,1052832.9757237814,1230580.1435890258,1257556.451423525,1065040.58093746,140821.40193732295,4020951.985009633,351682.1548592889,85052.27647064744,127172.6918054106,738532.3323708115,728148.2276460882,1.2959817955265556E7,412836.8240636181,307034.6036804094,24502.370412542536,4840.716695003399,440757.7276705159,
2326,695.161385558683,3.097923368965517,0,315431.041351688,1484304.7238516062,27987.77833843334,313489.10393252654,19775.190452958974,0,32649.77312159764,0,18054.043737225853,976165.8499615437,0,0,192220.62488575748,0,173207.1618176643,0,0,917565.3613022259,0,0,0,3984.758089586414,191097.6972601536,261085.24737944535,1.3720288783235135E7,0,1257781.102788539,1727995.014088262,0,0,0,0,201416.27204544065,600840.2367984606,0,0,0,0,0,1260520.1483036755,1253982.54324489,943990.3335925624,877205.979336498,824937.8367847891,1000489.5933654587,1321897.7139703576,256033.27318325732,42636.82296622843,100034.04307110724,0,0,
4472,909.1787216453786,3.2186360526315796,0,0,0,0,67460.08250218345,48361.36861945747,0,18742.940491406047,0,1082058.7716661096,0,0,0,45487.00069678224,0,7356190.912238337,0,0,25108.321614187334,0,0,0,0,0,0,0,0,0,0,0,162197.7323882552,0,0,0,0,67083.31819282201,0,20964.913736056264,0,0,950029.3695769538,817619.5214866617,502747.7729128214,474940.32352725,720481.3114338637,541552.6472095187,995832.7112472582,0,1.4259180515195288E7,280717.0384245411,0,0,
3558,547.2044133185958,3.1518512913043493,93386.53148390265,126280.16617763542,480995.8199832162,340766.2903408398,135674.09651963576,710279.4227601867,1244197.2161654066,14076.707108364466,1422090.383144857,249834.85616797901,6.963972671831459E7,4682174.947676223,1418798.7407577184,716670.7140645537,161450.55324030295,308536.84641359106,85457.91866236272,43311.17242164795,0,540023.5551902789,20987.62960848046,0,225937.5397824728,884444.7592598727,4209369.598474441,27833.112271171944,57690.85581485232,27159.16282664069,3535115.026807018,716896.2690673069,12236.24317324227,2.4611111233101472E7,110274.85826102331,5672914.268492931,917584.1627011036,0,0,1322812.983931584,202337.62576846048,0,872257.1609306283,973641.0841707668,876096.7337343171,854807.4968198766,1067647.539729608,1025548.4844959668,1056284.859135164,809588.2891487423,523613.50470703776,2856639.8199704103,1985431.2986726726,0,
4692,697.0752965782893,3.0871078,0,594650.6898622569,410717.73904825666,0,0,0,0,0,0,0,0,1112293.8265246542,0,0,0,0,0,0,7718846.202797814,0,0,0,94359.64153367642,0,1169238.4723945565,0,361640.27203108446,0,18536.355198702862,0,0,2296491.4918506104,0,0,0,0,0,0,100906.9044095093,0,27009.891616272213,41952.9361558351,30526.21207073326,0,0,0,0,579624.5477995895,21734.900112656916,0,537106.4621557095,0,
3380,225.92591653887263,0.6126403,0,0,0,0,0,2090285.0784955001,0,8.090085105509996E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3220,649.1408688139061,3.3534947351351345,5123.869689279816,352304.4773481107,1095440.0246572956,21067.318961537054,175445.07150159252,9766.621192690203,457996.2972098663,158065.87852317307,0,0,0,98878.93398503968,205215.41418049176,5325714.482778921,0,5808124.93689829,0,0,191356.1457079332,49832.98399921893,0,0,8927.9004070429,581734.5514535693,306527.61443071085,1034979.9786606955,0,227285.13408120789,37709.68896843809,645808.238974933,0,40835.28427900212,0,500553.4651507236,405227.6763085521,0,15847.22289035174,0,11780.965955880121,0,391208.557888829,295232.4931697865,454487.07370803563,326189.60103070084,146665.0567980697,279096.67977166496,387636.9152363672,165927.00793778873,105890.05720124372,28816.330741473757,5243.440924813562,0,
3599,442.1204165179883,4.16920528076923,0,105980.80389110166,22540.049951914974,0,103491.46871552616,2204.9669948569917,707438.6501788837,0,60884.324651338844,0,179407.0582493912,0,740314.8975100303,0,0,0,0,0,0,48178.835453760206,0,0,0,777525.2484769472,1030814.3961640286,3750810.8525310047,0,125966.83866417309,0,1087791.254087148,0,0,0,193857.41022037723,822574.2576094093,0,0,40686.450569155895,0,0,220922.5860274063,187409.61817049928,234833.88229593684,169713.73271250384,202221.45581957037,165595.969771065,191410.60419952072,99778.39045362377,0,0,30164.560496287973,0,
3440,1117.5508877977384,4.632556182352941,0,0,0,0,0,288478.74778472184,0,191165.96664107023,0,993172.4637413183,2.3746844316171005E7,0,0,19323.447049937142,0,56130.81712837439,0,0,31319.59255561544,0,0,2056.9851354969965,0,0,0,0,0,0,0,0,0,0,0,0,0,183454.28681243895,5909.151217248048,0,0,0,386721.2278319503,379891.0876540375,408264.6451699008,262245.03524910414,400970.9011939141,374921.10761793784,451467.6163187624,0,0,0,0,0,
2107,447.09431055568996,6.105560860784312,223697.16415137358,55413.16141370505,184982.11517917606,83231.54422718521,3502772.1020375397,266426.9437793908,4703936.620043786,414807.1966047208,389012.3730172547,186453.95581194136,7977827.020779587,110224.10866715161,4983246.6613883525,414555.6626139906,144819.893283964,241627.04312936793,81607.72162759288,52443.28011036351,3045980.108980505,289421.2954267976,102575.93152182533,47285.020253433264,180369.99612507707,1255691.1383585108,6951418.965693393,1614796.3850161496,285513.24103402084,1372551.786836462,1755340.2013462945,2456856.95861394,345893.69450519595,297915.8174844162,220833.66346867947,2411783.228759582,503187.8743056529,105914.95903441869,66905.57172679632,296142.68666162173,103150.16362862775,11746.984126087693,1531670.5089864773,1476674.773150274,1514687.5552416549,1171983.2080258352,1390772.5266183051,1565806.2190542584,1494991.0301819397,77389.40917579991,392691.594256881,1393724.2336207305,263302.8765705048,0,
4970,738.5064678852538,9.490942581250001,907817.2033837028,467784.42876645323,445166.8101327737,699280.8773875616,690926.2436157917,519517.97459232534,684354.8753256423,2393716.4834302324,893791.3709350593,1083219.0331368793,1385578.189798996,674529.0372069441,299726.3097764138,518072.827199752,672429.2796668479,655082.3656693873,2201916.428186366,954107.6782072148,486626.3273169507,1900732.2344557845,1101172.932823216,667808.6049252907,579727.1778886188,1059086.26248647,3011591.5863579414,921844.9853804965,496332.6370964519,836340.2954904106,110765.91522477884,450000.6367432508,5601408.348308888,1020191.3209754193,1591573.5084430282,481597.1227075274,157915.39425414812,571894.1666159991,1276649.6297971883,548320.379619898,941996.9864778852,30640.179367624125,0,453179.30792922445,683629.2106105322,14478.0609436122,662573.7179690497,698747.3757965601,608509.4304590848,0,0,27637.397862390117,66502.83439747842,0,
3500,1099.339355340003,4.061673333333333,0,0,0,0,0,0,1.0764966903375736E7,0,0,0,0,0,131527.94839860115,0,0,0,0,0,0,0,0,0,0,3086218.4112221077,0,0,0,0,0,158773.8284968304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7663.411902647193,0,7289.233671664742,0,0,0,
3281,736.3372708799434,4.068657306666666,0,0,0,0,0,6.5518034941877715E7,0,1.6907862271543335E7,0,4.591928201823777E7,0,0,0,484216.22625502286,0,64080.93706121479,0,0,0,0,0,6401072.925162354,0,0,0,0,0,0,0,0,0,0,0,0,0,86300.25727667789,2.3567638643780045E7,0,0,0,5497345.144018262,5449659.843468858,5807942.051955069,2908155.4494461007,4315361.132738363,5073356.611930169,5371854.072676176,0,0,0,0,0,
3659,483.12967138613186,3.9977388171428574,56406.84041144035,0,8.685190216569096E7,53219.52626375036,250394.59964520397,3861.157285948135,349653.665664481,0,4.361400562775465E7,0,72726.37315936183,644805.2930577854,0,11132.154913286742,0,162505.0181078202,0,313183.3725565129,548908.2703045069,2.010511423491615E8,207275.3787503073,46424.49275010709,41349.75425847568,160178.41503255468,12547.2159764062,182591.07240303635,0,285338.89963488764,0,102597.03707388615,0,7463843.595492899,0,776665.5827288224,0,0,0,1.1993009525092902E7,16304.408016354393,0,7022869.7797100535,6843291.589032476,6613342.671097677,4579177.389797985,6305446.607287725,6270736.936263248,6330829.447489534,28855.243245940506,37479.35965497453,0,0,0,
1690,315.05148073846874,4.704430871794871,7852.109308555624,4769791.735298231,9181.90661455148,0,0,15375.072527656292,1379264.7983096873,34401.80478982153,0,16617.96767534463,0,111675.87960513709,1318921.0220174335,115606.94756179296,0,36813.95580040236,10274.790768638622,1379.9028534777663,396064.110132239,0,1682.7031920732877,13165.328888068214,0,582998.2933414226,209230.94989620085,884627.455993797,0,0,22804.351634761148,83991.9871031472,10034.923948763717,60917.09547286656,0,293707.8479335717,57180.70410702399,18776.00153864064,5044.736970076232,0,0,0,311895.09488860227,322757.6083474952,354237.09137331275,295589.8322129593,294141.7963111256,351704.9828322295,331617.35494499514,319780.95701535884,2584.896132937574,3844.578337673298,105329.90573740557,4084.500499634715,
