row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001145_01_01.mzML Peak area,1685365277_ALC_dbgi_001139_01_01.mzML Peak area,1685365277_ALC_dbgi_001143_01_01.mzML Peak area,1685365277_ALC_dbgi_001151_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001148_01_02.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001157_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001141_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001159_01_01.mzML Peak area,1685365277_ALC_dbgi_001149_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001147_01_01.mzML Peak area,1685365277_ALC_dbgi_001158_01_01.mzML Peak area,1685365277_ALC_dbgi_001177_01_02.mzML Peak area,1685365277_ALC_dbgi_001163_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001178_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001176_01_01.mzML Peak area,1685365277_ALC_dbgi_001174_01_01.mzML Peak area,1685365277_ALC_dbgi_001183_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001166_01_01.mzML Peak area,1685365277_ALC_dbgi_001187_01_01.mzML Peak area,1685365277_ALC_dbgi_001184_01_01.mzML Peak area,1685365277_ALC_dbgi_001169_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,
599,219.0265859362114,0.5918646,,,,,,,,,,,3195489.2,443872.06,7589558.0,7822399.0,3661646.5,3528063.0,1808302.1,3678810.8,3189799.0,4902447.5,1.0340771E7,0,7146314.5,5018318.5,4434204.5,6486484.0,2375235.2,3564523.8,4720251.5,4347446.5,1824006.9,7910377.0,0,4271211.0,3992183.8,0,1652827.0,0,0,3361506.8,4962308.0,6852703.5,1772361.8,1.1713357E7,4669884.0,2900872.2,6808816.5,5341312.5,3105687.8,
603,194.07100236180563,0.5921083,,,,970,,,,,,,0,0,0,0,0,0,0,0,0,0,0,263558.12,0,490217.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232122.12,0,0,0,0,0,0,0,0,0,0,
606,183.0501898169394,0.59244925,,,,,,,,,,,45206.406,226920.08,62604.46,41140.6,41469.406,165685.9,42925.664,94298.86,0,0,39180.0,16107.872,67644.96,0,67966.35,136838.6,148989.58,0,31831.934,146295.47,140343.05,53816.324,0,214175.2,55547.18,41587.535,39399.92,0,19618.814,58543.09,58196.887,148596.81,190384.98,0,267753.38,89561.99,37379.34,0,71569.71,
607,285.11040138847045,0.5926152,,,,970,,,,,,,0,0,0,0,0,0,0,0,0,0,0,78393.484,0,194109.72,0,0,0,0,0,0,0,0,0,0,0,101099.445,0,0,64877.445,0,0,0,0,0,0,0,0,0,0,
615,221.02461119275938,0.5929303,,,,970,90,[M-3H2O+H]+,,2,615;572,274.05316,0,0,0,0,0,0,0,0,0,0,0,187773.44,0,389126.84,0,0,0,0,0,0,0,0,0,0,0,101239.65,0,0,254361.25,0,0,0,0,0,0,0,0,0,0,
617,279.0475583953771,0.59346825,,,,,,,,,,,50021.63,0,52008.285,28101.88,27186.783,15163.117,0,33296.855,24806.068,0,111636.56,49390.21,29181.096,84928.875,34289.836,85050.234,20881.852,30638.729,24066.904,62562.066,14556.494,92176.21,0,32573.195,88775.54,21954.207,56376.316,0,35905.934,19610.076,104850.94,54645.773,50491.184,187096.52,34917.24,53324.312,65380.555,54382.043,34709.965,
625,453.1367269569809,0.594569,,,,970,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343643.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
629,293.09899616136073,0.5951485,,,,970,,,,,,,0,0,0,0,0,0,0,0,0,0,0,300696.4,0,424598.3,0,0,0,0,0,0,0,0,0,0,0,234716.69,0,0,337367.78,0,0,0,0,0,0,0,0,0,0,
630,371.10260181215637,0.59575707,,,,1960,,,,,,,71770.24,0,78488.1,228890.02,178771.69,277102.94,0,78763.54,13334.757,26804.852,0,0,154584.72,0,96971.69,130231.8,74919.74,86414.18,164507.98,24022.83,87707.086,34180.098,0,168636.27,0,0,0,75811.375,18279.656,58952.613,36248.71,221514.14,15901.385,19868.832,464440.94,46480.035,58697.13,0,42833.426,
646,176.01087966156132,0.59853643,,,,,,,,,,,589865.94,119312.305,1534054.4,1381938.1,531138.7,0,0,0,38434.027,365127.47,236024.47,17759.975,648669.25,28861.953,479533.6,0,258738.75,326167.7,0,0,0,603114.94,0,0,0,269427.88,0,397734.75,40580.875,341669.5,0,0,0,168804.5,0,0,0,0,592485.2,
658,273.08184130368295,0.5993553,,,,,,,,,,,115152.19,63628.008,165871.47,233224.16,134330.56,660702.06,0,348185.38,0,119861.1,98109.14,12382.675,275008.47,0,152123.11,362455.38,313870.34,0,145248.45,325257.4,368468.94,218672.89,0,479904.84,0,79589.07,45210.543,121411.49,45660.086,119028.1,0,495831.53,140932.38,53829.133,770759.8,196283.95,101074.48,81707.54,188047.62,
659,281.0706287662172,0.5993765,,,,1960,,,,,,,144492.1,134591.03,260754.58,423415.44,543166.4,552597.94,126411.25,248167.6,46334.89,144439.14,0,0,313689.75,0,253155.1,225764.5,224329.53,135041.67,319415.84,0,309962.25,28519.172,0,377348.78,39226.316,44968.055,0,0,85674.87,212256.45,98307.89,293154.2,0,0,782424.25,170611.38,170323.3,37875.45,133778.56,
660,455.0118139211542,0.5995796,,,,,,,,,,,0,0,130450.05,0,60586.98,0,0,0,122791.086,75503.57,80245.06,11429.246,0,21144.36,0,0,0,0,0,0,0,0,0,0,24663.205,0,0,121933.05,10735.223,71611.82,0,0,0,49141.047,0,0,0,0,0,
663,184.0367420478308,0.59991115,,,,,,,,,,,122271.01,1230740.9,0,0,0,0,0,0,89453.93,3710766.2,0,0,114447.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3073267.8,0,222321.02,0,0,0,0,0,0,0,0,0,
666,611.0984868113227,0.60034305,,,,,,,,,,,0,0,0,0,0,0,106337.73,18129.707,0,0,0,0,0,0,0,34881.395,0,0,0,43012.23,0,0,0,0,0,0,86307.805,0,0,11530.254,54484.824,17144.848,26257.857,0,0,26365.135,44813.19,140059.12,0,
667,517.0121413047946,0.6005294,,,,,,,,,,,14479.414,0,0,0,0,0,72003.805,0,66876.44,68548.92,0,0,0,0,0,14649.813,0,0,0,39498.63,0,197976.5,0,0,148648.7,0,66354.805,0,0,0,78091.0,0,8163.965,59449.23,0,36017.09,20153.547,189734.38,18842.836,
668,353.08477585615987,0.6006128,,,,,,,,,,,81308.74,0,145730.0,77670.516,100096.07,74757.36,146422.25,46170.066,52783.8,0,83964.74,58783.84,79817.01,50296.27,87690.87,98156.29,44840.754,70349.91,152502.23,170750.78,55697.6,52533.1,0,356833.3,51660.832,53032.35,60534.004,16390.77,51332.375,91148.75,141578.89,57209.645,49016.066,96054.38,48886.89,135441.83,252573.86,133558.86,61119.875,
684,455.116228119809,0.6022279,,,,,,,,,,,0,0,77576.55,36999.17,49170.188,386370.75,620291.8,1577438.4,59452.96,22276.545,382099.78,76199.414,101184.25,1177218.1,165144.02,1108038.1,78912.13,0,63860.21,0,591899.7,92070.18,0,1074519.4,1366487.4,285343.75,1559381.1,13776.026,0,41404.406,687855.75,876245.0,595894.25,751998.9,1944550.2,310084.03,426928.1,0,52346.797,
688,365.12891408384303,0.60296047,,,,970,,,,,,,0,0,0,0,0,0,0,0,0,0,0,134948.8,0,147170.02,0,0,0,0,0,0,0,0,0,0,0,352503.97,0,0,188479.08,0,0,0,0,0,0,0,0,0,0,
708,205.06811945161994,0.60443634,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,866704.8,0,1759074.2,0,0,0,0,0,0,0,0,0,0,0,911700.06,0,0,0,0,0,0,0,0,0,0,0,0,0,
710,444.06646386420437,0.6046207,,,,578,,,,,,,0,288756.1,6991.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
720,373.1179153151516,0.605538,,,,970,,,,,,,0,0,0,0,0,0,0,0,0,0,0,290233.75,0,194902.44,0,0,0,0,0,0,0,0,0,0,0,394509.78,0,0,508302.47,0,0,0,0,0,0,0,0,0,0,
721,274.08958927997986,0.60562295,,,,970,,,,,,,0,0,0,0,0,0,0,0,0,0,0,93435.805,0,75783.17,0,0,0,0,0,0,0,0,0,0,0,339262.38,0,0,156317.36,0,0,0,0,0,0,0,0,0,0,
722,445.148102762734,0.60562295,,,,970,,,,,,,0,0,0,0,0,0,0,0,0,0,0,72969.484,0,22925.39,0,0,0,0,0,0,0,0,0,0,0,358296.0,0,0,142851.62,0,0,0,0,0,0,0,0,0,0,
746,293.06329650243276,0.6084202,,,,,,,,,,,227831.31,103642.23,202233.58,522495.38,190194.58,370633.56,1146977.1,3490930.5,282029.03,270705.75,738856.25,114543.41,321393.88,913062.5,404653.53,1106461.6,341871.97,430959.4,179771.39,1483715.2,990698.0,181204.06,0,793928.25,2883537.5,235558.78,4413920.0,108589.734,100047.016,192993.72,963106.75,1177789.9,474414.75,871602.7,2863497.0,161525.12,246736.02,4733429.0,234302.67,
747,381.0793656187098,0.6087771,,,,,,,,,,,1.5883607E7,0,1.7490724E7,1.7865846E7,1.6454389E7,1.0246907E7,2.7936662E7,2.0346722E7,1.6550841E7,1.7972734E7,1.4423403E7,0,2.080103E7,0,1.987275E7,1.6496368E7,1.3179495E7,1.1347638E7,1.6249799E7,1.7602048E7,1.4200824E7,1.2818739E7,0,1.2453712E7,0,8071898.0,0,0,0,1.4884712E7,0,0,0,1.0724667E7,7034747.5,1.8635926E7,3.1777668E7,0,1.345034E7,
755,533.157042930622,0.6091827,,,,970,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253626.98,0,0,0,0,0,0,0,0,0,0,
765,384.08162066991684,0.61006033,,,,,,,,,,,0,0,176528.67,0,173681.9,0,304459.78,0,0,196702.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192523.92,0,0,181901.98,0,0,210370.6,107439.62,0,0,0,0,329395.8,175966.19,0,
778,363.1134382841529,0.61208427,,,,2085,,,,,,,0,0,0,0,0,0,0,0,0,0,39263.52,0,0,0,0,0,0,0,0,0,0,65154.754,0,0,0,0,0,0,0,0,0,208272.33,0,22575.525,0,0,0,0,0,
785,282.07780569251537,0.6131276,,,,970,,,,,,,0,0,0,0,0,0,0,0,0,0,0,172196.19,0,65963.36,0,0,0,0,0,0,0,0,0,0,0,300290.9,0,0,350273.25,0,0,0,0,0,0,0,0,0,0,
786,354.1081021595328,0.61318266,,,,1555,,,,,,,197601.86,324125.97,139237.55,268277.22,234086.38,1062988.9,310242.5,613728.56,81769.3,176636.89,60106.74,0,373579.03,0,264962.03,507354.72,530871.5,212579.5,230678.72,609725.0,771440.25,179574.89,0,886314.75,238924.48,201152.58,264469.7,173012.28,0,203059.0,278439.88,530493.2,784718.06,0,834330.25,472485.34,252044.5,169656.12,256714.39,
793,482.03087625501297,0.61395925,,,,578,,,,,,,0,142888.19,458816.62,0,0,0,0,0,0,102448.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46600.54,0,0,0,0,0,0,0,0,0,
820,723.1953993057103,0.6158162,,,,,,,,,,,125074.195,0,77598.445,0,0,0,165960.23,0,128966.65,103684.5,0,0,143820.5,0,160200.75,126868.68,109595.68,0,0,110441.73,0,83732.06,0,0,122394.125,0,194554.88,0,18298.062,0,130268.84,0,120649.57,0,0,0,238047.25,80949.2,99316.45,
821,453.13832450945,0.615977,,,,970,,,,,,,0,0,0,0,0,0,0,0,0,0,0,123906.28,0,41087.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332462.72,0,0,0,0,0,0,0,0,0,0,
823,175.11900839518876,0.6163755,,,,,,,,,,,0,6472004.0,103235.61,416653.88,29260.486,40922.363,0,31867.117,624048.75,0,0,61151.83,56428.65,70320.57,57715.86,0,111488.94,43056.87,0,40424.562,0,63221.48,0,59673.086,85915.805,0,0,5698205.0,0,936875.94,54173.418,0,59341.312,0,0,47503.383,42657.34,0,87758.875,
838,362.0970449042616,0.6184198,,,,,,,,,,,196942.7,623000.3,241605.0,669245.06,1155978.4,0,905342.75,0,101022.56,215011.33,24256.857,56830.797,541560.06,0,541454.56,447397.22,476354.5,245964.89,566766.7,297915.16,790765.6,64951.406,0,953319.9,83301.13,182916.83,288829.75,0,186288.02,479564.25,0,0,1010029.25,0,1157671.8,532731.1,633169.6,100050.92,251463.12,
847,543.1326369912425,0.61876285,,,,970,,,,,,,68456.125,0,0,45735.598,34974.594,48276.805,64143.438,135483.19,35683.934,0,78744.79,289502.9,0,114049.55,55674.49,219777.9,49486.24,50115.52,52094.75,72616.78,118085.82,82558.0,0,79846.516,179990.33,338568.66,156576.17,0,221068.11,172671.84,108820.49,201355.02,154648.78,98182.89,144061.8,63326.97,127714.72,72792.586,43009.445,
855,525.1661365254597,0.6197343,,,,1555,,,,,,,218093.8,0,60379.76,260704.16,174738.25,859591.2,233720.56,584796.4,64560.805,92816.04,83501.34,0,298808.5,0,233801.25,371163.3,461254.9,307437.78,234279.25,481322.94,781634.5,116765.414,0,610359.06,158277.12,253073.11,208491.55,86318.74,0,133935.77,218635.84,352360.84,652535.44,38346.19,592702.56,388595.97,281955.7,99786.086,221317.36,
860,875.2711543960314,0.61999685,,,,123,,,,,,,89461.6,0,0,180524.7,195072.12,256227.53,0,157463.89,0,0,0,0,114342.75,0,113004.43,54862.746,116217.555,89931.92,183550.84,44479.598,288145.28,0,0,108354.16,0,55221.133,0,0,37051.062,37585.57,32850.12,51715.797,181874.67,0,178178.55,0,158036.83,0,42717.156,
862,867.282243609197,0.62062955,,,,1555,,,,,,,61870.477,0,0,70160.65,33763.664,217988.62,39818.305,163232.64,0,0,0,0,68330.17,0,55048.32,69082.836,114355.5,65204.47,65035.66,92544.695,283946.66,0,0,77346.016,0,0,60344.633,0,0,0,0,48655.14,132960.67,0,99365.74,88652.12,76932.51,0,41925.98,
868,533.1549826683624,0.6216948,,,,123,,,,,,,326595.88,207235.3,108806.99,731967.3,948326.8,1089178.1,734852.4,659489.56,91210.17,111490.56,35216.61,60235.297,506456.8,0,493252.75,353241.06,466174.12,405034.53,642144.8,244739.98,845649.6,51052.74,0,750636.44,0,314192.2,241155.72,248878.58,0,313358.5,194966.78,383173.16,863097.25,25427.184,943034.44,496585.7,594301.06,0,231959.34,
873,696.2244181252294,0.6220863,,,,1555,,,,,,,187828.69,0,0,217235.5,113945.766,601784.94,131262.95,428838.78,0,35078.605,0,0,197579.44,0,157401.62,214043.98,304491.84,239678.86,174521.53,288517.25,722071.2,53926.824,0,285137.2,85489.81,170870.66,162554.84,28696.117,0,57218.902,136248.34,165456.42,422666.25,0,325091.75,262031.53,208867.72,45033.31,139705.83,
874,231.02666182448505,0.6223226,,,,,,,,,,,0,0,0,9714.455,32604.242,0,0,0,297651.5,0,0,0,103286.93,273017.94,58911.867,590639.0,0,0,0,0,0,206737.88,0,0,122455.125,0,900946.56,57992.59,12417.788,176016.12,683596.06,0,0,0,139439.64,0,451116.0,0,7107.6196,
876,704.2131948545253,0.62236464,,,,123,,,,,,,291516.34,70421.06,36282.01,568712.6,602687.5,768308.8,438187.1,495206.6,0,0,0,0,344810.62,0,354566.12,207586.81,331819.2,287099.06,518853.84,150292.47,788499.0,23929.396,0,410661.53,35753.406,190113.14,170283.1,107213.61,135743.89,155017.3,115410.984,204218.58,562271.5,0,583017.06,318321.56,436801.25,28123.291,152840.97,
884,381.0426746873576,0.6239192,,,,1017,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1188370.6,0,826723.6,0,0,0,0,0,0,0,0,0,0,0,144410.33,0,0,1039019.56,0,0,0,0,0,0,0,0,0,0,
898,134.0812551643824,0.62508506,,,,,,,,,,,398285.75,0,0,522152.3,0,32109.371,15935.576,22945.516,0,0,60330.64,0,155424.73,0,265835.22,32735.26,0,195326.6,260726.25,30292.781,45310.324,0,0,0,35813.39,33925.33,26046.686,0,0,96765.52,54068.426,0,25686.113,0,0,39907.65,0,0,424688.4,
900,432.17151185152454,0.62521625,,,,,,,,,,,111825.18,83723.94,33480.83,182297.69,180883.83,94926.78,0,118982.516,158515.31,69836.84,130112.5,31928.902,107519.69,20195.502,185010.66,65529.816,227229.55,57139.387,82690.85,57410.355,173033.55,191001.02,0,21170.912,250326.16,75024.38,73116.97,0,24267.426,53094.508,72095.92,111155.72,0,160269.62,62840.66,86702.695,83968.414,0,130738.04,
902,263.01629215091117,0.62559223,,,,,,,,,,,102935.07,81131.6,0,357246.16,191530.78,0,0,0,464332.47,0,155990.0,70435.19,664821.0,103618.27,580746.56,0,171719.8,55682.75,200882.08,0,50484.785,432697.56,0,491180.25,0,87791.51,0,0,228250.19,634238.3,0,0,0,231539.44,0,0,0,0,340473.34,
907,349.05301468627226,0.6265643,,,,1017,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1001436.2,0,110621.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949090.8,0,0,0,0,0,0,0,0,0,0,
919,130.05004380777154,0.62822497,,,,,,,,,,,871711.25,1132816.5,867846.8,0,1421653.1,0,0,0,3944782.0,0,684206.7,0,2013100.1,0,1968462.5,588140.2,2473031.8,1198315.4,791415.8,0,0,512290.5,0,170159.52,0,1296054.9,0,0,0,2082271.8,0,456944.6,0,0,311740.22,0,810317.44,109509.914,0,
926,203.0526442948813,0.6285308,,,,,,,,,,,308596.94,0,403575.53,480012.4,188638.23,507625.12,127994.59,257503.11,122546.96,207544.33,349441.53,0,384670.06,373458.22,239983.05,426616.5,180903.11,171401.69,378824.34,294655.53,160813.16,450030.25,23705.578,308689.03,0,91115.39,130157.34,194845.52,0,159103.78,172671.89,763439.6,123663.88,458817.6,861844.75,160134.9,551199.44,206045.02,212566.69,
943,146.0812559033594,0.62995136,,,,824,,,,,,,0,7.867081E7,0,86541.05,1090549.8,0,0,0,3146348.8,3.924178E7,250687.02,17441.75,1580741.8,0,641300.25,0,313628.97,41711.066,158454.53,0,32776.53,1.7347618E7,0,0,59499.66,41402.324,0,3.5711124E7,0,2911558.0,0,0,0,0,0,0,0,0,312988.97,
946,363.03215204940835,0.63002616,,,,1017,,,,,,,0,0,0,0,0,0,0,0,0,0,0,229854.25,0,165746.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200149.95,0,0,0,0,0,0,0,0,0,0,
948,144.06563191369872,0.6302598,,,,,,,,,,,202703.98,0,0,179596.33,104635.37,0,0,0,140789.11,201786.5,0,80446.12,266992.4,168661.89,190084.48,0,121446.31,0,145813.38,132629.02,0,217842.98,0,0,0,108712.43,55776.055,198933.86,82827.336,0,0,0,0,930216.4,0,0,117968.266,0,109674.54,
950,147.07639283811207,0.6303563,,,,,,,,,,,505086.06,0,814673.5,0,1147397.5,0,75450.17,829496.75,4278715.0,0,599231.25,0,0,120721.99,0,0,2451752.0,0,304013.2,0,2059731.1,0,0,92015.65,0,0,0,0,0,0,0,436411.94,530465.1,0,236110.69,0,510625.38,55106.258,0,
959,448.1662601639776,0.63103664,,,,,,,,,,,133907.95,103526.45,0,329353.7,153752.34,854486.3,47326.78,195148.44,0,207228.9,153006.47,0,183050.66,0,187173.77,108612.3,272591.3,129785.78,151582.39,190657.72,251240.88,52170.34,0,26648.557,0,0,107935.51,85537.05,0,161184.52,176861.7,108533.45,43932.098,236177.08,109512.21,204227.06,129777.42,0,179624.84,
963,148.06042214540284,0.6314835,,,,,,,,,,,2271465.5,932528.0,1564123.4,0,0,0,395728.1,1381805.8,2843951.5,1756935.4,0,808721.06,0,1050793.2,0,912010.5,2573644.8,0,2240164.5,1279127.4,1336306.5,996754.5,0,0,0,0,0,0,0,0,0,0,0,1495217.2,633467.8,0,0,0,0,
974,287.07051621132894,0.63204706,,,,,,,,,,,0,130083.86,0,0,20261.04,106939.99,311929.88,59004.6,0,0,0,0,0,0,0,56947.754,0,0,0,61881.92,0,0,0,148748.2,0,0,59003.434,0,0,49252.254,0,67317.0,245799.55,0,99927.695,92528.62,0,0,0,
975,263.0530981699407,0.63213116,,,,,,,,,,,139849.75,0,0,405908.62,0,0,295483.5,0,0,0,0,0,274070.34,0,324506.9,41745.785,0,0,0,98741.76,0,439521.66,0,0,61228.062,0,72595.4,0,0,0,0,0,193418.97,0,150363.89,0,0,0,106518.805,
977,263.05254538239967,0.6322137,,,,,,,,,,,0,0,682769.94,0,370056.5,0,0,0,0,0,113080.555,0,0,0,0,0,0,28190.584,395156.2,0,0,0,0,0,0,0,0,0,103877.83,0,49109.348,38505.652,0,211730.83,0,0,191409.9,0,0,
978,462.18193556797166,0.6321949,,,,,,,,,,,81096.7,0,51696.227,84153.195,77759.055,90333.73,0,87872.4,66125.83,66279.766,58815.46,17641.227,93382.08,0,83797.91,39013.34,77049.99,0,76688.44,58866.867,105511.95,35683.445,0,0,281321.94,65895.02,56756.297,44245.246,0,37637.17,148180.77,14806.758,69651.81,65594.56,35481.33,86838.96,0,0,66370.47,
987,490.1766873360281,0.63373625,,,,,,,,,,,840638.4,180596.58,329312.16,1330719.8,842554.44,740995.0,145985.44,0,1268853.2,620891.8,170510.28,187692.77,1271856.9,114985.92,1334335.0,309905.25,1106341.5,471840.28,1053040.1,491034.03,0,346824.03,0,113771.12,688214.56,0,518020.97,0,248399.88,591109.8,0,183129.67,402251.3,196935.73,159944.73,0,751193.06,82028.91,983547.25,
1000,162.1125332762971,0.63445485,,,,,,,,,,,35992.68,0,26444.723,101183.43,0,119241.17,32341.688,484570.3,262675.0,0,0,0,296602.94,0,683556.06,49477.426,86605.336,0,0,0,104303.48,779841.5,0,0,0,0,0,0,0,47918.137,0,63717.68,42391.29,0,0,131259.36,64873.805,0,174420.25,
1006,458.18686482570894,0.63496625,,,,,,,,,,,0,120206.39,0,0,0,0,0,0,92799.516,114667.4,0,0,68849.82,0,52922.46,0,35347.484,0,0,0,0,0,0,0,0,0,0,0,0,223924.44,0,0,0,0,0,0,0,0,0,
1029,337.08934032873447,0.6368161,,,,,,,,,,,75568.23,0,263732.1,88188.2,0,74931.81,0,0,22338.428,0,77430.28,52146.832,0,52345.73,0,0,70484.96,0,0,170959.08,79944.64,48105.402,0,386893.03,51262.64,42187.566,0,0,0,0,70707.31,74188.94,315716.8,74123.17,70028.17,160372.39,0,216898.19,70955.484,
1034,476.1608327604022,0.63711286,,,,,,,,,,,186179.6,0,0,152344.72,0,135893.05,0,161546.1,310564.6,0,74342.82,0,321993.72,0,121347.195,104098.37,192048.05,143932.62,137753.83,147852.78,284905.28,0,0,0,173524.61,88083.016,183865.02,96899.05,0,0,153900.19,28757.418,92065.25,192714.64,51448.836,77392.72,172495.8,33366.832,374764.34,
1062,286.0919315572491,0.6433539,,,,2354,103,[M+Na]+,,2,1062;1109,263.10137,0,0,0,0,0,60032.938,42783.098,0,0,0,0,0,0,0,0,0,0,0,0,56905.73,42698.973,0,0,0,16009.913,0,0,0,0,0,224597.98,109131.21,30124.137,0,0,51696.617,85022.516,0,0,
1073,130.08641903028652,0.6442971,,,,824,101,[M+Na]+,,2,1073;1037,107.10163,72003.63,1.1230769E7,0,0,305106.5,0,196474.19,0,169175.39,6097307.5,258465.62,0,404712.84,0,141135.2,0,0,119191.11,0,0,0,0,0,0,0,0,0,4230110.5,39590.59,2754252.8,177126.39,0,0,0,110759.72,0,343680.5,0,132559.55,
1086,786.1815824281216,0.6463829,,,,546,,,,,,,0,199585.3,31420.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1092,347.03733600837353,0.64720035,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,419874.72,0,65164.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781967.2,0,0,0,0,0,0,0,0,0,0,
1105,166.08618344600058,0.64965504,,,,,,,,,,,0,0,0,0,0,0,0,0,1503908.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1128,412.1447240836718,0.6514802,,,,,,,,,,,355121.16,0,28191.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95484.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271216.03,0,0,0,0,21664.303,
1129,354.1393422378615,0.65161556,,,,1504,,,,,,,74448.17,0,0,0,0,0,0,0,0,0,460865.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370180.0,0,0,0,0,0,
1130,303.0476341161467,0.65164393,,,,,,,,,,,5180618.5,0,2296646.8,0,0,0,0,0,0,0,2.6646718E7,0,0,0,0,0,320840.5,2.0531114E7,1558677.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3489685E7,0,0,0,0,334365.7,
1135,180.08672943963379,0.65277666,,,,,,,,,,,698646.7,154591.72,0,1500370.0,660548.25,1447976.8,0,0,466399.97,625949.94,0,0,1141013.8,0,766493.6,0,508101.97,0,1006530.1,0,0,1352757.2,0,898855.56,0,0,0,0,512187.25,462077.53,0,0,0,0,0,0,0,0,481601.25,
1136,272.13401050087435,0.6529422,,,,,,,,,,,0,0,0,0,0,43393.375,40749.273,426969.6,0,0,42418.066,39884.63,0,139353.14,16021.377,79472.07,23028.85,0,0,94117.45,224554.28,0,0,53799.887,191262.84,66930.24,0,0,19340.85,0,52041.98,89302.8,26671.229,46695.793,421372.44,0,0,179240.42,0,
1143,333.0582091717594,0.6537616,,,,,,,,,,,1452013.4,0,143057.06,2179374.0,0,0,0,0,567324.5,0,0,0,0,0,0,0,1190344.1,0,2768377.8,0,0,0,0,0,0,0,0,0,164774.08,0,0,0,0,4975607.5,0,0,0,0,1386289.5,
1147,567.1312905876773,0.65480363,,,,11,,,,,,,0,0,0,0,0,0,0,0,0,0,394992.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149609.4,0,0,0,0,0,
1148,442.1554473009634,0.6549217,,,,,,,,,,,96819.19,0,0,0,43872.06,0,0,0,46343.676,0,0,0,123424.53,0,90388.734,0,155079.8,0,213259.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128870.28,
1150,370.134035762198,0.6551185,,,,,,,,,,,51130.305,0,0,0,0,0,0,0,0,0,358641.78,0,0,0,0,0,0,0,10764.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
