ATTRIBUTE_genus	ATTRIBUTE_localisation	ATTRIBUTE_species	G1	G2	G3	G4	G5	G6	GNPSGROUP:Clematis	GNPSGROUP:Clematis a	GNPSGROUP:Clematis alpina	GNPSGROUP:Clematis b	GNPSGROUP:Clematis chinensis	GNPSGROUP:Clematis flammula	GNPSGROUP:Clematis heracleifolia	GNPSGROUP:Clematis recta	GNPSGROUP:Clematis tangutica	GNPSGROUP:Clematis terniflora	GNPSGROUP:Clematis vitalba	GNPSGROUP:Clematis viticella	GNPSGROUP:Euonymus	GNPSGROUP:Euonymus alatus	GNPSGROUP:Euonymus europaeus	GNPSGROUP:Euonymus fortunei	GNPSGROUP:Lonicera	GNPSGROUP:Lonicera alpigena	GNPSGROUP:Lonicera caerulea	GNPSGROUP:Lonicera caprifolium	GNPSGROUP:Lonicera caucasica	GNPSGROUP:Lonicera etrusca	GNPSGROUP:Lonicera implexa	GNPSGROUP:Lonicera japonica	GNPSGROUP:Lonicera kamtschatica	GNPSGROUP:Lonicera nigra	GNPSGROUP:Lonicera periclymenum	GNPSGROUP:Lonicera tatarica	GNPSGROUP:Lonicera xylosteum	GNPSGROUP:jbn	GNPSGROUP:jbuf	GNPSGROUP:nan	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4102.0","main.cluster index_upperinput":"4102.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1016&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	2.6276	2.6276	0	N/A	N/A	100770153.62382646	23	4102	1016	23	-317.0823	-1	319.0823	100770153.62382646
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2114.0","main.cluster index_upperinput":"2114.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=52&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	3.5849	3.5849	0	N/A	N/A	9169653.937584579	22	2114	52	22	-262.0875	-1	264.0875	9169653.937584579
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4793.0","main.cluster index_upperinput":"4793.0"}	This Node is a Singleton	N/A	N/A	N/A	6.5910	6.5910	0	N/A	N/A	854212.1554861531	15	4793	-1	15	-424.2869	-1	426.2869	854212.1554861531
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3977.0","main.cluster index_upperinput":"3977.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=564&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	3.1193	3.1193	0	N/A	N/A	52131006.71852499	28	3977	564	28	-767.1670	-2	385.0835	52131006.71852499
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4626.0","main.cluster index_upperinput":"4626.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=435&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	3.7026	3.7026	0	N/A	N/A	25052759.500756003	36	4626	435	36	-515.1084	-1	517.1084	25052759.500756003
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3893.0","main.cluster index_upperinput":"3893.0"}	This Node is a Singleton	N/A	N/A	N/A	10.9835	10.9835	0	N/A	N/A	4577883.3289883295	33	3893	-1	33	814.5139	1	814.5139	4577883.3289883295
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3223.0","main.cluster index_upperinput":"3223.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=62&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	11.1520	11.1520	0	N/A	N/A	4973010.139550116	30	3223	62	30	-783.4939	-1	785.4939	4973010.139550116
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4019.0","main.cluster index_upperinput":"4019.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=260&task=cc18fce73f9c4067aa9b752eaace9333&show=true	"InChI=1S/C15H14O6/c16-8-4-11(18)9-6-13(20)15(21-14(9)5-8)7-1-2-10(17)12(19)3-7/h1-5,13,15-20H,6H2"	"EPICATECHIN, (-)-"	0.910228	2.5923	2.5923	0	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O	CCMSLIB00011427831	87266268.67821334	26	4019	260	26	-577.1557	-1	579.1557	87266268.67821334
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3328.0","main.cluster index_upperinput":"3328.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=185&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	3.7810	3.7810	0	N/A	N/A	55169618.737617835	34	3328	185	34	-519.1713	-1	521.1713	55169618.737617835
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4039.0","main.cluster index_upperinput":"4039.0"}	This Node is a Singleton	N/A	N/A	N/A	0.6058	0.6058	0	N/A	N/A	2311963428.5760355	19	4039	-1	19	-215.0478	-1	217.0478	2311963428.5760355
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2051.0","main.cluster index_upperinput":"2051.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=190&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	3.3510	3.3510	0	N/A	N/A	24088222.886909265	19	2051	190	19	-808.2279	-1	810.2279	24088222.886909265
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3642.0","main.cluster index_upperinput":"3642.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=416&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	2.7763	2.7763	0	N/A	N/A	25168978.66418183	27	3642	416	27	535.1687	1	535.1687	25168978.66418183
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3600.0","main.cluster index_upperinput":"3600.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=150&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	4.4014	4.4014	0	N/A	N/A	4461784.936917613	19	3600	150	19	-489.1592	-1	491.1592	4461784.936917613
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"608.0","main.cluster index_upperinput":"608.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=650&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	3.1426	3.1426	0	N/A	N/A	25414610.90246356	40	608	650	40	-469.2096	-1	471.2096	25414610.90246356
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3390.0","main.cluster index_upperinput":"3390.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=118&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	3.4920	3.4920	0	N/A	N/A	10742100.01107394	33	3390	118	33	-597.2055	-1	599.2055	10742100.01107394
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3537.0","main.cluster index_upperinput":"3537.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=235&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	0.7024	0.7024	0	N/A	N/A	288018301.97674817	28	3537	235	28	-489.1236	-1	491.1236	288018301.97674817
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1215.0","main.cluster index_upperinput":"1215.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=157&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	7.2667	7.2667	0	N/A	N/A	162763339.3126029	46	1215	157	46	-289.1972	-1	291.1972	162763339.3126029
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"44.0","main.cluster index_upperinput":"44.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=37&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	0.6359	0.6359	0	N/A	N/A	9800395122.612246	43	44	37	43	383.0849	1	383.0849	9800395122.612246
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1444.0","main.cluster index_upperinput":"1444.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=331&task=cc18fce73f9c4067aa9b752eaace9333&show=true	"1S/C9H6O3/c10-7-3-1-6-2-4-9(11)12-8(6)5-7/h1-5,10H"	umbelliferone	0.8962530000000001	3.0192	3.0192	0	C1=CC(=CC2=C1C=CC(=O)O2)O	CCMSLIB00010007931	204952558.21480194	46	1444	331	46	-159.0229	-1	161.0229	204952558.21480194
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"356.0","main.cluster index_upperinput":"356.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=88&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	0.8004	0.8004	0	N/A	N/A	1497376352.9198651	46	356	88	46	-201.0188	-1	203.0188	1497376352.9198651
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4144.0","main.cluster index_upperinput":"4144.0"}	This Node is a Singleton	N/A	N/A	N/A	3.6812	3.6812	0	N/A	N/A	184659707.958099	35	4144	-1	35	-475.1061	-1	477.1061	184659707.958099
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3579.0","main.cluster index_upperinput":"3579.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1051&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	5.5961	5.5961	0	N/A	N/A	5561505.031529693	29	3579	1051	29	-589.3037	-1	591.3037	5561505.031529693
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3495.0","main.cluster index_upperinput":"3495.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=580&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	2.8278	2.8278	0	N/A	N/A	6815181.172212997	21	3495	580	21	-651.1740	-1	653.1740	6815181.172212997
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3516.0","main.cluster index_upperinput":"3516.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=21&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	3.9458	3.9458	0	N/A	N/A	18225496.830482345	36	3516	21	36	-249.0560	-1	251.0560	18225496.830482345
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4228.0","main.cluster index_upperinput":"4228.0"}	This Node is a Singleton	"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1"	D-Mannitol	0.739488	6.9107	6.9107	0	OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	CCMSLIB00005719626	18942285.736854278	45	4228	-1	45	227.0773	1	227.0773	18942285.736854278
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"45.0","main.cluster index_upperinput":"45.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=21&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	11.2388	11.2388	0	N/A	N/A	8715314657.206545	46	45	21	46	-817.5381	-1	819.5381	8715314657.206545
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4458.0","main.cluster index_upperinput":"4458.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=150&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	4.3620	4.3620	0	N/A	N/A	4908735.089044318	19	4458	150	19	-741.3139	-1	743.3139	4908735.089044318
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3704.0","main.cluster index_upperinput":"3704.0"}	This Node is a Singleton	N/A	N/A	N/A	2.4711	2.4711	0	N/A	N/A	35455666.53519087	38	3704	-1	38	-389.1607	-1	391.1607	35455666.53519087
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"21.0","main.cluster index_upperinput":"21.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=196&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	2.7344	2.7344	0	N/A	N/A	3487566761.9337444	46	21	196	46	433.2086	1	433.2086	3487566761.9337444
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2219.0","main.cluster index_upperinput":"2219.0"}	This Node is a Singleton	InChI=1S/C21H20O11/c22-7-13-15(26)17(28)18(29)21(31-13)32-20-16(27)14-11(25)5-10(24)6-12(14)30-19(20)8-1-3-9(23)4-2-8/h1-6,13,15,17-18,21-26,28-29H,7H2/t13-,15-,17+,18-,21+/m1/s1	Astragalin	0.704509	6.8124	6.8124	0	C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O	CCMSLIB00006716207	31914728.91514167	46	2219	-1	46	-445.0943	-1	447.0943	31914728.91514167
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3265.0","main.cluster index_upperinput":"3265.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=144&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	2.2457	2.2457	0	N/A	N/A	4489452675.252133	44	3265	144	44	309.0258	1	309.0258	4489452675.252133
