row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,
213,462.2331978189119,2.3873136,,,,,,,,,,,0,168.0564,2447.0793,0,2977.4995,25717.451,6767.2188,0,5068.58,0,1643.8381,
214,325.14928337099127,2.3993285,,,,,,,,,,,0,0,0,0,11473.6045,0,9930.174,9121.573,9001.762,1470.9231,0,
215,347.1314619616722,2.4045463,,,,27,9,[M+Na]+,,2,215;216,324.14232,0,0,21404.686,0,0,24206.92,20229.23,16384.912,21777.473,2990.487,24092.68,
216,342.1762287654493,2.4034777,,,,27,9,[M+NH4]+,,2,215;216,324.14232,0,72935.234,81274.016,46321.816,0,117229.4,88920.62,74778.32,51438.75,23577.754,71055.49,
217,370.2074309067417,2.4045463,,,,27,,,,,,,0,0,14040.098,0,0,59860.504,23176.998,15032.834,11384.376,1317.0258,18627.406,
218,287.0554005916683,2.4029458,,,,,,,,,,,0,53342.668,0,0,0,0,0,0,126.041626,0,10216.117,
219,163.09671059365698,2.4036515,,,,27,,,,,,,7.510992,0,7768.0327,0,0,11542.859,9338.123,0,8286.953,1907.471,0,
220,363.10595163502967,2.4061828,,,,,,,,,,,0,0,4856.9756,0,0,14301.918,2908.4126,0,0,932.43115,0,
221,389.1586671591191,2.4042692,,,,,,,,,,,0,0,0,0,0,9096.825,0,0,0,181.79861,0,
222,581.150750263273,2.4101305,,,,,,,,,,,0,0,0,0,0,0,0,351408.28,0,0,0,
223,625.1402152919961,2.4107256,,,,,,,,,,,0,0,0,19576.328,0,0,0,154864.89,0,0,0,
224,175.14840578845806,2.4191203,,,,,,,,,,,0,963.82666,4496.9805,0,34886.76,151.53445,817.13153,0,656.71906,3452.2107,0,
225,458.23856530948905,2.4188855,,,,,,,,,,,0,0,0,0,642788.0,0,0,0,0,0,0,
226,480.2203820434567,2.4188855,,,,,,,,,,,0,0,0,0,17433.912,0,0,0,0,0,0,
227,720.3077742342858,2.4252334,,,,,,,,,,,0,8529.691,0,10713.488,11597.92,0,67.12709,4461.9785,0,0,0,
228,921.230359164517,2.4326406,,,,,,,,,,,0,0,0,0,0,0,0,216640.08,0,0,0,
229,943.2122215715848,2.4326406,,,,,,,,,,,0,0,0,0,0,0,0,8502.935,0,0,0,
230,295.1657154996063,2.43721,,,,,,,,,,,12.540737,79.237305,0,0,0,291.8792,440.31732,0,0,77.12837,38452.516,
231,597.1820183363548,2.4394333,,,,,,,,,,,0,0,9476.465,0,0,122.58352,903.48303,0,12407.824,52.453667,0,
232,534.1612726654378,2.446538,,,,,,,,,,,0,0,0,0,0,0,11137.935,0,0,0,0,
233,478.1924803046176,2.4469178,,,,1,,,,,,,0,0,234196.81,0,350884.9,25282.932,213356.9,0,143.52806,58468.727,0,
234,625.1776985117581,2.4475253,,,,,,,,,,,0,0,0,0,0,0,0,0,68306.21,0,0,
235,757.2183762426612,2.450308,,,,,,,,,,,0,0,7595.5615,83898.18,1182.5242,0,0,0,0,0,0,
236,611.1608401708237,2.4523413,,,,,,,,,,,0,90462.695,1986.1548,0,4017.0173,259.2417,789.28876,816004.4,0,0,33732.047,
237,335.1240844097739,2.453405,,,,,,,,,,,0,244.95203,0,325.79855,11521.94,0,344.90857,0,0,340.2992,0,
238,367.1502576760329,2.4541187,,,,,,,,,,,0,0,1033.4185,0,51625.39,93.15104,0,0,0,96.63887,84.28172,
239,427.1576559053148,2.4536011,,,,,,,,,,,0,1051.4478,1129.678,297.2474,6283.3965,692.9571,4518.777,0,0,512.15607,6437.792,
240,441.1737082664639,2.4577043,,,,,,,,,,,0,0,1106.8575,43226.105,0,0,3852.1128,24291.873,10010.289,43916.926,20741.543,
241,636.2144769363252,2.4587045,,,,,,,,,,,0,12854.26,0,0,0,0,0,0,714.1458,0,0,
242,464.24948807003386,2.4598615,,,,,,,,,,,0,0,332.15186,14832.776,0,11206.224,1711.0802,0,2301.594,15045.431,1066.5879,
243,456.150118088461,2.4666042,,,,,,,,,,,0,0,23802.725,0,0,0,0,0,0,956.1771,0,
244,436.2180146047524,2.4674418,,,,,,,,,,,0,0,1361.3147,0,0,8777.317,5172.5625,0,0,20215.51,0,
245,476.1766783464225,2.4683995,,,,,,,,,,,0,0,0,0,0,22360.762,128119.55,0,0,24141.68,2856.9849,
246,484.18197657387753,2.4683588,,,,,,,,,,,0,5967.0537,11053.625,0,0,0,0,0,6196.9316,3102.1843,0,
247,263.1397410211669,2.470603,,,,,,,,,,,0,454.73224,0,0,0,0,0,0,0,0,117936.945,
248,349.053819796947,2.4681613,,,,,,,,,,,0,0,0,0,0,0,1781.0088,0,2808.5967,0,17753.54,
249,548.2758172125604,2.4695895,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,16738.63,
250,471.0901849354181,2.470103,,,,1,12,[M+K]+,,3,256;250;254,432.12707,0,0,0,0,585164.75,0,81898.875,0,0,0,0,
251,307.1027537530897,2.4752297,,,,,,,,,,,0,0,2324.0024,0,20614.258,118.49605,1445.7238,0,0,0,0,
252,865.2610301514393,2.4753067,,,,,,,,,,,0,0,2050.1548,0,54999.41,0,1877.0773,0,0,0,0,
253,882.2904154025867,2.4753067,,,,,,,,,,,0,0,397.75287,0,15618.47,0,570.7578,0,0,0,0,
254,455.1161625070881,2.4738533,,,,1,12,[M+Na]+,,3,256;250;254,432.12707,0,0,893896.44,0,1750537.6,17003.521,895246.94,0,0,201615.47,0,
255,127.0391137613604,2.475173,,,,1,,,,,,,28.631615,0,122889.266,2733.081,783643.06,2545.5503,112396.99,0,2324.6184,15723.82,2105.5706,
256,433.1345055850737,2.4758458,,,,1,12,[M+H]+,,3,256;250;254,432.12707,0,0,3091531.2,0,2.2072626E7,30114.299,2836526.5,0,0,408542.9,0,
257,887.2427326443382,2.4769309,,,,,,,,,,,0,0,47227.598,0,0,0,42002.17,0,0,2524.9067,0,
258,487.0527658657754,2.4764476,,,,,,,,,,,0,0,6334.1,0,0,57.64673,9553.52,0,0,1547.2441,0,
259,449.10780909068365,2.473468,,,,,,,,,,,0,0,0,0,0,0,0,120980.88,0,0,3198.0996,
260,505.2262182434194,2.479328,,,,,,,,,,,0,0,0,0,0,2993.8413,0,0,313.32626,29081.127,0,
261,368.17941334213543,2.4836416,,,,,,,,,,,0,0,0,0,0,0,0,0,284.15863,0,11610.561,
262,391.2565030228655,2.480077,,,,,,,,,,,11.125717,0,0,0,0,0,0,0,1423.3518,0,10607.943,
263,456.09465960871665,2.481926,,,,,,,,,,,0,9459.665,0,0,0,0,0,0,0,0,208.16515,
264,578.2090241598103,2.487375,,,,,,,,,,,0,0,0,0,0,0,10229.96,0,0,0,0,
265,586.2138914547584,2.487375,,,,,,,,,,,0,0,0,0,0,0,32130.219,0,0,0,0,
266,952.2711078744599,2.4936638,,,,,,,,,,,0,0,0,0,0,0,0,53214.895,0,0,13818.402,
267,461.1658032193725,2.4943638,,,,,,,,,,,0,0,0,0,0,12287.954,13791.984,0,0,0,0,
268,483.14746425716515,2.4943638,,,,,,,,,,,0,0,0,0,0,19139.236,5739.458,0,0,0,0,
269,177.05484067457064,2.5056815,,,,,,,,,,,40.331425,0,148522.94,0,0,75489.914,53404.316,97909.78,111766.54,0,0,
270,167.07035349452156,2.5082722,,,,,,,,,,,17.43617,0,353.03128,176.50885,164624.84,337.9414,0,0,0,0,0,
271,482.21551093388376,2.5099244,,,,,,,,,,,0,0,0,0,19751.447,0,0,0,0,0,0,
272,321.0580835882507,2.5119781,,,,,,,,,,,0,0,0,0,0,33.7455,0,0,8375.664,0,0,
273,478.16944626386487,2.519128,,,,,,,,,,,0,0,0,0,0,229.37701,53173.52,0,0,0,0,
274,444.25977561957393,2.5167305,,,,,,,,,,,0,0,0,0,2653260.5,0,0,0,0,0,0,
275,466.2415569017969,2.5167305,,,,,,,,,,,0,0,0,0,53781.08,0,0,0,0,0,0,
276,300.1595891917461,2.518738,,,,,,,,,,,0,138019.25,0,1164678.8,0,0,0,0,0,0,0,
277,395.0744017974805,2.5201592,,,,,,,,,,,0,0,0,19822.98,0,0,0,4767.5513,0,0,0,
278,415.1511689931543,2.5242577,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10998.185,
279,409.111599089159,2.5276377,,,,44,15,[M+Na]+,,3,279;300;327,386.12179,0,0,0,0,0,189233.62,113512.94,0,31059.242,0,0,
280,219.12289293960407,2.5276423,,,,,,,,,,,16.87072,0,434.51538,0,7372.0273,245.32376,0,0,0,0,0,
281,398.20233860769383,2.5285816,,,,,,,,,,,0,0,2004.7625,0,30804.46,1049.044,1283.8713,0,1560.8367,0,0,
282,434.1661306085955,2.5288181,,,,,,,,,,,0,0,0,13688.872,0,0,0,0,0,148068.72,0,
283,270.1914194003054,2.5384326,,,,,,,,,,,9910.364,0,0,0,3101.951,2898.1997,2555.52,0,1656.7969,1534.0404,0,
284,398.1085806091294,2.538027,,,,,,,,,,,0,0,0,0,0,0,76013.695,0,0,0,0,
285,415.1341549798068,2.538334,,,,,,,,,,,0,0,0,0,254.0745,0,21035.623,0,0,0,0,
286,420.09052776682023,2.538027,,,,,,,,,,,0,0,0,0,0,0,36400.895,0,0,0,0,
287,443.1663049606746,2.538027,,,,,,,,,,,0,0,0,0,0,0,14214.018,0,0,0,0,
288,455.09440972959726,2.5385747,,,,,,,,,,,0,0,0,0,0,0,0,0,135.84598,25362.584,0,
289,462.19775476338106,2.5385969,,,,,,,,,,,0,0,0,0,445.8739,0,0,0,765.8905,44374.08,0,
290,702.2974619049953,2.5397882,,,,,,,,,,,0,0,66072.37,0,21564.77,2447.015,0,0,42556.844,965.5436,0,
291,302.14978349841005,2.5402217,,,,,,,,,,,0,2329.5112,1316.5203,0,552.89355,14382.852,7053.146,0,2356.9612,588.6847,0,
292,425.08497054960156,2.5411432,,,,,,,,,,,0,0,0,0,0,67136.71,0,0,0,0,0,
293,357.11881693276615,2.5410478,,,,,,,,,,,0,566.18494,14829.491,0,847.68335,928.3762,0,0,4628.9004,1894.5796,1678.6342,
294,707.2530952406787,2.5416603,,,,,,,,,,,0,437.29718,21574.88,0,3691.1265,650.25183,0,0,10996.762,583.542,2192.183,
295,420.1869378877371,2.543638,,,,8,13,[M+H]+,,2,301;295,419.17962,0,67942.71,0,28138.977,21076.158,0,0,116894.22,0,249178.31,0,
296,363.1586004476679,2.5438101,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,43944.918,
297,385.1405669592432,2.5438101,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,52083.39,
298,319.1502631583655,2.542886,,,,,,,,,,,0,6551.159,6405.7754,0,0,3032.881,0,0,0,0,2831.45,
299,919.2509680135231,2.544583,,,,,,,,,,,0,14994.637,0,0,0,0,0,0,0,0,0,
300,387.12904494086257,2.5449154,,,,44,15,[M+H]+,,3,279;300;327,386.12179,0,309.18802,0,0,0,110061.33,61307.93,0,0,0,0,
301,425.1422487068323,2.5469398,,,,8,13,[M-NH3+Na]+,,2,295;301,419.17962,0,13586.141,0,0,1442.9025,0,0,24833.223,0,52136.74,0,
302,448.21818402475503,2.5503802,,,,,,,,,,,0,0,3088.8901,0,2157.9214,0,3735.4944,0,3430.622,62742.05,0,
303,440.1496767794464,2.5488033,,,,,,,,,,,0,0,0,0,21693.965,840.234,1144.7622,0,818.44995,825.08276,0,
304,195.06546009440382,2.5593104,,,,34,,,,,,,0,0,162141.72,230663.8,0,0,0,111030.12,81375.48,533342.6,0,
305,331.1022804956963,2.561926,,,,,,,,,,,0,0,891.17456,0,0,0,1478.0133,0,0,31434.445,0,
306,384.223060429298,2.56316,,,,,,,,,,,0,1685.4768,1135.1697,0,3784.748,4269.544,0,0,164.87415,8462.551,870.1664,
307,353.0864416304919,2.5634363,,,,,,,,,,,0,0,0,41634.703,0,0,0,18516.39,0,16791.047,0,
308,935.245966111403,2.5643969,,,,,,,,,,,0,2213.6902,0,0,0,0,0,384989.0,0,0,368899.72,
309,526.2288001570107,2.5631819,,,,,,,,,,,0,81.25418,34217.723,0,0,0,0,0,62.73748,172.45631,0,
310,370.1140310221797,2.5646515,,,,56,,,,,,,0,0,0,426718.3,0,0,0,349278.53,0,0,0,
311,424.25378190322766,2.5673015,,,,,,,,,,,0,11333.661,0,213.69176,0,188.54886,12415.247,0,0,0,0,
312,905.236293968302,2.5657856,,,,,,,,,,,0,0,0,0,0,0,0,366541.38,0,0,0,
313,207.0653958209668,2.566433,,,,68,,,,,,,0,0,1041.6846,38548.137,0,12813.858,0,0,1844.0524,10729.239,8843.301,
314,225.0758804332119,2.5678067,,,,68,,,,,,,26.59334,17095.338,1634.6771,68249.4,0,17733.758,6815.6367,0,5655.2246,18363.584,14231.825,
315,193.07105695288342,2.573342,,,,56,,,,,,,7.955828,13165.385,0,35625.562,0,0,0,25912.186,555.021,361.30966,0,
316,298.20146769374344,2.5710845,,,,,,,,,,,0,0,0,0,7641251.5,0,0,0,0,0,0,
317,442.2284567814805,2.5710845,,,,,,,,,,,0,0,0,0,32892.938,0,0,0,0,0,0,
318,595.3954984785626,2.5710845,,,,,,,,,,,0,0,0,0,121137.92,0,0,0,0,0,0,
319,372.1296055169496,2.5745852,,,,56,,,,,,,0,210227.31,271453.53,587169.5,20886.139,0,0,390641.53,800.0459,0,0,
320,391.04321662129297,2.5747268,,,,,,,,,,,0,11008.793,8788.717,0,0,0,0,28677.947,0,0,0,
321,318.20313610768096,2.5765212,,,,,,,,,,,0,0,0,0,0,0,0,0,252.27211,0,20193.408,
322,780.1546256327651,2.5751913,,,,,,,,,,,0,0,0,0,0,11243.782,0,0,0,0,0,
323,922.2627826036938,2.5768607,,,,,,,,,,,0,0,0,0,0,0,0,41038.793,0,0,0,
324,402.1761420893963,2.5821657,,,,34,,,,,,,0,0,0,72828.03,0,0,0,0,52639.984,276821.0,0,
325,373.18372234113957,2.5845833,,,,,,,,,,,0,0,0,0,0,0,328353.0,0,2983.5286,0,2447.6619,
326,375.06923177210774,2.5818062,,,,,,,,,,,0,38151.887,0,0,0,0,96.11339,0,88.690834,333.63818,0,
327,404.15504343322755,2.5837233,,,,44,15,[M+NH4]+,,3,279;300;327,386.12179,0,0,0,0,28566.49,296681.4,156044.61,0,0,0,0,
328,398.14496802525787,2.5839493,,,,,,,,,,,0,77247.96,106675.43,0,0,0,276.94293,0,173.91394,566.3322,0,
329,374.1448640999131,2.5839014,,,,,,,,,,,0,0,95816.06,0,0,138.09254,0,0,73034.91,180479.12,0,
330,432.1868605083518,2.5876672,,,,44,,,,,,,0,0,0,0,0,191722.02,108655.09,0,0,0,10011.968,
331,521.2029101417806,2.5907848,,,,,,,,,,,0,0,0,0,0,2592.1055,0,1088.9165,20384.215,63.033844,140.19513,
332,561.1946461949456,2.591782,,,,,,,,,,,0,0,0,0,0,5190.369,2818.1028,0,38939.684,0,1090.8628,
333,577.1683766671165,2.591782,,,,,,,,,,,0,0,0,0,0,1891.914,291.62033,0,9637.158,0,377.45172,
334,584.2711946251729,2.590378,,,,,,,,,,,0,0,0,0,0,3626.3872,0,501.21167,27575.781,0,288.02106,
335,554.281845093062,2.5927908,,,,,,,,,,,0,0,0,0,24922.494,0,0,0,0,0,0,
336,411.1628435409986,2.5989466,,,,84,,,,,,,0,0,3445.2769,334703.34,0,226817.78,630549.44,0,0,0,24645.133,
337,434.23887469740987,2.5989466,,,,84,,,,,,,0,0,2840.9414,310526.97,0,253422.67,435887.88,0,0,0,9569.764,
338,396.2594483146877,2.5980508,,,,80,,,,,,,0,0,0,3698.673,0,63831.355,388635.56,830.82336,0,0,0,
339,377.0637423010345,2.598123,,,,63,,,,,,,0,0,0,34466.387,0,0,0,13768.822,0,0,0,
340,361.08950620271844,2.6024399,,,,,,,,,,,0,0,0,0,0,0,0,93590.01,0,6979.2905,0,
341,339.1078138048841,2.6022658,,,,63,,,,,,,0,74085.37,0,1845965.2,0,0,0,732996.25,15098.635,44506.344,0,
342,451.12425938245326,2.603722,,,,,,,,,,,0,0,0,0,0,0,2175.2085,0,577609.94,0,0,
343,473.1065073217002,2.6035762,,,,,,,,,,,0,0,0,0,0,0,0,0,34325.88,0,0,
344,153.1274956872593,2.6032755,,,,80,,,,,,,18.826221,350.28763,0,0,0,51592.773,440218.6,0,3054.2368,20928.385,0,
345,379.10057500599055,2.605393,,,,34,,,,,,,7.8257847,0,0,0,0,0,0,43111.797,0,208305.75,0,
346,343.175305180321,2.605061,,,,,,,,,,,0,1429.1025,0,0,15120.157,0,2205.2593,0,0,587.3269,808.72375,
347,384.16533681807846,2.6058123,,,,,,,,,,,0,7513.5767,0,0,25377.348,0,0,0,0,7070.87,0,
348,787.1943225113578,2.608132,,,,,,,,,,,0,0,0,33674.676,0,0,0,0,0,0,0,
349,469.16821510316936,2.6079807,,,,,,,,,,,0,0,836.6708,0,0,25334.83,30397.928,0,0,0,1832.1628,
350,302.12343481066335,2.6114519,,,,,,,,,,,0,0,27597.09,0,0,1064.0603,0,0,0,0,14193.931,
351,338.18086861772514,2.6114519,,,,,,,,,,,0,0,601.7462,0,0,1638.8071,0,0,0,0,29320.857,
352,330.1545564617263,2.6114519,,,,,,,,,,,0,0,40029.1,0,0,467.36096,0,0,0,0,4752.9404,
353,307.078997862183,2.6129212,,,,,,,,,,,0,0,15615.838,0,0,576.5242,0,0,20773.42,21803.584,16733.918,
354,135.11686462268727,2.6171038,,,,,,,,,,,13.392509,0,0,0,0,8462.225,119060.3,0,0,3698.0073,0,
355,314.0863000978782,2.6169739,,,,,,,,,,,0,0,0,0,87619.805,0,0,0,0,0,0,
356,409.1834072708504,2.618502,,,,,,,,,,,7.2207184,0,0,0,39909.887,0,0,0,0,0,0,
357,409.2435739269856,2.6185324,,,,,,,,,,,0,12135.715,0,0,0,0,0,0,0,0,0,
358,431.2264268046063,2.618575,,,,,,,,,,,0,14896.085,0,0,0,0,0,0,0,160.52011,107.413635,
359,346.1499878643208,2.6206,,,,,,,,,,,0,1425.6396,158251.25,0,0,0,0,0,0,0,508.1385,
360,351.10495660563157,2.6223564,,,,,,,,,,,0,411.90503,50663.91,0,0,115.39156,214.54248,0,0,0,190.12578,
361,375.1990312977324,2.6329362,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,19348.775,
362,234.14879921698966,2.6343935,,,,,,,,,,,0,0,0,0,0,249.94025,49740.473,0,0,0,30547.078,
363,422.23868039737437,2.6342125,,,,,,,,,,,0,0,91102.07,0,0,3927.1716,0,60205.63,0,0,0,
364,595.1650675605986,2.633621,,,,,,,,,,,0,0,0,0,0,0,0,414289.16,0,0,64.36277,
365,196.09691824175314,2.6333694,,,,,,,,,,,0,0,314.1701,0,0,2343.3984,2432.2097,0,0,9196.157,0,
366,500.1406504653106,2.6427927,,,,,,,,,,,0,18111.045,1196.2383,0,0,0,0,0,0,0,0,
367,272.1129123755433,2.6461103,,,,,,,,,,,0,0,0,0,0,2316.5554,19940.268,0,0,5340.3066,14885.325,
368,312.1797393389767,2.6499338,,,,,,,,,,,0,0,0,0,282916.16,0,0,0,0,0,0,
369,155.14299101533842,2.6520917,,,,,,,,,,,0,277.07812,0,0,0,0,0,0,0,47.118996,12149.392,
370,340.1596650279579,2.6614969,,,,,,,,,,,0,0,0,255.57367,17097.887,492.61963,0,0,664.49744,0,0,
371,291.17365780330925,2.663578,,,,,,,,,,,0,0,46154.637,49971.188,12393.033,0,0,16513.059,17931.875,0,20941.574,
372,365.1220212867581,2.6643012,,,,,,,,,,,0,0,396.6145,0,0,0,0,0,0,29069.773,1717.8812,
373,388.19711965364047,2.6627684,,,,,,,,,,,0,0,0,0,216.81384,0,0,0,0,55967.395,0,
374,471.1837224035131,2.6629539,,,,,,,,,,,0,0,363.8081,0,2296.716,979.30176,0,0,0,23737.838,782.72314,
375,359.0740941546008,2.6679654,,,,,,,,,,,0,0,892.6616,0,0,11031.162,0,0,0,0,0,
376,353.19632644710066,2.6696374,,,,,,,,,,,0,62.11727,2854.4038,0,0,0,24942.94,0,7353.422,0,0,
377,173.13283851901124,2.6697958,,,,62,,,,,,,0,0,0,0,0,0,87324.4,2036.9932,34301.895,0,0,
378,337.09207169226437,2.671893,,,,,,,,,,,0,74258.945,18173.71,122814.28,0,74406.68,0,76877.99,14024.751,0,18509.615,
379,344.186045918502,2.672838,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,337899.7,
380,177.05467505196165,2.673013,,,,,,,,,,,29.258068,0,4169.8535,0,0,0,0,0,0,467883.62,0,
381,325.13975067435575,2.6790917,,,,,,,,,,,0,2296.4712,27366.57,0,0,14064.418,730.678,0,0,7060.414,0,
382,319.0428528533117,2.6794903,,,,,,,,,,,0,14708.437,6625.311,0,0,24250.701,0,0,0,0,0,
383,268.1757099446233,2.6800694,,,,,,,,,,,5056.657,1956.4371,376.77783,0,0,2821.9844,1586.6184,0,0,0,0,
384,625.1402414806523,2.6832876,,,,,,,,,,,0,0,160905.67,65964.336,0,0,0,0,0,0,0,
385,360.1662468328897,2.6835022,,,,,,,,,,,0,14442.084,0,19711.184,0,8549.488,0,0,0,132850.95,18444.951,
386,331.1540115662711,2.6852303,,,,,,,,,,,0,0,0,0,1106.1646,0,0,0,35119.21,0,7768.8335,
387,361.16489276401376,2.6852303,,,,,,,,,,,0,0,0,0,462.66177,0,0,0,20196.46,0,4769.0557,
388,500.17697877842653,2.6835434,,,,,,,,,,,0,2365.5835,0,0,0,0,0,0,12254.658,0,2618.8896,
389,458.27353988727174,2.6850502,,,,,,,,,,,0,0,0,0,2219734.5,0,0,0,0,0,0,
390,641.1327251954052,2.6850502,,,,,,,,,,,0,0,0,0,1540100.8,0,0,0,0,0,0,
391,556.2395880947843,2.685855,,,,,,,,,,,0,32299.492,0,0,0,0,0,0,159999.72,0,0,
392,297.0606645133051,2.6864312,,,,,,,,,,,0,0,0,0,0,0,0,0,7231.497,1744.78,14574.586,
393,337.18747670608025,2.6886125,,,,,,,,,,,0,0,0,16102.917,0,0,0,0,0,0,0,
394,505.21834284589426,2.6896048,,,,,,,,,,,0,0,0,18564.234,0,0,0,4850.3984,0,0,0,
395,404.2277712200929,2.6918015,,,,,,,,,,,0,0,0,0,131493.5,0,0,0,0,14618.266,0,
396,227.16428921005917,2.691932,,,,,,,,,,,21.802322,0,26972.963,0,0,14307.553,57746.73,0,9540.732,0,0,
397,578.2230911942781,2.6919885,,,,,,,,,,,0,0,0,0,0,203.33554,17480.443,0,0,0,0,
398,446.2732830460183,2.6956525,,,,,,,,,,,0,0,0,0,119901.42,0,0,0,0,0,0,
399,656.1424329944685,2.6956525,,,,,,,,,,,0,0,0,0,20054.445,0,0,0,0,0,0,
400,464.21356617354564,2.699147,,,,,,,,,,,0,0,13386.579,0,0,0,0,0,0,118.374954,1915.9926,
401,639.1203128772992,2.7003589,,,,,,,,,,,0,0,87643.08,0,0,0,0,0,0,0,0,
402,374.1814533102909,2.7021077,,,,,,,,,,,0,0,43374.03,0,0,146.97192,0,0,13585.893,0,0,
403,434.2749145512219,2.7067242,,,,62,,,,,,,0,0,0,134437.72,10644.949,113029.445,362857.34,0,208762.12,130948.28,0,
404,342.1706338932012,2.7101002,,,,,,,,,,,15.293316,112509.64,5017.9146,0,187.51324,0,0,778252.56,0,0,71179.52,
405,369.1908978077337,2.7119715,,,,,,,,,,,0,0,0,16758.23,0,0,0,2094.757,0,0,0,
406,459.18402800861475,2.7128966,,,,,,,,,,,0,0,0,0,0,8253.941,3520.616,0,0,0,0,
407,654.1666821310062,2.7111778,,,,,,,,,,,0,0,0,0,0,12427.348,0,0,0,0,0,
408,234.17015516402626,2.7120018,,,,,,,,,,,42.887558,1591.6792,3719.503,0,0,0,3299.0806,0,0,6863.326,0,
409,225.148628327542,2.7113545,,,,,,,,,,,46.46871,35514.375,81456.82,19974.426,0,0,11394.81,46371.688,0,0,0,
410,406.2439858476585,2.7127936,,,,62,,,,,,,0,87626.87,311683.94,0,0,97914.195,571045.7,0,185847.9,141323.47,0,
411,461.1056467030926,2.71404,,,,,,,,,,,0,122909.11,13979.654,0,0,0,0,21632.133,0,0,0,
412,425.1574877049282,2.7178893,,,,93,,,,,,,0,0,9635.989,17147.967,2993.942,1409.6633,0,2900.4292,0,827.66223,4631.0347,
413,411.1991461310399,2.7170312,,,,,,,,,,,0,0,0,0,0,50250.984,198623.88,0,0,105333.3,0,
414,432.2594561864889,2.7189655,,,,93,,,,,,,16.769787,0,130635.12,188071.86,82439.79,12612.8545,0,29078.346,46208.816,6061.046,32452.82,
415,189.12748298115852,2.7166698,,,,,,,,,,,0,30861.61,96601.836,0,70431.51,13039.149,13846.965,0,11409.697,0,41609.715,
416,207.13817798457941,2.7191277,,,,47,,,,,,,50.620117,201832.8,143483.89,204686.0,0,13233.653,0,46627.38,37416.207,8506.972,63875.367,
417,611.1617009400337,2.719773,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,165744.9,
418,389.21739272016293,2.7200246,,,,,,,,,,,0,0,0,0,0,16148.341,21655.33,0,0,0,0,
419,387.2015899425629,2.7200391,,,,47,,,,,,,26.802622,105733.09,58247.766,105595.76,0,2306.2632,73266.195,0,17950.746,2731.4966,13029.162,
420,427.12425526705,2.7217388,,,,,,,,,,,0,2105494.0,0,0,0,0,0,0,0,0,11546.625,
421,442.1345829089545,2.7237048,,,,,,,,,,,0,188232.02,0,0,0,0,0,0,0,0,0,
422,444.1503324896734,2.7237048,,,,,,,,,,,0,569229.56,0,0,0,0,0,0,0,0,0,
423,870.2666530133209,2.7237048,,,,,,,,,,,0,99408.01,0,0,0,0,0,0,0,0,0,
424,803.1633920876266,2.7278416,,,,,,,,,,,0,0,0,0,564501.94,0,0,0,0,0,0,
425,245.1860880546807,2.7355208,,,,,,,,,,,0,424.13315,0,0,0,0,1985.613,168.81075,10084.548,0,0,
426,408.2230856068895,2.7379434,,,,,,,,,,,0,785.51575,0,0,5697.9277,20064.611,5601.351,0,1705.6815,1161.9355,0,
427,413.1785989673222,2.7390935,,,,,,,,,,,0,0,0,0,0,8260.719,0,0,531.9227,596.09894,0,
428,538.2852961400231,2.7384427,,,,,,,,,,,0,0,0,0,153922.95,0,0,3070.7788,405.8045,0,0,
429,512.1965846208738,2.7436616,,,,,,,,,,,0,0,0,0,0,0,143.19202,0,0,0,8299.243,
430,428.24937910760787,2.7447376,,,,,,,,,,,0,15171.162,101.36921,0,0,3099.1978,0,116.0625,209.11105,128.9384,0,
431,614.2090447466722,2.748837,,,,,,,,,,,0,0,0,0,0,0,0,5663.26,617.07275,0,0,
432,453.13684240367223,2.7542565,,,,,,,,,,,0,0,0,0,0,0,916.56665,0,0,10428.767,825.44385,
433,359.1466010343652,2.7546148,,,,,,,,,,,0,0,0,0,0,0,64219.535,0,0,2628.9248,0,
434,700.2811383668284,2.7570252,,,,28,18,[M+H]+,,2,435;434,699.27382,0,5691.01,24422.152,0,449980.75,48225.46,150575.33,0,336374.38,50228.258,62486.887,
435,705.2364479899537,2.7567866,,,,28,18,[M-NH3+Na]+,,2,435;434,699.27382,0,2052.3103,11397.951,1999.0698,42938.1,16428.26,47361.406,0,54271.94,21253.723,20437.486,
