row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,
977,540.1603648614032,0.7905574,,,,762,,,,,,,0,0,0,0,0,0,0,0,577704.25,0,138713.89,0,0,0,0,0,0,0,
993,277.0322556718587,0.7989756,,,,829,,,,,,,0,0,50631.973,172976.3,0,41765.805,96618.76,0,0,0,0,183030.33,0,81770.58,1162544.5,223609.73,137422.81,88745.27,
995,496.20190721334285,0.80026317,,,,911,,,,,,,0,0,0,0,0,0,0,0,0,0,68047.23,0,0,1266539.6,0,0,55588.64,0,
1018,418.1700779244208,0.812407,,,,673,,,,,,,0,0,0,0,0,0,0,0,365065.1,0,993053.25,0,0,0,0,0,569341.1,0,
1025,448.18188064004715,0.81434566,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,35406.74,0,0,1399144.5,0,0,99528.36,0,
1026,308.09086211085423,0.8144666,,,,,,,,,,,0,0,0,972400.06,0,0,774158.1,0,0,0,528059.8,0,0,0,0,0,173622.8,0,
1039,150.0585255003244,0.8187689,,,,673,128,[M+NH4]+,,2,1039;1034,132.02463,0,0,0,60598.92,0,36650.746,0,0,13064.413,33830.633,258960.34,0,0,0,14785.825,34424.31,309394.94,0,
1063,123.04423263687835,0.82512504,,,,86,,,,,,,0,1088199.9,0,0,0,0,0,0,0,0,73402.21,0,0,703439.75,0,0,66558.21,0,
1070,610.234386153407,0.8269027,,,,86,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,282417.88,0,0,0,0,
1096,495.1109755196715,0.83651304,,,,673,,,,,,,0,0,0,309441.75,0,0,0,0,146834.2,0,221380.11,0,0,860515.8,0,0,652431.6,438288.72,
1113,430.17052368874664,0.842024,,,,673,,,,,,,0,0,41296.383,0,0,0,0,0,486711.4,0,175542.84,0,0,1.6430673E7,0,14212.597,260278.7,0,
1117,220.11755058268642,0.84384716,,,,673,,,,,,,0,0,0,0,0,0,0,0,0,0,77425.39,0,0,0,0,0,255565.55,0,
1120,467.12345456026287,0.84481615,,,,,,,,,,,149842.2,0,777060.75,0,0,277371.12,417891.44,146867.16,157009.12,0,0,268708.62,0,0,0,282985.88,0,58801.227,
1131,409.14568688707584,0.8506482,,,,338,,,,,,,0,0,268661.62,0,0,0,0,0,0,0,0,23970.396,0,0,0,497344.0,0,109908.15,
1143,474.1815891872852,0.85497206,,,,310,,,,,,,1860230.1,0,0,0,0,0,0,509389.25,397844.62,0,163814.03,0,0,0,0,0,0,0,
1144,176.0109790810216,0.8571943,,,,829,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499831.9,0,0,0,
1145,146.16513521779567,0.85823697,,,,1031,136,[M+NH4]+,,2,1145;1186,128.1314,0,886291.9,327791.25,0,0,0,0,0,0,0,0,0,666703.1,0,481921.7,830932.9,0,0,
1155,428.15562164446726,0.86032957,,,,673,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,545295.8,0,0,0,0,
1159,597.177559245587,0.86131966,,,,,,,,,,,93034.71,0,58501.95,82727.23,0,254738.62,73259.52,0,69538.09,0,0,121595.99,0,0,0,84090.9,0,115308.15,
1160,424.144755802276,0.861373,,,,,,,,,,,561135.2,0,644315.1,662620.06,0,803830.6,935890.6,619583.8,367240.97,0,0,829022.06,0,188108.72,0,523453.3,39890.723,775543.2,
1162,434.1078457647374,0.86174625,,,,310,,,,,,,157650.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1177,605.165856674127,0.8677061,,,,,,,,,,,61050.94,0,786869.4,228178.06,0,145191.08,257012.95,183299.48,120720.63,0,0,259198.89,0,24126.514,0,260655.33,0,130884.72,
1178,446.1653876023797,0.8705849,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,97805.38,0,0,44580.473,0,0,57948.098,0,
1179,332.1338535204314,0.8710399,,,,631,,,,,,,0,92016.64,0,31847.559,0,0,0,0,0,195220.6,32420.242,50735.39,0,0,23541.688,45685.188,0,0,
1183,410.1287165131491,0.87441987,,,,,,,,,,,0,0,81373.74,64350.156,0,162309.92,112293.2,92581.54,96444.95,0,0,237283.03,0,0,0,120391.17,23643.826,323993.22,
1191,459.1350786033176,0.8812809,,,,,,,,,,,45061.03,0,183301.31,131090.23,0,316105.84,191992.78,53520.094,138921.56,0,0,206060.45,0,68891.664,0,109710.73,0,80288.914,
1205,317.04566238355824,0.8907013,,,,,,,,,,,1741159.1,0,2815973.8,0,0,1835577.0,0,0,0,0,426958.88,0,0,0,0,0,0,0,
1207,572.1502312520639,0.89229715,,,,1018,,,,,,,0,0,0,638120.7,0,1181678.2,0,1404327.5,392246.66,0,0,836709.8,0,166537.22,0,1093072.1,0,832835.0,
1214,575.1584081828656,0.8972397,,,,1041,139,[2M+Na]+,,2,1214;1267,276.08458,0,0,0,700213.2,0,0,0,1619974.0,666627.9,0,0,899910.8,0,0,0,0,22185.18,1397696.5,
1215,299.07372138919806,0.89747024,,,,,,,,,,,0,0,0,2555192.8,0,4039564.8,0,0,3310206.5,0,264602.28,2904458.5,0,0,0,2596596.0,0,0,
1219,315.0476415993523,0.8995336,,,,,,,,,,,2.3936142E7,0,3.779268E7,3.1358128E7,0,0,3.1748658E7,0,2.0956912E7,266208.62,0,4.0556416E7,29646.07,3.0689542E7,0,3.903585E7,0,0,
1220,456.1714516148407,0.89960074,,,,,,,,,,,414254.06,0,81392.37,0,0,83200.45,143546.27,151021.05,0,0,0,0,0,0,0,0,0,154713.98,
1221,564.1613032202936,0.9001256,,,,646,,,,,,,0,0,636709.5,301464.03,0,1428281.4,825347.2,644719.75,326270.94,0,0,612331.7,0,414952.03,0,498800.2,0,977898.75,
1225,312.1291119238187,0.90061885,,,,565,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,913432.56,0,0,0,0,
1236,322.1493124894181,0.9047354,,,,,,,,,,,0,0,0,3119176.0,0,0,0,0,0,0,152567.53,2263889.5,0,0,0,3777592.0,230080.8,0,
1239,442.0938359786219,0.90535784,,,,646,,,,,,,0,0,155935.66,97675.95,0,191797.11,233842.44,235687.94,118209.59,0,0,107906.88,0,141896.92,0,116753.26,0,195110.19,
1241,591.1323985449828,0.90594745,,,,,,,,,,,1755618.5,0,0,1723582.0,0,1875718.8,2367693.5,0,0,0,38295.25,2491052.0,0,0,0,2297299.0,108532.62,2260603.8,
1247,553.1767362993277,0.909409,,,,1018,,,,,,,0,0,0,873444.06,0,3321764.8,0,3880352.0,787920.3,0,0,1489138.4,0,1165320.6,0,1196579.1,0,3559921.2,
1249,710.1922364001,0.910292,,,,,,,,,,,0,0,176833.7,0,0,68011.5,111361.75,0,17305.602,0,0,0,0,0,0,69904.51,0,0,
1252,426.11870204866284,0.9120889,,,,,,,,,,,186800.06,0,0,307921.88,0,0,0,386766.44,330483.8,0,0,525424.6,0,389294.75,0,436944.8,0,770318.2,
1253,277.0919350092271,0.9121977,,,,,,,,,,,0,0,3.2095204E7,2.0411308E7,0,3.9749052E7,0,4.5397132E7,0,0,874594.7,2.4804252E7,0,0,0,0,0,4.051249E7,
1259,570.2031307135295,0.91536945,,,,599,,,,,,,0,0,1807951.6,878695.0,0,2384126.8,0,2719878.2,739812.56,0,0,1225880.8,0,946739.06,0,1087456.1,0,2532741.8,
1260,580.136270142839,0.91671944,,,,731,,,,,,,491182.03,0,253710.67,131432.22,0,310880.25,406027.06,389044.3,142557.75,0,0,126149.484,0,175797.12,0,137743.73,0,316446.03,
1267,294.1183927196501,0.92222464,,,,1041,139,[M+NH4]+,,2,1214;1267,276.08458,0,0,0,1.3910765E7,0,0,0,3.1127756E7,1.3330379E7,0,0,1.7701558E7,0,0,0,0,0,2.6956192E7,
1268,458.16571186413967,0.9224706,,,,,,,,,,,0,0,100032.125,83978.484,0,159443.83,215641.03,68879.58,466904.34,0,61594.043,131397.28,0,167690.39,0,206494.4,131300.48,118967.53,
1275,571.2065337478349,0.9279089,,,,338,140,[M+NH4]+,,2,1275;1210,553.17266,0,0,452493.5,0,0,0,736839.44,0,0,0,0,0,0,0,0,274857.22,0,0,
1286,426.1192708073531,0.9356312,,,,,,,,,,,301514.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1287,434.10755687087857,0.93572813,,,,338,,,,,,,363363.94,0,0,536505.25,0,0,0,0,339020.12,0,0,0,0,138884.48,0,838710.94,0,630754.56,
1294,180.1014414212345,0.9390324,,,,560,,,,,,,0,892375.2,0,0,0,0,0,0,0,0,58289.152,0,0,0,0,0,48767.04,0,
1298,182.08118440014582,0.9400121,,,,671,146,[M+NH4]+,,2,1298;1289,164.04723,0,136375.67,0,0,0,41792.387,0,0,220684.78,61293.473,558861.25,44822.676,88992.69,0,73321.74,89164.836,590593.9,0,
1301,606.0882697701545,0.9412587,,,,,,,,,,,0,0,233702.55,141039.81,0,194193.97,0,242081.14,122152.15,0,0,187155.16,0,119083.57,0,215200.77,0,0,
1346,198.0973596675219,0.97656465,,,,1001,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1373838.4,0,0,0,720440.1,0,0,
1351,145.04958832222394,0.98080754,,,,,,,,,,,0,0,630110.5,0,0,807779.8,1128730.9,938128.6,0,0,0,601850.3,0,0,0,433693.56,0,0,
1354,127.0392170753686,0.98253995,,,,527,,,,,,,827815.9,0,524944.94,0,0,624356.8,895035.5,656431.8,0,0,0,533775.94,0,0,0,0,0,0,
1364,467.12335305425177,0.9856282,,,,,,,,,,,0,0,0,0,0,0,0,145589.66,0,0,0,0,0,0,0,0,0,60176.8,
1365,146.0813983926866,0.98664373,,,,727,,,,,,,0,0,0,0,0,37429.906,0,0,0,0,0,0,0,0,1.223534E7,0,0,0,
1388,296.06561640370387,0.99883384,,,,,,,,,,,0,0,0,340957.53,0,334294.22,0,0,0,0,0,0,0,0,0,0,0,0,
1408,400.16028983255677,1.0072908,,,,638,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199436.39,0,
1426,386.9869352923097,1.0141084,,,,727,152,[2M+K]+,,2,1406;1426,174.0147,0,197961.8,0,0,0,0,0,0,0,0,0,0,71759.05,0,68307.22,0,0,0,
1433,139.0026651898935,1.0178905,,,,727,152,[M-2H2O+H]+,,3,1374;1400;1433,174.0147,0,259796.05,0,0,0,0,0,0,0,0,0,0,315642.8,0,556813.5,58295.258,0,0,
1443,555.0870043633482,1.0215931,,,,727,163,[M+K]+,,2,1443;1466,516.1221,0,159174.03,0,0,0,0,0,0,0,0,0,0,87290.234,0,73072.42,0,0,0,
1448,371.00946583901424,1.0217354,,,,727,152,[2M+Na]+,,2,1448;1406,174.0147,0,160565.1,0,0,0,0,0,0,0,0,0,0,54492.6,0,121489.15,0,0,0,
1452,414.1760110026306,1.0234779,,,,,,,,,,,0,0,0,2485793.5,0,0,622800.25,0,625021.8,0,0,3950548.8,0,1366137.4,0,1633688.4,77878.79,180845.56,
1466,539.109569201975,1.0293934,,,,727,163,[M+Na]+,,2,1443;1466,516.1221,0,107791.0,0,0,0,0,0,0,0,0,0,0,43578.89,0,95348.89,10904.247,0,0,
1478,121.06505582543323,1.0427698,,,,727,165,[M+H]+,,2,1479;1478,120.05765,0,7724019.5,0,3015848.8,0,0,300701.1,0,784689.2,0,359204.4,4214400.0,0,1503077.1,0,1203602.5,1143904.8,131333.05,
1479,138.091341317353,1.0438035,,,,727,165,[M+NH4]+,,2,1479;1478,120.05765,0,1958820.4,0,890890.6,0,0,121602.08,0,262854.1,0,91835.03,1383572.8,0,446117.2,0,377855.72,290178.56,39070.918,
1505,238.0195829011817,1.057908,,,,727,,,,,,,0,211846.3,0,0,0,0,0,0,0,0,0,0,51818.277,0,75069.91,0,0,0,
1508,408.18655435810547,1.0588729,,,,,,,,,,,302932.28,0,320186.34,108977.945,0,534190.2,570604.6,264162.9,312393.34,0,0,254830.53,0,117990.97,0,203951.42,50676.45,320381.34,
1510,402.1757437125119,1.0613108,,,,324,,,,,,,0,0,0,0,0,0,0,0,167807.47,0,37607.832,0,0,0,0,0,0,0,
1521,253.99713300173394,1.0684878,,,,727,169,[M-H2O+K]+,,2,1507;1521,233.04269,0,427163.1,0,0,0,0,0,0,0,0,0,0,127871.805,0,82240.5,0,0,0,
1527,480.20785649226747,1.0694007,,,,727,,,,,,,0,125216.66,0,46913.242,0,0,0,0,0,0,0,70554.414,0,0,0,0,0,0,
1535,365.08357453359275,1.079574,,,,229,,,,,,,0,0,0,0,0,0,0,0,23208.215,0,126814.48,0,0,0,0,0,191317.2,0,
1537,268.1039649301559,1.0820183,,,,229,,,,,,,18993.236,245297.97,0,25674.523,0,0,0,38686.684,0,0,1182871.8,65094.92,25865.803,182714.81,49621.344,0,3135563.5,0,
1546,132.10208573703284,1.1088283,,,,272,,,,,,,180102.94,442063.5,362914.0,313779.25,0,530476.9,0,208797.3,859989.7,359755.7,1731832.5,518059.4,286847.0,240448.4,210945.6,481769.53,0,277287.5,
1550,474.2177555241026,1.1122172,,,,272,,,,,,,0,0,19505.316,28072.975,0,30365.895,31074.273,0,55312.414,0,114459.52,43066.176,0,0,0,23007.002,139874.08,0,
1556,396.1858154851337,1.1234078,,,,,,,,,,,0,0,0,0,0,0,0,0,253742.89,0,214568.14,0,0,0,0,0,215553.86,0,
1557,238.10694075870714,1.1259181,,,,272,172,[M+NH4]+,,2,1569;1557,220.07805,0,0,0,0,0,0,0,0,0,0,165260.58,0,0,0,0,0,850468.56,0,
1568,159.03965223218785,1.1353903,,,,,,,,,,,0,0,0,44751.645,0,0,38932.766,0,0,0,0,0,0,56423.848,0,90884.016,0,95554.62,
1582,392.11124402788835,1.1474993,,,,272,,,,,,,0,0,0,0,0,0,0,0,0,0,206167.62,0,0,0,0,0,111303.56,0,
1614,361.0439521229189,1.1763058,,,,,,,,,,,0,0,482285.1,0,0,0,0,195068.34,0,0,0,0,0,0,0,0,0,0,
1638,567.1313789031191,1.2052062,,,,199,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181140.33,0,
1642,584.1759460120587,1.2154919,,,,,,,,,,,87520.72,0,47306.055,26562.42,0,112474.9,100777.76,57010.918,0,0,15482.22,55040.168,0,33548.54,0,26255.418,0,99442.92,
1648,288.07703954697905,1.2188172,,,,,,,,,,,191793.36,0,0,0,0,407508.38,0,0,0,0,0,0,0,0,0,0,0,253713.83,
1653,459.13510320713834,1.2227516,,,,,,,,,,,0,0,37276.65,20117.375,0,333118.16,118206.98,0,0,0,0,59809.414,0,0,0,0,0,47668.746,
1664,546.2019084748318,1.2319535,,,,826,,,,,,,0,0,0,0,0,0,0,0,388250.62,0,115742.34,0,0,0,0,0,83923.13,0,
1676,426.1194109908182,1.2416104,,,,,,,,,,,102376.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1705,467.1235318482762,1.2539067,,,,,,,,,,,0,0,0,0,0,324339.53,0,281192.2,25086.037,0,0,0,0,0,0,0,0,0,
1706,477.1013638588838,1.2542217,,,,655,,,,,,,33209.668,0,0,0,0,26473.162,104833.945,0,0,0,0,603627.8,0,0,0,0,0,33346.848,
1715,249.04587247869065,1.2577703,,,,,,,,,,,0,0,0,0,0,105953.555,69175.86,40009.11,66477.17,0,0,162116.11,0,224340.89,0,0,0,64656.45,
1733,456.1715125595868,1.2678591,,,,69,179,[M+NH4]+,,3,1733;1686;1745,438.13766,0,0,27865.07,947185.94,0,38342.293,0,63044.438,0,0,0,384588.56,0,0,0,0,0,44422.61,
1764,321.0925064881879,1.2748383,,,,,,,,,,,97992.2,0,0,0,0,0,139546.5,137121.3,18914.463,0,0,185129.36,0,133899.81,0,0,0,166365.23,
1794,427.07614979670757,1.2898066,,,,,,,,,,,34941.55,0,284938.2,190450.92,0,87613.055,121363.875,93139.7,62774.113,0,0,0,0,0,0,176217.27,0,34156.996,
1801,273.08182622846346,1.2932994,,,,,,,,,,,0,14383.799,32286.143,73074.78,0,64339.863,27450.717,26857.654,0,105547.33,84192.516,117853.87,68860.1,113072.875,79122.44,36339.332,47527.695,21143.3,
1820,281.0704697851648,1.2997233,,,,,,,,,,,0,50148.22,159863.77,120863.6,0,0,59314.25,56133.91,0,162585.5,19823.824,123000.35,0,0,90321.945,75775.3,19084.04,8975.76,
1824,297.118099804153,1.3008515,,,,432,187,[M+H]+,,2,1905;1853,296.11067,0,0,0,0,0,0,0,0,74695.3,0,27066.06,25720.791,0,0,0,0,0,0,
1830,335.0738439842324,1.3038044,,,,432,187,[M+K]+,,2,1853;1830,296.11067,56029.707,0,49366.234,171233.02,0,0,0,19989.195,842369.06,62995.793,946673.75,452439.78,0,0,0,0,528731.9,0,
1843,291.08396237730756,1.3103822,,,,1029,185,[M+K]+,,2,1839;1843,252.12103,0,0,31525.307,27002.566,0,0,0,0,0,55004.105,29181.85,7506.712,10841.455,19904.055,359089.53,0,30288.92,0,
1857,362.09705276624527,1.3172816,,,,,,,,,,,0,0,167942.98,142567.9,0,43678.39,32523.066,47942.234,0,77111.43,0,104955.04,130431.05,0,75688.266,85435.305,0,0,
1874,459.13528675599264,1.3229498,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,20027.305,0,0,0,68781.89,
1905,314.1446383095206,1.3387125,,,,432,187,[M+NH4]+,,3,1824;1853;1905,296.11067,8897.012,0,0,0,0,0,0,0,112193.33,0,38888.29,0,0,0,0,0,17282.078,0,
1923,584.1751336867163,1.3473603,,,,819,,,,,,,0,0,0,0,0,0,0,0,0,0,20918.51,0,0,26563.355,0,0,222209.67,0,
1959,404.1123872878949,1.3648782,,,,947,,,,,,,28128.846,0,27991.799,20464.797,0,34259.94,41070.1,40254.48,20685.744,0,0,35195.727,0,0,0,96760.6,0,30131.541,
1982,422.1229859203942,1.3759955,,,,,,,,,,,324751.75,0,23186.271,68541.85,0,206091.98,349685.6,105169.36,0,0,134292.94,189419.06,0,214921.48,0,16466.748,632380.94,127220.86,
1989,467.1233238151645,1.3792194,,,,107,,,,,,,0,0,212613.12,62654.258,0,0,0,266816.8,34179.8,0,0,142252.84,0,0,0,123358.26,0,0,
2083,459.1350327893136,1.424209,,,,,,,,,,,0,0,60081.445,22691.988,0,0,78721.35,0,0,0,0,40756.277,0,15288.413,0,0,0,120554.95,
2143,296.0654474496233,1.4496729,,,,,,,,,,,0,0,0,69067.32,0,190207.86,0,199562.2,0,0,0,108405.164,0,0,0,101659.44,0,0,
2147,288.0767849106381,1.4509205,,,,,,,,,,,46951.152,0,73722.5,0,0,215003.86,92650.17,63827.453,167689.31,0,0,46951.758,0,24247.598,0,39008.484,22376.023,160289.11,
2150,605.1661301973829,1.4517254,,,,,,,,,,,115485.32,0,192330.39,0,0,117522.266,155507.5,160807.08,0,0,0,34703.195,0,0,0,0,0,74602.94,
2154,434.10790710205004,1.4532623,,,,,,,,,,,0,0,0,21257.926,0,0,0,0,0,0,0,70275.94,0,0,0,65747.305,0,176239.55,
2175,426.1192017012796,1.4598223,,,,,,,,,,,118241.5,0,59326.484,0,0,206474.97,86739.766,96025.78,0,0,0,30126.986,0,15460.492,0,0,0,166778.73,
2184,299.0739291018778,1.4638644,,,,,,,,,,,0,0,0,0,0,0,0,3471258.5,0,0,0,1734197.2,0,0,0,0,0,2755204.5,
2196,572.1505373225937,1.4725527,,,,,,,,,,,156444.36,0,171115.7,0,0,129256.92,0,185130.58,0,0,0,16002.833,0,0,0,0,0,117304.64,
2198,430.17132360815145,1.4744651,,,,796,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2413010.5,0,0,0,0,
2203,564.1616529264313,1.4769567,,,,,,,,,,,114007.82,0,17166.2,0,0,93522.46,43051.383,54218.3,0,0,0,0,0,0,0,0,0,92737.86,
2204,591.1324070053986,1.4770296,,,,,,,,,,,0,0,0,0,0,0,0,0,172182.17,0,0,839227.25,0,505170.34,0,754146.44,0,0,
2214,553.1766393621783,1.4814446,,,,,,,,,,,0,0,130343.375,17261.982,0,0,0,0,0,0,0,58257.293,0,40683.684,0,32023.87,0,0,
2215,570.2033942027741,1.4839981,,,,,,,,,,,609822.1,0,0,49832.055,0,321097.88,392083.03,472149.94,25955.193,0,0,96234.51,0,62758.414,0,61715.37,0,361153.03,
2216,294.1188726891073,1.485111,,,,644,202,[M+NH4]+,,2,2250;2216,276.08509,1.4920952E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.069486E7,
2226,315.0469512480189,1.4915335,,,,47,,,,,,,0,0,0,0,0,0,0,0,0,0,1808692.1,0,0,0,0,0,2954092.8,0,
2232,575.1587783643024,1.4923744,,,,,,,,,,,0,0,0,136029.05,0,510665.84,0,744254.06,111535.58,0,0,206229.72,0,125796.01,0,147434.67,0,546281.8,
2250,277.0924031959799,1.5012959,,,,644,202,[M+H]+,,2,2250;2216,276.08509,2.1981694E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2255,477.10094425277174,1.5044823,,,,1025,,,,,,,0,0,0,169338.12,0,0,19498.05,18005.848,0,0,0,0,0,0,0,0,0,0,
2258,254.1388965564728,1.5056316,,,,,,,,,,,0,76472.375,0,51499.82,0,23964.21,0,0,0,0,0,0,9944.046,15748.977,22239.879,0,0,0,
2264,588.2136237118053,1.5106019,,,,,,,,,,,67147.87,0,0,0,0,22116.84,0,17768.096,15380.998,0,0,0,0,24038.26,0,0,10787.274,30071.553,
2271,322.1495143190806,1.5147271,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651502.0,0,0,
2292,558.2030897885801,1.5313687,,,,60,206,[M+NH4]+,,2,2308;2292,540.16921,400803.1,0,0,0,0,14289.855,0,0,169930.47,0,16493.234,0,0,0,0,0,93831.086,23936.887,
2295,579.1320050697261,1.5335944,,,,60,,,,,,,130987.195,0,0,0,0,0,0,7922.175,116682.65,0,30849.941,0,0,0,0,0,150008.4,0,
2297,238.10702759280315,1.5346613,,,,480,,,,,,,0,0,0,0,0,0,0,0,0,0,54417.453,0,0,0,0,0,191673.28,0,
2300,417.07849517605166,1.5346613,,,,480,,,,,,,0,0,0,0,0,0,0,0,0,0,36735.34,0,0,0,0,0,306973.5,0,
2312,414.1761618949452,1.5412586,,,,,,,,,,,0,0,0,0,0,0,121270.9,0,109258.83,0,0,0,0,280713.7,0,191800.28,0,27273.934,
2314,396.1492285570185,1.5416435,,,,480,207,[M-H2O+K]+,,2,2299;2314,375.19333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74294.266,0,
2316,299.07386828836127,1.5429758,,,,,,,,,,,3991905.5,0,0,1210599.6,0,2735715.5,0,0,0,0,73013.52,0,0,1344287.4,0,1122187.5,157481.38,0,
2338,572.150133215541,1.5622126,,,,537,,,,,,,0,0,0,0,0,0,168486.0,0,0,0,0,0,0,0,0,0,0,0,
2352,335.0737742186385,1.5784583,,,,,,,,,,,0,0,0,23272.43,0,0,0,0,150348.25,0,215045.77,52171.223,0,0,0,0,71890.875,0,
2364,430.1700969257108,1.5846324,,,,,,,,,,,0,0,0,0,0,0,0,0,116692.28,0,85570.05,0,0,0,0,0,79186.375,0,
2365,120.08106170938538,1.5848057,,,,265,,,,,,,26477.764,40112.074,55317.6,51056.188,0,65294.71,50356.316,38445.316,96528.94,355093.84,170737.42,42796.72,64468.887,48032.13,42600.47,249008.56,275362.34,51021.867,
2366,166.08634382368234,1.5848347,,,,265,209,[M+NH4]+,,3,2370;2369;2366,148.05239,260814.95,0,456721.75,476038.6,0,563311.5,545050.75,355708.03,779159.7,3135053.2,1322515.0,371071.5,495860.06,407567.0,353719.06,1865779.4,2029400.9,408560.34,
2367,508.20263676412736,1.5850381,,,,265,,,,,,,0,0,0,22823.94,0,19122.057,20409.623,11838.855,26060.402,74090.81,41226.617,0,14212.001,0,10429.559,53622.9,52789.15,9012.389,
2380,442.17109583544635,1.5909581,,,,,,,,,,,174888.2,8429.133,177707.4,69857.17,0,241838.69,254050.9,181089.81,98655.414,0,0,71611.99,0,86122.375,0,329627.66,15259.605,197906.72,
2406,342.13953314443523,1.6158518,,,,795,215,[M+NH4]+,,3,2407;2408;2406,324.1055,0,0,0,0,0,0,395498.3,0,0,0,0,0,0,0,0,0,0,0,
2408,363.0687846187893,1.6158518,,,,795,215,[M+K]+,,3,2407;2408;2406,324.1055,0,0,0,0,0,0,273196.56,0,0,0,0,0,0,0,0,0,0,0,
2424,404.1124079254792,1.6196377,,,,,,,,,,,85003.32,0,64570.652,46309.664,0,105659.18,147821.88,83332.71,52822.613,0,0,104312.32,0,26344.709,0,134047.69,0,70548.73,
2434,347.07394198079,1.6281699,,,,489,219,[M+K]+,,4,2434;2439;2440;2437,308.11092,703146.8,0,382579.2,339519.56,0,567391.5,1012296.8,972878.5,243786.27,0,22748.516,539253.0,0,285001.16,0,180952.11,74622.26,619650.2,
2437,326.14467049475024,1.6312069,,,,489,219,[M+NH4]+,,5,2434;2439;2440;2437;2448,308.11092,1143470.9,0,0,147750.83,0,692637.6,1213814.8,1272952.4,129198.73,0,11922.337,302896.0,0,176704.73,0,114519.8,18743.395,651411.5,
2439,331.09995105701677,1.6321751,,,,489,219,[M+Na]+,,5,2434;2439;2440;2437;2448,308.11092,233977.27,0,63001.426,33375.445,0,136028.33,268635.97,289066.03,68917.47,0,0,65387.023,0,34148.39,0,15620.254,0,127769.38,
2443,311.0736947377286,1.6338491,,,,171,222,[M+Na]+,,3,2443;2458;2469,288.08451,0,0,0,0,0,0,0,0,0,25324.625,0,0,0,0,0,333731.38,0,0,
2446,354.17594442553644,1.6346215,,,,489,,,,,,,192614.27,0,108677.05,82731.016,0,181352.23,216183.64,343022.25,115858.81,0,0,108145.23,0,67927.49,0,35979.414,5769.631,169605.08,
2450,607.1848636915207,1.6362981,,,,489,,,,,,,50707.0,0,11579.129,0,0,27217.342,57057.67,60040.504,0,0,0,6449.22,0,0,0,0,0,27291.836,
2456,750.2673022708954,1.6404306,,,,,,,,,,,51390.11,0,0,0,0,0,0,0,0,0,0,31457.682,0,23340.012,0,0,0,81582.586,
2458,327.0475339575095,1.6427553,,,,171,222,[M+K]+,,3,2443;2458;2469,288.08451,0,11327.545,40785.684,0,0,0,0,0,0,300478.94,9391.986,0,0,0,0,1920174.9,0,0,
2462,587.1583845172273,1.6440803,,,,171,223,[M+Na]+,,2,2462;2464,564.16911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47045.84,0,0,
2463,599.1583123149385,1.6440803,,,,171,222,[2M+Na]+,,2,2463;2469,288.08451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70416.99,0,0,
2464,603.1322181882739,1.6440803,,,,171,223,[M+K]+,,2,2462;2464,564.16911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54033.973,0,0,
