row ID,row m/z,row retention time,1685365277_ALC_dbgi_001139_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001141_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001143_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001145_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001147_01_01.mzML Peak area,1685365277_ALC_dbgi_001148_01_02.mzML Peak area,1685365277_ALC_dbgi_001149_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001151_01_01.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001157_01_01.mzML Peak area,1685365277_ALC_dbgi_001158_01_01.mzML Peak area,1685365277_ALC_dbgi_001159_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001163_01_01.mzML Peak area,1685365277_ALC_dbgi_001166_01_01.mzML Peak area,1685365277_ALC_dbgi_001169_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001174_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001176_01_01.mzML Peak area,1685365277_ALC_dbgi_001177_01_02.mzML Peak area,1685365277_ALC_dbgi_001178_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001183_01_01.mzML Peak area,1685365277_ALC_dbgi_001184_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001187_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_QC00.mzML Peak area,1685365277_ALC_dbgi_QC01.mzML Peak area,1685365277_ALC_dbgi_QC02.mzML Peak area,1685365277_ALC_dbgi_QC03.mzML Peak area,1685365277_ALC_dbgi_QC04.mzML Peak area,1685365277_ALC_dbgi_QC05.mzML Peak area,1685365277_ALC_dbgi_QC06.mzML Peak area,
4761,293.21075030557523,6.084579330434783,57697.13690360611,92525.53188493439,111888.35997139441,81142.22160243324,153902.80285879676,86003.01198788414,59890.37562089492,76339.52786398705,45833.905053575,51920.436791069886,109386.95507599736,54637.86377447637,96068.51732593025,133960.7494121985,80998.58203761312,132469.86996615148,83089.87136494489,386682.51878435543,72821.1757066332,137224.89917246613,61246.86223950005,128157.11379407719,147062.32181581898,5601524.961643045,394193.0369247798,82691.66469829834,425078.41755992605,47681.11032625547,162759.48317987737,109639.64700239408,23466.532980864125,112108.1098055014,55065.675932025915,60890.56961758279,36537.6541360821,36792.26390016007,42587.02257431378,169913.0851874786,25673.736888941043,281716.6484431848,299718.6236410373,273042.610164817,260661.8737587853,237856.9440946093,234200.25710670179,240371.34088104233,
4741,209.1171408695022,4.365603863043479,39086.97944807525,47454.15513119467,19130.582273947726,56391.79733053982,68356.136387584,119246.3634036403,42953.34257234673,41346.98908815795,16613.277783010173,43039.342234998,33537.408779931284,49001.02403565758,34223.96798920273,32100.548554379686,62095.88077966005,48488.04788831682,28607.18770793357,99709.45812040824,22750.517942225066,48081.44227991502,39725.18641850563,53331.79910147517,40700.1950101159,5776178.652413309,169253.1266505729,28868.395304027603,70382.6179274405,25989.39686800392,94863.4228217109,37302.600071691195,19254.283879350023,55440.87790453913,31553.86061257534,43297.013941781115,61110.3740379407,38590.34132431398,33778.061502954355,50599.294905926086,19277.830239963885,281010.84991203755,274104.40005759726,267059.15362878464,262170.22166931396,208973.0220062595,203479.0350529435,191267.7481591978,
2672,271.2419444041742,6.809110340000001,0,0,0,0,1483090.6082106337,0,0,0,0,0,16328.131351255353,0,0,0,0,0,0,0,0,0,0,0,4503.299832233135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36700.317864240395,33231.16548422481,31297.047197739772,35740.0863442954,32856.80190348976,25211.082290518418,31768.371665245642,
3154,553.1913797971312,3.869700559090909,35024.1802673786,0,0,0,183752.83847263013,15735.640351415033,3.252839779069669E7,1090.4715796516596,0,0,36645.50113732593,0,0,0,0,0,0,0,4.6615175544540204E7,1077.3105730927073,0,0,442018.500469533,111574.5940913301,44110.903004982385,0,0,0,1.356374567964296E7,0,0,0,1925989.8665516193,0,0,0,3.1090240413049508E7,700.542558073215,0,5287307.192829766,5138173.8972663,4859580.186607233,4737842.727119264,4306675.621843515,4102546.886686039,4097474.8080592286,
3255,284.095520660314,2.7838661611111113,0,0,0,0,178574.81725101816,0,2144750.587534452,0,28614.700488937655,0,0,0,32669.145337991802,0,0,0,0,23641.48769223976,4067678.722259167,0,0,0,523214.1157323403,0,351438.8491660249,0,0,0,1029143.4396094235,0,0,13626.970442762718,0,0,0,0,118567.22386657019,0,0,416528.0971389842,490613.0780799435,426288.95962941786,397383.46116079204,425132.0671266737,389948.27664339833,392107.5901298627,
1387,449.2148161568461,4.9082838,0,169625.70702692267,0,298625.8563065831,5095.351386229252,129284.17272626296,3260.837527898446,92137.60091526597,0,0,0,74384.98712294643,227135.46585392527,144599.09102858207,227498.30696339667,164649.8608587329,0,79732.86344470405,0,54548.79456504129,638829.3534907136,393419.565305555,3690.7356340864,33994.90566607591,0,36666.14414452418,18591.226487448814,115700.7932494897,0,0,0,168243.4950553915,1441.9601314042766,0,15249.362926428408,73499.7865342324,11080.952680334261,69488.71764319122,0,240406.3350150485,256282.46037938862,248462.4403873641,216871.35279933072,216806.24681749,202995.92255278808,182292.13260557852,
1546,384.12924048933917,1.5332596952380952,163802.3141574848,0,5.266005169917028E7,0,8439557.909485128,0,3812740.90300004,0,1.9047203984181553E7,0,6049993.657572008,0,0,0,0,0,0,3225939.379276313,2516490.160683968,0,0,0,7038390.120444024,9513654.45425958,4590821.9349411465,0,2.0101334830354E7,0,4821267.066391474,0,0,0,0,468723.8066642282,0,0,0,0,0,4318651.993427317,4365248.499623587,3969250.9605309134,3396430.7353501637,3065105.7983453185,3191437.7712538023,3145286.834362265,
1467,384.12890275101915,3.4978671761904767,0,112270.75771484757,0,806011.9105492545,0,82298.65858538682,0,50328.635326476775,0,0,0,64645.905928271015,0,0,153391.94913351323,0,0,478197.03487954446,0,11684.57507349015,915219.3525284803,25961.3767464236,0,0,47843.34283054578,0,0,0,0,7269.818274516369,0,0,0,0,0,8583.233488075122,0,35754.30849080732,0,52970.58100413375,48876.38402339158,63491.97399748864,41405.99901900025,29760.28126396782,29298.72897478198,25436.3455068747,
4843,347.1625647013768,6.8906019333333335,0,0,0,0,0,0,0,0,0,0,4143.372717845443,0,0,0,0,881.4593015566628,737.530524971227,2774.869123722502,0,0,0,0,6294.02454057956,378719.9958290545,17773.114961454114,0,23701.37485485935,0,7964.201342047711,3608.7491955965306,0,846.1676991505084,0,0,0,0,0,0,0,13648.033906687768,13950.019532854412,13728.131037458432,19508.11338234505,7137.444961159328,13179.123490965603,8090.628524758239,
3315,359.2195512188344,7.142596268888886,23694.281017793495,22105.194442229607,22021.07258024588,23411.72120204883,14969.197603640558,12440.82989834245,170897.31164847017,16080.719543780735,5940.194064811507,13145.192095376236,18515.68275055094,32570.577357924238,21792.24596726901,6476.257452167652,13048.028529035242,20024.776726785625,22195.192484706407,17796.277407815636,420609.4198571868,18603.107061259492,9326.172321907563,22567.132722359,19011.93985165951,435688.57665052754,11981.873209490333,19162.697300186126,35648.2111189542,14284.982170655509,82198.23118938626,16229.23400723307,9073.997881589392,64327.69036083093,17720.559744684797,17433.762587415993,40681.044704340806,11691.999496701997,438491.0577584252,22323.069104042337,0,126837.87420950385,129155.38378297609,122232.67331107205,111788.28679857972,106273.44378371257,105567.84681136988,99800.84580644385,
4681,338.1239390752682,1.8446786454545454,0,0,2308886.4064376024,0,5791727.393969274,0,315767.4087232959,19076.362274519433,354989.22215076623,0,1362624.8867239896,0,0,34559.46453803302,0,0,0,0,301632.2650975872,0,0,11299.384473327998,5989700.21548165,151026.71169924334,3267417.1234681685,23625.669000433634,1094061.3891536954,0,836434.9922452328,0,0,0,0,0,0,0,0,0,0,858136.2557071525,756909.3804520789,938824.1263543546,756963.5596728513,572557.0179132194,672625.6315531991,661715.2162486641,
845,245.10182799735628,2.0609500200000004,139120.98266245806,0,644084.2972376946,0,2543873.015466704,0,423283.2161062915,0,732228.8895294686,0,3173147.617716961,0,0,0,0,0,0,289355.232814459,406703.5977581779,0,0,0,600902.9499009942,401477.80028160993,537297.0571126468,0,1094277.776154604,0,1362151.7789639581,0,10038.917660932659,0,82364.4996469693,1413548.1527221953,0,0,439182.8029530997,0,6084.959651403026,219509.04284715233,268178.90362892544,285450.7181721565,296796.55498022074,245093.06907873554,197480.56352061217,236646.8185391003,
2029,369.16869054082963,3.140220163636363,7711.528233222512,0,2146767.8893191633,0,3117576.9715599315,0,185893.05773142132,0,0,0,1652570.4236545642,0,8575.174202798189,999.7186999599327,0,0,10103.349545976402,0,88517.05886883361,0,0,0,789107.8619621156,0,2218623.005434597,0,822467.9573850015,0,1.2244526477103151E7,0,0,0,0,105206.7004041108,0,0,21461.845160601817,0,0,694657.2788745459,750132.3888480723,685882.3585663586,740930.6970596479,685308.327239266,770002.186793179,706558.2158157221,
2351,302.2092208110677,4.4466592333333335,0,0,0,5642143.7161069475,19185.62927339866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139284.6217948142,1196399.41525075,1281792.9698472829,1290120.2140267182,1129791.347693361,1121119.313843188,1063347.0659226286,
1628,272.1305890292609,2.7043829621621622,0,31092.90041931568,8258507.036903681,0,1207975.9137611238,14393.841580653814,238742.70230726217,6640.637501598601,3090229.1961540584,0,466650.0098057973,44479.550259561016,7305.277572495284,12347.479712030467,26021.71751098541,61287.01334062919,73110.78856105065,8860371.531417174,267619.0135905938,33053.118738348676,17791.802146595815,3307.3579450122784,793698.6298075775,1617870.7236120685,1.2451488492168393E7,29006.976713781693,4040582.133614209,12058.19933148639,137938.87536814896,44735.237221747615,0,58703.75956393065,0,0,7589.682615650513,0,6356.264402976554,0,0,1952580.2106867076,1790442.5699369607,1832789.4986605456,1672365.4962722813,1607695.6499676562,1695012.5635489128,1554899.3484804993,
2993,350.21748284778846,3.1437220434782605,2.4193870159221504E7,2044188.94482593,1.286373102174646E7,766922.9594907138,5605161.504080662,936618.6919874614,4823330.4467051225,2097884.6924184696,1.4520534607562244E7,2.260095781396801E7,1.033061655511576E7,722377.951247987,2354624.4927943805,939806.0887411823,599502.5076439428,3212335.4077052176,2270687.326682014,8032731.2567898035,5400076.48152332,2753926.90227386,1665442.9591357158,1323087.5446841305,1.2702642730323764E7,2.9101784397588443E7,1.2241734584436446E7,493451.7617146341,9559480.5551563,2124706.853491811,1.3052672292747902E7,8623875.979794454,3.419199089671167E7,2018891.218799009,3.626122930414586E7,3089155.459375559,1698815.908043132,498346.7459869943,1.050609032115111E7,1059209.396533926,1748.648817548224,3312949.977023166,3172253.354012025,3249609.0290209725,9248721.661477255,2634474.4034043653,8101821.157382654,7604492.49439203,
1607,350.2173959781642,3.094481071739131,2.2199906523042656E7,1777000.7288296337,9433071.499868384,736614.9832971423,2816644.6333352034,2331025.5242339293,3870192.2605513223,1720864.4711778518,1.2307981926815115E7,3.1716452584847856E7,8901358.051520891,1576360.168013282,2113606.748521441,1027286.3653420386,1361743.982697011,865608.3604569652,1847434.80617647,1.4921474559775237E7,2732446.774732451,1120086.270419203,1209505.6041269088,849428.9699089301,1.0568292581608618E7,2.5829679920171283E7,1.518480303975605E7,774941.816422328,3846082.1962537547,2099350.3825591183,8082373.475877875,1.0516895942737106E7,3.082824752598E7,755697.7838149929,2.8703208419362247E7,3043294.3940370716,1445170.3304333442,1283672.5073972582,8968162.658872992,752629.6261463942,1212.2983807569722,9886850.042988965,9543484.472216189,9819882.710361684,8361008.463333626,7769452.589051422,7401993.858366002,6759640.608755187,
5004,895.1909611583861,3.1323439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901261.8794396638,0,0,0,0,0,0,0,0,0,0,39863.35741312623,0,28916.471337481173,33691.16167735553,28923.42541649955,21451.226543701123,
4863,520.3482338695009,4.190036842857142,0,0,0,0,0,0,2377.6288728484906,0,3163.199634615527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280071.4147387474,0,0,494097.6267087442,0,0,0,0,0,9214.45070734991,7158.980685306127,93089.76814346963,0,0,0,0,35778.01426440786,51345.920062128,28393.481011142823,37131.547993100954,31945.648627254363,33950.35191302376,42967.423369910066,
4360,483.1122439204411,2.6727768055555554,0,0,0,0,0,0,0,0,72763.68434524132,5767853.9508902235,26679.491685556684,0,9903.05127700476,0,0,0,1414969.627601095,38729.27600834173,0,0,0,0,0,35651.08733587385,0,0,0,0,0,4334.595799565917,1.1165382977224646E7,0,15211.085267231729,8412.158256592205,0,0,0,0,0,449574.5046447206,368631.9167179657,343874.4802986697,550710.44887601,284651.8249701686,332756.9676389051,395909.8730189877,
3095,478.2641593526837,3.731922278571429,21890.097141498238,1012876.854404324,100979.07787280888,150288.9808606934,138026.1942697036,418108.91265514,30499.079677148788,139048.56031458662,50054.21577884149,133726.82452875256,169124.95222323033,558245.920069647,203960.95775714683,862745.2090229993,2117006.06666608,17246.213156274753,113958.85413609429,27419.778722730465,37315.41515446878,77579.77630389204,516884.1631696661,45253.75691190469,207722.43630182897,0,0,29649.667358218827,33179.32740561331,57880.37342049915,0,71680.76797847092,369947.6050226251,56388.94029270576,184796.56976057537,133411.75064109723,294462.72061500215,1907907.6705699856,36168.07424611546,27715.17264395672,0,330019.2685803508,327846.46499105333,299034.34870957176,273001.35866509104,298926.0419260612,242388.42275283317,221865.97014724367,
2653,522.284856121888,7.304487308888887,65615.0071513377,54481.11347023368,57349.38695781233,25873.195250697187,518557.5164719764,61608.600742751114,88559.73497650634,29204.868766378575,27374.273301439112,7116.222551644053,125641.96494107794,34819.376573838235,47339.24717248827,13886.703055759248,67599.6122419578,173773.32981465833,25499.324814143485,551085.9371282132,465230.08812808315,31514.879930423926,46112.18543305376,23409.773617397237,416003.51979516447,2461800.5365112047,695980.7523294357,42319.85417213193,134677.57614394499,109943.09630101048,224371.04057021395,1653.64155820588,2114.463491749384,439967.3248764843,34261.450092736755,14849.729331899693,17236.350980291252,18083.70931188419,13465.195098604712,23640.50795303578,0,234364.88864742863,204750.54106594474,226545.6391368698,165647.14812784013,194271.59886717398,178817.8683024905,152540.38848063294,
4963,595.215244170019,4.808129207692307,0,0,0,0,0,0,3720.5101246555623,0,1643.8568490994128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461312.0704137771,0,0,0,3183.8385925656894,9702.098752886463,0,0,8023.607542475998,0,0,130124.97261043037,106972.06364758032,106655.92623275511,104841.95037856461,118737.22898145515,112933.90804596621,92458.46833567413,
4721,278.0975580563745,1.7026538325,5012.757296751035,6.152199662680617E7,6387631.323418604,0,1927093.927907959,115809.72689657842,687257.9235286582,4.100582862288975E7,1210479.7371872482,16193.946520136766,1123723.8160682174,2.3188902536038313E7,502964.9923876551,8.19554904957472E7,1.4044877315940283E7,81854.15637816195,41821.78634935558,367374.4437186594,231736.46918361352,1.4362612739844382E7,0,4.661335344699185E7,1607879.527102998,789698.5136638236,4998139.212085231,5.4703701983722165E7,2205726.7060897,2.1157077165180273E7,408113.1574064623,53400.26372758302,14337.692117818438,487479.00747354014,7055.499834038117,0,1.8132092025936734E7,0,0,4.8178816453696854E7,0,1.362914780490993E7,1.2376081489515288E7,1.1534098416399376E7,1.2800947772623498E7,1.315596082950825E7,1.0224070568788592E7,1.0139600493523685E7,
2852,300.12464058979515,3.73124224,0,0,35586.59493730434,0,123626.85497839461,0,4948319.263444017,0,0,0,568276.6813189436,0,0,0,2750.026649271952,0,0,0,2.557876745020296E7,8202.165546284243,2835415.8576029367,1026.2854271198808,652148.82542161,5500.612581277001,298694.17072807904,0,39465.7835729857,0,5039663.108869999,0,0,4200.663968893053,0,0,0,6901109.9648998035,2191708.07214874,729.3843990457774,0,920914.5888484746,1134310.013195334,969104.4526848899,850042.8621642477,977589.7529247068,1037249.6554676247,914391.735748197,
4320,305.06536134380525,2.10715592962963,81973.63679607716,0,0,0,0,7240.266184347741,0,0,0,2576725.6906138994,0,0,310030.735796947,0,0,6704.86780605906,1696434.321598774,15174.793937170623,0,0,6349.147484888694,0,17846.08083983216,86030.80270690421,15833.549793304619,86676.07593635078,0,0,18335.063813783294,65660.25206764438,2374949.4794940487,29941.500082611263,92784.55430764149,71503.35808854178,5426.348286427701,0,14813.588357185545,0,0,158960.53215002277,182755.88371914628,222636.80321806014,140893.22339671082,150425.95577167504,200663.62211975417,176323.42852756366,
4702,566.3246946248465,7.339353105263158,0,0,34139.5825328732,0,1139985.8544185741,0,4569.4158388068,0,5963.9779753022685,0,161416.14765169204,0,0,0,0,0,0,0,173507.07620736086,0,0,0,964486.8175125847,0,1678338.4464555061,4333.041524394356,39101.69429010088,2119.8348536505473,67751.23311409245,0,0,0,0,0,0,0,0,0,0,100714.88223680024,94382.06528060806,101900.96691660449,86666.70364075736,82954.00627166068,73629.99548928092,54201.4099465844,
4220,397.21963829901375,3.394413222222221,2990617.448702003,216576.6137157522,0,0,156306.42176877218,335772.1653782994,0,2196240.705710062,71504.06545304187,105149.19233478891,1040374.141351215,257708.44951358292,1674129.6077965996,738064.6632997819,1356135.7257977708,115115.5187774423,54415.1235178385,8536.326265242215,0,439076.85319291305,2524179.834522527,337835.20457199577,243577.93804410845,23425.350532516808,0,8311996.070955481,144791.53621727994,139165.15855940856,0,0,482854.25918361824,357910.61681692157,0,567316.1308191862,1277294.3843530684,2480884.7651692033,0,234349.12117169175,0,624433.60679725,686073.4079181749,600517.7310352449,540839.3399598091,596702.8524772555,574227.1084188676,448402.16050209396,
1849,235.10852550572545,0.8935608666666667,0,0,6632895.6850444,0,2212959.4646819327,0,3144649.855626598,0,1488742.236483061,0,2885639.857984586,0,0,0,0,16705.534713697307,0,364510.3071606617,1047685.2992065039,0,0,0,776052.1233410338,241243.51702280343,4851087.6085733725,0,2650460.0894443295,0,4440828.383401642,0,0,0,8994.603415910187,0,0,58478.41343318205,0,0,0,0,0,0,0,0,0,0,
1869,789.4181971589047,6.8593394555555545,0,0,1210683.7368569942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065189.1376289711,0,0,0,0,0,0,0,0,0,0,0,0,196291.2413842971,187735.64150783184,218324.28572325956,204590.2820338709,155188.88401163652,162517.72537927705,164879.92820455454,
1447,351.2143713363667,5.188810206521738,16690.991227152786,286503.6264484858,101427.78571932226,338959.80117423035,130743.51720198357,179145.95128044742,87814.61845587613,230446.82285379968,38946.617689691084,34297.660821175625,42009.70367994386,498636.7483712924,1145416.9465865295,162053.16158809737,1170834.3676598403,281108.829338596,58203.15181766719,170385.80242329882,49129.04468369399,101108.85805237801,228082.36893286565,99816.87446494657,34966.79671311318,870347.7554726456,51327.72752162354,86042.95919487027,240255.68319774576,32727.14499110076,44944.545907657666,36919.792472997,7602.319512226764,165008.60908444528,36714.309298116124,45684.45703508901,45750.156487085194,49893.683849320136,46476.49358588038,83567.54351496496,5162.9000671047825,394852.38879015675,349109.83066184825,411575.47721511516,358377.45734291786,318032.437298875,256441.3838732684,292100.6411856271,
4200,569.3206213029554,3.4889846760000007,0,34508.0119180151,0,0,0,36302.143393591075,0,28688.93813418746,0,30435.709800716104,0,25970.419609584795,0,25605.307163015816,37083.08353181821,342111.7029747199,13731.236049262196,38837.75537663069,0,42834.54944300838,31352.51821180373,48606.31512189858,0,0,0,18566.907053099065,0,140996.14613663685,0,96910.5156406171,0,427192.3820299542,34469.3648555155,0,65062.55246794905,27930.987272443672,0,51432.20823897687,0,12065.288655779454,19448.694564036046,0,16696.01429061336,0,0,24095.54600789034,
746,425.21457168577166,3.9491270511111116,381697.5370199882,108641.4850229765,6853005.268457843,139068.63910490478,805064.7515784365,175046.47145423153,637774.9345612044,88786.43019000687,481911.9923723531,26642.333818391668,2632738.7631874476,143985.89032303434,46281.5114253055,116413.92319245223,120070.47505925369,124857.65139435203,28661.54970616107,97224.89406474165,535328.9798314797,146123.2813178252,47115.609455227226,115852.19192273349,755554.4786737441,1523936.630154151,213960.272555576,311934.2925133296,2135020.206159745,116352.8325773275,447571.60022573295,52670.018025488826,22743.100328623193,145813.62169697147,1143035.6469632003,420721.27606445935,84807.49469435298,40747.61978785825,451022.1619733927,81174.2821783102,0,751100.5948664993,777628.9384908106,692823.2662218164,679177.0490137605,666451.3937113382,625714.3096453019,646311.3790959842,
