row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1687161692_PMA_BK_ALC_01_20230619131304.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,Unnamed: 32
373,287.00149494984316,0.5536554,,,,397.0,,,,,,,25430.533,36640.664,0.0,19868.682,28303.607000000004,21799.95,0.0,16687.525,20632.639,27370.362999999998,0.0,0.0,0.0,42302.832,11589.002,0.0,31182.38,24987.44,0.0,
375,420.8052290581427,0.553937,,,,28.0,,,,,,,0.0,0.0,14536.219,26092.305,22334.297000000002,0.0,0.0,55873.863,13965.711000000001,0.0,0.0,0.0,44995.414000000004,0.0,33915.94,23524.588,9549.639000000001,8401.958,9256.196,
401,542.7313858225822,0.5594044,,,,28.0,,,,,,,0.0,38032.39,0.0,0.0,0.0,0.0,0.0,38738.715,0.0,0.0,0.0,0.0,27314.158,15761.898000000001,47368.74,0.0,0.0,33477.88,0.0,
403,206.88604774494843,0.5596901999999999,,,,28.0,,,,,,,37386.42,103080.72,22024.566000000003,70679.65,61009.645,33699.973,0.0,167109.28,30399.234,15415.25,0.0,0.0,121749.41,63377.062000000005,171744.66,65028.117,30034.158,89574.83,46528.387,
404,290.8473376733245,0.55969536,,,,28.0,,,,,,,70267.266,229935.53,30670.92,132155.88,119343.67,61230.312000000005,0.0,324341.8,52733.01,24770.797000000002,0.0,0.0,229088.6,122230.09,335395.28,108969.11,54798.585999999996,201095.77,86645.66,
406,292.8452994196026,0.5603876999999999,,,,28.0,,,,,,,18819.105,63210.61,0.0,37413.89,34136.934,16448.346,0.0,90360.52,0.0,0.0,0.0,0.0,61995.668,35641.492,90550.29,30680.125,0.0,60136.504,24243.07,
410,458.7699905169413,0.56149113,,,,28.0,,,,,,,0.0,43393.015999999996,0.0,20267.676,0.0,0.0,0.0,44513.26,0.0,0.0,0.0,0.0,32337.522999999997,21562.922000000002,53841.984000000004,0.0,0.0,40376.598,0.0,
412,265.02399013076456,0.5618656,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167167.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
416,122.92472508398106,0.563077,,,,28.0,,,,,,,46604.914000000004,104683.36,33805.324,73824.805,68576.93,41059.902,0.0,133063.5,40991.24,23915.979,0.0,0.0,113716.586,75505.69,140438.17,70082.195,40896.46,98499.78,59170.8,
426,445.0868724033312,0.5669430999999999,,,,,,,,,,,45787.72,0.0,84134.266,46969.945,70341.51,159147.88,0.0,27173.822,116331.83,44483.277,0.0,0.0,0.0,0.0,0.0,0.0,82726.91,28549.902000000002,26666.156000000003,
428,251.030906265481,0.5671054,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67723.16,0.0,36392.152,0.0,0.0,0.0,0.0,
429,292.9338562630389,0.56711155,,,,28.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25919.017999999996,0.0,0.0,0.0,0.0,9319.136,0.0,55070.12,18012.912,0.0,0.0,0.0,
433,363.78896157617345,0.5678028,,,,443.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133064.36,111458.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
434,261.9281873687684,0.5679408,,,,515.0,,,,,,,0.0,0.0,0.0,25650.468999999997,19588.273,0.0,0.0,25367.85,10435.365,0.0,0.0,0.0,0.0,0.0,41822.215,0.0,10105.944,0.0,15957.445,
436,130.52591506443457,0.5688638,,,,,,,,,,,32843.387,0.0,81334.055,36007.805,44490.86,77111.99,30362.447,0.0,57638.668,28874.742000000002,0.0,0.0,43665.184,0.0,0.0,32839.992,41409.156,6815.0703,0.0,
440,256.9824723095648,0.56981254,,,,313.0,16.0,[2M+H]+,,2.0,421;440,127.98761,37713.473,126883.29,13974.733999999999,56389.223,57911.585999999996,39469.133,0.0,65287.437999999995,27761.484,14455.085,0.0,0.0,43026.15,70927.15,48918.34,23793.525,34413.105,119836.78,30053.416,
441,302.9887125486705,0.56983083,,,,313.0,,,,,,,0.0,101348.305,0.0,0.0,42004.973,20526.598,0.0,0.0,17443.604,0.0,0.0,0.0,24758.346,53641.613,28210.48,14141.786,26596.107000000004,87088.76,0.0,
442,282.0870303692445,0.570272,,,,,,,,,,,61389.2,195731.95,0.0,23868.307,70577.945,61065.4,0.0,29838.576,54629.4,42231.258,0.0,0.0,0.0,180112.19,0.0,0.0,86220.734,157154.47,34080.586,
449,280.8184488150777,0.5717063,,,,46.0,,,,,,,0.0,18385.816000000003,0.0,0.0,0.0,0.0,0.0,28339.256,0.0,0.0,0.0,0.0,26403.164,0.0,17299.808999999997,0.0,0.0,0.0,0.0,
456,314.84940284923664,0.5729873999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72921.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
459,208.9726159989976,0.5734603,,,,515.0,,,,,,,0.0,0.0,20652.268,0.0,0.0,0.0,0.0,115710.125,0.0,0.0,0.0,0.0,47829.905999999995,0.0,213871.38,91103.836,0.0,13709.086000000001,16903.32,
461,212.85167509189503,0.5740841,,,,111.0,,,,,,,0.0,59584.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101335.73,0.0,0.0,0.0,30423.295,0.0,
462,192.0554015590976,0.5741088000000001,,,,,,,,,,,92565.06,80643.62,54803.027,63724.664000000004,79756.836,100191.055,82131.22,58832.223,95499.23,151786.81,0.0,0.0,0.0,108790.68,24963.031000000003,41827.41,112889.95,65089.405999999995,97089.984,
463,213.0748283354212,0.57436645,,,,507.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,70670.44,0.0,0.0,0.0,0.0,0.0,204878.22,0.0,99927.48,28929.29,0.0,12722.693000000001,0.0,
464,222.9881717124674,0.5745071999999999,,,,,,,,,,,0.0,24171.521,16510.176,63138.918,62807.375,31454.612999999998,0.0,49377.905999999995,5751.3765,36768.254,0.0,0.0,47616.035,0.0,108837.71,98137.2,0.0,79656.36,51751.953,
465,249.04682290224895,0.5756201999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,58915.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43826.992,0.0,0.0,0.0,0.0,
469,223.97235680923816,0.57784927,,,,,,,,,,,27236.525,0.0,20870.811999999998,58461.35,58364.477,38717.13,0.0,50792.23,0.0,24816.338,0.0,0.0,42238.277,0.0,92630.3,40793.28,27179.218999999997,30188.664,45147.637,
471,200.0442710386182,0.578398,,,,,,,,,,,138666.14,37227.453,308715.38,136339.97,152072.88,348269.34,170670.75,133004.17,264321.1,159263.19,0.0,0.0,81115.41,32649.8,35144.863,106149.44,136924.88,43689.785,77445.25,
473,276.89650286465627,0.57864857,,,,443.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204279.56,185026.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
474,304.89124061516486,0.57864857,,,,443.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347007.2,202966.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
475,404.8158590826919,0.57864857,,,,443.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162163.36,80325.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
476,296.06586687340246,0.5793815999999999,,,,,,,,,,,77838.51,23429.992000000002,0.0,163879.1,85105.85,85636.62,0.0,13586.826000000001,69244.78,0.0,0.0,0.0,0.0,29982.744,0.0,0.0,0.0,0.0,73663.7,
477,214.05619430804225,0.5798816,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,101317.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
478,230.0336492857619,0.5798816,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,183435.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
483,221.99296099285183,0.5810502,,,,507.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,17676.086,0.0,0.0,0.0,0.0,0.0,159016.34,16793.332,191395.33,0.0,0.0,0.0,0.0,
485,290.07608247770526,0.58295685,,,,,,,,,,,58186.414000000004,0.0,44705.655999999995,41841.965,95564.08,184784.47,0.0,46525.848,139848.8,32030.232000000004,0.0,0.0,35348.12,31312.022999999997,0.0,15024.083,95770.805,81099.77,29147.896,
498,549.0016628623065,0.5864716999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21873.352000000003,0.0,0.0,0.0,0.0,34082.492,0.0,51192.875,20893.846,0.0,16226.261999999999,0.0,
499,174.89601619435103,0.5868256,,,,111.0,,,,,,,0.0,48564.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115111.164,12564.761,0.0,0.0,25058.697,0.0,
500,465.041046559171,0.5872479,,,,538.0,,,,,,,146611.45,96104.22,86680.586,179297.81,151775.06,122948.17,0.0,111225.88,105478.42,76340.21,0.0,0.0,202457.84,75375.94,246024.23,127898.27,97560.664,83750.305,115714.22,
504,221.18621320033168,0.58838123,,,,,,,,,,,0.0,0.0,0.0,0.0,5916.3335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72780.72,0.0,0.0,0.0,0.0,15273.373,
510,427.0758617305037,0.5910397,,,,264.0,,,,,,,58661.465,0.0,170120.55,72453.195,62937.637,87646.21,418571.5,38873.363,88667.47,81835.67,0.0,0.0,62880.473,0.0,21871.977000000003,80376.81,53790.105,0.0,30024.182,
519,279.04772544835066,0.5934417,,,,137.0,18.0,[2M+H]+,,2.0,519;544,139.0198,50021.63,100996.484,27186.783,34289.836,29181.096,28101.88,0.0,52008.285,24066.904,20881.852,0.0,0.0,0.0,92176.21,0.0,0.0,30638.729,187096.52,34709.965,
520,139.91474958052754,0.59389997,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,29296.229,115379.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
528,219.02662320013744,0.5944008000000001,,,,137.0,,,,,,,3195489.2,10154230.0,3661646.5,4434204.5,7146314.5,7822399.0,427438.88,7589558.0,4720251.5,2375235.2,0.0,0.0,4321042.0,7279942.5,4736688.0,3337274.8,3227154.0,11268100.0,3105687.8,
529,411.09814408755983,0.5949764,,,,264.0,,,,,,,87564.766,27328.865,55019.027,54198.777,68671.15,78665.88,416594.22,54292.734000000004,56114.445,152161.31,0.0,0.0,45039.207,41743.324,61271.53,57342.082,89272.71,14933.237,77604.74,
550,185.03242582600288,0.59906983,,,,,,,,,,,0.0,36290.8,43449.18,107325.99,126789.734,68137.48,0.0,86028.055,10033.021,100759.63,0.0,0.0,82542.68,20947.256,160828.45,202468.7,33399.22,128317.7,105415.914,
552,191.03895150822657,0.59946245,,,,,,,,,,,41205.62,0.0,89160.875,55536.39,54260.67,67291.22,303646.56,0.0,66005.89,48801.79,0.0,0.0,31696.213,0.0,15667.921,47197.496,32298.152000000002,0.0,23090.045,
553,183.0502221696677,0.59972006,,,,264.0,,,,,,,45206.405999999995,39180.0,34532.055,43196.527,53556.742,41140.6,124863.64,25331.85,31831.933999999997,99097.9,0.0,0.0,0.0,53816.324,11374.823999999999,37851.883,0.0,0.0,63309.613,
556,176.01091531563577,0.6000456999999999,,,,385.0,,,,,,,589865.94,236024.47,415908.94,479533.6,648669.25,1169958.9,119312.305,928783.5,0.0,226845.31,0.0,0.0,397734.75,603114.94,292547.88,341669.5,326167.7,168804.5,549261.3,
559,184.0372574199059,0.60046977,,,,559.0,,,,,,,113991.07,0.0,45253.38,35435.22,101180.11,0.0,1196797.4,45356.598,0.0,0.0,0.0,0.0,2930087.2,789817.0,3699458.5,192481.45,0.0,0.0,13077.357,
561,455.0118069458321,0.6010165,,,,600.0,,,,,,,0.0,80245.06,60586.98,0.0,0.0,0.0,0.0,130450.05,0.0,0.0,0.0,0.0,116656.38,0.0,68153.125,66438.195,0.0,49141.047,0.0,
569,371.1027315206736,0.60275435,,,,435.0,,,,,,,71770.24,0.0,178771.69,96971.69,67585.1,214551.55,0.0,74477.54,164507.98,74919.74,0.0,0.0,75811.375,34180.098,26804.852000000003,58952.613,86414.18,19868.832,28378.957000000002,
576,353.0847343608365,0.60334814,,,,,,,,,,,81308.74,83964.74,100096.07,87690.87,79817.01,77670.516,0.0,142190.14,127986.92,44840.754,0.0,0.0,16390.77,52533.1,0.0,62657.515999999996,70349.91,96054.38,58527.875,
578,201.0160572558411,0.6042735,,,,137.0,,,,,,,23772.227000000003,130732.64,37815.523,54012.133,110820.445,62159.25,0.0,125276.664,0.0,23862.807,0.0,0.0,56984.207,63002.703,52799.914000000004,29795.896,28413.32,123058.516,19638.416,
580,444.066380531362,0.6046206999999999,,,,264.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,170825.62,6991.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
582,273.0818866196654,0.60510415,,,,,,,,,,,115152.19,98109.14,109743.84,130148.58,134528.52,116567.055,0.0,132754.97,138600.19,313870.34,0.0,0.0,101798.79,183407.6,51715.99,70127.875,0.0,53829.133,188047.62,
587,280.9952140827041,0.6059859000000001,,,,121.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19084.703,19330.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
589,281.07064930493004,0.6060465,,,,451.0,,,,,,,144492.1,0.0,266703.44,209557.3,147309.34,285866.34,127727.22,128767.805,297839.44,224329.53,0.0,0.0,278178.5,28519.172000000002,130171.2,124244.56,135041.67,22885.42,133778.56,
590,455.11660355080073,0.6060333000000001,,,,13.0,,,,,,,70683.47,332967.22,43634.176,161284.9,101184.25,36999.17,0.0,75352.18,63860.21,78912.13,0.0,0.0,13776.026000000002,92070.18,22276.545,41404.406,29804.392999999996,736169.06,52346.797,
596,185.04069625901084,0.6067718000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232283.27,0.0,0.0,7024.064,0.0,
603,211.55223878357663,0.6088829000000001,,,,,,,,,,,12927.06,0.0,58672.87,23613.346,0.0,26660.222999999998,91422.5,0.0,32578.285,39652.684,0.0,0.0,23099.318,0.0,0.0,29810.67,13615.2705,0.0,8297.125,
610,293.063241172601,0.60953575,,,,13.0,,,,,,,204861.0,738856.25,190194.58,404653.53,321393.88,519230.16,103642.23,188994.45,136289.36,331683.4,0.0,0.0,93788.26,166982.33,270705.75,192993.72,430959.4,846239.1,234302.67,
613,249.03626576996612,0.60986817,,,,,,,,,,,164702.56,139034.62,129368.43,66192.336,90567.875,0.0,0.0,234215.02,158773.77,0.0,0.0,0.0,66756.43,160882.31,73166.805,51296.484000000004,75922.32,186915.03,59566.21,
614,168.04212505954197,0.61008984,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,37261.656,47990.265999999996,0.0,0.0,0.0,0.0,210394.83,0.0,292003.84,79844.984,0.0,0.0,0.0,
620,381.0793919835082,0.6113441,,,,13.0,,,,,,,15883607.0,13626416.0,16454389.0,19780760.0,20801030.0,17826852.0,7406217.0,17490724.0,16249799.0,13179495.0,0.0,0.0,15006945.0,12766780.0,17972734.0,14884712.0,11347638.0,10724667.0,13431012.0,
628,517.0115847511727,0.6130734999999999,,,,,,,,,,,14479.413999999999,86524.36,0.0,0.0,15295.673,0.0,0.0,17951.488,0.0,0.0,0.0,0.0,0.0,197976.5,23060.83,0.0,0.0,59449.23,18842.836,
633,384.08153819860223,0.6139464,,,,,,,,,,,0.0,0.0,173681.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175346.02,0.0,187515.45,0.0,0.0,0.0,0.0,
634,482.0308578116609,0.61395925,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,142888.19,440087.88,0.0,0.0,0.0,0.0,0.0,0.0,102448.07,38203.03,0.0,0.0,0.0,
642,354.1080567658582,0.6161920999999999,,,,13.0,,,,,,,197601.86,60106.74,234086.38,264962.03,373579.03,185922.17,264213.72,134235.6,152330.0,530871.5,0.0,0.0,173012.28,134027.0,174366.86,96902.19,204634.84,24610.232000000004,256714.39,
647,172.95660943892162,0.61683166,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59038.49,27507.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
667,543.1328244616562,0.6199308000000001,,,,,,,,,,,68456.125,49693.004,34974.594,32388.987999999998,0.0,38979.41,0.0,0.0,52094.75,44975.574,0.0,0.0,0.0,72573.53,0.0,172671.84,50115.52,93767.19,36248.605,
672,525.1661559283201,0.6205702,,,,340.0,,,,,,,199925.95,47354.8,174738.25,233801.25,298808.5,260704.16,0.0,60379.76,234279.25,461254.9,0.0,0.0,86318.74,97108.16,92816.04,54140.598,307437.78,38346.19,221317.36,
673,203.05266869292183,0.62063664,,,,,,,,,,,308596.94,222860.23,188638.23,205890.94,374760.2,480012.4,0.0,247670.75,378824.34,149512.4,0.0,23705.577999999998,194845.52,294858.97,207544.33,150902.8,171401.69,272832.62,123251.56,
676,175.11902396020156,0.62148386,,,,475.0,,,,,,,0.0,206560.19,10269.551,47364.19,36197.727,399060.28,6073343.0,77546.15,0.0,111488.94,0.0,0.0,5698205.0,58591.473,2516916.8,900735.25,26960.982000000004,479898.9,74127.05,
682,696.2245316333913,0.62208885,,,,340.0,,,,,,,187828.69,0.0,113945.766,157401.62,197579.44,170271.55,0.0,0.0,174521.53,304491.84,0.0,0.0,28696.117000000002,53926.824,35078.605,25618.847999999998,239678.86,0.0,108444.69,
683,134.08126571948537,0.62226397,,,,340.0,,,,,,,398285.75,60330.64,26051.244,265835.22,155424.73,497579.44,28250.957000000002,71159.42,260726.25,191722.89,0.0,0.0,0.0,82792.91,17986.968999999997,96765.52,195326.6,50338.574,408896.34,
685,704.2132603855409,0.6226474,,,,340.0,,,,,,,291516.34,0.0,602687.5,354566.12,141582.77,568712.6,70421.06,17015.215,518853.84,331819.2,0.0,0.0,107213.61,23929.396,0.0,155017.3,217325.38,0.0,111972.76,
695,231.02690252664055,0.6237463000000001,,,,,,,,,,,0.0,0.0,32604.242000000002,43605.74,75569.67,9714.455,63518.914000000004,0.0,0.0,7833.3496,0.0,0.0,21079.465,168700.92,0.0,176016.12,0.0,0.0,0.0,
699,432.17152353123697,0.62527555,,,,,,,,,,,111825.18,130112.5,180883.83,0.0,0.0,0.0,83723.94,33480.83,82690.85,227229.55,0.0,0.0,0.0,0.0,69836.84,53094.508,57139.387,160269.62,130738.04,
701,362.0970513603006,0.62571156,,,,340.0,,,,,,,196942.7,24256.857000000004,1155978.4,541454.56,541560.06,471760.88,623000.3,238992.66,357423.22,476354.5,0.0,0.0,444930.0,46922.824,211781.77,479564.25,198375.22,0.0,251463.12,
702,128.07083585489167,0.6263145,,,,33.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,172941.1,0.0,0.0,0.0,0.0,0.0,0.0,41898.11,0.0,0.0,0.0,0.0,0.0,
703,244.09244377057712,0.6263882,,,,,,,,,,,0.0,77582.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372292.72,0.0,
708,875.2717839441235,0.62683576,,,,340.0,,,,,,,89461.6,0.0,195072.12,113004.43,114342.75,180524.7,0.0,0.0,183550.84,116217.555,0.0,0.0,0.0,0.0,0.0,19494.338,37409.61,0.0,42717.155999999995,
710,213.06387077554317,0.62734777,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,37101.105,0.0,0.0,0.0,0.0,0.0,65054.405999999995,0.0,144210.84,0.0,0.0,0.0,0.0,
714,263.0163427449956,0.62798685,,,,,,,,,,,84002.445,96663.12,95322.7,362829.78,664821.0,357246.16,62167.812000000005,843086.9,135176.53,129017.78,0.0,0.0,1076456.0,312987.34,1826912.1,634238.3,55682.75,150777.94,340473.34,
716,156.0768056891651,0.6285675999999999,,,,,,,,,,,24983.34,31145.642999999996,50709.73,0.0,32416.75,110478.96,79370.62,20387.074,27369.875,101532.92,0.0,0.0,53935.855,16350.315,55178.71,169973.69,0.0,94111.57,34423.3,
717,448.1662288435577,0.6286199,,,,,,,,,,,133907.95,153006.47,153752.34,187173.77,183050.66,329353.7,103526.45,0.0,127962.91,272591.3,0.0,0.0,82900.3,52170.34,196218.69,161184.52,129785.78,236177.08,179624.84,
732,475.17733836391596,0.63033193,,,,,,,,,,,0.0,0.0,267890.7,0.0,0.0,0.0,80293.43,239579.94,0.0,74629.57,0.0,0.0,119991.234,0.0,461190.94,410484.94,35154.7,0.0,123984.87,
733,533.155023611686,0.6303506999999999,,,,340.0,,,,,,,239420.02,13895.942,948326.8,493252.75,506456.8,731967.3,207235.3,108806.99,642144.8,258541.34,0.0,0.0,248878.58,23741.945,111490.56,313358.5,320177.88,11726.813999999998,158013.4,
735,147.08453220576206,0.63076025,,,,33.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4137208.2,0.0,0.0,0.0,0.0,0.0,2286044.8,1020893.06,2506207.0,0.0,0.0,0.0,0.0,
736,130.0500590177744,0.6315283,,,,340.0,,,,,,,839384.56,684206.7,1354102.4,1681081.8,1919790.2,1517303.5,1132816.5,867846.8,791415.8,2388482.2,0.0,0.0,707980.0,468148.56,1174384.2,1965848.2,1117565.6,1399547.0,1679103.4,
744,146.081241643485,0.6322211,,,,33.0,,,,,,,1883830.2,211262.52,1047865.7,621704.75,1541038.4,44950.335999999996,78803840.0,637506.0,158454.53,315608.84,0.0,0.0,35817830.0,16736983.0,39315340.0,2804430.2,26250.832000000002,108713.32,314429.9,
745,144.06565754642892,0.632332,,,,,,,,,,,141607.25,491749.06,83211.2,190084.48,169129.08,117989.92,0.0,213597.75,120672.18,121446.31,0.0,0.0,130286.77,217842.98,151636.66,0.0,0.0,528578.5,110552.266,
746,263.0527508587565,0.6325168999999999,,,,,,,,,,,109275.586,113080.555,251652.7,210047.42,166047.2,242100.88,0.0,630339.4,245475.1,0.0,0.0,0.0,0.0,318888.25,0.0,0.0,0.0,158517.16,75186.36,
749,147.07650036378834,0.63275343,,,,340.0,20.0,[M-H2O+NH4]+,,2.0,769;749,147.0532,453872.7,520784.06,985153.2,1463551.2,1586779.8,1115258.5,1073157.8,689024.5,304013.2,2071074.8,0.0,0.0,591322.4,296736.47,1042644.9,1875053.8,811200.0,1518388.2,1335181.6,
750,337.0892284873001,0.63282603,,,,,,,,,,,50123.42,50168.95,72591.31,57628.91,51885.81,50294.363,0.0,161797.14,52484.39,0.0,0.0,0.0,0.0,48105.402,0.0,0.0,16189.561000000002,45927.863,49476.31,
752,147.1126167821543,0.6330522,,,,,,,,,,,0.0,127148.96,0.0,0.0,0.0,0.0,0.0,0.0,24856.022999999997,0.0,0.0,0.0,22626.39,0.0,25865.612999999998,7560.069,0.0,155725.28,0.0,
753,490.17665526957154,0.6333731,,,,340.0,,,,,,,840638.4,170510.28,842554.44,1334335.0,1271856.9,1330719.8,174069.89,316621.47,1053040.1,1106341.5,0.0,0.0,354427.78,346824.03,620891.8,591109.8,471840.28,196935.73,983547.25,
762,303.8836023705817,0.6354378,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130346.36,9459.488000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
763,258.1099988733064,0.635713,,,,318.0,,,,,,,104004.91,0.0,30556.658,236737.86,115642.6,104686.81,0.0,0.0,56729.305,0.0,0.0,0.0,0.0,106362.21,0.0,0.0,0.0,0.0,109439.9,
767,162.11261302184172,0.63677025,,,,318.0,,,,,,,25407.664,0.0,0.0,683556.06,296602.94,101183.43,0.0,26444.722999999998,0.0,86605.336,0.0,0.0,0.0,779841.5,0.0,47918.137,0.0,0.0,174420.25,
768,458.1868788013609,0.63683337,,,,,,,,,,,0.0,0.0,0.0,52922.46,68849.82,0.0,0.0,0.0,0.0,35347.484,0.0,0.0,0.0,0.0,114667.4,223924.44,0.0,0.0,0.0,
769,148.06043097978778,0.63696337,,,,340.0,20.0,[M+H]+,,2.0,769;749,147.0532,2153028.0,1181771.8,2000464.9,2539337.2,2688082.5,2401420.0,801685.1,1275525.0,2240164.5,2422862.5,0.0,0.0,1083295.5,996754.5,1756935.4,1584057.1,2518122.8,1440099.0,2060412.6,
778,214.00344516950523,0.6381698,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48634.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
781,133.06084665776365,0.63880795,,,,,,,,,,,0.0,38239.21,263481.5,0.0,40856.94,0.0,192793.23,378237.53,0.0,76742.17,0.0,0.0,155541.84,0.0,461106.47,460447.78,104906.37,88026.06,109807.17,
782,217.11827260763408,0.63911426,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,37913.453,0.0,0.0,0.0,0.0,0.0,69811.414,0.0,0.0,0.0,0.0,0.0,0.0,
784,132.95837297325951,0.6393055000000001,,,,423.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53061.055,19034.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
788,476.1602328208954,0.63979954,,,,,,,,,,,186179.6,74342.82,82439.82,117837.11,321993.72,152344.72,0.0,0.0,137753.83,192048.05,0.0,0.0,77705.38,9291.974,154049.22,0.0,132965.84,192714.64,372925.7,
800,321.0578087805013,0.64144796,,,,,,,,,,,17627.715,248825.92,0.0,0.0,0.0,0.0,0.0,37798.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158000.45,0.0,
812,164.07399489707996,0.6445375,,,,,,,,,,,0.0,0.0,133311.19,0.0,51724.32,55371.473,0.0,247177.53,7333.585,0.0,0.0,0.0,0.0,0.0,0.0,16911.625,0.0,0.0,0.0,
814,160.09687324534016,0.6446801999999999,,,,,,,,,,,0.0,0.0,18532.86,0.0,11901.896999999999,0.0,181999.67,0.0,0.0,0.0,0.0,0.0,222406.7,92405.87,174782.08,13640.221000000001,0.0,0.0,0.0,
816,230.99012555487317,0.6449043999999999,,,,,,,,,,,51423.926,31752.377,217401.38,373293.88,0.0,190508.78,59220.508,0.0,232930.69,0.0,0.0,0.0,0.0,109886.05,0.0,0.0,29794.3,28782.417999999998,89908.01,
