row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1687161692_PMA_BK_ALC_01_20230619131304.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,
477,214.05619430804222,0.5798816,,,,,,,,,,,0,0,0,0,0,0,101317.26,0,0,0,0,0,0,0,0,0,0,0,0,
478,230.0336492857619,0.5798816,,,,,,,,,,,0,0,0,0,0,0,183435.02,0,0,0,0,0,0,0,0,0,0,0,0,
483,221.9929609928518,0.5810502,,,,507,,,,,,,0,0,0,0,0,0,17676.086,0,0,0,0,0,159016.34,16793.332,191395.33,0,0,0,0,
485,290.07608247770526,0.58295685,,,,,,,,,,,58186.414,0,44705.656,41841.965,95564.08,184784.47,0,46525.848,139848.8,32030.232,0,0,35348.12,31312.023,0,15024.083,95770.805,81099.77,29147.896,
498,549.0016628623065,0.5864717,,,,,,,,,,,0,0,0,0,0,0,0,21873.352,0,0,0,0,34082.492,0,51192.875,20893.846,0,16226.262,0,
499,174.89601619435103,0.5868256,,,,111,,,,,,,0,48564.39,0,0,0,0,0,0,0,0,0,0,0,115111.164,12564.761,0,0,25058.697,0,
500,465.041046559171,0.5872479,,,,538,,,,,,,146611.45,96104.22,86680.586,179297.81,151775.06,122948.17,0,111225.88,105478.42,76340.21,0,0,202457.84,75375.94,246024.23,127898.27,97560.664,83750.305,115714.22,
504,221.1862132003317,0.58838123,,,,,,,,,,,0,0,0,0,5916.3335,0,0,0,0,0,0,0,0,72780.72,0,0,0,0,15273.373,
510,427.07586173050373,0.5910397,,,,264,,,,,,,58661.465,0,170120.55,72453.195,62937.637,87646.21,418571.5,38873.363,88667.47,81835.67,0,0,62880.473,0,21871.977,80376.81,53790.105,0,30024.182,
519,279.0477254483507,0.5934417,,,,137,18,[2M+H]+,,2,519;544,139.0198,50021.63,100996.484,27186.783,34289.836,29181.096,28101.88,0,52008.285,24066.904,20881.852,0,0,0,92176.21,0,0,30638.729,187096.52,34709.965,
520,139.91474958052754,0.59389997,,,,,,,,,,,0,0,0,0,0,0,29296.229,115379.19,0,0,0,0,0,0,0,0,0,0,0,
528,219.02662320013746,0.5944008,,,,137,,,,,,,3195489.2,1.015423E7,3661646.5,4434204.5,7146314.5,7822399.0,427438.88,7589558.0,4720251.5,2375235.2,0,0,4321042.0,7279942.5,4736688.0,3337274.8,3227154.0,1.12681E7,3105687.8,
529,411.0981440875598,0.5949764,,,,264,,,,,,,87564.766,27328.865,55019.027,54198.777,68671.15,78665.88,416594.22,54292.734,56114.445,152161.31,0,0,45039.207,41743.324,61271.53,57342.082,89272.71,14933.237,77604.74,
550,185.03242582600288,0.59906983,,,,,,,,,,,0,36290.8,43449.18,107325.99,126789.734,68137.48,0,86028.055,10033.021,100759.63,0,0,82542.68,20947.256,160828.45,202468.7,33399.22,128317.7,105415.914,
552,191.0389515082266,0.59946245,,,,,,,,,,,41205.62,0,89160.875,55536.39,54260.67,67291.22,303646.56,0,66005.89,48801.79,0,0,31696.213,0,15667.921,47197.496,32298.152,0,23090.045,
553,183.05022216966773,0.59972006,,,,264,,,,,,,45206.406,39180.0,34532.055,43196.527,53556.742,41140.6,124863.64,25331.85,31831.934,99097.9,0,0,0,53816.324,11374.824,37851.883,0,0,63309.613,
556,176.01091531563574,0.6000457,,,,385,,,,,,,589865.94,236024.47,415908.94,479533.6,648669.25,1169958.9,119312.305,928783.5,0,226845.31,0,0,397734.75,603114.94,292547.88,341669.5,326167.7,168804.5,549261.3,
559,184.0372574199059,0.60046977,,,,559,,,,,,,113991.07,0,45253.38,35435.22,101180.11,0,1196797.4,45356.598,0,0,0,0,2930087.2,789817.0,3699458.5,192481.45,0,0,13077.357,
561,455.0118069458321,0.6010165,,,,600,,,,,,,0,80245.06,60586.98,0,0,0,0,130450.05,0,0,0,0,116656.38,0,68153.125,66438.195,0,49141.047,0,
569,371.1027315206736,0.60275435,,,,435,,,,,,,71770.24,0,178771.69,96971.69,67585.1,214551.55,0,74477.54,164507.98,74919.74,0,0,75811.375,34180.098,26804.852,58952.613,86414.18,19868.832,28378.957,
576,353.0847343608365,0.60334814,,,,,,,,,,,81308.74,83964.74,100096.07,87690.87,79817.01,77670.516,0,142190.14,127986.92,44840.754,0,0,16390.77,52533.1,0,62657.516,70349.91,96054.38,58527.875,
578,201.0160572558411,0.6042735,,,,137,,,,,,,23772.227,130732.64,37815.523,54012.133,110820.445,62159.25,0,125276.664,0,23862.807,0,0,56984.207,63002.703,52799.914,29795.896,28413.32,123058.516,19638.416,
580,444.06638053136203,0.6046207,,,,264,,,,,,,0,0,0,0,0,0,170825.62,6991.815,0,0,0,0,0,0,0,0,0,0,0,
582,273.0818866196654,0.60510415,,,,,,,,,,,115152.19,98109.14,109743.84,130148.58,134528.52,116567.055,0,132754.97,138600.19,313870.34,0,0,101798.79,183407.6,51715.99,70127.875,0,53829.133,188047.62,
587,280.9952140827041,0.6059859,,,,121,,,,,,,0,0,0,0,0,0,0,0,0,0,19084.703,19330.473,0,0,0,0,0,0,0,
589,281.07064930493004,0.6060465,,,,451,,,,,,,144492.1,0,266703.44,209557.3,147309.34,285866.34,127727.22,128767.805,297839.44,224329.53,0,0,278178.5,28519.172,130171.2,124244.56,135041.67,22885.42,133778.56,
590,455.1166035508007,0.6060333,,,,13,,,,,,,70683.47,332967.22,43634.176,161284.9,101184.25,36999.17,0,75352.18,63860.21,78912.13,0,0,13776.026,92070.18,22276.545,41404.406,29804.393,736169.06,52346.797,
596,185.04069625901084,0.6067718,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232283.27,0,0,7024.064,0,
603,211.55223878357663,0.6088829,,,,,,,,,,,12927.06,0,58672.87,23613.346,0,26660.223,91422.5,0,32578.285,39652.684,0,0,23099.318,0,0,29810.67,13615.2705,0,8297.125,
610,293.063241172601,0.60953575,,,,13,,,,,,,204861.0,738856.25,190194.58,404653.53,321393.88,519230.16,103642.23,188994.45,136289.36,331683.4,0,0,93788.26,166982.33,270705.75,192993.72,430959.4,846239.1,234302.67,
613,249.03626576996615,0.60986817,,,,,,,,,,,164702.56,139034.62,129368.43,66192.336,90567.875,0,0,234215.02,158773.77,0,0,0,66756.43,160882.31,73166.805,51296.484,75922.32,186915.03,59566.21,
614,168.04212505954195,0.61008984,,,,,,,,,,,0,0,0,0,0,0,37261.656,47990.266,0,0,0,0,210394.83,0,292003.84,79844.984,0,0,0,
620,381.0793919835081,0.6113441,,,,13,,,,,,,1.5883607E7,1.3626416E7,1.6454389E7,1.978076E7,2.080103E7,1.7826852E7,7406217.0,1.7490724E7,1.6249799E7,1.3179495E7,0,0,1.5006945E7,1.276678E7,1.7972734E7,1.4884712E7,1.1347638E7,1.0724667E7,1.3431012E7,
628,517.0115847511727,0.6130735,,,,,,,,,,,14479.414,86524.36,0,0,15295.673,0,0,17951.488,0,0,0,0,0,197976.5,23060.83,0,0,59449.23,18842.836,
633,384.08153819860223,0.6139464,,,,,,,,,,,0,0,173681.9,0,0,0,0,0,0,0,0,0,175346.02,0,187515.45,0,0,0,0,
634,482.03085781166095,0.61395925,,,,,,,,,,,0,0,0,0,0,0,142888.19,440087.88,0,0,0,0,0,0,102448.07,38203.03,0,0,0,
642,354.1080567658582,0.6161921,,,,13,,,,,,,197601.86,60106.74,234086.38,264962.03,373579.03,185922.17,264213.72,134235.6,152330.0,530871.5,0,0,173012.28,134027.0,174366.86,96902.19,204634.84,24610.232,256714.39,
647,172.95660943892162,0.61683166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,59038.49,27507.057,0,0,0,0,0,0,0,
667,543.1328244616562,0.6199308,,,,,,,,,,,68456.125,49693.004,34974.594,32388.988,0,38979.41,0,0,52094.75,44975.574,0,0,0,72573.53,0,172671.84,50115.52,93767.19,36248.605,
672,525.1661559283201,0.6205702,,,,340,,,,,,,199925.95,47354.8,174738.25,233801.25,298808.5,260704.16,0,60379.76,234279.25,461254.9,0,0,86318.74,97108.16,92816.04,54140.598,307437.78,38346.19,221317.36,
673,203.0526686929218,0.62063664,,,,,,,,,,,308596.94,222860.23,188638.23,205890.94,374760.2,480012.4,0,247670.75,378824.34,149512.4,0,23705.578,194845.52,294858.97,207544.33,150902.8,171401.69,272832.62,123251.56,
676,175.11902396020156,0.62148386,,,,475,,,,,,,0,206560.19,10269.551,47364.19,36197.727,399060.28,6073343.0,77546.15,0,111488.94,0,0,5698205.0,58591.473,2516916.8,900735.25,26960.982,479898.9,74127.05,
682,696.2245316333912,0.62208885,,,,340,,,,,,,187828.69,0,113945.766,157401.62,197579.44,170271.55,0,0,174521.53,304491.84,0,0,28696.117,53926.824,35078.605,25618.848,239678.86,0,108444.69,
683,134.08126571948537,0.62226397,,,,340,,,,,,,398285.75,60330.64,26051.244,265835.22,155424.73,497579.44,28250.957,71159.42,260726.25,191722.89,0,0,0,82792.91,17986.969,96765.52,195326.6,50338.574,408896.34,
685,704.2132603855409,0.6226474,,,,340,,,,,,,291516.34,0,602687.5,354566.12,141582.77,568712.6,70421.06,17015.215,518853.84,331819.2,0,0,107213.61,23929.396,0,155017.3,217325.38,0,111972.76,
695,231.02690252664058,0.6237463,,,,,,,,,,,0,0,32604.242,43605.74,75569.67,9714.455,63518.914,0,0,7833.3496,0,0,21079.465,168700.92,0,176016.12,0,0,0,
699,432.17152353123697,0.62527555,,,,,,,,,,,111825.18,130112.5,180883.83,0,0,0,83723.94,33480.83,82690.85,227229.55,0,0,0,0,69836.84,53094.508,57139.387,160269.62,130738.04,
701,362.0970513603006,0.62571156,,,,340,,,,,,,196942.7,24256.857,1155978.4,541454.56,541560.06,471760.88,623000.3,238992.66,357423.22,476354.5,0,0,444930.0,46922.824,211781.77,479564.25,198375.22,0,251463.12,
702,128.07083585489167,0.6263145,,,,33,,,,,,,0,0,0,0,0,0,172941.1,0,0,0,0,0,0,41898.11,0,0,0,0,0,
703,244.09244377057712,0.6263882,,,,,,,,,,,0,77582.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372292.72,0,
708,875.2717839441235,0.62683576,,,,340,,,,,,,89461.6,0,195072.12,113004.43,114342.75,180524.7,0,0,183550.84,116217.555,0,0,0,0,0,19494.338,37409.61,0,42717.156,
710,213.06387077554322,0.62734777,,,,,,,,,,,0,0,0,0,0,0,37101.105,0,0,0,0,0,65054.406,0,144210.84,0,0,0,0,
714,263.01634274499554,0.62798685,,,,,,,,,,,84002.445,96663.12,95322.7,362829.78,664821.0,357246.16,62167.812,843086.9,135176.53,129017.78,0,0,1076456.0,312987.34,1826912.1,634238.3,55682.75,150777.94,340473.34,
716,156.0768056891651,0.6285676,,,,,,,,,,,24983.34,31145.643,50709.73,0,32416.75,110478.96,79370.62,20387.074,27369.875,101532.92,0,0,53935.855,16350.315,55178.71,169973.69,0,94111.57,34423.3,
717,448.1662288435576,0.6286199,,,,,,,,,,,133907.95,153006.47,153752.34,187173.77,183050.66,329353.7,103526.45,0,127962.91,272591.3,0,0,82900.3,52170.34,196218.69,161184.52,129785.78,236177.08,179624.84,
732,475.17733836391585,0.63033193,,,,,,,,,,,0,0,267890.7,0,0,0,80293.43,239579.94,0,74629.57,0,0,119991.234,0,461190.94,410484.94,35154.7,0,123984.87,
733,533.155023611686,0.6303507,,,,340,,,,,,,239420.02,13895.942,948326.8,493252.75,506456.8,731967.3,207235.3,108806.99,642144.8,258541.34,0,0,248878.58,23741.945,111490.56,313358.5,320177.88,11726.814,158013.4,
735,147.08453220576206,0.63076025,,,,33,,,,,,,0,0,0,0,0,0,4137208.2,0,0,0,0,0,2286044.8,1020893.06,2506207.0,0,0,0,0,
736,130.0500590177744,0.6315283,,,,340,,,,,,,839384.56,684206.7,1354102.4,1681081.8,1919790.2,1517303.5,1132816.5,867846.8,791415.8,2388482.2,0,0,707980.0,468148.56,1174384.2,1965848.2,1117565.6,1399547.0,1679103.4,
744,146.08124164348496,0.6322211,,,,33,,,,,,,1883830.2,211262.52,1047865.7,621704.75,1541038.4,44950.336,7.880384E7,637506.0,158454.53,315608.84,0,0,3.581783E7,1.6736983E7,3.931534E7,2804430.2,26250.832,108713.32,314429.9,
745,144.0656575464289,0.632332,,,,,,,,,,,141607.25,491749.06,83211.2,190084.48,169129.08,117989.92,0,213597.75,120672.18,121446.31,0,0,130286.77,217842.98,151636.66,0,0,528578.5,110552.266,
746,263.0527508587565,0.6325169,,,,,,,,,,,109275.586,113080.555,251652.7,210047.42,166047.2,242100.88,0,630339.4,245475.1,0,0,0,0,318888.25,0,0,0,158517.16,75186.36,
749,147.07650036378834,0.63275343,,,,340,20,[M-H2O+NH4]+,,2,769;749,147.0532,453872.7,520784.06,985153.2,1463551.2,1586779.8,1115258.5,1073157.8,689024.5,304013.2,2071074.8,0,0,591322.4,296736.47,1042644.9,1875053.8,811200.0,1518388.2,1335181.6,
750,337.08922848730015,0.63282603,,,,,,,,,,,50123.42,50168.95,72591.31,57628.91,51885.81,50294.363,0,161797.14,52484.39,0,0,0,0,48105.402,0,0,16189.561,45927.863,49476.31,
752,147.11261678215433,0.6330522,,,,,,,,,,,0,127148.96,0,0,0,0,0,0,24856.023,0,0,0,22626.39,0,25865.613,7560.069,0,155725.28,0,
753,490.1766552695715,0.6333731,,,,340,,,,,,,840638.4,170510.28,842554.44,1334335.0,1271856.9,1330719.8,174069.89,316621.47,1053040.1,1106341.5,0,0,354427.78,346824.03,620891.8,591109.8,471840.28,196935.73,983547.25,
762,303.8836023705817,0.6354378,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,130346.36,9459.488,0,0,0,0,0,0,0,
763,258.1099988733064,0.635713,,,,318,,,,,,,104004.91,0,30556.658,236737.86,115642.6,104686.81,0,0,56729.305,0,0,0,0,106362.21,0,0,0,0,109439.9,
767,162.11261302184172,0.63677025,,,,318,,,,,,,25407.664,0,0,683556.06,296602.94,101183.43,0,26444.723,0,86605.336,0,0,0,779841.5,0,47918.137,0,0,174420.25,
768,458.1868788013609,0.63683337,,,,,,,,,,,0,0,0,52922.46,68849.82,0,0,0,0,35347.484,0,0,0,0,114667.4,223924.44,0,0,0,
769,148.06043097978778,0.63696337,,,,340,20,[M+H]+,,2,769;749,147.0532,2153028.0,1181771.8,2000464.9,2539337.2,2688082.5,2401420.0,801685.1,1275525.0,2240164.5,2422862.5,0,0,1083295.5,996754.5,1756935.4,1584057.1,2518122.8,1440099.0,2060412.6,
778,214.00344516950523,0.6381698,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,48634.098,0,0,0,0,0,0,0,0,
781,133.06084665776365,0.63880795,,,,,,,,,,,0,38239.21,263481.5,0,40856.94,0,192793.23,378237.53,0,76742.17,0,0,155541.84,0,461106.47,460447.78,104906.37,88026.06,109807.17,
782,217.11827260763408,0.63911426,,,,,,,,,,,0,0,0,0,0,0,37913.453,0,0,0,0,0,69811.414,0,0,0,0,0,0,
784,132.9583729732595,0.6393055,,,,423,,,,,,,0,0,0,0,0,0,0,0,0,0,53061.055,19034.79,0,0,0,0,0,0,0,
788,476.1602328208954,0.63979954,,,,,,,,,,,186179.6,74342.82,82439.82,117837.11,321993.72,152344.72,0,0,137753.83,192048.05,0,0,77705.38,9291.974,154049.22,0,132965.84,192714.64,372925.7,
800,321.0578087805013,0.64144796,,,,,,,,,,,17627.715,248825.92,0,0,0,0,0,37798.023,0,0,0,0,0,0,0,0,0,158000.45,0,
812,164.07399489707996,0.6445375,,,,,,,,,,,0,0,133311.19,0,51724.32,55371.473,0,247177.53,7333.585,0,0,0,0,0,0,16911.625,0,0,0,
814,160.09687324534016,0.6446802,,,,,,,,,,,0,0,18532.86,0,11901.897,0,181999.67,0,0,0,0,0,222406.7,92405.87,174782.08,13640.221,0,0,0,
816,230.99012555487315,0.6449044,,,,,,,,,,,51423.926,31752.377,217401.38,373293.88,0,190508.78,59220.508,0,232930.69,0,0,0,0,109886.05,0,0,29794.3,28782.418,89908.01,
817,175.10796223091126,0.6455181,,,,33,,,,,,,0,0,0,0,0,0,718729.3,0,0,15866.236,0,0,503346.75,0,706746.1,0,0,0,0,
822,786.1815824281216,0.6463829,,,,,,,,,,,0,0,0,0,0,0,199585.3,31420.623,0,0,0,0,0,0,0,0,0,0,0,
832,130.08642711312967,0.648514,,,,33,,,,,,,72003.63,138314.53,305106.5,141135.2,404712.84,0,1.0331813E7,3077790.8,16973.215,117895.47,0,0,4246606.0,0,6107098.0,2743936.0,66245.54,186544.17,132559.55,
833,204.08673846576355,0.64857566,,,,,,,,,,,157145.53,451413.3,92050.98,108114.49,226322.61,235275.56,34702.54,208689.84,101584.63,98185.17,0,0,84657.984,237654.58,70196.6,89765.875,671414.56,411156.84,94074.83,
838,127.97949104124562,0.64906555,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,40586.555,0,0,0,0,0,0,0,0,
840,318.9071082993717,0.64906555,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,45767.543,0,0,0,0,0,0,0,0,
856,412.1446998644101,0.6514802,,,,,,,,,,,355121.16,0,0,0,0,0,0,21537.775,95484.42,0,0,0,0,0,0,0,0,271216.03,18162.902,
858,354.1393317954658,0.6516155,,,,48,,,,,,,74448.17,338286.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275952.88,0,
859,303.04763042885486,0.65164393,,,,48,,,,,,,2816373.2,1.1581327E7,0,0,0,0,0,792251.6,670551.75,144207.6,0,0,0,0,0,0,2.0531114E7,6284836.0,177292.19,
865,290.91211783660594,0.65263456,,,,614,,,,,,,0,0,0,0,0,0,0,0,0,0,44310.516,19421.672,0,0,0,0,0,0,0,
867,305.0451297065953,0.6536084,,,,48,,,,,,,197550.11,765569.5,0,0,0,0,0,143279.31,0,0,0,0,0,0,0,0,0,471581.94,0,
871,333.05829788782586,0.65379465,,,,255,,,,,,,687735.56,0,261813.22,442951.25,481252.28,1102045.0,0,60000.508,1058571.9,432450.25,0,0,0,0,0,0,0,2164808.0,594949.0,
874,388.1810237130177,0.65430874,,,,,,,,,,,83841.38,0,202660.47,183413.67,152124.73,140435.94,0,49359.535,276161.5,158547.97,0,0,33887.92,52002.61,0,74736.19,46500.61,35463.16,142553.62,
879,567.1311059326163,0.65480363,,,,,,,,,,,0,121525.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63773.074,0,
880,370.1340075102177,0.65511847,,,,,,,,,,,40828.523,249953.73,0,0,0,0,0,0,10764.277,0,0,0,0,0,0,0,0,0,0,
882,442.15558613382103,0.65567404,,,,,,,,,,,96819.19,0,38667.973,78310.68,100295.21,0,0,0,173754.42,124743.55,0,0,0,0,0,0,0,0,107733.15,
890,180.08668960396108,0.6568862,,,,467,,,,,,,700118.2,2136252.8,660548.25,767585.0,1141013.8,1502662.0,135847.39,899654.9,1006530.1,509120.44,0,0,657855.9,1354057.1,516101.9,462077.53,0,1506036.6,482574.62,
925,295.1026689791439,0.6612726,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,627524.8,0,0,0,0,0,
926,312.12909190207824,0.6612726,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,680268.0,0,0,0,0,0,
930,198.09729438740928,0.6616057,,,,467,,,,,,,965042.25,2647567.0,642275.56,980620.8,1453202.8,1547479.6,104711.03,696195.56,1149157.6,653660.7,0,0,451458.7,1577061.2,506544.34,487379.16,0,2083804.1,611871.0,
932,198.12357636607416,0.66177475,,,,615,,,,,,,102542.14,132858.64,48458.805,1681958.2,45981.664,261928.45,0,13964.299,105063.14,197257.53,0,0,48831.656,251716.62,47491.438,368191.5,78533.81,0,942630.6,
936,365.1054159521484,0.66197586,,,,142,21,[M+Na]+,,5,1041;1053;997;1043;936,342.11613,1460115.6,746509.94,766470.94,977959.6,957341.06,1156436.9,490634.38,451880.84,1328267.6,912211.75,8384.641,5915.373,497603.56,561914.2,508380.16,660128.25,1001007.25,628508.56,809714.06,
937,460.2026371955256,0.66267395,,,,,,,,,,,0,0,185698.72,0,181654.8,197354.78,0,0,0,208795.55,0,0,0,56304.203,50945.453,65760.08,0,111534.91,120321.375,
945,382.16992206516784,0.66543025,,,,142,,,,,,,0,544060.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714190.4,562144.06,0,
948,247.16657041612478,0.6663472,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,33887.582,0,0,0,0,0,0,0,
949,495.1113268996678,0.6663525,,,,,,,,,,,188187.16,51794.875,0,71091.33,326794.75,46899.01,0,0,53437.113,97780.93,0,0,0,257589.36,0,0,0,185789.2,196502.44,
953,540.1600770855728,0.66702116,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121118.38,0,0,
956,146.1177228842434,0.66818786,,,,318,,,,,,,0,0,0,328407.03,113456.8,0,0,0,0,0,0,0,0,231571.55,0,0,0,0,40576.094,
960,261.0369746911649,0.66832423,,,,,,,,,,,95505.414,213130.58,0,0,38869.33,33383.375,0,0,19221.473,30565.295,0,0,0,320407.1,0,0,0,54648.734,52044.645,
964,127.03918413039352,0.66942483,,,,142,,,,,,,738336.06,1458970.4,536074.94,594180.6,685226.8,901207.4,222694.05,495318.3,806816.3,518547.53,0,0,414410.94,746055.4,397620.56,370940.06,1362389.1,1123627.8,445710.94,
983,162.07614251854656,0.67262864,,,,,,,,,,,68838.836,112487.69,57688.816,98516.78,115932.97,63648.297,714233.44,63553.324,79747.37,0,0,0,452135.3,226103.56,418697.5,103419.69,0,128761.69,48011.098,
989,163.05999605380774,0.6741971,,,,142,,,,,,,545941.5,1122029.8,312508.84,355654.38,420263.8,511561.84,97694.38,257895.97,480630.66,293766.1,0,0,214010.05,456209.28,179645.62,192468.14,1555185.9,858875.7,239185.6,
997,325.11278789033474,0.6764633,,,,142,21,[M-H2O+H]+,,3,997;936;1043,342.11613,1342950.8,824855.7,988679.0,1162876.8,1092846.0,1362299.5,391803.28,517549.4,1453240.9,988024.2,0,0,509398.34,742319.6,532399.06,600271.56,933685.56,704472.0,795504.56,
998,145.0495551646996,0.6766529,,,,142,21,[M-3H2O+2H]+2,,2,998;1043,342.11613,774305.1,1650133.8,535977.2,583457.2,707081.0,864060.9,158076.73,586042.94,775324.1,460340.56,0,0,381872.75,436714.7,370852.06,353115.8,1972021.5,1353184.4,386950.34,
1000,474.18175149842165,0.676798,,,,,,,,,,,257263.55,0,0,27002.23,138854.77,25058.912,0,0,52551.53,0,0,0,0,107435.77,0,0,0,0,84759.266,
1006,246.060883498156,0.6781409,,,,,,,,,,,51173.61,40248.836,45557.777,71107.305,121287.31,17377.453,102497.6,29839.623,0,122364.305,0,0,105870.54,225809.48,51068.883,77457.66,27924.695,66572.24,167050.89,
1015,139.05836556411933,0.6814745,,,,,,,,,,,0,0,0,0,0,0,493126.8,0,0,0,0,0,0,0,193836.89,213287.38,0,0,0,
1017,128.07079851461341,0.6820075,,,,,,,,,,,0,0,0,0,5960.0996,0,0,0,0,0,0,0,176963.39,0,192312.38,0,0,0,0,
1029,138.0550367032265,0.6863609,,,,584,,,,,,,4185116.0,4012847.2,5499332.5,4547112.5,5940725.5,6697554.0,6862786.0,9021830.0,434305.03,3976040.8,0,0,2786361.5,1.7108904E7,2575243.5,2893216.8,1340119.2,3152652.8,4573160.5,
1038,189.1598740339505,0.68850315,,,,,,,,,,,96678.6,0,43432.27,92445.164,116227.66,120741.47,243043.44,113609.31,0,57527.215,0,0,185219.14,166403.22,219459.39,393212.4,0,0,107409.7,
1041,343.123473518172,0.68910426,,,,142,21,[M+H]+,,3,1041;936;1043,342.11613,940887.44,463997.2,682675.6,755325.2,739706.1,913237.1,254262.33,350285.2,992930.0,678141.0,0,0,342074.8,465172.2,343782.2,434401.1,602206.4,409122.4,548739.0,
1043,360.15002432837264,0.6901074,,,,142,21,[M+NH4]+,,7,1041;1053;998;997;1008;936;1043,342.11613,7866946.5,4294310.5,5818816.0,6747908.0,6367276.5,7954138.0,2376335.2,3084404.8,8385102.5,5823752.5,0,0,3154221.0,3901405.5,3210337.0,3768177.0,5158644.5,3464400.0,4646956.0,
1053,289.09166355903056,0.69320565,,,,142,21,[M-3H2O+H]+,,3,1053;936;1043,342.11613,324343.78,162670.11,242843.5,289654.12,278121.0,330078.84,100601.82,105658.37,339693.88,245636.34,0,0,139406.75,175028.17,129313.66,155763.4,69094.66,164848.78,194937.61,
1078,242.0871478329158,0.7066652,,,,,,,,,,,0,0,0,106713.89,122395.875,83338.07,0,88112.99,0,48093.85,0,0,143671.83,102823.016,214168.34,95967.664,0,49932.5,0,
1095,499.1144443163251,0.7133901,,,,,,,,,,,0,0,72936.72,88116.055,90826.53,15324.86,147724.56,149448.33,0,51177.48,0,0,0,0,0,23253.854,0,0,38579.14,
1120,144.10204814126885,0.723542,,,,,,,,,,,7429.1016,0,67428.12,19279.213,111753.85,11127.293,57522.004,1.0185655E7,0,0,0,0,154893.4,0,126210.586,0,0,6448.8374,0,
1130,515.0923039353492,0.7274695,,,,,,,,,,,0,0,178884.22,0,0,13782.414,214007.0,140330.62,0,17533.76,0,0,0,0,13494.88,29285.79,0,0,0,
1186,168.01354152704744,0.744984,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,29775.752,48421.26,0,0,0,0,0,0,0,
1213,198.0970274914933,0.7592643,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3178712.5,0,0,
1215,200.0320458562638,0.7594677,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,129360.54,0,111687.38,0,0,0,0,
1224,133.04967810411512,0.7618762,,,,305,,,,,,,446103.78,582252.5,115295.29,194194.2,229507.81,498607.34,0,17432.793,578079.56,381727.72,0,0,0,159087.67,0,77095.45,400255.94,1029040.5,285224.75,
1229,315.1551686595708,0.76519275,,,,,,,,,,,0,0,0,0,0,0,123022.555,0,0,0,0,0,0,5769.642,0,0,0,0,0,
1235,551.1580014225626,0.7698693,,,,71,22,[2M+Na]+,,4,1281;1299;1262;1235,264.0844,48680.586,216461.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507694.38,67744.31,0,
1262,229.07046362317612,0.77511925,,,,71,22,[M-2H2O+H]+,,4,1299;1262;1278;1235,264.0844,181673.55,517591.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962189.06,358174.28,0,
1273,150.07746467530632,0.7780977,,,,,,,,,,,0,0,89707.38,89370.06,106797.04,19128.84,209840.89,0,0,47237.32,0,0,92270.18,105893.51,54137.082,90304.805,0,0,68597.98,
1274,310.1494051969928,0.7785789,,,,71,,,,,,,759026.7,798281.7,16804.133,0,0,0,0,37450.92,421135.78,71718.984,0,0,0,0,0,0,1419453.1,422426.34,52563.918,
