row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,230605_ED_Blank_ALC_nr8cent.mzML Peak area,230605_ED_dbgi_001140_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001142_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001144_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001150_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001152_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001153_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001156_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001160_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001161_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001162_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001173_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001175_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001182_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001185_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001186_01_03_nr8cent.mzML Peak area,230605_ED_test_miels_dbgi_001188_01_03_nr8cent.mzML Peak area,230605_EDdbgi_001146_01_03_nr8cent.mzML Peak area,
595,461.09270777218353,4.1959796,,,,,,,,,,,0,560.1959,0,0,4192.6265,0,1384.6925,0,0,0,428.26483,0,0,0,0,0,0,0,
596,219.05113852465024,4.1940665,,,,,,,,,,,0,0,0,0,0,0,6350.8657,0,0,0,0,0,0,0,0,0,0,0,
597,505.0981038409999,4.19385,,,,,,,,,,,0,0,0,0,1474.0686,0,25338.742,0,0,0,0,0,0,0,0,0,0,0,
598,430.17108299139,4.19784,,,,33,13,[M+NH4]+,,2,599;598,412.13755,0,19495.914,0,0,41817.28,0,40589.305,0,0,0,10742.382,0,0,0,0,0,9405.612,0,
599,435.1270483573051,4.1881313,,,,33,13,[M+Na]+,,2,599;598,412.13755,0,10947.007,0,818.54785,29877.363,0,31144.152,0,0,273.5915,10016.064,0,0,0,0,825.9359,9765.371,0,
600,701.3293362815248,4.2000113,,,,,,,,,,,0,0,0,0,0,0,0,976.0026,893.2146,0,0,0,0,340.54483,0,0,0,0,
601,309.1180597383543,4.207033,,,,7,,,,,,,0,0,5987.7554,3039.666,196.74449,0,6140.4805,0,0,5131.598,0,0,0,0,6516.012,5890.469,0,3078.6423,
602,81.0707149035281,4.162687,,,,,,,,,,,0,0,23214.88,518.3301,244.87135,0,0,0,0,0,740.15674,0,0,0,1352.9673,0,0,0,
603,84.08166445666994,4.200617,,,,,,,,,,,0,0,76607.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
604,95.08613054426255,4.189705,,,,,,,,,,,0,273.17844,6329.113,725.6377,0,0,193.07925,380.21912,0,589.64307,1323.5979,0,0,678.7072,962.7114,450.97073,0,0,
605,128.07121625933172,4.200617,,,,,,,,,,,0,0,12901.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
606,130.0883060733973,4.200617,,,,,,,,,,,0,0,440106.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
607,266.21295428552344,4.200617,,,,,,,,,,,0,0,337162.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
608,85.02911973732921,4.223352,,,,,,,,,,,0,0,2406.5317,1246.0536,465.55127,0,1809.5162,0,0,1773.354,0,0,0,0,3212.9355,2413.9597,0,1156.8054,
609,135.04481399648077,4.1682334,,,,,,,,,,,0,0,0,5016.235,0,0,0,0,0,1180.2894,0,0,0,0,0,1488.8657,0,0,
610,293.12356231675795,4.2425056,,,,7,,,,,,,0,0,3782.0332,466.79245,0,0,0,0,0,3473.3965,0,0,0,0,2409.1924,3881.3357,0,1755.6475,
611,587.3936657679807,4.221181,,,,7,,,,,,,0,0,6558.8755,10140.762,0,0,1440.0282,0,0,5616.436,0,0,0,0,7596.8945,6516.6104,0,2442.0522,
612,727.1861557956736,4.22745,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,566.4817,0,0,0,0,0,0,
613,391.33587083006813,4.2308,,,,7,,,,,,,0,0,9329.354,9957.467,0,0,563.0928,0,0,7511.631,0,0,0,0,8425.228,9188.86,0,3610.733,
614,397.31015412089533,4.2308,,,,7,,,,,,,0,0,11829.581,12719.468,0,0,1054.1912,0,0,9839.99,0,0,0,0,10516.617,11396.135,0,4348.2383,
615,425.3416168232189,4.229176,,,,7,,,,,,,0,0,12463.613,13596.372,0,0,1148.8628,0,0,9692.325,0,0,0,0,11015.173,12406.22,0,4638.886,
616,409.34665279766546,4.231744,,,,7,,,,,,,0,0,32983.938,39657.46,764.1149,0,3567.2935,0,0,27501.867,0,0,0,0,29915.037,34349.54,0,12132.338,
617,487.1443838029302,4.2004056,,,,,,,,,,,0,0,0,11302.134,0,0,401.42236,0,0,0,0,0,0,0,0,2141.8894,0,0,
618,207.17506389243712,4.229176,,,,7,,,,,,,0,0,9348.14,8524.322,0,0,263.55396,0,0,7007.8623,0,0,0,0,5378.6577,8788.291,0,3410.7363,
619,639.2766399611156,4.2653623,,,,,,,,,,,0,0,2893.1653,1567.7234,1161.5277,0,386.94473,0,0,2087.9768,0,0,0,0,1297.3599,1800.1489,0,3635.0166,
620,702.0830897676262,4.2365,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1266.168,0,0,0,0,0,
621,864.1249533248964,4.2365,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7846.162,0,0,0,0,0,
622,437.3419389155235,4.231723,,,,7,,,,,,,0,0,166985.78,213144.42,5462.4346,0,18086.809,0,0,140404.12,0,0,0,0,156300.27,172627.31,0,63888.332,
623,149.13325957676824,4.229176,,,,7,,,,,,,0,0,7420.051,2538.3264,0,0,483.15112,0,0,6335.8496,0,0,0,0,7089.782,7890.513,0,2926.381,
624,177.1644239291655,4.2481275,,,,7,,,,,,,0,0,3463.7231,2767.52,0,0,0,0,0,3462.9456,0,0,0,0,3774.1016,4073.4307,0,625.6939,
625,473.36244256379115,4.2350554,,,,7,,,,,,,0,0,4207.129,1164.2946,0,0,0,0,0,3333.4678,0,0,0,0,3667.9575,3925.1177,0,1660.6783,
626,583.3987444178653,4.246264,,,,7,,,,,,,0,0,5357.5923,676.7814,0,0,0,0,0,4720.5054,0,0,0,0,3897.4238,5275.0786,0,2452.451,
627,601.409860969599,4.2345,,,,7,,,,,,,0,0,12240.562,1989.5344,276.97266,0,966.7474,0,0,10622.807,0,0,0,0,9343.262,12778.65,0,5645.5977,
628,203.18006078884866,4.2289424,,,,7,,,,,,,0,0,10011.494,3824.3645,196.37366,0,1498.2848,0,579.40393,8798.43,0,0,0,0,10508.924,10669.502,0,4199.127,
629,619.4202701831216,4.238758,,,,7,,,,,,,0,0,15556.514,2213.5347,563.78345,0,1018.8943,0,0,12276.443,0,0,0,0,11508.745,13559.557,0,6929.692,
630,188.09248082812098,4.233144,,,,7,,,,,,,0,0,10628.823,10302.649,513.8562,0,1214.1931,0,0,9158.8,0,0,0,0,9972.837,11411.158,0,4835.6753,
631,456.3557738678911,4.233144,,,,7,,,,,,,0,0,48144.324,17370.445,1514.0586,0,5040.2183,0,0,38672.883,0,0,0,0,43957.53,47418.062,0,17937.04,
632,877.3532078716789,4.2426667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1174.5189,0,0,0,0,0,
633,267.1207347851284,4.2439322,,,,,,,,,,,0,3585.887,430.28976,1430.7535,2451.9585,4243.8086,2747.178,4426.9146,3854.3328,191.14247,4326.7524,6469.5093,1056.0674,4039.858,2427.627,1919.3591,6634.9043,5404.899,
634,455.3525693395609,4.231723,,,,7,,,,,,,0,0,140134.6,50487.15,5475.914,0,19145.695,0,0,117895.336,0,0,0,0,130496.42,144507.56,0,53992.92,
635,239.09194793084347,4.23936,,,,,,,,,,,0,0,3100.807,0,0,0,0,0,0,2596.0789,0,0,0,0,1563.6205,3167.9983,0,1356.4889,
636,751.4623707158983,4.241498,,,,7,,,,,,,0,0,30025.385,20262.928,1466.3228,0,2588.2693,0,0,25067.258,0,0,0,0,20335.637,27401.883,0,14420.432,
637,411.3606837731446,4.2308,,,,,,,,,,,0,0,8471.269,3063.5781,0,0,556.3502,0,0,6820.449,0,0,0,0,5576.2607,8457.482,0,3185.02,
638,438.345228205997,4.233144,,,,7,,,,,,,0,0,55632.887,20980.363,1557.237,0,7294.7876,0,0,45616.465,0,0,0,0,36150.527,58321.82,0,20712.43,
639,247.1698257402196,4.2350554,,,,,,,,,,,0,0,3114.0603,901.77155,0,0,0,0,0,2717.3867,0,0,0,0,1943.9445,3277.9585,0,1265.2343,
640,255.08689354561477,4.2406416,,,,,,,,,,,0,0,2596.028,946.8585,0,0,0,0,0,697.077,0,0,0,0,1547.0515,2548.1306,0,1212.5281,
641,625.1192087063197,4.272067,,,,,,,,,,,0,0,0,0,1316.0323,0,20792.549,0,0,0,0,0,0,0,0,0,0,0,
642,533.2374401190011,4.2805166,,,,,,,,,,,0,0,0,1774.6442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
643,289.1554342646426,4.3009,,,,,,,,,,,0,314.82214,0,0,0,0,0,0,0,169.0925,0,0,0,0,0,0,0,0,
644,595.1444175111762,4.2998753,,,,,,,,,,,0,248.82202,738.0993,3750.9402,388.26413,0,974.328,1305.1577,1461.7692,0,0,0,5817.2017,1363.023,943.3429,817.28864,958.99286,726.79614,
645,147.04471992421227,4.308043,,,,,,,,,,,0,0,0,490.9223,0,0,0,92.87048,275.7707,0,0,0,746.27936,111.106186,1117.4957,0,69.930016,0,
646,212.00114478336272,4.3093333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,604.51434,0,0,231.68378,0,0,0,0,
647,247.13340035647374,4.326437,,,,,,,,,,,0,0,0,2310.6257,1524.5381,0,742.4557,243.73016,0,1531.8433,504.09427,0,222.02618,0,0,1310.4407,251.77086,0,
648,475.1235545167734,4.3703084,,,,,,,,,,,0,487.0268,0,0,0,0,2811.4136,0,0,0,0,0,0,0,0,0,0,0,
649,255.1131382741981,4.33,,,,,,,,,,,0,0,0,0,0,0,0,0,459.8893,0,0,0,0,0,0,0,0,0,
650,694.8774350629408,4.3409333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2619.811,0,0,0,0,0,
651,695.0784997941566,4.3409333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3265.8665,0,0,0,0,0,
652,854.6161892475392,4.3409333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,12406.389,0,0,0,0,0,
653,854.8669494590135,4.3409333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,22940.322,0,0,0,0,0,
654,855.1177814484264,4.3409333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,24874.365,0,0,0,0,0,
655,868.0954747817739,4.3409333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3029.1418,0,0,0,0,0,
656,868.3447556997961,4.3409333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3455.69,0,0,0,0,0,
657,1139.8178388540905,4.3409333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1841.0765,0,0,0,0,0,
658,695.279183171434,4.347067,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2648.4688,0,0,0,0,0,
659,593.3166938562727,4.3486667,,,,,,,,,,,0,202.0538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
660,490.14960387593544,4.3618875,,,,,,,,,,,0,0,0,0,278.86066,0,0,0,0,0,180.94656,0,0,0,423.3898,0,346.37848,0,
661,98.09707899304053,4.367017,,,,,,,,,,,0,0,61189.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
662,144.1038735491535,4.367017,,,,,,,,,,,0,0,540016.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
663,280.2287263694692,4.367017,,,,,,,,,,,0,0,471585.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
664,166.08676396395748,4.3728247,,,,,,,,,,,0,0,0,0,0,0,0,96.91832,0,0,0,0,0,460.22296,0,0,0,0,
665,329.15990409607923,4.3728247,,,,,,,,,,,0,0,0,0,0,0,0,87.53665,0,0,0,0,0,528.2977,0,0,0,0,
666,163.11230100481376,4.3849554,,,,,,,,,,,0,174.0347,269.83533,0,230.75243,0,0,87.353325,0,0,0,283.56033,0,158.32095,198.85657,0,381.73032,458.38782,
667,289.0710073156667,4.4016666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,915.52716,0,0,0,0,
668,246.24323856109933,4.41049,,,,,,,,,,,0,1550.4227,0,0,11451.627,0,1483.9324,3125.145,10741.454,3111.9675,81.30666,12993.387,7220.933,0,3736.0598,3696.0215,313.58713,253.03812,
669,202.21707846390208,4.4335227,,,,,,,,,,,0,224.49583,0,0,2293.1257,0,161.02019,1298.2175,3109.14,633.9907,0,2670.448,1026.0638,0,1889.6915,1291.6602,261.9859,0,
670,287.0553528276584,4.442511,,,,,,,,,,,0,836.5099,1417.2799,434.8487,523.7484,0,11770.783,0,0,0,0,3355.895,15460.465,564.951,0,0,0,2872.94,
671,153.1278545078179,4.445771,,,,,,,,,,,0,0,0,0,0,0,0,3275.7202,0,0,0,0,0,657.8127,222.71971,0,0,291.67615,
672,439.3570573825503,4.4652925,,,,,,,,,,,0,0,2135.7537,44908.523,2418.487,0,17542.736,0,0,6235.7725,0,0,0,0,0,4381.9478,0,1635.3062,
673,729.3605143098536,4.4642835,,,,,,,,,,,0,0,0,0,0,0,0,1471.7017,1350.3978,0,0,0,0,921.36993,0,0,0,0,
674,440.3602827779468,4.4699388,,,,,,,,,,,0,0,531.868,14278.691,0,0,4518.6147,0,0,1940.9498,0,0,0,0,0,1236.1709,0,328.68835,
675,669.3481044093716,4.4791,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643.0704,0,0,0,
676,303.050363351781,4.4788046,,,,,,,,,,,0,1080.4496,3079.9004,3324.0093,1405.0085,0,1319.7451,1581.8947,0,948.86237,1217.5668,183.69116,654.77515,5579.647,10352.453,1553.9222,0,379.39896,
677,453.3368085956144,4.466072,,,,,,,,,,,0,0,10261.801,1407.5052,0,0,0,0,0,5644.2524,0,0,0,0,3841.8022,8740.396,0,1016.60443,
678,193.15966686883286,4.491625,,,,,,,,,,,0,0,0,0,0,0,0,205.22003,0,0,0,0,0,779.0712,0,0,0,0,
679,262.2382023050998,4.518652,,,,,,,,,,,455.8771,1546.2275,605.3666,673.1098,18032.754,669.8049,628.4763,2493.4968,17543.219,3193.0166,650.3021,14633.165,5591.6665,821.25195,4357.4697,3856.4146,716.54474,644.3198,
680,212.1650294217008,4.5240393,,,,,,,,,,,1170.7186,75.751625,366.7586,207.30458,327.9868,87.73329,397.50992,292.2166,459.63736,360.34985,206.84549,225.67148,373.36307,502.4717,0,207.1474,186.09131,133.38757,
681,191.18012412288263,4.5468082,,,,,,,,,,,0,0,0,5484.8477,0,0,0,0,0,531.2121,0,0,0,0,761.31335,196.12363,0,0,
682,275.09183811682334,4.5275664,,,,,,,,,,,0,0,0,0,0,0,0,0,928.7869,0,0,0,0,0,0,0,0,0,
683,191.14380441688542,4.542762,,,,40,,,,,,,0,4727.117,3413.7656,2783.122,4297.059,3903.3025,4614.329,4296.697,2672.374,1985.5353,2792.9749,5458.2417,2846.9846,7786.792,6158.824,4416.314,6356.1743,8227.062,
684,109.06553759660848,4.542028,,,,,,,,,,,0,375.80048,382.80334,0,305.59845,118.53216,353.74658,397.73685,0,0,0,509.61444,0,892.4586,773.87317,418.54343,558.5118,841.24115,
685,209.1540118474161,4.542123,,,,40,,,,,,,0,1184.2816,564.8187,632.473,945.6623,830.5915,937.8618,832.2383,485.51614,214.72232,607.4761,1206.7761,537.12177,1718.716,446.30032,1011.5069,1417.0737,1687.4979,
686,579.1495323231396,4.5496516,,,,,,,,,,,0,1183.1107,0,63242.395,365.7751,0,1657.2571,17688.97,63883.89,13564.681,0,0,4248.7397,979.13556,26420.457,18508.02,0,0,
687,228.0659439807433,4.5817165,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.42526,0,0,
688,244.0971139070649,4.5817165,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2653.8555,0,0,
689,348.2745441784093,4.5891447,,,,,,,,,,,0,0,0,188.25179,491.21848,118.75961,208.08716,1521.5793,521.0073,219.13293,0,0,0,1203.9968,1556.9238,0,0,549.6481,
690,902.1189988235874,4.6031,,,,,,,,,,,0,0,0,0,1253.5432,0,818.20917,0,0,0,0,0,0,0,0,0,0,0,
691,915.3476849007159,4.606242,,,,,,,,,,,0,0,0,0,726.7575,0,828.25684,0,0,0,0,0,0,0,0,0,0,0,
692,915.5977476144642,4.6068583,,,,,,,,,,,0,0,0,0,1421.2126,0,1030.3107,0,0,0,0,0,0,0,0,0,0,0,
693,915.8482989049738,4.6068583,,,,,,,,,,,0,0,0,0,1374.652,0,953.0437,0,0,0,0,0,0,0,0,0,0,0,
694,323.12856509877184,4.613484,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,503.53824,0,0,0,0,
695,383.2066741310157,4.6140003,,,,,,,,,,,0,0,0,0,0,0,0,2405.0388,0,0,0,0,0,1910.5789,0,0,0,0,
696,609.1606423412688,4.5710335,,,,,,,,,,,0,0,0,0,344.59546,0,1239.0133,0,0,0,0,0,2461.7432,0,0,0,0,0,
697,912.0943463496465,4.637075,,,,,,,,,,,0,0,0,0,2138.4282,0,1269.663,0,0,0,0,0,0,0,0,0,0,0,
698,912.3449988981823,4.637075,,,,,,,,,,,0,0,0,0,2128.1685,0,1332.7007,0,0,0,0,0,0,0,0,0,0,0,
699,1198.1501325489526,4.637075,,,,,,,,,,,0,0,0,0,1857.5339,0,1071.9333,0,0,0,0,0,0,0,0,0,0,0,
700,411.2379232879125,4.64515,,,,,,,,,,,0,0,0,0,0,0,0,572.88965,0,0,0,0,0,504.94244,0,0,0,0,
701,404.11349002059836,4.6475744,,,,,,,,,,,0,0,0,0,0,0,0,0,0,348.18823,0,0,0,0,0,194.30563,0,0,
702,391.13707101868437,4.651016,,,,,,,,,,,0,0,0,0,715.931,0,317.2692,0,0,0,0,0,0,0,0,0,0,0,
703,163.03962558107602,4.6489186,,,,,,,,,,,0,379.70795,336.02725,6023.0845,0,0,0,0,0,3961.7598,414.531,0,450.82657,5828.705,1679.7277,6693.6846,55.33008,0,
704,325.24907483760853,4.6658564,,,,,,,,,,,0,0,110.732376,166.36293,0,0,132.92554,334.97888,0,0,213.08228,0,0,0,688.0159,332.1326,339.81943,0,
705,697.3012355935971,4.66535,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4004.2107,0,0,0,
706,203.1801782440753,4.666,,,,,,,,,,,0,0,0,926.1381,1619.51,0,676.3292,0,98.08712,0,1633.8485,0,386.6457,0,1738.3549,0,1245.4696,0,
707,591.1705674068012,4.6805005,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1156.7319,0,0,0,0,0,
708,237.1489959529779,4.681999,,,,,,,,,,,0,1945.168,1330.2976,1337.0663,1289.576,1113.9595,1529.5413,1144.1158,1758.8489,1845.5674,887.9616,2099.6875,850.24915,1473.4205,1537.9175,1546.204,2181.2485,2539.2908,
709,600.2941718444748,4.695483,,,,,,,,,,,0,549.20435,478.46924,925.9778,98.335014,0,431.10925,2861.6487,395.6435,1314.545,2522.588,0,0,2169.7273,0,0,182.87744,130.44548,
710,401.1347048907094,4.7022376,,,,,,,,,,,0,309.33124,0,0,0,0,0,515.6278,0,0,0,0,0,385.77155,0,0,1205.9026,0,
711,191.17995427050448,4.7478004,,,,18,15,[M-H2O+H]+,,2,716;711,208.1837,0,0,8416.933,870.29626,0,0,0,0,0,7687.748,0,0,0,0,5960.3965,9839.662,0,1644.3221,
712,175.1482899318101,4.7165833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,549.9005,0,0,0,0,
713,273.18524890254275,4.7362084,,,,49,,,,,,,0,853.59326,894.44415,385.19492,875.8187,85.903076,489.86047,720.3018,482.67657,561.743,495.6142,427.22586,534.2857,800.5494,786.048,606.4125,852.23126,1039.5573,
714,167.10746997438056,4.7364073,,,,49,,,,,,,0,611.6516,720.4297,0,551.18933,0,362.44366,360.70496,297.46936,258.23303,247.62555,114.74954,250.36215,429.8922,567.4169,369.49323,638.59076,771.11926,
715,847.5776958551902,4.7400165,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2760.925,0,0,0,0,0,
716,439.35754886779074,4.7478004,,,,18,15,[2M+Na]+,,2,716;711,208.1837,0,0,58064.36,7987.4185,0,0,0,0,0,54811.195,0,0,0,0,41970.125,67548.336,0,12858.447,
717,293.2117160757095,4.752822,,,,,,,,,,,0,412.85757,0,0,0,0,294.0061,479.89856,0,0,231.07138,0,0,274.4756,0,0,0,399.65527,
718,275.20090788945595,4.752135,,,,,,,,,,,0,860.9497,396.34683,446.6112,0,228.44287,544.4649,1000.7861,61.077305,652.72595,625.78296,0,0,768.5291,0,0,338.1076,844.4384,
719,631.2791457733499,4.757239,,,,,,,,,,,0,0,4427.2017,1534.5919,0,0,0,0,0,3346.9702,0,0,0,0,299.27283,3399.7156,0,2063.3113,
720,440.3608246995207,4.764639,,,,18,,,,,,,0,0,19100.008,2582.0066,0,0,0,0,0,18168.574,0,0,0,0,1018.80975,22166.4,0,4336.7427,
721,345.2636374724339,4.778163,,,,,,,,,,,0,318.42664,0,934.5506,641.25934,826.6114,623.45233,270.27283,0,3936.2195,530.3251,351.79074,1111.1133,0,4079.996,3126.44,1352.4983,0,
722,327.25320838527153,4.7794585,,,,,,,,,,,0,0,0,0,0,152.147,0,0,0,1572.562,0,0,344.15524,0,1561.3232,1319.6261,332.6015,0,
723,319.9827089156328,4.791872,,,,,,,,,,,0,398.21497,0,8728.165,3558.147,0,0,0,0,224.44672,0,0,0,0,627.5437,202.7734,0,0,
724,590.3168225414832,4.7971835,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,426.72583,0,0,0,0,
725,260.2226143548878,4.8271165,,,,,,,,,,,0,0,0,0,110.909584,0,0,83.28136,505.77985,0,0,329.93787,0,0,0,0,0,0,
726,676.3698374594653,4.835817,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1369.9509,0,0,0,0,0,1708.3989,0,
727,177.1282657414664,4.8414497,,,,,,,,,,,0,0,0,0,0,0,0,0,0,492.48657,0,0,0,0,0,0,0,106.022766,
728,236.04989708681927,4.8388586,,,,,,,,,,,0,0,0,0,0,0,0,0,0,434.64716,0,0,0,0,0,0,0,302.33353,
729,174.05562536965547,4.8522167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1087.7008,0,0,0,0,0,2631.3882,0,0,
730,579.1493964740864,4.86296,,,,,,,,,,,0,0,0,0,2845.866,0,2167.5798,332.8737,5417.3296,1814.6252,0,0,294.89795,0,0,0,0,360.68146,
731,704.3759774039063,4.8840775,,,,,,,,,,,0,0,0,0,0,0,0,777.2128,588.7421,0,0,0,0,192.31233,0,0,0,0,
732,685.3338327997628,4.8850865,,,,,,,,,,,0,0,0,0,0,0,0,770.09955,727.8949,0,446.06396,0,0,81.19148,0,0,446.01535,0,
733,455.3520985984147,4.887971,,,,,,,,,,,0,0,2335.658,0,0,0,0,0,0,916.35284,0,0,0,0,341.52106,1130.4027,0,0,
734,334.2952547911557,4.9013734,,,,,,,,,,,0,106.865715,0,474.76398,840.8358,2107.6167,1027.0499,3585.3225,2855.4297,952.14795,284.52478,0,610.5825,3695.7646,1666.4567,269.7386,350.05838,845.93274,
735,314.26929597184596,4.9012337,,,,,,,,,,,0,0,0,0,0,0,0,1213.5083,111.72629,0,0,0,0,368.54846,154.63385,0,0,181.00609,
736,437.34145389685693,4.909421,,,,,,,,,,,0,0,1519.092,0,0,0,0,0,0,1007.1448,0,0,0,0,304.20227,1233.197,0,0,
737,356.27974214716664,4.9139166,,,,,,,,,,,0,0,0,0,0,0,892.592,0,1778.0651,0,0,0,0,0,0,0,0,0,
738,203.17982381286387,4.934163,,,,,,,,,,,0,0,166.97583,1018.7623,134.11313,0,0,0,75.52632,0,122.40275,0,0,0,0,0,0,0,
739,425.3776356498685,4.9246163,,,,,,,,,,,0,0,3649.6697,0,0,0,0,0,0,1189.9479,0,0,0,0,0,1669.3889,0,0,
740,271.0606055155058,4.9299912,,,,,,,,,,,0,34353.977,605.4918,1134.4768,1831.0477,0,2632.078,1795.2498,11680.808,0,0,902.99225,3155.8284,1125.9312,126.588684,1076.03,0,0,
741,211.13317624627922,4.936167,,,,,,,,,,,0,150.40405,0,0,0,0,0,1973.2338,0,0,2330.9111,0,0,3789.7944,0,0,0,0,
742,287.26958936258717,4.951746,,,,,,,,,,,872.30273,706.6465,1039.8756,869.68964,828.1814,810.9661,606.45496,866.4357,885.8234,864.3125,802.17566,755.08044,736.07336,685.52936,859.01874,745.8984,792.3496,787.6061,
743,600.2944086427989,4.964263,,,,,,,,,,,0,0,1033.7048,660.7084,235.58519,638.09796,561.5876,1097.2971,583.7894,2916.1152,1572.0387,140.29845,0,739.29456,0,356.57623,631.5759,716.8314,
744,226.18084765643414,4.9927797,,,,4,,,,,,,12448.041,5993.526,7408.627,6219.262,7613.999,5913.6055,8384.757,7427.8867,7909.5923,7630.741,7973.8975,5784.7515,10229.655,7831.3613,6629.2285,6427.4194,6003.5728,5979.959,
745,208.17031647276434,4.993647,,,,4,,,,,,,2863.4045,1338.8114,1736.7662,1266.1099,1715.8466,1397.7128,1888.0828,1764.7527,1650.3108,1756.82,1812.9176,1366.5441,2408.2065,1717.616,1492.4971,1369.4626,1347.4968,1202.3011,
746,227.18384459139986,4.9940705,,,,,,,,,,,1870.8125,828.9415,865.7684,951.8568,1149.6982,800.84125,1214.7168,1061.71,1042.1708,1124.8986,1085.8989,735.5476,1537.8113,1191.4783,901.65247,600.14307,859.2702,822.206,
747,180.17513270603078,4.993353,,,,,,,,,,,1031.8541,292.97903,524.4863,255.43243,561.9404,303.43805,463.87897,616.0796,634.9314,561.92126,426.69125,137.31534,882.0959,240.42151,456.48874,534.7052,207.03418,0,
748,198.18555238707822,4.9944468,,,,,,,,,,,802.3519,119.315704,178.32828,158.39186,393.69775,146.49443,323.6472,328.1892,317.2814,149.2627,390.47418,269.70337,435.14307,105.38855,192.66614,158.6863,246.26083,170.55534,
749,524.2617490286946,5.0123434,,,,,,,,,,,0,392.38458,0,0,0,0,119.26976,582.4524,0,0,0,0,0,510.17188,0,0,0,179.66064,
750,251.16469292793698,5.0276713,,,,,,,,,,,0,1487.9219,1302.5332,637.4688,1441.1436,1006.5312,1298.468,844.3348,1113.5072,518.67316,516.58887,1221.6837,444.68475,1185.8541,1174.7543,956.0307,1816.6443,2097.0278,
751,226.0864728764227,5.0137167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1517.1212,0,0,0,0,0,4866.6826,0,0,
752,255.07721155600535,5.0137167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7504.255,0,0,0,0,0,17447.697,0,0,
753,270.10044493717027,5.0137167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,584.9717,0,0,0,0,0,1753.8777,0,0,
754,205.07393346686658,5.026539,,,,,,,,,,,0,0,0,0,355.21173,0,223.87578,0,2988.8098,0,0,0,0,0,0,0,0,0,
755,287.05531841411965,5.0231643,,,,,,,,,,,0,0,0,334.7512,1388.4252,0,5900.1914,346.5185,325.70526,0,1442.73,0,0,404.22006,0,0,0,0,
