id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
1011_cdhrc_dbgi_alc_pos_sirius_6195	C11H23NO9	[M + H]+	Carbohydrates	0.63349848985672	Saccharides	0.38403117656707764	Disaccharides	0.6246758103370667	Hexoses	0.8804896473884583	Monosaccharides	0.9898063540458679	Carbohydrates and carbohydrate conjugates	0.9998611211776733	Organooxygen compounds	0.9999998807907104	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1059_cdhrc_dbgi_alc_pos_sirius_6196	C24H34F4N6O5	[M + H]+	Amino acids and Peptides	0.4091428220272064	Small peptides	0.18816320598125458	Tripeptides	0.34236493706703186	Histidine and derivatives	0.9284138083457947	Amino acids and derivatives	0.9894492626190186	Amino acids, peptides, and analogues	0.9921923279762268	Carboxylic acids and derivatives	0.9969533681869507	Organic acids and derivatives	0.9993323683738708	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Azoles; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Alkyl halides; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Histidine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
291_cdhrc_dbgi_alc_pos_sirius_4441	C15H29NO7	[M + H]+	Alkaloids	0.466903418302536	Cyclic polyketides	0.18692633509635925	Wax monoesters	0.029970970004796982	Carbohydrates and carbohydrate conjugates	0.6465203762054443			Carbohydrates and carbohydrate conjugates	0.6465203762054443	Organooxygen compounds	0.9999936819076538	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Amines; Alkanolamines; Methyl esters; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
243_cdhrc_dbgi_alc_pos_sirius_3862	C34H67NO5	[M + H]+	Fatty acids	0.9998477697372437	Sphingolipids	0.9984750151634216	Ceramides	0.9992592930793762	Phytoceramides	0.9821423888206482	Phytoceramides	0.9821423888206482	Ceramides	0.9999996423721313	Sphingolipids	0.9997239708900452	Lipids and lipid-like molecules	0.9944465160369873	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; Phytoceramides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
99_cdhrc_dbgi_alc_pos_sirius_5396	C24H24O12	[M + H]+	Shikimates and Phenylpropanoids	0.9808787107467651	Phenylpropanoids (C6-C3)	0.537759006023407	Cinnamic acids and derivatives	0.5688494443893433	Coumaric acids and derivatives	0.9862828850746155	Coumaric acids and derivatives	0.9862828850746155	Hydroxycinnamic acids and derivatives	0.9803624749183655	Cinnamic acids and derivatives	0.9809718132019043	Phenylpropanoids and polyketides	0.9898350834846497	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Hydroxy acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Monosaccharides; Secondary alcohols; Carbonyl compounds; Tricarboxylic acids and derivatives; Benzene and substituted derivatives; Benzenoids; Phenylpropanoic acids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
916_cdhrc_dbgi_alc_pos_sirius_3555	C12H20O5	[M + H]+	Fatty acids	0.7110874652862549	Fatty Acids and Conjugates	0.7944395542144775	Dicarboxylic acids	0.49902427196502686	Branched fatty acids	0.5218062996864319	Branched fatty acids	0.5218062996864319	Fatty acids and conjugates	0.47196489572525024	Fatty Acyls	0.5406147837638855	Lipids and lipid-like molecules	0.5590041279792786	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Dicarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
51_cdhrc_dbgi_alc_pos_sirius_5134	C19H25NO8	[M + H]+	Alkaloids	0.995682954788208	Ornithine alkaloids	0.9599275588989258	Pyrrolizidine alkaloids	0.9999939203262329	Tricarboxylic acids and derivatives	0.5512937307357788			Tricarboxylic acids and derivatives	0.5512937307357788	Carboxylic acids and derivatives	0.9998925924301147	Organic acids and derivatives	0.9999940395355225	Organic compounds; Organoheterocyclic compounds; Pyrrolines; Alcohols and polyols; Pyrrolidines; Pyrrolizines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Tertiary alcohols; Carbonyl compounds; Tricarboxylic acids and derivatives; Polyols; 1,2-diols; N-alkylpyrrolidines; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1921_cdhrc_dbgi_alc_pos_sirius_2807	C32H44N3O10P	[M + H]+	Alkaloids	0.6833046674728394	Ornithine alkaloids	0.23607245087623596	Isoquinoline alkaloids	0.19726838171482086	Dimethoxybenzenes	0.9315949082374573	Dimethoxybenzenes	0.9315949082374573	Methoxybenzenes	0.9526388645172119	Benzene and substituted derivatives	0.9839218854904175	Benzenoids	0.9993966817855835	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Azolidines; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
1587_cdhrc_dbgi_alc_pos_sirius_3065	C22H40F2N4O4	[M + H]+	Alkaloids	0.6409745812416077	Ornithine alkaloids	0.07747828215360641	Pyrrolidine alkaloids	0.022983338683843613	Triazoles	0.8093653917312622			Triazoles	0.8093653917312622	Azoles	0.9971216320991516	Organoheterocyclic compounds	0.9965797066688538	Organic compounds; Organoheterocyclic compounds; Triazoles; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Alkyl fluorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Organofluorides; Secondary alcohols; Carbonyl compounds; Amines; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
4_cdhrc_dbgi_alc_pos_sirius_3596	C29H52N6O3	[M + H]+	Terpenoids	0.15342392027378082	Pseudoalkaloids	0.06069917976856232	Pregnane steroids	0.08995112776756287	Hydroxysteroids	0.52106773853302			Hydroxysteroids	0.52106773853302	Steroids and steroid derivatives	0.5836995840072632	Lipids and lipid-like molecules	0.8146024346351624	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Cyclic alcohols and derivatives; Hydroxysteroids; Trialkylamines; Amines; Secondary amines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1635_cdhrc_dbgi_alc_pos_sirius_6149	C10H14O4	[M + H]+	Polyketides	0.5106774568557739	Monoterpenoids	0.32304704189300537	Macrolide lactones	0.407013863325119	Dicarboxylic acids and derivatives	0.6969174742698669			Dicarboxylic acids and derivatives	0.6969174742698669	Carboxylic acids and derivatives	0.9447044730186462	Organic acids and derivatives	0.9766287207603455	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1682_cdhrc_dbgi_alc_pos_sirius_4953	C33H65N7O7	[M + H]+	Amino acids and Peptides	0.814919114112854	Oligopeptides	0.41941696405410767	Lipopeptides	0.38308969140052795	Alpha amino acids and derivatives	0.7941871285438538	Amino acids and derivatives	0.9507431983947754	Amino acids, peptides, and analogues	0.9619299173355103	Carboxylic acids and derivatives	0.9992214441299438	Organic acids and derivatives	0.9999642372131348	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
149_cdhrc_dbgi_alc_pos_sirius_3860	C11H18N2O5	[M + H]+	Alkaloids	0.9147359728813171	Ornithine alkaloids	0.5339230895042419	Pyrrolidine alkaloids	0.22251398861408234	Carbamate esters	0.5691109895706177	Amino acids and derivatives	0.7929823398590088	Amino acids, peptides, and analogues	0.8031763434410095	Carboxylic acids and derivatives	0.9802379608154297	Organic acids and derivatives	0.9954543113708496	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Piperazines; Imidazolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Carbamic acids and derivatives; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Ureas; Carboxylic acid derivatives; Imidazolidinones; Imidazolidinediones; Carbamate esters; Dioxopiperazines; Carbonyl compounds; Ureides; N-acyl ureas; Hydantoins; Diazinanes; Dicarboximides; 2,5-dioxopiperazines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1203_cdhrc_dbgi_alc_pos_sirius_3562	C25H38FN3O3	[M + H]+	Alkaloids	0.7799189686775208	Small peptides	0.12704221904277802	Pyridine alkaloids	0.05041736736893654	Alpha amino acids and derivatives	0.5786002278327942	Amino acids and derivatives	0.9141964316368103	Amino acids, peptides, and analogues	0.9071510434150696	Carboxylic acids and derivatives	0.9820975661277771	Organic acids and derivatives	0.9910221695899963	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Halobenzenes; Alpha amino acids and derivatives; Imidazoles; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Carboxylic acid esters; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
579_cdhrc_dbgi_alc_pos_sirius_4128	C21H28N8O3S3	[M + H]+	Alkaloids	0.5234478712081909	Pseudoalkaloids	0.10387197881937027	Purine alkaloids	0.13740293681621552	Aminopyrimidines and derivatives	0.8392441868782043	Aminopyrimidines and derivatives	0.8392441868782043	Pyrimidines and pyrimidine derivatives	0.8394097089767456	Diazines	0.7957992553710938	Organoheterocyclic compounds	0.9976295232772827	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Azoles; Sulfonyls; Thioethers; Aminopyrimidines and derivatives; Diazines; Amines; Secondary amines; Aminosulfonyl compounds; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1300_cdhrc_dbgi_alc_pos_sirius_5499	C23H15N5O9	[M + H]+	Alkaloids	0.9070530533790588	Anthranilic acid alkaloids	0.45820748805999756	Simple amide alkaloids	0.06861323863267899	Amino acids and derivatives	0.6147268414497375	Amino acids and derivatives	0.6147268414497375	Amino acids, peptides, and analogues	0.6171959042549133	Carboxylic acids and derivatives	0.9894992113113403	Organic acids and derivatives	0.9950354099273682	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Nitrobenzenes; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Nitriles; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acids; Benzenediols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
