row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_BK00_neg.mzML Peak area,1685365277_ALC_dbgi_001185_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001152_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001162_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001161_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001175_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001153_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001182_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001146_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001142_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001144_01_01_neg.mzML Peak area,
908,277.03543048500967,3.296084,,,,2,,,,,,,0,165552.34,0,116.81378,250181.42,620.10913,171323.95,0,0,0,0,
909,417.2145463629682,3.2970018,,,,,,,,,,,0,476541.94,0,229428.25,0,0,0,0,0,0,0,
910,315.1092710700024,3.300644,,,,,,,,,,,0,50236.105,62.03208,0,390.35272,0,0,0,0,0,486.31628,
911,319.08335803888474,3.303323,,,,,,,,,,,0,183474.6,0,0,159518.06,162149.38,0,102783.26,5911.206,0,0,
912,241.10765603255132,3.3066275,,,,,,,,,,,0,0,0,0,0,0,61709.47,0,0,0,0,
913,569.2265559825098,3.309486,,,,,,,,,,,0,169912.81,26755.494,0,0,0,0,0,0,0,0,
914,457.09320818206754,3.309775,,,,,,,,,,,0,0,21480.002,0,0,0,0,0,0,0,0,
915,467.1228926259708,3.3102577,,,,,,,,,,,0,214.18248,24798.133,651.0129,0,0,0,0,0,0,0,
916,507.1280022969061,3.309775,,,,,,,,,,,0,0,15729.559,0,0,0,0,0,0,0,0,
917,565.2318474954424,3.312194,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,20353.975,
918,461.0753830876142,3.314111,,,,4,,,,,,,0,791531.94,0,124310.98,46191.047,0,9195166.0,0,2153969.0,846376.44,287564.6,
919,487.12639567051383,3.3221211,,,,,,,,,,,0,92534.41,0,0,0,0,0,0,0,0,0,
920,519.1154576311394,3.3230033,,,,,,,,,,,0,97836.81,0,0,0,0,0,0,0,0,161.66042,
921,383.1368715898314,3.3238854,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,386141.9,
922,370.08202890706156,3.333707,,,,,,,,,,,0,0,0,69495.09,0,0,0,0,0,0,0,
923,741.174077356319,3.333707,,,,,,,,,,,0,0,0,142019.2,0,0,0,0,0,0,0,
924,393.1788306060171,3.3350227,,,,47,,,,,,,0,302.69904,0,253553.31,0,42891.715,2291.2976,308050.5,0,0,636.1557,
925,593.2463887799166,3.3356194,,,,,,,,,,,0,0,0,28555.201,0,0,1075.1439,0,23080.35,242.65604,0,
926,579.2255125658191,3.3364244,,,,,,,,,,,0,0,0,0,0,0,0,29327.578,0,40956.375,0,
927,447.09519118196755,3.3369431,,,,,,,,,,,0,458982.2,89527.25,672141.0,23560.508,0,6394434.5,140333.38,0,411582.7,505562.44,
928,383.15012273143,3.3376617,,,,47,,,,,,,0,0,0,17564.055,0,0,0,28256.33,0,0,0,
929,285.03991426850513,3.3367627,,,,,,,,,,,0,0,0,0,0,0,109715.78,0,468.00278,0,1338.1934,
930,692.1178202413765,3.3385599,,,,,,,,,,,0,0,0,0,0,0,430047.4,0,0,0,0,
931,531.247185679264,3.3388586,,,,,,,,,,,0,0,0,0,0,88217.64,0,0,0,0,0,
932,547.2404783128882,3.3426723,,,,,,,,,,,0,3999.1104,0,0,0,0,0,97878.52,0,260295.53,56962.363,
933,257.0560911983631,3.342404,,,,,,,,,,,39.74516,0,33655.89,185.77322,0,0,0,116.16761,0,0,0,
934,514.111271957443,3.3458643,,,,,,,,,,,56.188583,0,25709.79,323.80936,0,0,0,0,0,0,0,
935,537.1025183000352,3.3450308,,,,,,,,,,,0,0,54152.598,775.63135,0,0,0,0,0,0,0,
936,615.0463526696893,3.3454316,,,,,,,,,,,0,0,25899.645,114.09627,0,0,0,0,0,0,183.94702,
937,533.1795515613309,3.345155,,,,,,,,,,,0,3172.1858,2657.3364,17799.762,0,0,3772.8162,12305.288,0,94692.22,5680.5073,
938,505.13490382120443,3.3461018,,,,,,,,,,,0,54703.035,0,0,0,0,9523.697,0,0,2463.551,37260.402,
939,564.1015377566075,3.3455408,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1759.728,23204.662,
940,501.10624209316404,3.3472035,,,,,,,,,,,0,39816.01,0,0,174613.7,0,0,0,115.57916,87344.59,424589.2,
941,685.1222835851167,3.3476102,,,,,,,,,,,0,0,0,0,0,0,35062.848,0,0,0,147.28603,
942,449.110864228692,3.3510096,,,,,,,,,,,0,7498041.5,0,0,0,0,0,0,0,26399.486,0,
943,553.2867151750318,3.3510315,,,,,,,,,,,0,0,0,0,0,25562.182,0,0,0,0,0,
944,456.06815882465753,3.3515165,,,,2,,,,,,,0,186280.05,0,0,187029.42,0,184530.58,0,0,0,0,
945,492.17371762833415,3.357684,,,,,,,,,,,0,0,0,0,0,0,0,0,0,68452.17,0,
946,379.1988814230333,3.368473,,,,,,,,,,,0,32745.146,0,0,0,0,3500.3188,36384.023,0,870.19226,0,
947,497.1658786536224,3.3686044,,,,,,,,,,,0,0,0,0,0,0,0,0,0,57914.293,0,
948,869.3501844077077,3.3686044,,,,,,,,,,,0,0,0,0,0,0,0,0,0,42993.914,0,
949,515.1217474146167,3.3691025,,,,,,,,,,,0,0,1345997.8,0,0,60504.152,133483.19,0,602959.1,0,57555.07,
950,241.1076831251925,3.3784537,,,,,,,,,,,0,219.29477,0,0,0,0,906.3742,18203.574,33997.473,80466.305,0,
951,121.02784804414773,3.377029,,,,,,,,,,,295.18393,590661.94,0,0,0,0,0,0,0,0,0,
952,237.0404358599567,3.3786187,,,,,,,,,,,0,2947507.5,0,0,0,0,0,1061.3857,0,0,0,
953,305.02882873947243,3.3792052,,,,,,,,,,,0,57480.902,0,0,0,0,0,0,0,445.536,0,
954,336.96680631403063,3.3792052,,,,,,,,,,,0,84632.92,0,0,0,0,0,0,0,243.50351,0,
955,398.07462890339855,3.3792052,,,,,,,,,,,0,1807.8441,0,0,0,0,0,0,0,20854.016,0,
956,321.15606790850705,3.3830204,,,,,,,,,,,0,0,0,0,95.59336,0,698167.44,0,0,0,114.17512,
957,449.0988347322212,3.3809745,,,,,,,,,,,0,0,0,7451.6143,0,0,190999.88,359.91345,0,0,0,
958,483.0718897302403,3.3821375,,,,,,,,,,,0,0,0,8837.23,0,0,337317.22,0,0,0,0,
959,565.0305666897984,3.3814921,,,,,,,,,,,0,296.495,0,1384.4019,0,0,112840.39,0,0,0,233.48097,
960,895.1994207340268,3.3821375,,,,,,,,,,,0,0,0,929.9159,0,0,173964.3,0,0,0,0,
961,515.0805754647644,3.3813655,,,,,,,,,,,0,0,0,15518.142,0,0,36495.72,0,0,588.4364,0,
962,455.0649619985664,3.383044,,,,2,,,,,,,0,949826.5,0,0,963222.75,0,959977.6,0,0,174861.23,0,
963,601.2322096750872,3.3848667,,,,,,,,,,,0,0,0,0,686.2259,0,0,0,23083.531,0,0,
964,510.0905654895161,3.3909733,,,,,,,,,,,0,0,0,0,0,0,144898.62,77.84128,0,346.0996,0,
965,474.10232714519276,3.3940704,,,,,,,,,,,0,0,124558.15,0,0,0,0,0,0,0,0,
966,949.2182260737982,3.3940704,,,,,,,,,,,0,0,84524.06,0,0,0,0,0,0,0,0,
967,546.0111960473162,3.3952255,,,,,,,,,,,0,0,0,11689.337,0,919.1792,17600.018,0,342.86142,0,0,
968,683.1627755247576,3.3953524,,,,,,,,,,,0,0,0,0,30732.148,0,0,0,0,0,558.5445,
969,441.19950296437685,3.4016829,,,,,,,,,,,0,27635.578,71269.59,24656.738,0,42088.69,141301.64,42067.023,1072986.0,0,40031.984,
970,575.2656136737959,3.4021726,,,,,,,,,,,0,0,0,0,0,0,0,11410.338,0,0,0,
971,419.22967604224846,3.4032223,,,,,,,,,,,0,203793.88,0,8220.395,541902.4,0,292921.28,0,389912.6,0,64131.72,
972,535.1848461026584,3.4071596,,,,,,,,,,,0,0,0,0,492988.38,0,0,0,132.53497,0,62309.746,
973,635.1063016113899,3.4069302,,,,,,,,,,,0,0,0,0,53223.164,0,0,0,0,0,0,
974,235.06067724090923,3.411612,,,,,,,,,,,0,1081.3608,0,0,0,0,564.36487,284.52194,134.71898,43699.277,0,
975,357.13256047997345,3.4110632,,,,,,,,,,,0,1157.7339,0,0,0,0,0,8785.819,3815.9524,22679.0,0,
976,582.1850654377122,3.4118078,,,,33,,,,,,,0,0,0,14061.458,0,5957.011,1531.5996,19137.6,0,61629.32,71344.48,
977,519.189890492178,3.4125772,,,,33,,,,,,,0,90539.47,132052.97,498968.75,404482.84,194390.58,113395.53,826900.6,413072.8,1518425.2,657245.0,
978,392.18277702159213,3.4132392,,,,,,,,,,,0,0,0,0,0,0,0,25170.254,0,0,0,
979,479.11996999036825,3.4138076,,,,,,,,,,,0,0,0,0,0,0,32059.97,0,0,0,0,
980,565.196441611331,3.4140408,,,,33,,,,,,,0,79449.234,0,391790.16,222244.83,0,86366.23,461061.22,0,864978.4,0,
981,555.1663925699753,3.4169595,,,,,,,,,,,0,0,7233.314,14972.292,12098.623,0,0,22255.195,12833.932,0,35122.03,
982,655.1880490465949,3.4174364,,,,,,,,,,,0,0,0,0,34696.137,0,0,0,0,0,0,
983,577.2517744382885,3.4174953,,,,,,,,,,,0,0,16835.885,0,0,0,0,0,0,0,0,
984,577.1613738665711,3.4200978,,,,,,,,,,,0,0,0,0,0,1294896.1,0,0,0,0,0,
985,577.6591384344094,3.4200978,,,,,,,,,,,0,0,0,0,0,32186.58,0,0,0,0,0,
986,623.1680794711784,3.4200978,,,,,,,,,,,0,0,0,0,0,611886.3,0,0,0,0,0,
987,645.1441682706629,3.4187965,,,,,,,,,,,0,0,400.20764,0,0,34256.99,0,0,0,0,0,
988,866.2395779687615,3.4200978,,,,,,,,,,,0,0,0,0,0,32057.47,0,0,0,0,0,
989,559.2056662561454,3.4330084,,,,,,,,,,,0,0,0,0,0,29621.494,0,0,0,0,0,
990,973.2374703816861,3.4382303,,,,,,,,,,,0,0,0,0,0,0,163577.44,0,0,0,0,
991,307.0463008200569,3.4395642,,,,,,,,,,,0,208947.4,0,0,85885.08,0,17046.357,0,0,32246.227,1051.0549,
992,549.256812201533,3.4424756,,,,,,,,,,,0,0,31755.285,77381.18,4831.6934,80213.8,0,211777.88,0,1620609.6,0,
993,509.18619991972236,3.4432611,,,,,,,,,,,0,0,0,0,0,805.79065,0,0,30261.354,0,146.66403,
994,263.05674979060007,3.4513535,,,,,,,,,,,0,0,128.90958,0,0,0,0,728028.6,0,0,0,
995,771.2734529317988,3.449418,,,,,,,,,,,0,0,0,0,0,0,0,14010.279,0,0,0,
996,479.2511845200658,3.450411,,,,,,,,,,,0,0,0,0,918.3165,0,0,136238.84,0,122260.125,0,
997,487.09091297000134,3.4527225,,,,16,,,,,,,0,1.0189417E7,0,0,1844692.2,0,245333.94,0,0,463180.44,0,
998,472.12768466870995,3.452749,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,143020.94,
999,333.1467412857153,3.453931,,,,,,,,,,,0,0,862.2109,11185.83,0,0,0,0,10682.359,0,2402.055,
1000,485.07580472260463,3.4550853,,,,16,,,,,,,0,3786319.2,52.0814,0,395078.12,0,169128.8,0,0,191050.98,0,
1001,257.103126067469,3.4554648,,,,,,,,,,,0,0,0,0,0,0,0,0,1643.3176,36289.84,0,
1002,486.0781581540714,3.4566464,,,,16,,,,,,,0,743869.8,0,567.8875,84831.766,99.34599,0,0,0,42539.64,0,
1003,413.11028960618637,3.462073,,,,,,,,,,,18.546997,0,0,0,0,0,439273.88,0,0,0,0,
1004,397.15101621242366,3.4657183,,,,,,,,,,,0,41884.38,0,0,0,0,0,0,22910.656,23301.46,32607.434,
1005,469.0438006569055,3.465299,,,,,,,,,,,0,35932.547,0,0,0,0,0,0,185734.97,0,109343.1,
1006,473.0750004820137,3.4646506,,,,,,,,,,,0,113971.734,0,0,158735.12,0,0,0,149292.72,0,155174.72,
1007,380.0456268971725,3.4714801,,,,,,,,,,,0,0,0,0,0,0,64503.836,0,0,0,0,
1008,781.2226863570736,3.4714801,,,,,,,,,,,0,0,0,0,0,0,65412.168,0,0,0,0,
1009,417.08369306249915,3.4729187,,,,,,,,,,,35.4969,0,0,150324.42,0,0,189866.45,0,0,0,0,
1010,566.1177983350144,3.4756126,,,,,,,,,,,0,368.58392,0,0,0,0,0,0,0,0,29340.404,
1011,599.2011425248658,3.4748032,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,98786.64,
1012,603.0444136745301,3.4756126,,,,,,,,,,,0,1524.3539,0,0,0,0,0,0,0,0,46041.76,
1013,959.2560169164052,3.4817572,,,,,,,,,,,0,0,0,0,0,0,204632.17,0,0,0,0,
1014,405.16961525193904,3.4827604,,,,69,,,,,,,0,0,13491.178,0,0,0,31595.51,0,0,0,0,
1015,445.07905811031225,3.4860804,,,,,,,,,,,79.67647,0,20188.666,357.91452,0,0,0,0,0,0,277.29727,
1016,455.2053632687141,3.4840157,,,,,,,,,,,0,0,8842.89,0,0,0,8561.246,1153.1671,0,0,816.99243,
1017,509.2247998048372,3.4841027,,,,,,,,,,,0,0,710.6495,0,49772.375,0,0,3193.1035,0,29089.648,0,
1018,432.1886620146358,3.4860878,,,,,,,,,,,0,0,5473.044,1306.122,0,545.1061,12152.74,2125.3071,0,0,45602.535,
1019,577.1954216864933,3.4896452,,,,,,,,,,,0,0,0,2805.6946,0,0,13399.35,0,17734.082,0,1254.4567,
1020,599.213157800137,3.4897158,,,,,,,,,,,0,0,0,0,0,0,0,0,16897.66,1397.4673,0,
1021,595.2052356986344,3.4898455,,,,,,,,,,,0,0,0,0,0,0,0,0,0,35441.707,0,
1022,433.1143909004906,3.4872317,,,,,,,,,,,18.941055,0,0,11497.819,0,0,0,0,0,0,0,
1023,418.0859961607305,3.4928906,,,,,,,,,,,0,0,0,0,0,0,32833.81,0,0,0,0,
1024,555.076474477123,3.4981782,,,,,,,,,,,0,211356.64,0,0,0,0,0,0,0,0,0,
1025,973.172455905367,3.4981782,,,,,,,,,,,0,142237.78,0,0,0,0,0,0,0,0,0,
1026,975.1891963423017,3.4981782,,,,,,,,,,,0,239414.89,0,0,0,0,0,0,0,0,0,
1027,503.1224111579351,3.5007763,,,,,,,,,,,0,0,282023.22,0,598908.2,0,288565.53,55227.727,98154.66,322893.16,1499737.1,
1028,607.1720442787812,3.5007806,,,,,,,,,,,0,0,0,0,0,1772296.0,0,0,0,0,0,
1029,643.1464292834548,3.5007806,,,,,,,,,,,0,0,0,0,0,44361.87,0,0,0,0,0,
1030,653.1794186842394,3.5007806,,,,,,,,,,,0,0,0,0,0,1542250.5,0,0,0,0,0,
1031,670.163916950028,3.5007806,,,,,,,,,,,0,0,0,0,0,61433.113,0,0,0,0,0,
1032,725.1038817473221,3.5007806,,,,,,,,,,,0,0,0,0,0,61801.44,0,0,0,0,0,
1033,415.19904721195064,3.501197,,,,69,,,,,,,0,15221.765,485715.44,157016.92,0,46157.254,765568.2,317287.47,685413.25,0,755118.44,
1034,289.0933334397099,3.5042028,,,,,,,,,,,0,0,0,0,0,0,43855.664,0,0,0,0,
1035,395.19354753736366,3.5061486,,,,,,,,,,,0,0,142.9386,0,0,0,0,107090.7,122223.38,0,0,
1036,612.2334965348576,3.5089383,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,24621.89,
1037,693.1820635960049,3.512066,,,,,,,,,,,0,0,0,0,0,77184.19,0,0,0,0,0,
1038,445.18596791567865,3.512892,,,,,,,,,,,0,0,0,0,0,0,0,0,33319.27,0,0,
1039,523.2006632815954,3.512892,,,,,,,,,,,0,0,0,0,0,0,0,0,18430.424,0,0,
1040,333.15662372294685,3.5130258,,,,,,,,,,,0,0,0,0,0,0,0,0,543.6284,21921.469,0,
1041,867.3393346146005,3.5130258,,,,,,,,,,,0,0,0,0,0,0,0,0,1147.794,77944.89,0,
1042,627.1386256615793,3.515826,,,,,,,,,,,0,40924.066,0,0,0,0,308.9995,0,0,0,86310.26,
1043,429.17869399384523,3.5215662,,,,,,,,,,,0,0,51304.695,75541.64,0,0,86209.61,165.88641,300018.44,2930475.0,0,
1044,251.05595537959115,3.5231268,,,,,,,,,,,0,0,0,20042.635,0,542.7551,0,0,65612.62,0,0,
1045,263.095828804956,3.5260384,,,,,,,,,,,0,0,0,0,0,0,0,0,436.33426,79953.57,0,
1046,377.18355698592364,3.532162,,,,,,,,,,,0,2407.9404,0,0,0,0,0,54176.047,0,0,3132.9612,
1047,493.2077845159342,3.5318532,,,,,,,,,,,0,24411.834,0,0,0,0,0,0,0,0,0,
1048,539.2158693306017,3.5318532,,,,,,,,,,,0,256397.78,0,0,0,0,0,0,0,0,0,
1049,275.0566262344917,3.5327976,,,,37,,,,,,,0,215.46298,0,587.43317,83.14484,170186.14,0,224562.28,0,0,0,
1050,372.1392692650822,3.5341816,,,,,,,,,,,0,0,0,155.49655,0,1871.4536,0,0,0,0,74221.0,
1051,437.1072354209106,3.5330849,,,,,,,,,,,0,0,0,0,166.29721,588.08594,0,0,0,0,23487.602,
1052,739.2467778437774,3.5331862,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,16030.201,
1053,811.2159851261948,3.5341547,,,,37,,,,,,,0,0,3740.0625,14262.201,2438.2798,20019.176,0,20334.53,0,0,1663.4175,
1054,131.0698564958627,3.5338523,,,,44,,,,,,,0,0,0,0,0,0,149087.36,23432.803,40038.754,233097.3,0,
1055,371.1363199570669,3.536211,,,,,,,,,,,0,0,91.30061,1070.3987,0,15550.86,0,0,165598.16,87863.26,332082.7,
1056,715.261706360541,3.5375571,,,,,,,,,,,0,0,0,0,0,0,0,0,29175.764,4152.769,0,
1057,625.1228744333946,3.5440388,,,,,,,,,,,0,45785.56,265.87247,0,668.9735,0,77.6496,0,0,0,12980.848,
1058,625.3105818868187,3.5456843,,,,,,,,,,,0,0,0,0,18796.07,0,0,0,31292.81,0,0,
1059,431.13588553563557,3.5516944,,,,,,,,,,,0,125141.555,0,0,0,0,0,0,29355.203,0,0,
1060,461.1480016854247,3.5546403,,,,,,,,,,,0,130804.27,0,0,0,0,0,127.53976,0,0,0,
1061,497.086082041538,3.557526,,,,,,,,,,,0,0,0,0,0,46975.16,0,0,0,0,0,
1062,524.1049287586962,3.557526,,,,,,,,,,,0,0,0,0,0,61172.11,0,0,0,0,0,
1063,547.1226266323588,3.5564542,,,,,,,,,,,0,0,0,0,0,100671.56,0,179.69742,0,0,0,
1064,347.1722324155051,3.5588446,,,,,,,,,,,0,105800.11,0,43266.71,22601.783,445.0986,0,119540.86,0,0,42563.03,
1065,287.15084788616565,3.5589874,,,,,,,,,,,0,0,294.99213,552.8386,0,0,0,0,378.36288,129259.65,0,
1066,173.08057141975794,3.5631113,,,,44,,,,,,,210.07693,2424.9805,1572.7999,0,0,0,122291.52,0,37090.84,191569.61,0,
1067,623.2933196775913,3.5659134,,,,,,,,,,,0,751.2086,0,0,315.18402,0,67.460175,10615.824,0,0,0,
1068,793.2941716700979,3.574059,,,,,,,,,,,0,3362.1865,0,2793.274,0,0,3314.597,0,38724.508,0,0,
1069,519.2079980063352,3.5790317,,,,,,,,,,,0,0,0,0,0,0,0,8928.527,0,0,0,
1070,597.2410172421925,3.5803325,,,,,,,,,,,0,0,0,3785.3987,0,10764.628,0,764.7729,0,0,0,
1071,507.1150181956724,3.5839458,,,,,,,,,,,0,33170.742,0,0,0,61621.95,0,0,0,0,0,
1072,229.14427250429733,3.5844462,,,,,,,,,,,0,1771.0946,0,4096.9023,27507.398,0,0,0,9713.777,26883.523,38266.844,
1073,487.12769029182806,3.5844243,,,,,,,,,,,0,0,0,79.479744,108887.64,0,386628.12,0,74.880684,1933.3018,177461.38,
1074,249.04021768727375,3.588044,,,,,,,,,,,0,8065.925,0,0,60714.61,0,1969.6283,0,0,0,0,
1075,418.216661244671,3.5911844,,,,,,,,,,,0,0,0,0,920.433,5265.527,0,0,0,0,65199.17,
1076,434.20450450526357,3.5921607,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,24225.498,
1077,417.17888976137976,3.5928426,,,,,,,,,,,0,0,0,11892.145,0,2408.685,0,0,0,0,0,
1078,431.1006888425968,3.5987034,,,,,,,,,,,0,0,0,312035.2,0,0,1.7871002E7,0,37994.055,0,0,
1079,243.12375469478198,3.6007721,,,,,,,,,,,25.136486,0,0,17598.104,0,0,40096.363,344586.7,53753.742,81525.62,0,
1080,363.1679023004522,3.6011147,,,,,,,,,,,0,0,0,0,0,0,84768.68,0,0,0,0,
1081,407.1566759476821,3.6011147,,,,,,,,,,,0,0,0,0,0,0,27088.623,0,0,0,0,
1082,277.07273934108497,3.6052256,,,,,,,,,,,0,0,0,0,0,0,0,141129.64,0,0,0,
1083,385.1517454415317,3.6165872,,,,,,,,,,,0,0,1243.1163,1803.008,816.0083,12785.82,40014.15,0,2044.8922,439908.12,7537.718,
1084,187.0966779909424,3.6168847,,,,63,,,,,,,68389.68,71191.086,64838.785,59682.87,74708.0,80231.13,0,121933.19,61855.5,189655.83,93735.74,
1085,495.1631451410315,3.6172016,,,,,,,,,,,0,0,4331.788,1734.6028,1275.909,4508.396,0,8125.819,5730.016,7929.294,0,
1086,273.0382560346053,3.6176136,,,,,,,,,,,0,0,0,0,0,60.771225,0,0,51208.707,8822.016,559.8501,
1087,289.1127979915184,3.6185904,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1928960.2,0,
1088,661.3271853527888,3.6185904,,,,,,,,,,,0,0,0,0,0,0,0,0,0,24651.191,0,
1089,579.2087730382908,3.6197622,,,,,,,,,,,0,31427.947,0,19603.736,0,0,0,0,0,0,43408.504,
1090,349.1515617858841,3.6199722,,,,63,,,,,,,0,0,0,0,17595.203,216.65472,2109.0122,0,1836.6602,195689.64,84190.18,
1091,147.04375233328497,3.6217854,,,,21,,,,,,,0,39309.24,0,24520.59,0,0,316619.88,0,912052.4,181621.47,0,
1092,350.9824996333605,3.6193173,,,,,,,,,,,0,2847.277,181.86467,195.38425,0,0,20141.959,0,92275.91,19090.047,0,
1093,207.06527112222798,3.621709,,,,21,,,,,,,33.841003,50212.113,25621.748,0,0,0,536674.3,0,1606863.0,320976.44,0,
1094,165.05431828538775,3.6226344,,,,21,,,,,,,50.254147,37686.258,19010.54,27005.11,0,0,391087.06,0,1112339.8,415472.1,0,
1095,503.17936815584966,3.625488,,,,,,,,,,,0,0,0,225415.95,0,0,19185.137,0,0,0,0,
1096,549.2358553314408,3.626587,,,,,,,,,,,0,0,0,0,17335.912,0,0,0,0,0,0,
1097,457.17460808981383,3.6281843,,,,,,,,,,,0,0,0,10381.544,0,0,0,0,0,0,0,
1098,541.173896253113,3.6282403,,,,,,,,,,,0,0,0,0,0,0,0,0,0,18318.398,0,
1099,349.18814842616814,3.6287627,,,,,,,,,,,0,0,0,0,0,0,0,17949.34,0,0,0,
1100,417.2146954395443,3.6360965,,,,,,,,,,,28.41129,2720.5,1278489.1,0,151817.28,0,615621.5,266759.2,426570.97,1147136.2,398277.38,
1101,491.19299218339853,3.6445086,,,,,,,,,,,0,32443.568,0,0,0,0,0,0,0,0,0,
1102,471.1246409225723,3.6451979,,,,,,,,,,,0,0,0,0,0,0,843249.7,0,0,0,0,
1103,517.1927909239458,3.6525054,,,,,,,,,,,0,0,165.27625,7732.5,0,936.7091,1077.6096,699.7936,689.14246,128.97952,1461.9792,
1104,549.0338953461934,3.655377,,,,,,,,,,,0,0,0,0,0,0,331094.44,0,0,0,0,
1105,455.2154996709637,3.6621666,,,,,,,,,,,0,1466833.0,8807.209,102.456055,0,0,974998.1,0,1132313.0,0,0,
1106,551.2517204881626,3.6630497,,,,,,,,,,,0,0,0,0,24813.201,0,0,0,0,0,609.3444,
1107,641.2115005931846,3.6625848,,,,,,,,,,,0,0,0,0,17688.512,0,0,0,0,0,0,
1108,547.2221917179323,3.6630151,,,,,,,,,,,0,0,0,0,13454.873,0,0,0,0,7470.049,81228.26,
1109,434.10487657927627,3.6647515,,,,,,,,,,,0,0,0,335.07086,0,0,68735.41,0,0,0,0,
1110,467.0760996284236,3.6647515,,,,,,,,,,,0,0,0,2530.0,0,0,328390.5,0,0,0,0,
1111,477.1063624900837,3.6638825,,,,,,,,,,,0,0,0,11662.301,0,0,1936615.6,0,80.95142,0,0,
1112,515.1251189612018,3.6654103,,,,,,,,,,,15.969505,0,0,407.55655,0,311.8591,10527.117,0,0,0,376.06897,
1113,505.1924808764676,3.6649203,,,,,,,,,,,0,0,487.1821,687.85156,0,5977.159,1866.8191,3068.0486,0,0,0,
1114,138.01827644216138,3.6771312,,,,,,,,,,,940.7364,0,1595.0076,0,0,0,0,66173.27,2209.8174,0,2237.4785,
1115,354.19363971961917,3.674878,,,,,,,,,,,0,0,0,0,795.77686,0,0,12583.306,292.7713,522.86694,140.48862,
1116,507.21085391795464,3.6750002,,,,,,,,,,,0,0,0,0,0,0,0,96784.42,0,0,0,
1117,583.262492999404,3.675121,,,,,,,,,,,0,0,0,49452.594,0,0,0,24337.129,862.4385,649.0213,0,
1118,259.1186451775266,3.6746254,,,,,,,,,,,14.649303,0,319.00366,8645.66,209.01952,0,24794.605,0,5954.134,26786.066,677.94666,
1119,494.0950911780145,3.6756952,,,,,,,,,,,0,0,0,0,0,0,371175.78,0,0,0,0,
1120,499.08620001946866,3.6756952,,,,,,,,,,,0,0,0,0,0,0,316150.16,0,0,0,0,
1121,517.1097470786032,3.6756952,,,,,,,,,,,0,0,0,0,0,0,179958.48,0,0,0,0,
1122,561.1301052090233,3.6756952,,,,,,,,,,,0,0,0,0,0,0,94937.98,0,0,0,0,
1123,619.1691696451497,3.6756952,,,,,,,,,,,0,0,0,0,0,0,104491.96,0,0,0,0,
1124,537.2554353260332,3.6756535,,,,,,,,,,,0,0,0,17652.713,0,0,0,6998.2544,0,0,0,
1125,279.0511181883872,3.6773436,,,,,,,,,,,0,534984.25,0,0,0,1203.8309,656.5969,0,0,0,0,
1126,461.1115844810637,3.6865048,,,,,,,,,,,0,0,0,0,0,0,90010.63,0,0,0,135147.44,
1127,943.2550467730372,3.688635,,,,,,,,,,,0,0,0,0,0,0,20504.783,0,0,0,0,
1128,231.1598200177318,3.6894996,,,,,,,,,,,18.239634,1680.5823,4280.575,61831.496,3670.3271,940.3833,10898.027,47049.86,27313.666,2814.1865,3598.2349,
1129,211.0248784797754,3.6893628,,,,,,,,,,,17.266338,0,100996.8,3157.978,486.8678,0,0,9858.791,0,0,0,
1130,549.1974793999361,3.6900175,,,,,,,,,,,0,134580.03,0,0,0,0,0,0,0,0,27919.145,
1131,415.0687756867403,3.6955056,,,,,,,,,,,0,1486781.5,0,0,111424.62,0,0,0,0,0,0,
1132,135.0439036247972,3.699238,,,,,,,,,,,1139.3722,173090.66,74702.45,262147.75,1747176.0,0,194564.75,128251.0,0,0,0,
1133,413.05300527524867,3.7008166,,,,,,,,,,,0,938710.94,0,0,21136.566,0,0,0,0,522.87836,2204.5923,
1134,414.05584600017556,3.701115,,,,,,,,,,,0,161995.05,0,0,3999.0957,0,0,0,0,0,201.63727,
1135,829.1267731295809,3.7017145,,,,,,,,,,,0,22971.629,0,0,0,0,0,0,0,0,0,
1136,519.0778707911717,3.710439,,,,,,,,,,,0,0,0,0,0,0,54619.16,0,0,0,0,
1137,614.3436878190088,3.7236414,,,,,,,,,,,0,54454.504,0,0,0,0,0,0,0,0,0,
1138,685.2534873118539,3.7236414,,,,,,,,,,,0,49541.426,0,0,0,0,0,0,0,0,0,
