row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001139_01_01.mzML Peak area,1685365277_ALC_dbgi_001145_01_01.mzML Peak area,1685365277_ALC_dbgi_001143_01_01.mzML Peak area,1685365277_ALC_dbgi_001141_01_01.mzML Peak area,1685365277_ALC_dbgi_001151_01_01.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001148_01_02.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001157_01_01.mzML Peak area,1685365277_ALC_dbgi_001149_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001158_01_01.mzML Peak area,1685365277_ALC_dbgi_001147_01_01.mzML Peak area,1685365277_ALC_dbgi_001178_01_01.mzML Peak area,1685365277_ALC_dbgi_001159_01_01.mzML Peak area,1685365277_ALC_dbgi_001177_01_02.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001163_01_01.mzML Peak area,1685365277_ALC_dbgi_001176_01_01.mzML Peak area,1685365277_ALC_dbgi_001169_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001184_01_01.mzML Peak area,1685365277_ALC_dbgi_001166_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,1685365277_ALC_dbgi_001187_01_01.mzML Peak area,1685365277_ALC_dbgi_001174_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001183_01_01.mzML Peak area,Unnamed: 52
155,218.9478810696052,0.513224,,,,539.0,,,,,,,99611.95,31648.295,23274.162,31552.826,37172.504,49522.055,31967.602000000003,26856.496,11414.208,14943.656,24709.027000000002,36844.652,0.0,19599.654,30952.31,27210.058999999997,21882.004,31013.13,20538.492,0.0,21021.053,0.0,5745.7817,70733.984,40107.637,20553.525,37679.89,0.0,12969.329,14144.121000000001,11362.636,29565.35,20841.146,67013.695,0.0,29592.514,29244.33,27891.615,67346.125,
157,232.92840554243983,0.5133125,,,,539.0,3.0,[M+K]+,,2.0,74;157,193.96493,301162.1,245091.03,84843.59,87652.05,149696.97,65112.49,40207.34,27812.785,24145.145,31296.621,76569.055,97386.6,0.0,41131.94,39061.215,60156.67,34041.605,42563.453,76536.914,0.0,37264.09,0.0,0.0,86243.3,125583.27,10577.488000000001,44794.17,0.0,18073.926,16209.99,7687.728,97190.586,63357.97,107073.0,21030.873,42609.95,31994.959,118554.52,97430.85,
159,344.87552090460764,0.5135590999999999,,,,539.0,,,,,,,160951.06,140384.66,39525.21,37673.96,70621.28,21925.147999999997,13411.528,7189.1055,0.0,0.0,32189.135,43569.765999999996,0.0,12701.412,11061.473999999998,21746.336,0.0,13522.021,32964.277,0.0,10646.615,0.0,0.0,30925.27,63059.16,0.0,13682.251,0.0,4156.2188,0.0,0.0,45599.492,26861.71,42950.582,6465.946999999999,13642.162,8754.396999999999,60824.085999999996,37960.914,
160,588.8133940099558,0.5135398,,,,539.0,,,,,,,28732.97,19215.588,0.0,0.0,12397.082,0.0,0.0,0.0,0.0,0.0,5731.4014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10945.222,0.0,0.0,0.0,0.0,0.0,0.0,6799.474,4832.8279999999995,0.0,0.0,0.0,0.0,9962.02,6029.2080000000005,
161,214.91767208154386,0.5135798,,,,539.0,,,,,,,863296.94,664100.2,204718.62,218079.25,375848.94,182371.19,113954.97,73113.73,57206.77,77838.32,190694.08,263967.7,8328.155,107503.086,104538.086,163769.97,88584.0,114017.51,197449.52,0.0,93153.35,0.0,7294.6597,239713.05,344116.38,28443.123,121098.484,10626.794,49119.32,44237.03,22378.577999999998,262826.03,166197.17,302326.5,58664.0,122502.34,88417.4,306084.38,280975.6,
162,255.9442948888775,0.513651,,,,539.0,,,,,,,444805.16,344084.88,115803.92,117678.09,208059.92,92591.91,56438.418,37591.883,28027.86,36199.89,99854.9,128377.29,0.0,49500.074,50631.168,76070.35,40914.99,53174.47,99175.55,0.0,45676.41,0.0,0.0,116483.61,170570.27,0.0,51032.64,0.0,21920.166,0.0,0.0,125333.94,83920.12,143616.83,25843.297000000002,47472.984000000004,38979.945,151210.52,120751.8,
165,251.1602445631386,0.5152178,,,,,,,,,,,0.0,69725.47,25646.593999999997,0.0,0.0,172975.75,0.0,8498.779,23431.207000000002,0.0,10182.493,22729.1,0.0,0.0,6349.5109999999995,12294.653,0.0,157513.28,8277.46,0.0,37143.508,0.0,6937.3154,0.0,0.0,0.0,4260.5664,0.0,0.0,0.0,0.0,0.0,0.0,26776.17,0.0,0.0,0.0,0.0,0.0,
174,273.95498917470854,0.5156791000000001,,,,539.0,,,,,,,43628.395,39294.4,16268.29,14401.3125,24779.727000000003,0.0,0.0,0.0,0.0,5208.451,0.0,15315.466,0.0,0.0,0.0,0.0,4962.2104,6691.579000000001,15093.764,0.0,0.0,0.0,0.0,10777.034,20210.023,0.0,0.0,0.0,0.0,0.0,0.0,15671.435,10390.866,15750.001,0.0,0.0,0.0,19641.295,13306.073999999999,
175,572.8356844807541,0.51570976,,,,539.0,,,,,,,38617.562000000005,0.0,9696.555,12914.493999999999,15856.606000000002,11883.335,0.0,0.0,0.0,4003.573,0.0,0.0,0.0,6769.548000000001,0.0,0.0,0.0,0.0,7940.104,0.0,0.0,0.0,0.0,15729.704,15495.976999999999,0.0,8956.8545,0.0,0.0,0.0,0.0,10124.315999999999,0.0,20100.49,0.0,6578.759,0.0,0.0,16742.627,
195,130.0863066508559,0.5181690999999999,,,,569.0,5.0,[M+H]+,,1.0,206,129.07903000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20195.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34222.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6230.1245,0.0,
206,147.11285890028958,0.52148974,,,,569.0,5.0,[M+NH4]+,,2.0,206;195,129.07903000000002,0.0,0.0,0.0,0.0,5763.3335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8349.256,0.0,0.0,0.0,74368.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12769.899,13332.773000000001,0.0,
219,282.9016244431124,0.52901804,,,,,,,,,,,21942.42,16201.368,17225.314,30117.79,31123.877,0.0,0.0,16028.505,11679.368999999999,13301.282,19565.29,0.0,0.0,20595.455,0.0,17540.166,0.0,0.0,14451.646999999999,0.0,14288.527,0.0,0.0,20337.629,13651.01,12889.639,0.0,6130.3535,14349.598999999998,12835.383999999998,10621.558,22125.56,16976.2,9947.671,12916.958,14391.425,12001.5,20027.162,29288.066000000003,
221,139.96331545418195,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579721.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
225,142.9617517939414,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232598.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
231,159.96917393011734,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935964.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
234,180.98973462879601,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192402.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
244,246.86186255308968,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322114.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
249,259.8937669110869,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108880.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
251,264.87262929141986,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224633.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
253,276.896514208872,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185026.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255,285.8932559231718,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356494.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
256,286.89254936472787,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50596.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
258,287.8885488757881,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860490.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
260,288.89064941009065,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258897.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
267,304.8912146783534,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202966.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
268,305.8992227795239,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266988.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
270,318.7916872235056,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203754.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
272,326.91975424958997,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64492.155999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
274,328.91502737332195,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568732.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
276,336.80228830498015,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171815.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
278,359.81826871357384,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118673.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
280,363.78901323692565,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111458.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
281,364.79733626607407,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161280.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
283,404.8159823540667,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80325.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
285,436.72730496796163,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49675.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
286,462.7269366287477,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44952.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
288,464.7221939411942,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175172.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
290,481.7248757976742,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64929.164000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
291,505.74895810241236,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53067.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
293,582.6570353640562,0.5299523,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89479.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
302,298.87913869543223,0.531949,,,,,,,,,,,25062.234,35223.32,0.0,22384.945,38791.234,0.0,0.0,0.0,0.0,6530.093000000001,16573.332,0.0,0.0,0.0,0.0,10970.118999999999,0.0,0.0,15127.746000000001,0.0,0.0,0.0,0.0,0.0,10964.78,0.0,0.0,0.0,5986.0513,0.0,0.0,0.0,12169.962,0.0,0.0,0.0,0.0,26275.531000000003,0.0,
339,266.1597521402169,0.53942287,,,,,,,,,,,0.0,34809.94,48952.08,0.0,0.0,16161.076000000001,27131.16,28424.362999999998,0.0,0.0,0.0,144267.8,82590.84,0.0,12326.454,0.0,12976.506000000001,0.0,0.0,0.0,66558.54,15491.527,0.0,9111.571,23928.59,8846.341999999999,153624.36,101756.56,11828.125,0.0,21997.558999999997,0.0,0.0,45467.746,0.0,0.0,33744.63,0.0,0.0,
347,200.0004003862219,0.5408708999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71717.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
360,550.7633205878471,0.54239213,,,,191.0,,,,,,,0.0,0.0,9992.399,30493.15,42731.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14802.893999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8297.696,0.0,0.0,15625.835,15069.993,0.0,0.0,0.0,0.0,30202.965,0.0,
361,131.54240428855556,0.54252124,,,,418.0,,,,,,,0.0,18917.354,24678.697,12376.469,25039.602000000003,115756.29,67671.7,69906.94,21066.709,29576.576,0.0,0.0,0.0,0.0,0.0,38315.34,14743.395,88522.59,34502.93,0.0,47288.703,41200.906,43574.77,117846.7,0.0,86335.16,20720.17,14135.545,24683.343999999997,49625.187999999995,17755.348,18978.979,0.0,110650.016,38724.867,0.0,67494.516,0.0,67777.0,
374,332.99781051011564,0.5446647,,,,418.0,,,,,,,19166.076,18919.328,17584.041,9082.085,0.0,74429.734,0.0,27546.49,0.0,16059.277,0.0,0.0,0.0,0.0,24830.475,25267.39,0.0,37351.33,0.0,0.0,23640.172000000002,0.0,0.0,71543.984,14696.68,14736.466999999999,0.0,0.0,0.0,9419.952,0.0,10205.1,0.0,89758.305,10270.403,0.0,36137.24,0.0,29754.72,
381,252.88254510779058,0.54589844,,,,191.0,,,,,,,18876.621,53107.55,32762.682,81959.23,102188.75,0.0,19445.283,20304.31,22387.367000000002,20808.145,48886.363,19795.855,11290.662,51475.137,17042.334,38760.527,0.0,0.0,29676.984,0.0,21238.541,0.0,10805.443000000001,21854.957000000002,13646.938999999998,13943.796999999999,0.0,10832.821000000002,0.0,21958.667999999998,0.0,56820.54,0.0,0.0,21027.132999999998,22778.64,11625.896,74425.68,35674.12,
383,317.020521267626,0.54664874,,,,418.0,,,,,,,0.0,0.0,0.0,0.0,0.0,35775.83,13282.765,21795.826,0.0,0.0,0.0,0.0,0.0,0.0,14074.563,0.0,0.0,19794.293,0.0,0.0,0.0,0.0,0.0,36328.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52738.22,0.0,5881.874,24665.897999999997,0.0,0.0,
384,319.03608430946787,0.54666114,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13573.3955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48234.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
385,335.0136140750338,0.54666114,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26201.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36845.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
390,265.0232678983165,0.54796654,,,,418.0,,,,,,,0.0,364406.7,284219.44,129535.39,0.0,0.0,192488.98,0.0,85370.87,144497.03,165735.64,72414.7,39487.223,57340.97,167167.56,195625.2,49609.098,242018.3,271356.9,0.0,195098.56,0.0,0.0,304933.25,0.0,0.0,41684.977,39195.54,58537.594000000005,0.0,0.0,159698.8,174877.27,456618.16,0.0,0.0,0.0,157364.98,0.0,
396,249.04615050175948,0.5491366,,,,418.0,,,,,,,58915.242,62332.758,131930.31,70901.414,40832.508,517831.7,255395.9,308086.53,60130.035,122063.61,104429.61,52485.085999999996,153334.75,43826.992,236859.52,158863.28,80955.52,307114.0,114154.53,0.0,212572.8,188324.73,124250.18,345694.2,83336.89,281380.5,87087.59,83224.734,63457.335999999996,156141.08,82318.18,62508.96,0.0,491006.66,144121.11,160657.9,352455.78,46242.477,137206.22,
399,236.9049514756429,0.5496205,,,,,,,,,,,0.0,18228.984,30945.662,91943.11,62869.7,12186.348,48595.5,68632.586,40886.38,38828.26,50935.3,28533.781000000003,75762.125,76005.55,40215.45,53640.87,31047.042999999998,17578.658,28726.102000000003,0.0,43838.015999999996,73784.59,75353.91,48964.043,16747.69,79355.11,20763.818,45919.676,82282.875,68933.79,116302.6,42171.176,47554.133,12001.3955,49914.297,50001.434,39334.676,52880.1,57084.777,
400,404.8278441831184,0.549724,,,,195.0,,,,,,,0.0,0.0,0.0,43438.082,26297.908,0.0,0.0,17244.547,12380.723,11284.784,15427.071000000002,0.0,0.0,31749.292999999998,0.0,16715.014,10919.163999999999,0.0,0.0,0.0,10687.021999999999,22543.058999999997,28296.342,0.0,0.0,19140.137,0.0,17708.816000000003,37080.24,24220.397999999997,63736.496,13666.931,21812.347999999998,0.0,0.0,0.0,0.0,20171.121,0.0,
402,267.0385448847547,0.5501056,,,,312.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226824.06,0.0,0.0,0.0,0.0,131999.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327686.06,0.0,215799.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
408,201.05141263136363,0.5502461999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164468.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
414,139.53109545454842,0.5510126000000001,,,,418.0,,,,,,,41765.773,166742.05,109796.34,49254.63,67002.75,154627.73,69944.88,65879.38,33874.47,61017.37,68185.516,29939.998,13219.733999999999,0.0,62043.43,81703.5,25468.045,109337.27,126674.25,0.0,75462.266,13735.659,0.0,132675.25,48790.265999999996,38395.11,17875.633,11857.517,20329.371,39470.27,10798.425,66831.82,0.0,193238.58,36053.24,0.0,75801.87,62067.22,78040.97,
418,122.53720573203465,0.55114806,,,,418.0,6.0,[M+NH4]+,,2.0,398;418,104.50388000000001,0.0,0.0,17158.95,0.0,0.0,79979.64,39491.984,47788.11,0.0,19581.281000000003,12479.011999999999,6550.299,16333.958,0.0,33850.58,0.0,15194.35,48066.246,0.0,0.0,33863.426,22692.375,0.0,85883.57,10790.353000000001,41694.55,12306.711000000001,0.0,7372.6963,0.0,0.0,0.0,0.0,105611.98,0.0,0.0,53060.51,0.0,0.0,
423,320.8663569456487,0.5513754,,,,268.0,,,,,,,0.0,17851.54,32514.914,165812.03,99968.08,0.0,46868.926,73227.55,53576.465,47988.613,66327.734,27639.057,118022.57,130302.695,32804.066,71100.586,39546.695,0.0,32166.658,0.0,48684.437999999995,0.0,112328.875,33046.848,15131.806999999999,87560.125,17503.928,67305.51,124985.37,93942.484,0.0,57989.793,72198.36,0.0,62426.668,52150.074,32729.555,85620.734,53907.77,
428,336.8437293435581,0.5520154,,,,191.0,,,,,,,0.0,65938.92,55268.97,172121.81,167386.36,0.0,33019.11,38904.93,43197.816,39678.08,84940.555,38657.05,26365.885,106256.18,22204.324,73608.65,0.0,0.0,52648.49,0.0,36462.08,13815.208999999999,20908.174,22086.522999999997,23420.734,21432.607000000004,0.0,23026.767999999996,72211.87,45422.61,58035.687999999995,88195.97,88741.125,0.0,39612.117,37261.645,21158.042999999998,149323.98,43325.734000000004,
433,488.78930764719576,0.5523388000000001,,,,195.0,,,,,,,0.0,0.0,0.0,33911.72,19948.67,0.0,0.0,11024.993999999999,0.0,0.0,0.0,0.0,22574.79,24804.895,0.0,10948.698999999999,0.0,0.0,0.0,0.0,6846.882,15949.845,0.0,0.0,0.0,0.0,0.0,13565.646999999999,30761.082000000002,17223.125,56559.168,8267.945,17848.275,0.0,8394.8955,0.0,0.0,13092.514,0.0,
443,504.7665607193591,0.55398047,,,,191.0,,,,,,,0.0,0.0,9734.13,32105.611,32516.332000000002,0.0,0.0,0.0,0.0,0.0,15474.421,0.0,0.0,21256.396,0.0,12023.568000000001,0.0,0.0,8072.3945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5548.2183,18135.85,9537.519,17549.129,12955.479,16795.477,0.0,0.0,0.0,0.0,27019.744,0.0,
448,420.80516329445504,0.5541875,,,,191.0,,,,,,,0.0,14536.219,0.0,55873.863,54213.508,0.0,0.0,12381.758,12309.615,0.0,26092.305,0.0,0.0,33915.94,0.0,22334.297000000002,9743.79,0.0,13965.711000000001,0.0,9549.639000000001,0.0,0.0,0.0,0.0,0.0,0.0,8401.958,25687.283,13478.367,23394.63,23524.588,30069.537,0.0,9256.196,0.0,0.0,44995.414000000004,0.0,
