row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001145_01_01.mzML Peak area,1685365277_ALC_dbgi_001141_01_01.mzML Peak area,1685365277_ALC_dbgi_001139_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001143_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001149_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001151_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001148_01_02.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001147_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001159_01_01.mzML Peak area,1685365277_ALC_dbgi_001163_01_01.mzML Peak area,1685365277_ALC_dbgi_001166_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001158_01_01.mzML Peak area,1685365277_ALC_dbgi_001157_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001178_01_01.mzML Peak area,1685365277_ALC_dbgi_001174_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001176_01_01.mzML Peak area,1685365277_ALC_dbgi_001177_01_02.mzML Peak area,1685365277_ALC_dbgi_001169_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,1685365277_ALC_dbgi_001184_01_01.mzML Peak area,1685365277_ALC_dbgi_001187_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001183_01_01.mzML Peak area,Unnamed: 52
62,290.0758011671207,0.5738995,,,,141.0,,,,,,,203221.31,0.0,227217.22,124767.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459331.8,0.0,0.0,0.0,0.0,0.0,0.0,278027.53,140975.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
63,387.13395071427686,0.57424814,,,,56.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106755.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167579.1,0.0,0.0,109480.98,0.0,0.0,0.0,225757.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
64,213.07481854852463,0.57486826,,,,,,,,,,,0.0,74911.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113972.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214155.84,0.0,0.0,0.0,0.0,0.0,
65,212.85174864806157,0.5760812,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110329.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
66,208.97268424521408,0.5788209,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,117835.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220128.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
67,214.05619703229573,0.5798816,,,,,,,,,,,0.0,107353.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
68,230.0336462895216,0.5798816,,,,,,,,,,,0.0,207328.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
69,220.0299098163432,0.5816203000000001,,,,56.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154421.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330816.4,0.0,0.0,219455.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
70,549.0017788063964,0.58165616,,,,,,,,,,,0.0,0.0,0.0,0.0,51181.187999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43433.293,0.0,0.0,0.0,44639.496,0.0,0.0,0.0,
71,174.89611436821917,0.5825661,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63854.152,0.0,0.0,120248.42,0.0,0.0,0.0,0.0,0.0,94837.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
72,296.06589417485475,0.5827885,,,,,,,,,,,0.0,0.0,0.0,0.0,100690.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
73,201.0519318134901,0.58329463,,,,56.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162459.58,0.0,0.0,0.0,0.0,0.0,0.0,169647.81,0.0,0.0,154117.67,0.0,0.0,250856.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
74,221.0420658424551,0.58490276,,,,56.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9664705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15717636.0,0.0,0.0,10455284.0,0.0,0.0,0.0,8432577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
75,363.1144951985076,0.5864003000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195738.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
76,223.876056803277,0.58643305,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,38320.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
77,352.9436751917002,0.58690196,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38781.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
78,465.04102128259217,0.5871589,,,,,,,,,,,126973.26,0.0,0.0,0.0,0.0,120167.7,0.0,0.0,0.0,0.0,0.0,83155.945,0.0,0.0,182646.94,0.0,260370.92,0.0,0.0,239773.75,0.0,0.0,174679.33,0.0,0.0,0.0,0.0,0.0,0.0,143078.52,0.0,190942.62,144509.33,230816.45,120850.4,216684.39,103176.79,0.0,96889.91,
79,221.1862237877975,0.58821476,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77880.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
80,194.0710210006892,0.5900694000000001,,,,56.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263579.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482928.72,0.0,0.0,235145.25,0.0,0.0,0.0,372456.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
81,268.9823332233325,0.59041685,,,,,,,,,,,0.0,0.0,0.0,0.0,272606.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96851.15,138286.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108726.53,0.0,451898.0,0.0,0.0,0.0,0.0,0.0,0.0,58993.547,
82,282.0867480585425,0.5904363,,,,141.0,,,,,,,72478.04,0.0,223563.55,194023.67,0.0,0.0,0.0,0.0,0.0,0.0,377999.44,0.0,0.0,0.0,0.0,100929.33,0.0,415360.16,49241.9,0.0,377335.72,0.0,0.0,0.0,0.0,182067.88,0.0,363219.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262054.97,0.0,
83,191.03882801896444,0.5910187,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166708.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
84,221.0244697860561,0.5910519000000001,,,,56.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390537.28,0.0,0.0,256551.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
85,273.0818788261156,0.59117955,,,,,,,,,,,234562.27,0.0,626600.56,343313.0,0.0,0.0,267523.8,0.0,130529.24,295665.88,0.0,0.0,276118.6,0.0,0.0,466244.1,0.0,0.0,266832.03,0.0,644077.9,314655.22,0.0,0.0,0.0,220194.8,0.0,414013.8,0.0,0.0,0.0,0.0,0.0,0.0,188725.27,0.0,169439.19,0.0,0.0,
86,371.10227051318856,0.59205073,,,,357.0,,,,,,,229787.88,0.0,267650.0,0.0,0.0,0.0,0.0,179809.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407139.1,0.0,0.0,0.0,0.0,0.0,0.0,218098.69,165510.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
87,292.09139461254125,0.5921427,,,,56.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113325.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169670.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
88,219.02658991506482,0.59229875,,,,,,,,,,,7724487.0,440543.6,3434798.5,6435437.5,1664925.8,7591323.0,3523350.0,3559308.0,3171861.8,1738167.0,10155008.0,3124867.0,7128068.5,2325115.2,4301606.5,4135171.8,4262739.0,3568003.0,4166824.0,1652827.0,4672128.0,2330427.8,3800117.0,4830949.0,0.0,7910823.0,3327583.8,6566133.5,4710709.5,4587547.0,1200122.8,5086947.0,3337601.0,4186474.5,3108256.8,6715158.5,2835282.0,11054549.0,1726187.6,
89,203.05244134755924,0.5948121999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24678.102000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
90,293.0989963275427,0.5951485,,,,56.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304257.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427598.12,0.0,0.0,340063.34,0.0,0.0,0.0,237889.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
91,411.0989184004602,0.5964819,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203578.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111733.48,0.0,0.0,0.0,0.0,
92,139.91467587055402,0.59721637,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,123548.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
93,281.0705589143642,0.5973031999999999,,,,357.0,,,,,,,424106.6,0.0,481113.34,0.0,0.0,225190.42,0.0,545216.1,145116.67,245041.64,0.0,0.0,314709.22,0.0,255267.94,351841.97,0.0,0.0,0.0,0.0,642641.4,225568.06,0.0,0.0,0.0,0.0,0.0,287052.25,320222.44,0.0,0.0,0.0,213853.62,309742.47,0.0,0.0,150543.72,0.0,0.0,
94,176.01094001176307,0.59758765,,,,,,,,,,,1272826.5,143971.02,0.0,0.0,0.0,0.0,0.0,485176.4,650801.06,0.0,0.0,40982.258,770645.7,0.0,548804.4,0.0,0.0,339719.28,0.0,0.0,0.0,260161.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568079.06,0.0,599427.44,0.0,0.0,0.0,0.0,
95,184.03716720864375,0.59969795,,,,,,,,,,,0.0,1150746.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3703172.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790290.6,0.0,0.0,0.0,0.0,0.0,0.0,205118.67,3058210.2,0.0,0.0,0.0,0.0,0.0,
96,365.1291310610761,0.5997754,,,,321.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135822.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341813.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
97,185.0323849264964,0.60010463,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308688.44,0.0,0.0,0.0,0.0,161377.97,0.0,0.0,0.0,0.0,0.0,115506.03,0.0,0.0,0.0,0.0,0.0,0.0,133822.81,0.0,0.0,0.0,0.0,107314.05,0.0,0.0,130926.586,0.0,
98,279.04712758454247,0.60018724,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189056.9,0.0,
99,517.0120963309846,0.60042703,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141696.28,0.0,0.0,200190.94,0.0,0.0,0.0,0.0,0.0,181773.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
100,444.0662760477708,0.6012981,,,,,,,,,,,0.0,288772.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
101,353.08466400662763,0.6015461999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345968.12,0.0,0.0,153754.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154489.36,126071.484,0.0,0.0,0.0,0.0,0.0,250482.42,0.0,0.0,0.0,
102,373.1181618209632,0.6029111999999999,,,,114.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503501.97,0.0,0.0,0.0,380162.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
103,453.1379948803421,0.6029111999999999,,,,114.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125711.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334839.16,0.0,0.0,0.0,330599.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
104,285.1097755427025,0.60310835,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195422.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
105,201.01583492389872,0.6033383000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,137322.42,0.0,0.0,0.0,0.0,163240.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
106,323.0739148042173,0.6034994,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288047.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
107,455.11632779050996,0.60421133,,,,48.0,,,,,,,0.0,0.0,369543.16,1036913.5,574762.06,0.0,1562318.1,0.0,0.0,569863.3,345150.06,0.0,0.0,0.0,0.0,1044190.25,0.0,394772.16,637797.6,1418445.1,1839171.2,0.0,1269765.0,1146829.0,0.0,0.0,0.0,856439.2,0.0,638761.06,277415.38,2049778.1,0.0,0.0,0.0,422137.66,291199.88,725478.2,574255.75,
108,161.12852328892106,0.6049817,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235546.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
109,274.08966566868196,0.60521895,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345099.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
110,445.14773831308236,0.60521895,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350107.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
111,455.01191137248566,0.60646844,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,129100.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123850.09,0.0,0.0,0.0,0.0,0.0,
112,611.0993489128161,0.60651076,,,,,,,,,,,0.0,0.0,0.0,0.0,107351.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141431.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
113,255.09744647261172,0.60708225,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429918.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519086.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114,723.1954383613664,0.60864097,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188057.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
115,293.0632177229185,0.6090408,,,,48.0,,,,,,,522154.38,0.0,347173.16,1115102.5,1030342.0,189838.53,3508566.5,191370.98,223477.81,939314.3,743621.25,0.0,324347.8,0.0,407400.0,765288.1,275620.28,435940.8,1475278.2,3964821.2,2860932.2,337493.0,2625689.5,891831.6,0.0,168439.1,0.0,1125342.9,0.0,968017.6,230172.81,4732697.0,193944.05,0.0,236242.1,245718.47,0.0,847596.25,462882.78,
116,205.06834025786202,0.6091827,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095234.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
117,282.078175831489,0.6091827,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346983.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
118,381.0793279458495,0.6092451999999999,,,,,,,,,,,17803660.0,7002523.0,10024239.0,14619438.0,25047322.0,16349285.0,17903476.0,16393924.0,15863736.0,13348393.0,13383516.0,15845079.0,20724724.0,3983763.5,19619610.0,12163108.0,16738030.0,11157771.0,16250978.0,23114138.0,6829666.0,13148213.0,17146776.0,2739910.2,0.0,12733042.0,6508208.0,10635510.0,16204123.0,17496950.0,7545274.5,14908333.0,14792359.0,14584740.0,13431629.0,27519190.0,16919130.0,10590095.0,18740064.0,
119,156.0766877504766,0.60943484,,,,66.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171565.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179392.88,0.0,0.0,0.0,0.0,0.0,0.0,
120,146.09352326493192,0.60967916,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24681.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
121,159.11285597044156,0.61037534,,,,321.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272787.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400330.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
122,384.081616540942,0.61035824,,,,,,,,,,,0.0,0.0,0.0,0.0,286692.78,0.0,0.0,175988.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184505.0,0.0,170322.22,248880.3,0.0,0.0,190382.53,0.0,0.0,0.0,0.0,0.0,0.0,191349.98,0.0,167718.7,0.0,167356.3,0.0,299528.6,0.0,0.0,0.0,
123,382.082444527884,0.6104616,,,,,,,,,,,0.0,0.0,1357822.8,0.0,0.0,0.0,0.0,0.0,0.0,1816186.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969271.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001820.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
124,543.1324554853093,0.61051613,,,,321.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278337.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219455.1,0.0,0.0,0.0,321264.22,0.0,174342.84,0.0,0.0,0.0,0.0,0.0,0.0,
125,249.03649566317947,0.6112380999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,312512.0,232100.45,0.0,0.0,168058.55,0.0,142508.25,0.0,0.0,0.0,0.0,429452.16,0.0,0.0,270890.84,350029.72,0.0,0.0,190288.45,151213.61,0.0,0.0,0.0,0.0,170136.31,0.0,0.0,311614.88,0.0,0.0,0.0,412576.03,244646.98,189287.78,359622.44,
126,354.10817826835165,0.6128324,,,,,,,,,,,0.0,327571.9,1001583.8,505729.03,285335.16,0.0,642428.06,0.0,202840.31,0.0,0.0,0.0,375279.44,0.0,0.0,873961.1,0.0,217105.16,600051.06,0.0,766653.06,533847.5,237172.98,0.0,0.0,0.0,0.0,495394.6,0.0,280219.9,0.0,168709.55,0.0,173969.5,260645.77,0.0,452803.44,0.0,684210.8,
127,168.0421222356392,0.61453843,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316929.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211317.25,0.0,0.0,0.0,0.0,0.0,
