row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,
166,229.0704647467073,0.7751193,,,,116,4,[M-2H2O+H]+,,3,171;161;166,264.08433,0,0,0,0,0,183560.66,0,581692.1,968015.25,0,0,0,0,358829.1,0,0,0,0,
167,315.1552059014462,0.7763282,,,,,,,,,,,0,0,124600.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
168,548.1491945907011,0.77882254,,,,,,,,,,,0,0,0,0,0,0,0,0,560234.0,0,0,0,0,0,0,0,0,0,
169,312.1285247749762,0.7815846,,,,84,3,[M+NH4]+,,2,169;163,294.09495,1145196.4,0,0,284684.44,0,0,0,1905546.4,0,0,0,1454244.5,0,3695665.5,0,0,0,0,
170,265.0916663942061,0.78172344,,,,116,4,[M+H]+,,4,170;171;164;161,264.08433,0,278130.25,0,0,0,3105962.5,0,9180026.0,1.6594013E7,0,157558.11,605034.6,0,4842276.5,0,0,0,0,
171,282.118326788416,0.78296804,,,,116,4,[M+NH4]+,,5,170;171;164;161;166,264.08433,0,924274.25,0,0,0,9507767.0,0,2.830626E7,4.9924572E7,0,490293.34,1943108.8,0,1.5324232E7,0,0,345505.97,0,
172,317.0840769001375,0.7851502,,,,,,,,,,,123046.27,0,0,0,0,0,0,0,0,0,0,171196.12,0,0,0,0,0,0,
173,340.16039370546014,0.78605694,,,,,,,,,,,102286.71,0,0,0,0,0,0,0,0,0,113006.27,307529.7,0,0,0,0,0,0,
174,185.0081655205529,0.78792894,,,,,,,,,,,0,0,0,0,0,0,0,0,0,221026.48,0,0,0,0,0,198831.23,0,0,
175,540.1603780858624,0.7893016,,,,,,,,,,,0,0,0,0,0,0,0,0,584186.75,0,0,0,0,0,0,0,0,0,
176,144.10202755312,0.7907548,,,,,,,,,,,0,9947817.0,0,0,0,0,0,0,0,138144.4,0,0,0,0,0,169088.7,0,0,
177,260.92002706702493,0.79227394,,,,,,,,,,,0,0,0,0,0,0,0,0,0,121534.94,0,0,0,0,0,0,0,0,
178,448.18182686827333,0.79608625,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1388817.9,0,0,0,0,0,
179,210.06098146238338,0.7962615,,,,,,,,,,,149677.78,217317.19,0,0,206154.62,0,270706.94,0,0,0,294964.53,264488.62,0,0,0,0,212507.75,0,
180,256.10272633331675,0.8124092,,,,,,,,,,,0,0,0,0,0,0,0,0,0,163841.19,0,0,0,0,0,0,0,0,
181,418.17007614142454,0.812407,,,,,,,,,,,0,0,0,0,0,0,0,987967.4,369516.3,0,0,0,0,571230.8,0,0,0,0,
182,308.0911272927577,0.81471616,,,,,,,,,,,776043.75,581544.7,334528.25,773705.4,883916.44,760394.25,977548.7,531194.75,872732.75,0,1159042.6,810952.8,374285.8,0,717306.0,560927.75,700597.75,0,
183,346.04680917056135,0.8162962,,,,,,,,,,,0,115141.85,0,0,0,0,0,0,0,0,0,0,0,0,0,91563.95,0,0,
184,277.03221782218935,0.81673265,,,,,,,,,,,0,561822.8,0,0,191044.2,0,176412.02,0,0,1195052.5,0,0,0,0,222266.94,749172.4,0,0,
185,123.04439501440334,0.81692994,,,,57,,,,,,,0,0,1025514.6,0,0,0,0,0,0,0,0,0,684172.9,0,0,0,0,0,
186,152.07075709301114,0.81692994,,,,57,,,,,,,0,0,713224.7,0,0,0,0,0,0,0,0,0,316415.56,0,0,0,0,0,
187,150.05815037360665,0.82334316,,,,,,,,,,,0,0,0,0,0,0,0,258762.77,0,0,0,0,0,311097.12,0,0,0,0,
188,154.08618111739906,0.8245252,,,,57,6,[M+NH4]+,,2,191;188,136.0524,0,0,2.3741084E7,0,0,0,0,938363.1,0,79049.45,0,0,9022484.0,767673.75,0,0,0,0,
189,138.0630339119241,0.8269027,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1766433.6,0,0,0,0,0,
190,610.234386153407,0.8269027,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,283235.16,0,0,0,0,0,
191,137.05971365338817,0.8272955,,,,57,6,[M+H]+,,2,191;188,136.0524,0,0,5.5905856E7,0,0,0,0,1785899.1,428959.28,189600.08,0,0,2.1053944E7,1616385.5,0,0,0,0,
192,139.06402700150093,0.82736325,,,,,,,,,,,0,0,162242.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
193,238.038749157521,0.82736325,,,,,,,,,,,0,0,174471.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
194,220.11755545616109,0.83364815,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,261838.0,0,0,0,0,
195,268.9459887291785,0.8391481,,,,,,,,,,,0,104242.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
196,430.17042396748684,0.84452397,,,,,,,,,,,0,0,0,0,0,0,0,177704.94,483659.2,0,0,0,1.6151689E7,263240.5,0,0,0,0,
197,424.14451057258117,0.8468664,,,,,,,,,,,0,0,0,0,0,0,651176.44,0,369522.03,0,0,0,0,0,536634.56,0,0,0,
198,299.16026959558525,0.8479257,,,,,,,,,,,0,0,152823.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
199,392.1548235289074,0.8479257,,,,,,,,,,,0,0,110195.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200,409.14535547112735,0.84892327,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523293.25,0,0,0,
201,467.1235171502626,0.85122687,,,,,,,,,,,0,0,0,0,0,0,301626.53,0,0,0,0,0,0,0,0,0,0,0,
202,170.0812470159043,0.8521167,,,,,,,,,,,0,94231.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
203,474.18194023444386,0.85633457,,,,,,,,,,,307575.53,0,0,0,1721568.6,0,520973.34,0,441761.12,0,1010397.5,524077.72,1435632.8,821285.06,0,0,1225989.4,0,
204,178.08651098870212,0.85863185,,,,,,,,,,,0,0,104103.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205,224.09169288471276,0.85863185,,,,,,,,,,,0,0,79553.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206,316.13895199774134,0.85863185,,,,,,,,,,,0,0,210179.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
207,428.1556176478677,0.86032957,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,531793.4,0,0,0,0,0,
208,245.00584806032998,0.8630409,,,,,,,,,,,0,0,0,0,0,0,0,0,0,127362.54,0,0,0,0,0,94346.54,0,0,
209,605.1656966167852,0.8634061,,,,34,,,,,,,0,0,0,797975.94,265494.47,0,229412.03,0,0,0,0,0,0,0,264525.7,0,0,0,
210,332.1339402862188,0.86424613,,,,,,,,,,,0,199631.36,96638.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211,284.13417360176004,0.87965524,,,,,,,,,,,0,0,0,0,0,0,106499.305,0,0,179624.36,0,0,0,0,0,0,0,0,
212,282.09713648428027,0.8893441,,,,,,,,,,,0,0,152190.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
213,299.0735173321076,0.8946852,,,,,,,,,,,0,0,0,0,0,0,2516468.2,257252.2,0,0,0,0,0,457924.88,2566392.0,0,0,0,
214,591.1322233239849,0.9002308,,,,,,,,,,,0,0,0,0,0,0,1898697.2,0,958044.6,0,0,0,1847281.0,0,2349334.5,0,0,0,
215,572.1502414212796,0.90225816,,,,34,,,,,,,1680878.8,0,0,2812914.2,839887.5,872176.4,638976.75,0,395406.88,0,1181150.9,1404626.2,168366.92,0,1092660.5,0,834479.4,0,
216,553.1767651953813,0.9051733,,,,17,7,[2M+H]+,,2,216;227,276.08465,3953075.5,0,0,2367368.8,1475527.6,5549934.0,873880.7,0,780586.8,0,3261358.0,3813945.5,1160649.8,0,1195144.2,0,3464942.0,0,
217,570.2029834878379,0.9069223,,,,,,,,,,,2982285.5,0,0,1736221.2,0,0,875398.8,0,742793.75,0,2342453.8,2721160.2,0,0,1082305.0,0,0,0,
218,564.1613722537027,0.9071732,,,,17,,,,,,,815480.8,0,0,641332.5,611837.1,695249.5,304747.06,0,331492.62,0,1431140.0,652765.7,418713.75,0,500763.03,0,975131.0,0,
219,315.0471507238615,0.9106317,,,,,,,,,,,0,258269.62,0,0,0,0,0,5746617.0,0,0,0,0,0,8535135.0,0,0,0,0,
220,434.10749480279,0.9125514,,,,34,,,,,,,0,0,0,2035635.2,711231.1,0,542374.6,0,340624.8,0,881530.1,0,0,0,839809.1,0,0,0,
221,277.0918854653238,0.9127858,,,,17,7,[M+H]+,,2,221;227,276.08465,4.9490236E7,0,0,3.1679512E7,2.4814708E7,5.7594544E7,1.96081E7,866034.0,1.8459264E7,0,3.9808876E7,4.487619E7,2.0768548E7,1588856.1,2.1712766E7,0,4.0553504E7,0,
222,241.07085843081978,0.91437435,,,,17,7,[M-2H2O+H]+,,2,222;227,276.08465,277906.28,0,0,0,0,325011.16,0,0,0,0,0,249166.86,0,0,0,0,222748.72,0,
223,277.06836261140836,0.91641843,,,,,,,,,,,0,253081.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
224,426.1186593063072,0.91643834,,,,,,,,,,,594399.9,0,0,486246.0,529371.3,0,310077.47,0,331869.7,0,1123369.8,488049.5,396876.7,0,441402.94,0,0,0,
225,575.1584310947233,0.9165817,,,,34,,,,,,,0,0,0,1126712.2,890876.94,0,678501.2,0,645673.25,0,0,0,687689.94,0,788907.4,0,0,0,
226,571.2063715745621,0.91673523,,,,34,,,,,,,0,0,0,442316.75,0,0,0,0,0,0,0,0,0,0,275962.56,0,0,0,
227,294.11835080010394,0.9176533,,,,17,7,[M+NH4]+,,4,221;216;222;227,276.08465,3.453703E7,0,0,2.1571154E7,1.6609907E7,3.897254E7,1.3912578E7,538241.1,1.2534938E7,0,2.686412E7,3.1146752E7,1.3745181E7,951620.75,1.4420098E7,0,2.695959E7,0,
228,458.165717165712,0.91832465,,,,,,,,,,,216367.1,0,0,0,132671.8,0,0,0,470994.72,0,162036.38,0,170713.36,132890.77,207933.94,0,0,0,
229,580.1361540614188,0.9206774,,,,17,,,,,,,414024.8,0,0,256535.19,0,494872.7,133599.44,0,143900.03,0,0,392896.75,178477.42,0,140089.08,0,318435.75,0,
230,182.08090126846736,0.9248164,,,,,,,,,,,0,0,0,0,0,0,0,538714.44,0,0,0,0,0,554085.2,0,0,0,0,
231,446.1648028051674,0.92801857,,,,,,,,,,,0,0,0,0,0,0,0,98689.9,0,0,0,0,0,0,0,0,0,0,
232,710.1916390716532,0.93212056,,,,,,,,,,,0,0,0,178294.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
233,166.07246311108858,0.93735576,,,,,,,,,,,0,77959.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
234,204.02832554180594,0.93735576,,,,,,,,,,,0,101223.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
235,442.0939416383835,0.9408959,,,,17,,,,,,,0,0,0,0,0,303245.5,0,0,0,0,0,243264.38,0,0,0,0,0,0,
236,180.10182227897857,0.9436708,,,,,,,,,,,0,0,815924.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
237,325.1757936875658,0.9436708,,,,,,,,,,,0,0,89413.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
238,606.088310658068,0.9605,,,,,,,,,,,427276.8,0,0,235492.11,0,0,0,0,0,0,0,243743.66,0,0,0,0,271250.28,0,
239,226.12810420050806,0.9639639,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,294831.0,0,0,0,0,
240,157.01312998071916,0.99647033,,,,173,,,,,,,0,0,0,0,0,0,0,0,0,170895.8,0,0,0,0,0,82176.26,0,0,
241,247.05744341523996,0.99646175,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,358743.47,0,0,0,0,
242,400.1602929586449,1.0072908,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,201613.14,0,0,0,0,
243,234.96174203727278,1.0174495,,,,,,,,,,,0,0,0,0,0,0,0,0,0,80019.46,0,0,0,0,0,0,0,0,
244,386.9868342707114,1.0186138,,,,21,,,,,,,0,0,198965.1,0,0,0,0,0,0,0,0,0,0,0,0,72490.625,0,0,
245,250.9354551362494,1.0188222,,,,173,,,,,,,0,0,0,0,0,0,0,0,0,597095.25,0,0,0,0,0,345225.25,0,0,
246,139.00267619526525,1.0215931,,,,154,,,,,,,0,0,261620.97,0,0,0,0,0,0,543324.94,0,0,0,0,0,314387.53,0,0,
247,371.009466590218,1.0217355,,,,154,,,,,,,0,0,161532.52,0,0,0,0,0,0,122942.33,0,0,0,0,0,55129.543,0,0,
248,539.1092197459911,1.0276577,,,,,,,,,,,0,0,103402.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
249,206.94580215887754,1.0280745,,,,,,,,,,,0,0,0,0,0,0,0,0,0,95740.01,0,0,0,0,0,0,0,0,
250,414.17603899395857,1.0288817,,,,,,,,,,,604273.9,0,0,0,3881494.2,0,2445552.5,0,620112.75,0,0,0,1346005.8,0,1619980.4,0,177779.47,0,
251,555.0868536684831,1.029841,,,,21,,,,,,,0,0,155999.39,0,0,0,0,0,0,0,0,0,0,0,0,88250.56,0,0,
252,230.98104602071223,1.0379473,,,,,,,,,,,0,0,108702.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
253,480.20755940924494,1.0379473,,,,,,,,,,,0,0,126391.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
254,138.09130711310442,1.0419271,,,,132,8,[M+NH4]+,,2,255;254,120.05763,0,0,1830711.4,0,1303472.5,0,870181.2,92521.83,250367.23,0,0,0,426129.97,281670.1,357933.38,0,0,0,
255,121.06505652221044,1.0427697,,,,132,8,[M+H]+,,2,255;254,120.05763,288917.03,0,7273748.0,0,3981328.8,0,2854582.2,344986.78,740870.8,0,0,0,1447795.4,1089214.6,1130850.0,0,124470.375,0,
256,408.1866206646317,1.0564437,,,,,,,,,,,582316.8,0,0,320372.25,251490.58,298819.97,0,0,309169.0,0,529618.7,266244.9,0,0,204949.4,0,317561.28,0,
257,253.9970563208057,1.0618272,,,,21,,,,,,,0,0,420734.12,0,0,0,0,0,0,0,0,0,0,0,0,128551.16,0,0,
258,238.0195771592069,1.0693241,,,,,,,,,,,0,0,208645.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
259,268.1038327275233,1.0722656,,,,,,,,,,,0,0,242677.78,0,0,0,0,1133760.8,0,50341.23,0,0,175628.08,3136796.5,0,0,0,0,
260,402.175629101331,1.0752248,,,,,,,,,,,0,0,0,0,0,0,0,0,144810.22,0,0,0,0,0,0,0,0,0,
261,174.12369461823405,1.1014385,,,,,,,,,,,0,0,200842.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
262,132.10206713276673,1.1125975,,,,20,,,,,,,448053.97,356685.0,0,371625.56,497031.34,183208.88,311188.47,1666564.4,824601.4,218247.42,539262.06,193713.23,244433.48,3216432.2,456363.0,285589.8,271261.88,0,
263,322.05403637298514,1.1171442,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,188774.36,0,0,0,0,
264,396.1858154851337,1.1234077,,,,20,,,,,,,0,0,0,0,0,0,0,214949.52,254095.8,0,0,0,0,216333.11,0,0,0,0,
265,238.1069368897945,1.1259181,,,,20,,,,,,,0,0,0,0,0,0,0,157600.69,0,0,0,0,0,807171.0,0,0,0,0,
266,474.21696785474523,1.1364682,,,,20,,,,,,,0,0,0,0,0,0,0,124042.81,0,0,0,0,0,163371.88,0,0,0,0,
267,392.11124722964144,1.1474993,,,,20,,,,,,,0,0,0,0,0,0,0,202610.48,0,0,0,0,0,113015.86,0,0,0,0,
268,234.13319474998434,1.2052062,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,115078.11,0,0,0,0,
269,456.17158325785323,1.2695239,,,,70,9,[M+H]+,,2,270;269,455.16435,0,0,0,0,435969.88,0,965567.56,0,0,0,0,0,0,0,0,0,0,0,
270,477.10099567690645,1.2695239,,,,70,9,[M-NH3+K]+,,2,270;269,455.16435,0,0,0,0,546418.25,0,1314641.5,0,0,0,0,0,0,0,0,0,0,0,
271,314.1446129688551,1.2826402,,,,,,,,,,,0,0,0,0,104678.73,0,0,0,118853.195,0,0,0,0,0,0,0,0,0,
272,584.1757160869524,1.2863009,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,111208.78,0,0,244817.1,0,0,0,0,
273,321.0928829458965,1.2966627,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179897.81,0,
274,335.0736659315306,1.2970243,,,,,,,,,,,0,0,0,0,451495.8,0,171768.98,983326.06,850539.9,0,0,0,0,521104.97,0,0,0,0,
275,291.08428397446147,1.308983,,,,,,,,,,,0,0,0,0,0,0,0,0,0,359516.03,0,0,0,0,0,0,0,0,
276,135.06511521495958,1.3206584,,,,,,,,,,,0,0,0,0,0,0,0,0,107694.22,0,0,0,0,0,0,0,0,0,
277,319.0994616230221,1.3422126,,,,,,,,,,,0,0,0,0,0,0,0,0,157045.97,0,0,0,0,0,0,0,0,0,
278,422.1229878613614,1.3760589,,,,,,,,,,,318048.53,0,0,0,166533.78,331353.44,72325.945,135045.39,0,0,210782.2,111558.36,217912.78,643594.75,0,0,117937.06,0,
279,160.0968750484439,1.3944153,,,,,,,,,,,0,56514.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
280,341.0636841070972,1.4161443,,,,,,,,,,,0,76222.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
281,254.16117554790324,1.4270004,,,,,,,,,,,0,43166.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
282,189.12311577034396,1.4322942,,,,,,,,,,,0,0,0,0,0,0,0,56172.73,0,0,0,0,0,0,0,0,0,0,
283,254.13878201906704,1.5100636,,,,,,,,,,,0,0,74705.95,0,0,0,59446.51,0,0,0,0,0,0,0,0,0,0,0,
284,579.1318922893879,1.5346133,,,,,,,,,,,0,0,0,0,0,131876.58,0,39170.695,118336.32,0,0,0,0,178608.0,0,0,0,0,
285,558.202799880491,1.5369245,,,,,,,,,,,0,0,0,0,0,387722.9,0,0,170821.72,0,0,0,0,110032.77,0,0,0,0,
286,396.149263507412,1.5416435,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,82295.5,0,0,0,0,
287,417.0785165417579,1.5416435,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,293991.62,0,0,0,0,
288,563.159565080379,1.5563291,,,,,,,,,,,0,0,0,0,0,66170.05,0,0,0,0,0,0,0,0,0,0,0,0,
289,489.10052642652545,1.5691828,,,,,,,,,,,0,25176.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
290,120.08093200187939,1.5825955,,,,178,,,,,,,0,366265.94,0,0,0,0,0,174798.05,100314.484,0,0,0,0,276634.56,259372.48,0,0,0,
291,166.08634432569113,1.5848347,,,,178,,,,,,,556456.4,3287187.2,0,458447.38,384217.0,273366.75,490334.1,1322840.8,783978.44,355979.6,578555.8,364034.2,427056.53,2029795.9,1890803.1,496167.1,432968.78,0,
292,442.1711225839477,1.5868374,,,,,,,,,,,263004.6,0,0,179735.67,0,176644.42,0,0,103675.195,0,253023.75,191476.6,87953.66,0,334378.88,0,201030.5,0,
293,214.14380528335928,1.590941,,,,,,,,,,,0,71581.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
294,215.13865314114878,1.5944067,,,,,,,,,,,0,0,0,0,0,0,0,173265.45,0,0,0,0,0,196898.56,0,0,0,0,
295,342.13951488840655,1.6158518,,,,,,,,,,,386973.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296,363.06876875150186,1.6158518,,,,,,,,,,,267299.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
297,404.1124283465648,1.619415,,,,25,,,,,,,146067.34,0,0,67888.58,105162.65,93966.31,0,0,59392.656,0,119460.76,94618.95,0,0,0,0,81549.94,0,
298,347.07404761304565,1.6293079,,,,25,12,[M+K]+,,4,300;299;298;307,308.11082,1202367.8,0,0,424928.2,637297.44,845933.4,406360.47,0,244946.7,0,687448.2,1181111.5,297948.53,84757.86,185355.72,0,725610.44,0,
299,326.14455187853986,1.6302879,,,,25,12,[M+NH4]+,,4,300;299;298;307,308.11082,1317691.9,0,0,370727.2,335409.8,1258573.9,161578.4,0,139840.08,0,766960.6,1397269.1,195067.95,0,125864.32,0,735522.4,0,
300,331.09994046540044,1.6309698,,,,25,12,[M+Na]+,,4,300;299;298;307,308.11082,286456.16,0,0,74624.57,83631.21,300563.28,43862.348,0,69684.53,0,189284.34,361722.7,0,0,0,0,167723.27,0,
301,750.2677162761771,1.6315522,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82295.55,0,
302,127.0391866074832,1.6332346,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085480.4,0,0,0,
303,147.0652966748629,1.6332437,,,,25,,,,,,,193591.14,0,0,56715.24,0,186189.6,0,0,0,0,109075.57,202716.95,0,0,0,0,114489.164,0,
304,311.073789999273,1.6332346,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434121.7,0,0,0,
305,327.04759891766923,1.6338491,,,,,,,,,,,0,298650.28,0,0,0,0,0,0,0,0,0,0,0,0,2426563.5,0,0,0,
306,354.1764636947575,1.6366644,,,,,,,,,,,0,0,0,0,0,252116.3,0,0,0,0,257602.9,0,0,0,0,0,214301.19,0,
307,291.10764712263546,1.6401647,,,,25,12,[M-H2O+H]+,,3,300;299;298,308.11082,71462.54,0,0,0,0,67400.5,0,0,0,0,0,73848.37,0,0,0,0,0,0,
308,607.1844627754205,1.643486,,,,25,,,,,,,65986.96,0,0,0,0,0,0,0,0,0,0,70172.46,0,0,0,0,0,0,
309,289.09189649487655,1.6440803,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2878474.5,0,0,0,
310,334.14962417768453,1.6440803,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105823.7,0,0,0,
311,603.1322145933955,1.6440803,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54287.355,0,0,0,
312,354.1749036905206,1.6568156,,,,25,,,,,,,300358.97,62230.062,0,134017.83,149424.61,0,106131.49,0,105755.7,0,0,441189.1,82966.125,0,0,0,0,0,
313,522.1808285034986,1.6820143,,,,,,,,,,,0,0,0,0,0,0,0,0,39265.23,0,0,0,0,0,0,0,0,0,
314,298.09218386412226,1.68702,,,,,,,,,,,0,0,77756.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
315,609.1436816370942,1.6878371,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26227.719,0,
316,543.1099766414709,1.6929176,,,,,,,,,,,0,0,0,0,0,0,0,24856.719,0,0,0,0,0,21565.111,0,0,0,0,
317,588.213915540474,1.6984407,,,,,,,,,,,0,0,0,0,116658.82,319371.5,26639.877,0,0,0,71367.99,34833.26,70196.484,0,0,0,134710.73,0,
318,252.12261969129062,1.7059716,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,79579.28,0,0,0,0,
319,573.2116002660977,1.7091995,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26316.848,0,
320,591.1312084696485,1.7149018,,,,,,,,,,,0,0,0,0,0,0,0,85751.92,0,0,0,0,0,132489.55,0,0,0,0,
321,570.2033269148382,1.7161088,,,,89,,,,,,,0,0,0,0,1170249.0,5575883.0,0,38336.277,0,0,0,0,903457.7,60294.17,0,0,2223823.0,0,
322,598.2348196790783,1.7180592,,,,89,,,,,,,14369.483,0,0,0,58780.12,117270.164,23249.559,0,0,0,0,0,0,0,0,0,80703.58,0,
323,158.08146057796472,1.7206041,,,,,,,,,,,0,0,0,0,55854.36,0,0,0,0,0,0,0,0,0,0,0,0,0,
324,219.1335568479796,1.7259393,,,,,,,,,,,0,0,0,0,0,0,0,67459.0,0,0,0,0,0,126837.32,0,0,0,0,
325,706.2559299202129,1.7280008,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,19980.729,0,0,0,0,0,
326,1122.3739471993067,1.7309216,,,,,,,,,,,0,0,0,0,0,59747.19,0,0,0,0,0,0,0,0,0,0,0,0,
327,368.0975411452121,1.7312464,,,,,,,,,,,0,0,0,19752.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
328,371.07402906377644,1.7324533,,,,,,,,,,,0,37861.156,9235.262,0,0,0,0,0,0,0,0,0,0,0,0,89248.81,0,0,
329,206.04496365127696,1.7346046,,,,,,,,,,,0,208840.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330,242.09989079379483,1.7346046,,,,,,,,,,,0,30014.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
331,272.0524810361799,1.7346798,,,,,,,,,,,0,0,0,0,0,0,0,21626.78,0,0,0,0,0,0,0,0,0,0,
332,258.07403134006285,1.7362337,,,,95,,,,,,,0,173933.9,0,0,0,0,26998.418,0,0,0,0,0,0,0,0,0,0,0,
333,358.0899542040499,1.7366166,,,,,,,,,,,0,0,0,0,78498.7,0,0,0,0,39372.41,0,0,67433.83,0,0,45126.133,0,0,
334,234.09674384904997,1.7456776,,,,,,,,,,,0,0,0,0,0,0,0,62514.08,0,0,0,0,0,0,0,0,0,0,
335,350.1446085000141,1.7465152,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8543.359,0,0,
336,220.1181713294186,1.7513043,,,,95,,,,,,,19281.998,396307.94,96728.68,237460.62,295531.03,55659.94,233073.02,0,0,78386.13,67610.25,0,120636.64,0,0,39977.324,62774.992,0,
337,352.1521186186368,1.7565461,,,,,,,,,,,0,16418.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
338,413.1063140717481,1.7637961,,,,78,15,[M+Na]+,,3,338;339;341,390.11693,0,0,0,0,0,0,0,0,0,0,136546.45,0,0,0,0,0,211059.23,0,
339,429.0802950442467,1.7637961,,,,78,15,[M+K]+,,3,338;339;341,390.11693,0,0,0,0,0,0,0,0,0,0,360827.34,0,0,0,0,0,668202.4,0,
340,436.1816473383539,1.7697092,,,,78,,,,,,,0,0,0,0,0,0,0,0,64153.82,0,143828.75,0,42557.12,89172.29,0,0,246370.89,0,
