id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
25_clematis_10_species_crop2-10min_231127_orbi_siri_25	C34H42N2O17	[M + K]+	C34H42N2O17	Alkaloids	0.970339834690094	Tyrosine alkaloids	0.6622656583786011	Betalain alkaloids	0.7941605448722839	Alpha amino acids	0.8477720618247986	Amino acids and derivatives	0.18822292983531952	Amino acids, peptides, and analogues	0.19307160377502441	Carboxylic acids and derivatives	0.8751726746559143	Organic acids and derivatives	0.9840293526649475	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Phenols; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acids; Aldimines; Acetals; Secondary alcohols; Carbonyl compounds; Tricarboxylic acids and derivatives; Oxanes; Glycosyl compounds; O-glycosyl compounds; Dialkylamines; Polyols; Shiff bases; Alpha amino acids; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	25
26_clematis_10_species_crop2-10min_231127_orbi_siri_26	C22H29NO14	[M + H2O + H]+	C22H31NO15	Alkaloids	0.787672758102417	Tyrosine alkaloids	0.41556474566459656	Betalain alkaloids	0.7301477193832397	Alpha amino acids	0.6212303042411804	Amino acids and derivatives	0.08703508228063583	Amino acids, peptides, and analogues	0.08890791237354279	Carboxylic acids and derivatives	0.9871693849563599	Organic acids and derivatives	0.9728108048439026	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Indoles and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Indolines; Carboxylic acids; Hydroxycinnamic acids and derivatives; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Indolecarboxylic acids and derivatives; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Alpha amino acids; Indolecarboxylic acids; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	26
26_clematis_10_species_crop2-10min_231127_orbi_siri_26	C22H28O15	[M + H3N + H]+	C22H31NO15	Terpenoids	0.7017849683761597	Monoterpenoids	0.9902133345603943	Iridoids monoterpenoids	0.650957465171814	Hydrolyzable tannins	0.5694429874420166			Hydrolyzable tannins	0.5694429874420166	Tannins	0.29053327441215515	Phenylpropanoids and polyketides	0.9201119542121887	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Hydrolyzable tannins; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Methyl esters; Vinylogous esters; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Phenoxy compounds; Chemical entities	26
26_clematis_10_species_crop2-10min_231127_orbi_siri_26	C22H33NO16	[M - H2O + H]+	C22H31NO15	Alkaloids	0.42004695534706116	Monoterpenoids	0.030287951231002808	Betalain alkaloids	0.005639752373099327	O-glycosyl compounds	0.9667105674743652	Glycosyl compounds	0.9714542031288147	Carbohydrates and carbohydrate conjugates	0.9986708164215088	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Methyl esters; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	26
26_clematis_10_species_crop2-10min_231127_orbi_siri_26	C22H31NO15	[M + H]+	C22H31NO15	Alkaloids	0.6623124480247498	Amino acid glycosides	0.3363243341445923	Cyanogenic glycosides	0.03767778351902962	O-glycosyl compounds	0.9929981231689453	Glycosyl compounds	0.9964234232902527	Carbohydrates and carbohydrate conjugates	0.9997871518135071	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Methyl esters; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	26
28_clematis_10_species_crop2-10min_231127_orbi_siri_28	C7H16N2	[M + H3N + H]+	C7H19N3	Alkaloids	0.9875258207321167	Lysine alkaloids	0.6539340019226074	Piperidine alkaloids	0.5601237416267395	Tertiary amines	0.5708014965057373	Tertiary amines	0.5708014965057373	Amines	0.9993485808372498	Organonitrogen compounds	0.9999996423721313	Organic nitrogen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Monoalkylamines; Dialkylamines; Amines; Primary amines; Secondary amines; Tertiary amines; Organic cations; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	28
32_clematis_10_species_crop2-10min_231127_orbi_siri_32	C36H41N3O12	[M + K]+	C36H41N3O12	Polyketides	0.2991304397583008	Tryptophan alkaloids	0.6529023051261902	Aspidosperma type	0.22247116267681122	Alpha amino acids	0.545785665512085	Amino acids and derivatives	0.9506235122680664	Amino acids, peptides, and analogues	0.9478948712348938	Carboxylic acids and derivatives	0.9999876022338867	Organic acids and derivatives	0.999997615814209	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Pyrans; Alkyl aryl ethers; Alcohols and polyols; Lactams; Indoles and derivatives; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Glucuronides; Hydroxy acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acids; Carboxylic acid esters; Quinolines and derivatives; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Alpha amino acids; Benzenoids; Amines; O-glucuronides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32
34_clematis_10_species_crop2-10min_231127_orbi_siri_34	C16H29NO4	[M + K]+	C16H29NO4	Polyketides	0.4733508229255676	Linear polyketides	0.29843229055404663	Simple amide alkaloids	0.5403421521186829	Amino acids and derivatives	0.5517399907112122	Amino acids and derivatives	0.5517399907112122	Amino acids, peptides, and analogues	0.5503993034362793	Carboxylic acids and derivatives	0.9915584325790405	Organic acids and derivatives	0.9870740175247192	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	34
35_clematis_10_species_crop2-10min_231127_orbi_siri_35	C11H15N5O3S	[M + H]+	C11H15N5O3S	Carbohydrates	0.9950006604194641	Nucleosides	0.994813084602356	Purine nucleos(t)ides	0.9973912239074707	5'-deoxy-5'-thionucleosides	0.9968949556350708			5'-deoxy-5'-thionucleosides	0.9968949556350708	5'-deoxyribonucleosides	1.0	Nucleosides, nucleotides, and analogues	0.9981427192687988	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Thioethers; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 1,2-diols; Tetrahydrofurans; 6-aminopurines; Sulfenyl compounds; Organic cations; Dialkylthioethers; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 5'-deoxyribonucleosides; 5'-deoxy-5'-thionucleosides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	35
35_clematis_10_species_crop2-10min_231127_orbi_siri_35	C11H12N4O3S	[M + H3N + H]+	C11H15N5O3S	Carbohydrates	0.9879373908042908	Nucleosides	0.9955095052719116	Purine nucleos(t)ides	0.9967987537384033	5'-deoxy-5'-thionucleosides	0.9338138103485107			5'-deoxy-5'-thionucleosides	0.9338138103485107	5'-deoxyribonucleosides	0.9999682903289795	Nucleosides, nucleotides, and analogues	0.9839275479316711	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Thioethers; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; 1,2-diols; Tetrahydrofurans; 6-aminopurines; Sulfenyl compounds; Dialkylthioethers; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 5'-deoxyribonucleosides; 5'-deoxy-5'-thionucleosides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	35
35_clematis_10_species_crop2-10min_231127_orbi_siri_35	C11H17N5O4S	[M - H2O + H]+	C11H15N5O3S	Carbohydrates	0.9897382855415344	Nucleosides	0.9938169121742249	Purine nucleos(t)ides	0.9976650476455688	5'-deoxy-5'-thionucleosides	0.9997254014015198			5'-deoxy-5'-thionucleosides	0.9997254014015198	5'-deoxyribonucleosides	1.0	Nucleosides, nucleotides, and analogues	0.9994955062866211	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 1,2-diols; Tetrahydrofurans; 6-aminopurines; Organic cations; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 5'-deoxyribonucleosides; 5'-deoxy-5'-thionucleosides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	35
35_clematis_10_species_crop2-10min_231127_orbi_siri_35	C11H13N5O2S	[M + H2O + H]+	C11H15N5O3S	Carbohydrates	0.8897225856781006	Nucleosides	0.9485211372375488	Purine nucleos(t)ides	0.9791538715362549	5'-deoxy-5'-thionucleosides	0.7498244047164917			5'-deoxy-5'-thionucleosides	0.7498244047164917	5'-deoxyribonucleosides	0.9264994859695435	Nucleosides, nucleotides, and analogues	0.9814319610595703	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Thioethers; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 1,2-diols; 6-aminopurines; Sulfenyl compounds; Dialkylthioethers; Imidolactams; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 5'-deoxyribonucleosides; 5'-deoxy-5'-thionucleosides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	35
37_clematis_10_species_crop2-10min_231127_orbi_siri_37	C16H29NO4	[M + H]+	C16H29NO4	Amino acids and Peptides	0.25357934832572937	Linear polyketides	0.4494495987892151	Open-chain polyketides	0.32965603470802307	Alpha amino acids and derivatives	0.738862931728363	Amino acids and derivatives	0.9566713571548462	Amino acids, peptides, and analogues	0.955427885055542	Carboxylic acids and derivatives	0.9882209897041321	Organic acids and derivatives	0.9755116701126099	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	37
37_clematis_10_species_crop2-10min_231127_orbi_siri_37	C16H31NO5	[M - H2O + H]+	C16H29NO4	Fatty acids	0.4145355522632599	Fatty Acids and Conjugates	0.32489100098609924	N-acyl amines	0.23869670927524567	Alpha amino acids and derivatives	0.8824750185012817	Amino acids and derivatives	0.9843040108680725	Amino acids, peptides, and analogues	0.9844455122947693	Carboxylic acids and derivatives	0.9966844916343689	Organic acids and derivatives	0.9942156672477722	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	37
