id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
37_clematis_10_species_crop2-10min_231127_orbi_siri_37	C16H31NO5	[M - H2O + H]+	C16H29NO4	Fatty acids	0.4145355522632599	Fatty Acids and Conjugates	0.32489100098609924	N-acyl amines	0.23869670927524567	Alpha amino acids and derivatives	0.8824750185012817	Amino acids and derivatives	0.9843040108680725	Amino acids, peptides, and analogues	0.9844455122947693	Carboxylic acids and derivatives	0.9966844916343689	Organic acids and derivatives	0.9942156672477722	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	37
38_clematis_10_species_crop2-10min_231127_orbi_siri_38	C16H29NO4	[M + Na]+	C16H29NO4	Amino acids and Peptides	0.30752331018447876	Fatty Acids and Conjugates	0.118168406188488	Nitro fatty acids	0.13772796094417572	Amino acids and derivatives	0.7479103803634644	Amino acids and derivatives	0.7479103803634644	Amino acids, peptides, and analogues	0.7439566254615784	Carboxylic acids and derivatives	0.9866107106208801	Organic acids and derivatives	0.9878314137458801	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	38
39_clematis_10_species_crop2-10min_231127_orbi_siri_39	C12H18N8O4	[M + Na]+	C12H18N8O4	Alkaloids	0.8273743391036987	Small peptides	0.456096351146698	Dipeptides	0.10532240569591522	Amino acids and derivatives	0.5946071147918701	Amino acids and derivatives	0.5946071147918701	Amino acids, peptides, and analogues	0.5947091579437256	Carboxylic acids and derivatives	0.8247472047805786	Organic acids and derivatives	0.8224024176597595	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Organic nitro compounds; Organic oxoazanium compounds; Substituted imidazoles; Amines; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Imidolactams; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	39
40_clematis_10_species_crop2-10min_231127_orbi_siri_41	C11H9NO2	[M + H]+	C11H9NO2	Alkaloids	0.9694226384162903	Tryptophan alkaloids	0.7051270008087158	Simple indole alkaloids	0.921326220035553	Indoles	0.7981894016265869			Indoles	0.7981894016265869	Indoles and derivatives	0.7405844926834106	Organoheterocyclic compounds	0.9372302293777466	Organic compounds; Organoheterocyclic compounds; Pyrroles; Ketones; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Substituted pyrroles; Benzenoids; Indoles; Aryl ketones; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	41
41_clematis_10_species_crop2-10min_231127_orbi_siri_42	C11H9NO2	[M + H3N + H]+	C11H12N2O2	Alkaloids	0.9816449880599976	Tryptophan alkaloids	0.8210439085960388	Simple indole alkaloids	0.8868218064308167	Indoles	0.8544681668281555			Indoles	0.8544681668281555	Indoles and derivatives	0.8833910226821899	Organoheterocyclic compounds	0.9844866394996643	Organic compounds; Organoheterocyclic compounds; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Substituted pyrroles; Benzenoids; Indoles; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	42
42_clematis_10_species_crop2-10min_231127_orbi_siri_43	C8H9NO3	[M - H4O2 + H]+	C8H5NO	Alkaloids	0.9743326902389526	Tyrosine alkaloids	0.5051668286323547	Aminoacids	0.4205338954925537	Amino acids	0.6266285181045532	Amino acids and derivatives	0.3382778763771057	Amino acids, peptides, and analogues	0.3449304699897766	Carboxylic acids and derivatives	0.27441227436065674	Organic acids and derivatives	0.4069957137107849	Organic compounds; Phenols; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	43
43_clematis_10_species_crop2-10min_231127_orbi_siri_44	C14H17NO7	[M + H3N + H]+	C14H20N2O7	Amino acids and Peptides	0.4777466356754303	Amino acid glycosides	0.70967698097229	Cyanogenic glycosides	0.6006965041160583	Hexoses	0.9208411574363708	Monosaccharides	0.9906625151634216	Carbohydrates and carbohydrate conjugates	0.9991361498832703	Organooxygen compounds	0.9999998807907104	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Benzoic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	44
44_clematis_10_species_crop2-10min_231127_orbi_siri_45	C14H17NO7	[M + Na]+	C14H17NO7	Amino acids and Peptides	0.7564168572425842	Amino acid glycosides	0.9686800837516785	Cyanogenic glycosides	0.9391261339187622	Cyanogenic glycosides	0.652560293674469	Glycosyl compounds	0.981583297252655	Carbohydrates and carbohydrate conjugates	0.9995959401130676	Organooxygen compounds	0.9999839067459106	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Phenols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Nitriles; Benzyl cyanides; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Cyanogenic glycosides; Benzenoids; Aralkylamines; Oxacyclic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	45
45_clematis_10_species_crop2-10min_231127_orbi_siri_46	C30H29NO4P2	[M + H3N + H]+	C30H32N2O4P2	Shikimates and Phenylpropanoids	0.9428017735481262	Tryptophan alkaloids	0.4220353662967682	Carboline alkaloids	0.06973574310541153	Alpha amino acids and derivatives	0.5731958150863647	Amino acids and derivatives	0.3492994010448456	Amino acids, peptides, and analogues	0.3462228775024414	Carboxylic acids and derivatives	0.9740482568740845	Organic acids and derivatives	0.9432792663574219	Organic compounds; Organoheterocyclic compounds; Fluorenes; Alpha amino acids and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Substituted pyrroles; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	46
46_clematis_10_species_crop2-10min_231127_orbi_siri_47	C30H36O18	[M + Na]+	C30H36O18	Shikimates and Phenylpropanoids	0.9812124371528625	Phenylpropanoids (C6-C3)	0.5299789905548096	Simple phenolic acids	0.5902732014656067	Phenolic glycosides	0.8858863115310669	Glycosyl compounds	0.998403012752533	Carbohydrates and carbohydrate conjugates	0.999934196472168	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Benzyloxycarbonyls; Carboxylic acid esters; Benzoic acid esters; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Methoxybenzoic acids and derivatives; O-methoxybenzoic acids and derivatives; Benzenoids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	47
47_clematis_10_species_crop2-10min_231127_orbi_siri_48	C22H28N2O10	[M + H]+	C22H28N2O10	Amino acids and Peptides	0.9973867535591125	Small peptides	0.9949959516525269	Dipeptides	0.9901534914970398	N-acyl-alpha amino acids	0.9674227833747864	Amino acids and derivatives	0.9999765157699585	Amino acids, peptides, and analogues	0.9999762773513794	Carboxylic acids and derivatives	0.9999992847442627	Organic acids and derivatives	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Alcohols and polyols; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Indolyl carboxylic acids and derivatives; Alpha hydroxy acids and derivatives; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Polyols; N-acyl-alpha amino acids; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	48
48_clematis_10_species_crop2-10min_231127_orbi_siri_49	C8H8O3	[M - H2O + H]+	C8H6O2	Shikimates and Phenylpropanoids	0.9985787868499756	Phenylpropanoids (C6-C3)	0.9911275506019592	Cinnamic acids and derivatives	0.9917158484458923	Coumaric acids and derivatives	0.6433001160621643	Coumaric acids and derivatives	0.6433001160621643	Hydroxycinnamic acids and derivatives	0.9168778657913208	Cinnamic acids and derivatives	0.9689508676528931	Phenylpropanoids and polyketides	0.9987840056419373	Organic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Benzenediols; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	49
49_clematis_10_species_crop2-10min_231127_orbi_siri_50	C31H53NO24	[M + Na]+	C31H53NO24	Carbohydrates	0.8711161613464355	Saccharides	0.8881731629371643	Polysaccharides	0.6985179781913757	Saccharolipids	0.6807459592819214					Saccharolipids	0.6807459592819214	Lipids and lipid-like molecules	0.384480357170105	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Oligosaccharides; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	50
50_clematis_10_species_crop2-10min_231127_orbi_siri_51	C9H8O4	[M + H]+	C9H8O4	Shikimates and Phenylpropanoids	0.9991558790206909	Phenylpropanoids (C6-C3)	0.9828552007675171	Cinnamic acids and derivatives	0.9874860644340515	Coumaric acids and derivatives	0.9139925241470337	Coumaric acids and derivatives	0.9139925241470337	Hydroxycinnamic acids and derivatives	0.9837533235549927	Cinnamic acids and derivatives	0.9933862090110779	Phenylpropanoids and polyketides	0.9995977282524109	Organic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Benzenediols; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	51
52_clematis_10_species_crop2-10min_231127_orbi_siri_53	C17H22O9	[M + H3N + H]+	C17H25NO9	Shikimates and Phenylpropanoids	0.9450209736824036	Phenylpropanoids (C6-C3)	0.9363511800765991	Cinnamic acids and derivatives	0.9361661672592163	Coumaric acids and derivatives	0.957158088684082	Coumaric acids and derivatives	0.957158088684082	Hydroxycinnamic acids and derivatives	0.959709882736206	Cinnamic acids and derivatives	0.9381366968154907	Phenylpropanoids and polyketides	0.9922412633895874	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Monosaccharides; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	53
53_clematis_10_species_crop2-10min_231127_orbi_siri_54	C15H18O9	[M + H3N + H]+	C15H21NO9	Shikimates and Phenylpropanoids	0.9239485859870911	Phenylpropanoids (C6-C3)	0.9715384840965271	Cinnamic acids and derivatives	0.9750330448150635	Phenolic glycosides	0.7654184699058533	Glycosyl compounds	0.8346114754676819	Carbohydrates and carbohydrate conjugates	0.7250996232032776	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Benzenediols; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	54
