ATTRIBUTE_genus	ATTRIBUTE_localisation	ATTRIBUTE_species	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:BK	GNPSGROUP:Clematis	GNPSGROUP:Clematis alpina	GNPSGROUP:Clematis chinensis	GNPSGROUP:Clematis flammula	GNPSGROUP:Clematis heracleifolia	GNPSGROUP:Clematis koreana	GNPSGROUP:Clematis recta	GNPSGROUP:Clematis tangutica	GNPSGROUP:Clematis terniflora	GNPSGROUP:Clematis vitalba	GNPSGROUP:Clematis viticella	GNPSGROUP:Euonymus	GNPSGROUP:Euonymus alatus	GNPSGROUP:Euonymus europaeus	GNPSGROUP:Euonymus fortunei	GNPSGROUP:Lonicera	GNPSGROUP:Lonicera alpigena	GNPSGROUP:Lonicera caerulea	GNPSGROUP:Lonicera caprifolium	GNPSGROUP:Lonicera caucasica	GNPSGROUP:Lonicera etrusca	GNPSGROUP:Lonicera implexa	GNPSGROUP:Lonicera japonica	GNPSGROUP:Lonicera kamtschatica	GNPSGROUP:Lonicera nigra	GNPSGROUP:Lonicera periclymenum	GNPSGROUP:Lonicera tatarica	GNPSGROUP:Lonicera xylosteum	GNPSGROUP:jbn	GNPSGROUP:jbuf	GNPSGROUP:nan	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
Clematis	jbuf,jbn	Clematis heracleifolia,Clematis recta,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1648.616588235294	0.0	0.0	0.0	10474.326	0.0	2729.637	0.0	4681.6225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	975.1197777777778	551.2803157894737	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"29","main.cluster index_upperinput":"29"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=238&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.5153	0.5153	0	N/A	N/A	28026.482000000004	3	29	238	 	3	474.8331	1	474.8331	28026.482000000004
Euonymus	jbuf	Euonymus fortunei	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2471.17875	0.0	0.0	9884.715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	520.2481578947369	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"30","main.cluster index_upperinput":"30"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1236&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.5177	0.5177	0	N/A	N/A	9884.715	1	30	1236	 	1	156.0138	1	156.0138	9884.715
Euonymus	jbuf	Euonymus fortunei	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5039.167	0.0	0.0	20156.668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1060.8772631578947	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"31","main.cluster index_upperinput":"31"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=238&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.5177	0.5177	0	N/A	N/A	20156.668	1	31	238	 	1	240.9673	1	240.9673	20156.668
Clematis	jbn	Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	882.7223529411765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7503.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	833.6822222222222	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"32","main.cluster index_upperinput":"32"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=238&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.5199	0.5199	0	N/A	N/A	15006.28	1	32	238	 	1	346.9088	1	346.9088	15006.28
Euonymus,Clematis	jbuf,jbn	Clematis flammula,Euonymus fortunei	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2488.1647058823532	0.0	0.0	42298.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14399.8165	0.0	0.0	57599.266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2349.9333333333334	3031.540315789474	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"33","main.cluster index_upperinput":"33"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=238&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.5204	0.5204	0	N/A	N/A	99898.066	2	33	238	 	2	214.9175	1	214.9175	99898.066
Clematis	jbuf	Clematis alpina	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	877.9905294117647	4975.279666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	785.5704736842105	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"34","main.cluster index_upperinput":"34"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5279	0.5279	0	N/A	N/A	14925.839	1	34	-1	 	1	350.8847	1	350.8847	14925.839
Clematis	jbn	Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1025.8576470588237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8719.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	968.8655555555556	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"35","main.cluster index_upperinput":"35"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5308	0.5308	0	N/A	N/A	17439.58	1	35	-1	 	1	298.8792	1	298.8792	17439.58
Lonicera,Clematis	jbuf,jbn	Lonicera kamtschatica,Lonicera etrusca,Lonicera nigra,Lonicera tatarica,Lonicera xylosteum,Clematis recta,Lonicera caucasica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3754.041588235294	0.0	0.0	0.0	0.0	0.0	21272.902333333335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50623.235062499996	0.0	0.0	0.0	133689.12	85463.75	0.0	0.0	72963.08	77592.05	0.0	55024.375	74061.19533333334	33441.48311111111	14307.566947368421	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"36","main.cluster index_upperinput":"36"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5447	0.5447	0	N/A	N/A	873790.468	10	36	-1	 	10	262.0848	2	131.5424	873790.468
Lonicera,Euonymus,Clematis	jbuf,jbn	Lonicera kamtschatica,Lonicera etrusca,Clematis heracleifolia,Euonymus europaeus,Lonicera caerulea,Clematis tangutica,Clematis alpina,Clematis viticella,Clematis chinensis,Lonicera xylosteum,Euonymus alatus,Clematis recta,Clematis terniflora,Lonicera caucasica	 	 	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130956.31294117647	65923.81666666667	194482.525	0.0	169976.3	0.0	191514.05333333334	376659.12	237077.675	0.0	44187.89	35781.072499999995	39162.965	64798.36	0.0	93214.240625	0.0	471931.4	0.0	323180.34	102204.695	0.0	0.0	78343.94	0.0	0.0	0.0	137854.26	152368.7838888889	58851.12368421053	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"37","main.cluster index_upperinput":"37"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=40&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.5450	0.5450	0	N/A	N/A	3860809.46	18	37	40	 	18	265.0221	1	265.0221	3860809.46
Euonymus	jbuf,jbn	Euonymus europaeus,Euonymus alatus	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25616.1955	32132.186	38200.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1547.8598333333337	3926.4897368421052	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"38","main.cluster index_upperinput":"38"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5465	0.5465	0	N/A	N/A	102464.782	3	38	-1	 	3	335.0136	1	335.0136	102464.782
Euonymus	jbuf,jbn	Euonymus europaeus,Euonymus fortunei,Euonymus alatus	 	 	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240061.39	296843.65	222854.45	143703.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13596.403888888888	37658.43631578948	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"39","main.cluster index_upperinput":"39"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=40&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.5501	0.5501	0	N/A	N/A	960245.56	4	39	40	 	4	267.0385	1	267.0385	960245.56
Euonymus	jbuf	Euonymus fortunei	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34987.87	0.0	0.0	139951.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7365.8673684210535	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"40","main.cluster index_upperinput":"40"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5502	0.5502	0	N/A	N/A	139951.48	1	40	-1	 	1	193.0628	1	193.0628	139951.48
Lonicera,Clematis	jbuf,jbn	Lonicera kamtschatica,Lonicera caprifolium,Lonicera etrusca,Lonicera caerulea,Clematis flammula,Lonicera periclymenum,Clematis tangutica,Clematis chinensis,Lonicera nigra,Lonicera xylosteum,Clematis recta,Clematis terniflora,Lonicera caucasica	 	 	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39288.919117647056	0.0	47470.915	65323.965	0.0	0.0	68900.25666666667	167165.95	66889.555	0.0	0.0	0.0	0.0	0.0	0.0	71223.7318125	0.0	221265.02	69561.96	157958.11	98224.9	0.0	0.0	83582.164	45019.93	79881.375	0.0	80280.47333333334	61991.95972222222	36401.89784210526	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"41","main.cluster index_upperinput":"41"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5507	0.5507	0	N/A	N/A	1807491.334	16	41	-1	 	16	278.0622	2	139.5311	1807491.334
Euonymus	jbuf	Euonymus europaeus	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12336.97075	0.0	49347.883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2597.257	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"42","main.cluster index_upperinput":"42"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=40&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.5517	0.5517	0	N/A	N/A	49347.883	1	42	40	 	1	319.0360	1	319.0360	49347.883
Euonymus	jbuf,jbn	Euonymus europaeus,Euonymus alatus	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137635.7425	141137.935	268267.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7683.841111111112	21696.517368421053	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"43","main.cluster index_upperinput":"43"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=40&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.5572	0.5572	0	N/A	N/A	550542.97	3	43	40	 	3	251.0613	1	251.0613	550542.97
Clematis	jbuf,jbn	Clematis heracleifolia,Clematis chinensis,Clematis recta,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83401.05117647059	0.0	360376.22	0.0	197128.2	0.0	124224.13333333335	0.0	63632.415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47112.070555555554	29989.5052631579	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"44","main.cluster index_upperinput":"44"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5574	0.5574	0	N/A	N/A	1417817.87	4	44	-1	 	4	236.0798	1	236.0798	1417817.87
Lonicera,Clematis	jbuf,jbn	Lonicera etrusca,Clematis heracleifolia,Lonicera caerulea,Clematis viticella,Clematis chinensis,Lonicera xylosteum,Clematis recta,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63408.01588235294	0.0	88380.01	0.0	73975.31	0.0	139702.60666666666	0.0	105857.405	0.0	196378.31	0.0	0.0	0.0	0.0	82275.700625	0.0	519585.3	0.0	0.0	129391.405	0.0	0.0	0.0	0.0	0.0	0.0	179347.69999999998	65850.0411111111	63634.03894736842	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"45","main.cluster index_upperinput":"45"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=40&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.5576	0.5576	0	N/A	N/A	2394347.48	10	45	40	 	10	249.0463	1	249.0463	2394347.48
Lonicera	jbuf	Lonicera xylosteum	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2013.87975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10740.692000000001	0.0	1695.8987368421053	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"46","main.cluster index_upperinput":"46"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5585	0.5585	0	N/A	N/A	32222.076	1	46	-1	 	1	206.8858	1	206.8858	32222.076
Lonicera,Clematis	jbuf,jbn	Lonicera caerulea,Clematis flammula,Clematis alpina,Clematis viticella,Lonicera nigra,Lonicera xylosteum,Clematis recta,Clematis terniflora	 	 	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53463.8694117647	50098.52	0.0	101276.88	0.0	0.0	134716.99666666664	0.0	57794.575	0.0	137573.2	0.0	0.0	0.0	0.0	57639.849375000005	0.0	335186.38	0.0	0.0	0.0	0.0	0.0	0.0	113506.155	0.0	0.0	120012.96666666667	37974.62	60398.95842105263	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"47","main.cluster index_upperinput":"47"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.5599	0.5599	0	N/A	N/A	1831123.37	11	47	5	 	11	383.1108	2	192.0554	1831123.37
Clematis	jbuf,jbn	Clematis alpina,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4705.303176470588	13491.686666666666	0.0	0.0	0.0	39515.094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2195.283	2130.2663157894735	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"48","main.cluster index_upperinput":"48"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1163&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.5602	0.5602	0	N/A	N/A	79990.154	2	48	1163	 	2	542.7312	1	542.7312	79990.154
Lonicera	jbuf	Lonicera caprifolium	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2211.6733125	0.0	0.0	35386.773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1862.4617368421052	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"49","main.cluster index_upperinput":"49"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5609	0.5609	0	N/A	N/A	35386.773	1	49	-1	 	1	504.7675	1	504.7675	35386.773
Lonicera,Clematis	jbuf,jbn	Lonicera kamtschatica,Clematis flammula,Clematis chinensis,Lonicera xylosteum,Clematis recta,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17331.532176470588	0.0	67131.71	72073.19	0.0	0.0	8709.777333333333	0.0	31085.0525	0.0	0.0	0.0	0.0	0.0	0.0	5471.31325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31144.879	0.0	0.0	0.0	18798.711	14917.039722222224	5982.649684210526	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"50","main.cluster index_upperinput":"50"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5614	0.5614	0	N/A	N/A	505436.8950000001	7	50	-1	 	7	290.8474	1	290.8474	505436.8950000001
Euonymus	jbuf	Euonymus europaeus	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28747.88	0.0	114991.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6052.185263157895	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"51","main.cluster index_upperinput":"51"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5625	0.5625	0	N/A	N/A	114991.52	1	51	-1	 	1	246.0900	2	123.5450	114991.52
Euonymus	jbuf,jbn	Euonymus fortunei,Euonymus alatus	 	 	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141581.8675	211662.5	0.0	143002.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9789.219444444445	20532.71157894737	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"52","main.cluster index_upperinput":"52"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=40&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.5638	0.5638	0	N/A	N/A	566327.47	3	52	40	 	3	449.1176	1	449.1176	566327.47
Lonicera,Clematis	jbuf,jbn	Lonicera caerulea,Lonicera nigra,Lonicera xylosteum,Clematis terniflora,Lonicera caucasica	 	 	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9499.037647058823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80741.82	0.0	0.0	0.0	0.0	0.0	0.0	55358.295375	0.0	336328.97	0.0	106360.516	0.0	0.0	0.0	0.0	102165.26000000001	0.0	0.0	79570.90666666666	32628.429222222225	24205.50736842105	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"53","main.cluster index_upperinput":"53"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=40&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.5640	0.5640	0	N/A	N/A	1047216.3659999999	6	53	40	 	6	445.0867	1	445.0867	1047216.3659999999
Euonymus	jbuf,jbn	Euonymus alatus	 	 	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44949.03525	89898.0705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4336.598111111111	5354.598684210527	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"54","main.cluster index_upperinput":"54"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5653	0.5653	0	N/A	N/A	179796.141	2	54	-1	 	2	262.0675	2	131.5337	179796.141
Lonicera,Clematis	jbuf,jbn	Lonicera caerulea,Clematis tangutica,Lonicera xylosteum,Lonicera caucasica	 	 	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5368.094705882353	0.0	0.0	0.0	0.0	0.0	0.0	91257.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24442.9525	0.0	171401.16	0.0	100202.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39827.71666666667	17274.649444444443	9021.113684210526	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"55","main.cluster index_upperinput":"55"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5674	0.5674	0	N/A	N/A	482344.85	4	55	-1	 	4	260.0516	2	130.5258	482344.85
Lonicera	jbuf	Lonicera kamtschatica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2813.3720625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45013.953	0.0	0.0	0.0	0.0	0.0	2369.1554210526315	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"56","main.cluster index_upperinput":"56"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5688	0.5688	0	N/A	N/A	45013.953	1	56	-1	 	1	336.8436	1	336.8436	45013.953
Euonymus	jbuf,jbn	Euonymus europaeus,Euonymus fortunei,Euonymus alatus	 	 	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	328913.6575	368180.68999999994	277964.28	301328.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18069.675555555554	52126.34052631579	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"57","main.cluster index_upperinput":"57"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=613&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.5716	0.5716	0	N/A	N/A	1315654.63	4	57	613	 	4	403.1194	2	202.0597	1315654.63
